Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
3,Tue Jul 19 2011,FC Lustenau 07,02-May,Wolfsberger AC,2011,Jul,19,19/Jul/2011,Tue,7,2,5,Wolfsberger AC
3,Tue Jul 19 2011,First Vienna FC,1-0,TSV Hartberg,2011,Jul,19,19/Jul/2011,Tue,1,1,0,First Vienna FC
3,Tue Jul 19 2011,SCR Altach,01-Jan,Austria Lustenau,2011,Jul,19,19/Jul/2011,Tue,2,1,1,Draw
4,Fri Jul 22 2011,Wolfsberger AC,03-Feb,FC Blau-Weiß Linz,2011,Jul,22,22/Jul/2011,Fri,5,3,2,Wolfsberger AC
4,Fri Jul 22 2011,Austria Lustenau,02-Jan,First Vienna FC,2011,Jul,22,22/Jul/2011,Fri,3,2,1,Austria Lustenau
4,Fri Jul 22 2011,SKN St. Pölten,3-0,FC Lustenau 07,2011,Jul,22,22/Jul/2011,Fri,3,3,0,SKN St. Pölten
4,Fri Jul 22 2011,TSV Hartberg,02-Apr,SV Grödig,2011,Jul,22,22/Jul/2011,Fri,6,2,4,SV Grödig
4,Fri Jul 22 2011,LASK Linz,0-2,SCR Altach,2011,Jul,22,22/Jul/2011,Fri,2,0,2,SCR Altach
5,Fri Jul 29 2011,FC Lustenau 07,01-Mar,SV Grödig,2011,Jul,29,29/Jul/2011,Fri,4,1,3,SV Grödig
5,Fri Jul 29 2011,FC Blau-Weiß Linz,01-Feb,SKN St. Pölten,2011,Jul,29,29/Jul/2011,Fri,3,1,2,SKN St. Pölten
5,Fri Jul 29 2011,SCR Altach,01-Feb,Wolfsberger AC,2011,Jul,29,29/Jul/2011,Fri,3,1,2,Wolfsberger AC
5,Fri Jul 29 2011,TSV Hartberg,02-Mar,Austria Lustenau,2011,Jul,29,29/Jul/2011,Fri,5,2,3,Austria Lustenau
5,Fri Jul 29 2011,First Vienna FC,0-1,LASK Linz,2011,Jul,29,29/Jul/2011,Fri,1,0,1,LASK Linz
6,Mon Aug 1 2011,Wolfsberger AC,03-Mar,Austria Lustenau,2011,Aug,1,1/Aug/2011,Mon,6,3,3,Draw
6,Tue Aug 2 2011,SV Grödig,4-0,First Vienna FC,2011,Aug,2,2/Aug/2011,Tue,4,4,0,SV Grödig
6,Tue Aug 2 2011,LASK Linz,4-0,TSV Hartberg,2011,Aug,2,2/Aug/2011,Tue,4,4,0,LASK Linz
6,Tue Aug 2 2011,FC Lustenau 07,1-0,FC Blau-Weiß Linz,2011,Aug,2,2/Aug/2011,Tue,1,1,0,FC Lustenau 07
6,Tue Aug 2 2011,SKN St. Pölten,01-Feb,SCR Altach,2011,Aug,2,2/Aug/2011,Tue,3,1,2,SCR Altach
7,Fri Aug 12 2011,TSV Hartberg,04-Mar,Wolfsberger AC,2011,Aug,12,12/Aug/2011,Fri,7,4,3,TSV Hartberg
7,Fri Aug 12 2011,SCR Altach,04-Jan,FC Lustenau 07,2011,Aug,12,12/Aug/2011,Fri,5,4,1,SCR Altach
7,Fri Aug 12 2011,First Vienna FC,03-Jan,SKN St. Pölten,2011,Aug,12,12/Aug/2011,Fri,4,3,1,First Vienna FC
7,Fri Aug 12 2011,FC Blau-Weiß Linz,3-0,SV Grödig,2011,Aug,12,12/Aug/2011,Fri,3,3,0,FC Blau-Weiß Linz
7,Fri Aug 12 2011,Austria Lustenau,01-Jan,LASK Linz,2011,Aug,12,12/Aug/2011,Fri,2,1,1,Draw
8,Fri Aug 19 2011,Wolfsberger AC,02-Feb,First Vienna FC,2011,Aug,19,19/Aug/2011,Fri,4,2,2,Draw
8,Fri Aug 19 2011,SV Grödig,0-3,LASK Linz,2011,Aug,19,19/Aug/2011,Fri,3,0,3,LASK Linz
8,Fri Aug 19 2011,FC Blau-Weiß Linz,2-0,SCR Altach,2011,Aug,19,19/Aug/2011,Fri,2,2,0,FC Blau-Weiß Linz
8,Fri Aug 19 2011,SKN St. Pölten,1-0,TSV Hartberg,2011,Aug,19,19/Aug/2011,Fri,1,1,0,SKN St. Pölten
8,Fri Aug 19 2011,FC Lustenau 07,03-Jan,Austria Lustenau,2011,Aug,19,19/Aug/2011,Fri,4,3,1,FC Lustenau 07
9,Mon Aug 22 2011,LASK Linz,02-Mar,Wolfsberger AC,2011,Aug,22,22/Aug/2011,Mon,5,2,3,Wolfsberger AC
9,Tue Aug 23 2011,Austria Lustenau,01-Jan,SKN St. Pölten,2011,Aug,23,23/Aug/2011,Tue,2,1,1,Draw
9,Tue Aug 23 2011,TSV Hartberg,2-0,FC Lustenau 07,2011,Aug,23,23/Aug/2011,Tue,2,2,0,TSV Hartberg
9,Tue Aug 23 2011,SCR Altach,01-Feb,SV Grödig,2011,Aug,23,23/Aug/2011,Tue,3,1,2,SV Grödig
9,Tue Aug 23 2011,First Vienna FC,0-0,FC Blau-Weiß Linz,2011,Aug,23,23/Aug/2011,Tue,0,0,0,Draw
10,Fri Aug 26 2011,Wolfsberger AC,01-Jan,SKN St. Pölten,2011,Aug,26,26/Aug/2011,Fri,2,1,1,Draw
10,Fri Aug 26 2011,TSV Hartberg,01-Jan,FC Blau-Weiß Linz,2011,Aug,26,26/Aug/2011,Fri,2,1,1,Draw
10,Fri Aug 26 2011,LASK Linz,02-Jan,FC Lustenau 07,2011,Aug,26,26/Aug/2011,Fri,3,2,1,LASK Linz
10,Fri Aug 26 2011,Austria Lustenau,0-0,SV Grödig,2011,Aug,26,26/Aug/2011,Fri,0,0,0,Draw
10,Fri Aug 26 2011,First Vienna FC,0-1,SCR Altach,2011,Aug,26,26/Aug/2011,Fri,1,0,1,SCR Altach
11,Fri Sep 9 2011,SCR Altach,04-Feb,TSV Hartberg,2011,Sep,9,9/Sep/2011,Fri,6,4,2,SCR Altach
11,Fri Sep 9 2011,SKN St. Pölten,02-Feb,LASK Linz,2011,Sep,9,9/Sep/2011,Fri,4,2,2,Draw
11,Fri Sep 9 2011,FC Lustenau 07,04-Jan,First Vienna FC,2011,Sep,9,9/Sep/2011,Fri,5,4,1,FC Lustenau 07
11,Fri Sep 9 2011,FC Blau-Weiß Linz,02-Jan,Austria Lustenau,2011,Sep,9,9/Sep/2011,Fri,3,2,1,FC Blau-Weiß Linz
11,Fri Sep 9 2011,SV Grödig,03-Mar,Wolfsberger AC,2011,Sep,9,9/Sep/2011,Fri,6,3,3,Draw
12,Fri Sep 16 2011,TSV Hartberg,2-0,First Vienna FC,2011,Sep,16,16/Sep/2011,Fri,2,2,0,TSV Hartberg
12,Fri Sep 16 2011,Wolfsberger AC,2-0,FC Lustenau 07,2011,Sep,16,16/Sep/2011,Fri,2,2,0,Wolfsberger AC
12,Fri Sep 16 2011,LASK Linz,01-Jan,FC Blau-Weiß Linz,2011,Sep,16,16/Sep/2011,Fri,2,1,1,Draw
12,Fri Sep 16 2011,SKN St. Pölten,2-0,SV Grödig,2011,Sep,16,16/Sep/2011,Fri,2,2,0,SKN St. Pölten
12,Fri Sep 16 2011,Austria Lustenau,0-5,SCR Altach,2011,Sep,16,16/Sep/2011,Fri,5,0,5,SCR Altach
13,Fri Sep 23 2011,FC Blau-Weiß Linz,02-Feb,Wolfsberger AC,2011,Sep,23,23/Sep/2011,Fri,4,2,2,Draw
13,Fri Sep 23 2011,SV Grödig,02-Mar,TSV Hartberg,2011,Sep,23,23/Sep/2011,Fri,5,2,3,TSV Hartberg
13,Fri Sep 23 2011,FC Lustenau 07,01-Feb,SKN St. Pölten,2011,Sep,23,23/Sep/2011,Fri,3,1,2,SKN St. Pölten
13,Fri Sep 23 2011,First Vienna FC,2-0,Austria Lustenau,2011,Sep,23,23/Sep/2011,Fri,2,2,0,First Vienna FC
13,Fri Sep 23 2011,SCR Altach,2-0,LASK Linz,2011,Sep,23,23/Sep/2011,Fri,2,2,0,SCR Altach
14,Fri Sep 30 2011,Austria Lustenau,4-0,TSV Hartberg,2011,Sep,30,30/Sep/2011,Fri,4,4,0,Austria Lustenau
14,Fri Sep 30 2011,Wolfsberger AC,02-Feb,SCR Altach,2011,Sep,30,30/Sep/2011,Fri,4,2,2,Draw
14,Fri Sep 30 2011,SV Grödig,1-0,FC Lustenau 07,2011,Sep,30,30/Sep/2011,Fri,1,1,0,SV Grödig
14,Fri Sep 30 2011,LASK Linz,4-0,First Vienna FC,2011,Sep,30,30/Sep/2011,Fri,4,4,0,LASK Linz
14,Fri Sep 30 2011,SKN St. Pölten,0-1,FC Blau-Weiß Linz,2011,Sep,30,30/Sep/2011,Fri,1,0,1,FC Blau-Weiß Linz
15,Fri Oct 14 2011,FC Blau-Weiß Linz,01-Jun,FC Lustenau 07,2011,Oct,14,14/Oct/2011,Fri,7,1,6,FC Lustenau 07
15,Fri Oct 14 2011,Austria Lustenau,01-Jan,Wolfsberger AC,2011,Oct,14,14/Oct/2011,Fri,2,1,1,Draw
15,Fri Oct 14 2011,First Vienna FC,01-Jan,SV Grödig,2011,Oct,14,14/Oct/2011,Fri,2,1,1,Draw
15,Fri Oct 14 2011,SCR Altach,1-0,SKN St. Pölten,2011,Oct,14,14/Oct/2011,Fri,1,1,0,SCR Altach
15,Fri Oct 14 2011,TSV Hartberg,0-2,LASK Linz,2011,Oct,14,14/Oct/2011,Fri,2,0,2,LASK Linz
16,Fri Oct 21 2011,Wolfsberger AC,3-0,TSV Hartberg,2011,Oct,21,21/Oct/2011,Fri,3,3,0,Wolfsberger AC
16,Fri Oct 21 2011,SKN St. Pölten,0-3,First Vienna FC,2011,Oct,21,21/Oct/2011,Fri,3,0,3,First Vienna FC
16,Fri Oct 21 2011,FC Lustenau 07,02-Feb,SCR Altach,2011,Oct,21,21/Oct/2011,Fri,4,2,2,Draw
16,Fri Oct 21 2011,SV Grödig,01-Mar,FC Blau-Weiß Linz,2011,Oct,21,21/Oct/2011,Fri,4,1,3,FC Blau-Weiß Linz
16,Fri Oct 21 2011,LASK Linz,0-3,Austria Lustenau,2011,Oct,21,21/Oct/2011,Fri,3,0,3,Austria Lustenau
17,Fri Oct 28 2011,TSV Hartberg,01-Jan,SKN St. Pölten,2011,Oct,28,28/Oct/2011,Fri,2,1,1,Draw
17,Fri Oct 28 2011,Austria Lustenau,2-0,FC Lustenau 07,2011,Oct,28,28/Oct/2011,Fri,2,2,0,Austria Lustenau
17,Fri Oct 28 2011,SCR Altach,2-0,FC Blau-Weiß Linz,2011,Oct,28,28/Oct/2011,Fri,2,2,0,SCR Altach
17,Fri Oct 28 2011,First Vienna FC,02-Mar,Wolfsberger AC,2011,Oct,28,28/Oct/2011,Fri,5,2,3,Wolfsberger AC
17,Sat Oct 29 2011,LASK Linz,02-Jan,SV Grödig,2011,Oct,29,29/Oct/2011,Sat,3,2,1,LASK Linz
18,Fri Nov 4 2011,FC Blau-Weiß Linz,04-Jan,First Vienna FC,2011,Nov,4,4/Nov/2011,Fri,5,4,1,FC Blau-Weiß Linz
18,Fri Nov 4 2011,FC Lustenau 07,02-Feb,TSV Hartberg,2011,Nov,4,4/Nov/2011,Fri,4,2,2,Draw
18,Fri Nov 4 2011,SV Grödig,02-Jan,SCR Altach,2011,Nov,4,4/Nov/2011,Fri,3,2,1,SV Grödig
18,Fri Nov 4 2011,SKN St. Pölten,02-Jan,Austria Lustenau,2011,Nov,4,4/Nov/2011,Fri,3,2,1,SKN St. Pölten
18,Fri Nov 4 2011,Wolfsberger AC,01-Jan,LASK Linz,2011,Nov,4,4/Nov/2011,Fri,2,1,1,Draw
19,Fri Nov 18 2011,FC Blau-Weiß Linz,01-Jan,TSV Hartberg,2011,Nov,18,18/Nov/2011,Fri,2,1,1,Draw
19,Fri Nov 18 2011,SKN St. Pölten,03-Feb,Wolfsberger AC,2011,Nov,18,18/Nov/2011,Fri,5,3,2,SKN St. Pölten
19,Fri Nov 18 2011,FC Lustenau 07,01-Jan,LASK Linz,2011,Nov,18,18/Nov/2011,Fri,2,1,1,Draw
19,Fri Nov 18 2011,SV Grödig,01-Feb,Austria Lustenau,2011,Nov,18,18/Nov/2011,Fri,3,1,2,Austria Lustenau
19,Fri Nov 18 2011,SCR Altach,04-Feb,First Vienna FC,2011,Nov,18,18/Nov/2011,Fri,6,4,2,SCR Altach
20,Fri Nov 25 2011,Wolfsberger AC,03-Feb,SV Grödig,2011,Nov,25,25/Nov/2011,Fri,5,3,2,Wolfsberger AC
20,Fri Nov 25 2011,Austria Lustenau,01-Mar,FC Blau-Weiß Linz,2011,Nov,25,25/Nov/2011,Fri,4,1,3,FC Blau-Weiß Linz
20,Fri Nov 25 2011,First Vienna FC,02-Mar,FC Lustenau 07,2011,Nov,25,25/Nov/2011,Fri,5,2,3,FC Lustenau 07
20,Fri Nov 25 2011,TSV Hartberg,0-2,SCR Altach,2011,Nov,25,25/Nov/2011,Fri,2,0,2,SCR Altach
20,Fri Nov 25 2011,LASK Linz,02-Jan,SKN St. Pölten,2011,Nov,25,25/Nov/2011,Fri,3,2,1,LASK Linz
21,Mon Nov 28 2011,FC Blau-Weiß Linz,02-Feb,LASK Linz,2011,Nov,28,28/Nov/2011,Mon,4,2,2,Draw
21,Tue Nov 29 2011,First Vienna FC,01-Feb,TSV Hartberg,2011,Nov,29,29/Nov/2011,Tue,3,1,2,TSV Hartberg
21,Tue Nov 29 2011,SV Grödig,2-0,SKN St. Pölten,2011,Nov,29,29/Nov/2011,Tue,2,2,0,SV Grödig
21,Tue Nov 29 2011,FC Lustenau 07,0-2,Wolfsberger AC,2011,Nov,29,29/Nov/2011,Tue,2,0,2,Wolfsberger AC
21,Tue Nov 29 2011,SCR Altach,01-Jan,Austria Lustenau,2011,Nov,29,29/Nov/2011,Tue,2,1,1,Draw
22,Fri Mar 2 2012,Wolfsberger AC,2-0,FC Blau-Weiß Linz,2012,Mar,2,2/Mar/2012,Fri,2,2,0,Wolfsberger AC
22,Fri Mar 2 2012,SKN St. Pölten,03-Feb,FC Lustenau 07,2012,Mar,2,2/Mar/2012,Fri,5,3,2,SKN St. Pölten
22,Fri Mar 2 2012,TSV Hartberg,0-1,SV Grödig,2012,Mar,2,2/Mar/2012,Fri,1,0,1,SV Grödig
22,Fri Mar 2 2012,Austria Lustenau,0-0,First Vienna FC,2012,Mar,2,2/Mar/2012,Fri,0,0,0,Draw
22,Fri Mar 2 2012,LASK Linz,03-Feb,SCR Altach,2012,Mar,2,2/Mar/2012,Fri,5,3,2,LASK Linz
23,Fri Mar 9 2012,FC Lustenau 07,0-3,SV Grödig,2012,Mar,9,9/Mar/2012,Fri,3,0,3,SV Grödig
23,Fri Mar 9 2012,First Vienna FC,01-Feb,LASK Linz,2012,Mar,9,9/Mar/2012,Fri,3,1,2,LASK Linz
23,Fri Mar 9 2012,TSV Hartberg,0-2,Austria Lustenau,2012,Mar,9,9/Mar/2012,Fri,2,0,2,Austria Lustenau
23,Fri Mar 9 2012,FC Blau-Weiß Linz,0-1,SKN St. Pölten,2012,Mar,9,9/Mar/2012,Fri,1,0,1,SKN St. Pölten
23,Fri Mar 9 2012,SCR Altach,0-0,Wolfsberger AC,2012,Mar,9,9/Mar/2012,Fri,0,0,0,Draw
24,Fri Mar 16 2012,LASK Linz,01-Jan,TSV Hartberg,2012,Mar,16,16/Mar/2012,Fri,2,1,1,Draw
24,Fri Mar 16 2012,FC Lustenau 07,2-0,FC Blau-Weiß Linz,2012,Mar,16,16/Mar/2012,Fri,2,2,0,FC Lustenau 07
24,Fri Mar 16 2012,SV Grödig,1-0,First Vienna FC,2012,Mar,16,16/Mar/2012,Fri,1,1,0,SV Grödig
24,Fri Mar 16 2012,SKN St. Pölten,01-Mar,SCR Altach,2012,Mar,16,16/Mar/2012,Fri,4,1,3,SCR Altach
24,Fri Mar 16 2012,Wolfsberger AC,01-Feb,Austria Lustenau,2012,Mar,16,16/Mar/2012,Fri,3,1,2,Austria Lustenau
25,Fri Mar 23 2012,Austria Lustenau,02-Jan,LASK Linz,2012,Mar,23,23/Mar/2012,Fri,3,2,1,Austria Lustenau
25,Fri Mar 23 2012,SCR Altach,01-Jan,FC Lustenau 07,2012,Mar,23,23/Mar/2012,Fri,2,1,1,Draw
25,Fri Mar 23 2012,FC Blau-Weiß Linz,01-Jan,SV Grödig,2012,Mar,23,23/Mar/2012,Fri,2,1,1,Draw
25,Fri Mar 23 2012,TSV Hartberg,0-3,Wolfsberger AC,2012,Mar,23,23/Mar/2012,Fri,3,0,3,Wolfsberger AC
25,Fri Mar 23 2012,First Vienna FC,0-0,SKN St. Pölten,2012,Mar,23,23/Mar/2012,Fri,0,0,0,Draw
26,Mon Mar 26 2012,FC Lustenau 07,01-Mar,Austria Lustenau,2012,Mar,26,26/Mar/2012,Mon,4,1,3,Austria Lustenau
26,Tue Mar 27 2012,SKN St. Pölten,2-0,TSV Hartberg,2012,Mar,27,27/Mar/2012,Tue,2,2,0,SKN St. Pölten
26,Tue Mar 27 2012,SV Grödig,01-Jan,LASK Linz,2012,Mar,27,27/Mar/2012,Tue,2,1,1,Draw
26,Tue Mar 27 2012,Wolfsberger AC,02-Feb,First Vienna FC,2012,Mar,27,27/Mar/2012,Tue,4,2,2,Draw
26,Tue Mar 27 2012,FC Blau-Weiß Linz,1-0,SCR Altach,2012,Mar,27,27/Mar/2012,Tue,1,1,0,FC Blau-Weiß Linz
27,Fri Mar 30 2012,First Vienna FC,2-0,FC Blau-Weiß Linz,2012,Mar,30,30/Mar/2012,Fri,2,2,0,First Vienna FC
27,Fri Mar 30 2012,LASK Linz,02-Jan,Wolfsberger AC,2012,Mar,30,30/Mar/2012,Fri,3,2,1,LASK Linz
27,Fri Mar 30 2012,Austria Lustenau,01-Jan,SKN St. Pölten,2012,Mar,30,30/Mar/2012,Fri,2,1,1,Draw
27,Fri Mar 30 2012,SCR Altach,2-0,SV Grödig,2012,Mar,30,30/Mar/2012,Fri,2,2,0,SCR Altach
27,Fri Mar 30 2012,TSV Hartberg,0-3,FC Lustenau 07,2012,Mar,30,30/Mar/2012,Fri,3,0,3,FC Lustenau 07
28,Mon Apr 2 2012,Wolfsberger AC,2-0,SKN St. Pölten,2012,Apr,2,2/Apr/2012,Mon,2,2,0,Wolfsberger AC
28,Tue Apr 3 2012,First Vienna FC,2-0,SCR Altach,2012,Apr,3,3/Apr/2012,Tue,2,2,0,First Vienna FC
28,Tue Apr 3 2012,LASK Linz,01-Jan,FC Lustenau 07,2012,Apr,3,3/Apr/2012,Tue,2,1,1,Draw
28,Tue Apr 3 2012,Austria Lustenau,3-0,SV Grödig,2012,Apr,3,3/Apr/2012,Tue,3,3,0,Austria Lustenau
28,Tue Apr 3 2012,TSV Hartberg,02-Apr,FC Blau-Weiß Linz,2012,Apr,3,3/Apr/2012,Tue,6,2,4,FC Blau-Weiß Linz
29,Fri Apr 13 2012,SKN St. Pölten,01-Jan,LASK Linz,2012,Apr,13,13/Apr/2012,Fri,2,1,1,Draw
29,Fri Apr 13 2012,FC Lustenau 07,1-0,First Vienna FC,2012,Apr,13,13/Apr/2012,Fri,1,1,0,FC Lustenau 07
29,Fri Apr 13 2012,SV Grödig,0-1,Wolfsberger AC,2012,Apr,13,13/Apr/2012,Fri,1,0,1,Wolfsberger AC
29,Fri Apr 13 2012,FC Blau-Weiß Linz,0-3,Austria Lustenau,2012,Apr,13,13/Apr/2012,Fri,3,0,3,Austria Lustenau
29,Sat Apr 14 2012,SCR Altach,1-0,TSV Hartberg,2012,Apr,14,14/Apr/2012,Sat,1,1,0,SCR Altach
30,Mon Apr 16 2012,LASK Linz,01-Feb,FC Blau-Weiß Linz,2012,Apr,16,16/Apr/2012,Mon,3,1,2,FC Blau-Weiß Linz
30,Tue Apr 17 2012,SKN St. Pölten,1-0,SV Grödig,2012,Apr,17,17/Apr/2012,Tue,1,1,0,SKN St. Pölten
30,Tue Apr 17 2012,Austria Lustenau,04-Jan,SCR Altach,2012,Apr,17,17/Apr/2012,Tue,5,4,1,Austria Lustenau
30,Tue Apr 17 2012,TSV Hartberg,01-Jan,First Vienna FC,2012,Apr,17,17/Apr/2012,Tue,2,1,1,Draw
30,Tue Apr 17 2012,Wolfsberger AC,02-Jan,FC Lustenau 07,2012,Apr,17,17/Apr/2012,Tue,3,2,1,Wolfsberger AC
31,Fri Apr 20 2012,FC Blau-Weiß Linz,2-0,Wolfsberger AC,2012,Apr,20,20/Apr/2012,Fri,2,2,0,FC Blau-Weiß Linz
31,Fri Apr 20 2012,FC Lustenau 07,02-Feb,SKN St. Pölten,2012,Apr,20,20/Apr/2012,Fri,4,2,2,Draw
31,Fri Apr 20 2012,First Vienna FC,03-Jan,Austria Lustenau,2012,Apr,20,20/Apr/2012,Fri,4,3,1,First Vienna FC
31,Fri Apr 20 2012,SV Grödig,03-Jan,TSV Hartberg,2012,Apr,20,20/Apr/2012,Fri,4,3,1,SV Grödig
31,Fri Apr 20 2012,SCR Altach,0-1,LASK Linz,2012,Apr,20,20/Apr/2012,Fri,1,0,1,LASK Linz
32,Fri Apr 27 2012,SKN St. Pölten,2-0,FC Blau-Weiß Linz,2012,Apr,27,27/Apr/2012,Fri,2,2,0,SKN St. Pölten
32,Fri Apr 27 2012,Austria Lustenau,2-0,TSV Hartberg,2012,Apr,27,27/Apr/2012,Fri,2,2,0,Austria Lustenau
32,Fri Apr 27 2012,SV Grödig,01-Jan,FC Lustenau 07,2012,Apr,27,27/Apr/2012,Fri,2,1,1,Draw
32,Fri Apr 27 2012,LASK Linz,02-Jan,First Vienna FC,2012,Apr,27,27/Apr/2012,Fri,3,2,1,LASK Linz
32,Fri Apr 27 2012,Wolfsberger AC,1-0,SCR Altach,2012,Apr,27,27/Apr/2012,Fri,1,1,0,Wolfsberger AC
33,Fri May 4 2012,FC Blau-Weiß Linz,01-Jan,FC Lustenau 07,2012,May,4,4/May/2012,Fri,2,1,1,Draw
33,Fri May 4 2012,First Vienna FC,0-0,SV Grödig,2012,May,4,4/May/2012,Fri,0,0,0,Draw
33,Fri May 4 2012,SCR Altach,1-0,SKN St. Pölten,2012,May,4,4/May/2012,Fri,1,1,0,SCR Altach
33,Fri May 4 2012,TSV Hartberg,01-Feb,LASK Linz,2012,May,4,4/May/2012,Fri,3,1,2,LASK Linz
33,Fri May 4 2012,Austria Lustenau,02-Feb,Wolfsberger AC,2012,May,4,4/May/2012,Fri,4,2,2,Draw
34,Mon May 7 2012,LASK Linz,02-Jan,Austria Lustenau,2012,May,7,7/May/2012,Mon,3,2,1,LASK Linz
34,Tue May 8 2012,SKN St. Pölten,0-2,First Vienna FC,2012,May,8,8/May/2012,Tue,2,0,2,First Vienna FC
34,Tue May 8 2012,SV Grödig,01-Mar,FC Blau-Weiß Linz,2012,May,8,8/May/2012,Tue,4,1,3,FC Blau-Weiß Linz
34,Tue May 8 2012,FC Lustenau 07,02-Feb,SCR Altach,2012,May,8,8/May/2012,Tue,4,2,2,Draw
34,Tue May 8 2012,Wolfsberger AC,01-Apr,TSV Hartberg,2012,May,8,8/May/2012,Tue,5,1,4,TSV Hartberg
35,Fri May 11 2012,TSV Hartberg,0-3,SKN St. Pölten,2012,May,11,11/May/2012,Fri,3,0,3,SKN St. Pölten
35,Fri May 11 2012,SCR Altach,04-Jan,FC Blau-Weiß Linz,2012,May,11,11/May/2012,Fri,5,4,1,SCR Altach
35,Fri May 11 2012,Austria Lustenau,01-Feb,FC Lustenau 07,2012,May,11,11/May/2012,Fri,3,1,2,FC Lustenau 07
35,Fri May 11 2012,First Vienna FC,01-Mar,Wolfsberger AC,2012,May,11,11/May/2012,Fri,4,1,3,Wolfsberger AC
35,Fri May 11 2012,LASK Linz,01-Jan,SV Grödig,2012,May,11,11/May/2012,Fri,2,1,1,Draw
36,Fri May 18 2012,Wolfsberger AC,1-0,LASK Linz,2012,May,18,18/May/2012,Fri,1,1,0,Wolfsberger AC
36,Fri May 18 2012,FC Blau-Weiß Linz,02-Feb,First Vienna FC,2012,May,18,18/May/2012,Fri,4,2,2,Draw
36,Fri May 18 2012,SV Grödig,01-Feb,SCR Altach,2012,May,18,18/May/2012,Fri,3,1,2,SCR Altach
36,Fri May 18 2012,FC Lustenau 07,0-3,TSV Hartberg,2012,May,18,18/May/2012,Fri,3,0,3,TSV Hartberg
36,Fri May 18 2012,SKN St. Pölten,03-Jan,Austria Lustenau,2012,May,18,18/May/2012,Fri,4,3,1,SKN St. Pölten
