Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
3,Sat Aug 17 2019,Coventry City FC,2-0,Bristol Rovers FC,2019,Aug,17,17/Aug/2019,Sat,2,2,0,Coventry City FC
3,Sat Aug 17 2019,Doncaster Rovers FC,03-Feb,Fleetwood Town FC,2019,Aug,17,17/Aug/2019,Sat,5,3,2,Doncaster Rovers FC
3,Sat Aug 17 2019,Lincoln City FC,4-0,Southend United FC,2019,Aug,17,17/Aug/2019,Sat,4,4,0,Lincoln City FC
3,Sat Aug 17 2019,Peterborough United FC,02-Feb,Ipswich Town FC,2019,Aug,17,17/Aug/2019,Sat,4,2,2,Draw
3,Sat Aug 17 2019,Shrewsbury Town FC,0-0,Rochdale AFC,2019,Aug,17,17/Aug/2019,Sat,0,0,0,Draw
3,Sat Aug 17 2019,Wycombe Wanderers FC,03-Feb,Milton Keynes Dons FC,2019,Aug,17,17/Aug/2019,Sat,5,3,2,Wycombe Wanderers FC
3,Sat Aug 17 2019,Tranmere Rovers FC,5-0,Bolton Wanderers FC,2019,Aug,17,17/Aug/2019,Sat,5,5,0,Tranmere Rovers FC
4,Tue Aug 20 2019,Accrington Stanley FC,02-Mar,Shrewsbury Town FC,2019,Aug,20,20/Aug/2019,Tue,5,2,3,Shrewsbury Town FC
4,Tue Aug 20 2019,Bristol Rovers FC,2-0,Tranmere Rovers FC,2019,Aug,20,20/Aug/2019,Tue,2,2,0,Bristol Rovers FC
4,Tue Aug 20 2019,Southend United FC,0-2,Peterborough United FC,2019,Aug,20,20/Aug/2019,Tue,2,0,2,Peterborough United FC
4,Tue Aug 20 2019,Gillingham FC,02-Feb,Blackpool FC,2019,Aug,20,20/Aug/2019,Tue,4,2,2,Draw
4,Tue Aug 20 2019,Ipswich Town FC,02-Jan,AFC Wimbledon,2019,Aug,20,20/Aug/2019,Tue,3,2,1,Ipswich Town FC
4,Tue Aug 20 2019,Milton Keynes Dons FC,02-Jan,Lincoln City FC,2019,Aug,20,20/Aug/2019,Tue,3,2,1,Milton Keynes Dons FC
4,Tue Aug 20 2019,Oxford United FC,02-Apr,Burton Albion FC,2019,Aug,20,20/Aug/2019,Tue,6,2,4,Burton Albion FC
4,Tue Aug 20 2019,Portsmouth FC,03-Mar,Coventry City FC,2019,Aug,20,20/Aug/2019,Tue,6,3,3,Draw
4,Tue Aug 20 2019,Rochdale AFC,01-Feb,Sunderland AFC,2019,Aug,20,20/Aug/2019,Tue,3,1,2,Sunderland AFC
4,Tue Aug 20 2019,Fleetwood Town FC,01-Jan,Wycombe Wanderers FC,2019,Aug,20,20/Aug/2019,Tue,2,1,1,Draw
5,Sat Aug 24 2019,Wycombe Wanderers FC,04-Mar,Southend United FC,2019,Aug,24,24/Aug/2019,Sat,7,4,3,Wycombe Wanderers FC
5,Sat Aug 24 2019,Doncaster Rovers FC,02-Jan,Lincoln City FC,2019,Aug,24,24/Aug/2019,Sat,3,2,1,Doncaster Rovers FC
5,Sat Aug 24 2019,Bolton Wanderers FC,0-5,Ipswich Town FC,2019,Aug,24,24/Aug/2019,Sat,5,0,5,Ipswich Town FC
5,Sat Aug 24 2019,Bristol Rovers FC,03-Jan,Oxford United FC,2019,Aug,24,24/Aug/2019,Sat,4,3,1,Bristol Rovers FC
5,Sat Aug 24 2019,Coventry City FC,1-0,Gillingham FC,2019,Aug,24,24/Aug/2019,Sat,1,1,0,Coventry City FC
5,Sat Aug 24 2019,Sunderland AFC,03-Jan,AFC Wimbledon,2019,Aug,24,24/Aug/2019,Sat,4,3,1,Sunderland AFC
5,Sat Aug 24 2019,Milton Keynes Dons FC,0-4,Peterborough United FC,2019,Aug,24,24/Aug/2019,Sat,4,0,4,Peterborough United FC
5,Sat Aug 24 2019,Rochdale AFC,0-0,Blackpool FC,2019,Aug,24,24/Aug/2019,Sat,0,0,0,Draw
5,Sat Aug 24 2019,Shrewsbury Town FC,0-0,Burton Albion FC,2019,Aug,24,24/Aug/2019,Sat,0,0,0,Draw
5,Sat Aug 24 2019,Fleetwood Town FC,2-0,Accrington Stanley FC,2019,Aug,24,24/Aug/2019,Sat,2,2,0,Fleetwood Town FC
6,Sat Aug 31 2019,Southend United FC,0-3,Rochdale AFC,2019,Aug,31,31/Aug/2019,Sat,3,0,3,Rochdale AFC
6,Sat Aug 31 2019,Rotherham United FC,01-Jan,Tranmere Rovers FC,2019,Aug,31,31/Aug/2019,Sat,2,1,1,Draw
6,Sat Aug 31 2019,AFC Wimbledon,0-0,Wycombe Wanderers FC,2019,Aug,31,31/Aug/2019,Sat,0,0,0,Draw
6,Sat Aug 31 2019,Oxford United FC,03-Mar,Coventry City FC,2019,Aug,31,31/Aug/2019,Sat,6,3,3,Draw
6,Sat Aug 31 2019,Blackpool FC,01-Jan,Portsmouth FC,2019,Aug,31,31/Aug/2019,Sat,2,1,1,Draw
6,Sat Aug 31 2019,Burton Albion FC,2-0,Bristol Rovers FC,2019,Aug,31,31/Aug/2019,Sat,2,2,0,Burton Albion FC
6,Sat Aug 31 2019,Gillingham FC,5-0,Bolton Wanderers FC,2019,Aug,31,31/Aug/2019,Sat,5,5,0,Gillingham FC
6,Sat Aug 31 2019,Ipswich Town FC,3-0,Shrewsbury Town FC,2019,Aug,31,31/Aug/2019,Sat,3,3,0,Ipswich Town FC
6,Sat Aug 31 2019,Lincoln City FC,2-0,Fleetwood Town FC,2019,Aug,31,31/Aug/2019,Sat,2,2,0,Lincoln City FC
6,Sat Aug 31 2019,Peterborough United FC,3-0,Sunderland AFC,2019,Aug,31,31/Aug/2019,Sat,3,3,0,Peterborough United FC
6,Sat Aug 31 2019,Accrington Stanley FC,02-Jan,Milton Keynes Dons FC,2019,Aug,31,31/Aug/2019,Sat,3,2,1,Accrington Stanley FC
7,Sat Sep 7 2019,Milton Keynes Dons FC,02-Jan,AFC Wimbledon,2019,Sep,7,7/Sep/2019,Sat,3,2,1,Milton Keynes Dons FC
7,Sat Sep 7 2019,Wycombe Wanderers FC,03-Jan,Lincoln City FC,2019,Sep,7,7/Sep/2019,Sat,4,3,1,Wycombe Wanderers FC
7,Sat Sep 7 2019,Fleetwood Town FC,02-Jan,Oxford United FC,2019,Sep,7,7/Sep/2019,Sat,3,2,1,Fleetwood Town FC
7,Sat Sep 7 2019,Doncaster Rovers FC,02-Jan,Rotherham United FC,2019,Sep,7,7/Sep/2019,Sat,3,2,1,Doncaster Rovers FC
7,Sat Sep 7 2019,Bristol Rovers FC,03-Mar,Accrington Stanley FC,2019,Sep,7,7/Sep/2019,Sat,6,3,3,Draw
7,Sat Sep 7 2019,Coventry City FC,03-Feb,Blackpool FC,2019,Sep,7,7/Sep/2019,Sat,5,3,2,Coventry City FC
7,Sat Sep 7 2019,Tranmere Rovers FC,02-Feb,Gillingham FC,2019,Sep,7,7/Sep/2019,Sat,4,2,2,Draw
8,Sat Sep 14 2019,Rotherham United FC,06-Jan,Bolton Wanderers FC,2019,Sep,14,14/Sep/2019,Sat,7,6,1,Rotherham United FC
8,Sat Sep 14 2019,Southend United FC,03-Mar,Fleetwood Town FC,2019,Sep,14,14/Sep/2019,Sat,6,3,3,Draw
8,Sat Sep 14 2019,Accrington Stanley FC,01-Mar,Sunderland AFC,2019,Sep,14,14/Sep/2019,Sat,4,1,3,Sunderland AFC
8,Sat Sep 14 2019,Peterborough United FC,6-0,Rochdale AFC,2019,Sep,14,14/Sep/2019,Sat,6,6,0,Peterborough United FC
8,Sat Sep 14 2019,Oxford United FC,3-0,Tranmere Rovers FC,2019,Sep,14,14/Sep/2019,Sat,3,3,0,Oxford United FC
8,Sat Sep 14 2019,Lincoln City FC,0-1,Bristol Rovers FC,2019,Sep,14,14/Sep/2019,Sat,1,0,1,Bristol Rovers FC
8,Sat Sep 14 2019,AFC Wimbledon,01-Jan,Shrewsbury Town FC,2019,Sep,14,14/Sep/2019,Sat,2,1,1,Draw
8,Sat Sep 14 2019,Ipswich Town FC,0-0,Doncaster Rovers FC,2019,Sep,14,14/Sep/2019,Sat,0,0,0,Draw
8,Sat Sep 14 2019,Blackpool FC,0-3,Milton Keynes Dons FC,2019,Sep,14,14/Sep/2019,Sat,3,0,3,Milton Keynes Dons FC
8,Sat Sep 14 2019,Burton Albion FC,0-0,Coventry City FC,2019,Sep,14,14/Sep/2019,Sat,0,0,0,Draw
8,Sat Sep 14 2019,Gillingham FC,2-0,Wycombe Wanderers FC,2019,Sep,14,14/Sep/2019,Sat,2,2,0,Gillingham FC
9,Tue Sep 17 2019,Shrewsbury Town FC,04-Mar,Southend United FC,2019,Sep,17,17/Sep/2019,Tue,7,4,3,Shrewsbury Town FC
9,Tue Sep 17 2019,Rochdale AFC,01-Jan,Lincoln City FC,2019,Sep,17,17/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 17 2019,Sunderland AFC,01-Jan,Rotherham United FC,2019,Sep,17,17/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 17 2019,Tranmere Rovers FC,02-Feb,Peterborough United FC,2019,Sep,17,17/Sep/2019,Tue,4,2,2,Draw
9,Tue Sep 17 2019,Wycombe Wanderers FC,01-Jan,Accrington Stanley FC,2019,Sep,17,17/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 17 2019,Coventry City FC,02-Jan,AFC Wimbledon,2019,Sep,17,17/Sep/2019,Tue,3,2,1,Coventry City FC
9,Tue Sep 17 2019,Bristol Rovers FC,01-Jan,Gillingham FC,2019,Sep,17,17/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 17 2019,Portsmouth FC,02-Feb,Burton Albion FC,2019,Sep,17,17/Sep/2019,Tue,4,2,2,Draw
9,Tue Sep 17 2019,Doncaster Rovers FC,0-1,Blackpool FC,2019,Sep,17,17/Sep/2019,Tue,1,0,1,Blackpool FC
9,Tue Sep 17 2019,Milton Keynes Dons FC,0-1,Ipswich Town FC,2019,Sep,17,17/Sep/2019,Tue,1,0,1,Ipswich Town FC
9,Tue Sep 17 2019,Bolton Wanderers FC,0-0,Oxford United FC,2019,Sep,17,17/Sep/2019,Tue,0,0,0,Draw
10,Sat Sep 21 2019,Gillingham FC,0-1,Ipswich Town FC,2019,Sep,21,21/Sep/2019,Sat,1,0,1,Ipswich Town FC
10,Sat Sep 21 2019,Lincoln City FC,0-6,Oxford United FC,2019,Sep,21,21/Sep/2019,Sat,6,0,6,Oxford United FC
10,Sat Sep 21 2019,Wycombe Wanderers FC,1-0,Portsmouth FC,2019,Sep,21,21/Sep/2019,Sat,1,1,0,Wycombe Wanderers FC
10,Sat Sep 21 2019,Tranmere Rovers FC,02-Jan,Burton Albion FC,2019,Sep,21,21/Sep/2019,Sat,3,2,1,Tranmere Rovers FC
10,Sat Sep 21 2019,Rotherham United FC,0-0,Shrewsbury Town FC,2019,Sep,21,21/Sep/2019,Sat,0,0,0,Draw
10,Sat Sep 21 2019,Milton Keynes Dons FC,0-1,Southend United FC,2019,Sep,21,21/Sep/2019,Sat,1,0,1,Southend United FC
10,Sat Sep 21 2019,Fleetwood Town FC,02-Jan,Rochdale AFC,2019,Sep,21,21/Sep/2019,Sat,3,2,1,Fleetwood Town FC
10,Sat Sep 21 2019,Accrington Stanley FC,01-Jan,Blackpool FC,2019,Sep,21,21/Sep/2019,Sat,2,1,1,Draw
10,Sat Sep 21 2019,AFC Wimbledon,01-Mar,Bristol Rovers FC,2019,Sep,21,21/Sep/2019,Sat,4,1,3,Bristol Rovers FC
10,Sat Sep 21 2019,Doncaster Rovers FC,2-0,Peterborough United FC,2019,Sep,21,21/Sep/2019,Sat,2,2,0,Doncaster Rovers FC
10,Sat Sep 21 2019,Bolton Wanderers FC,01-Jan,Sunderland AFC,2019,Sep,21,21/Sep/2019,Sat,2,1,1,Draw
11,Fri Sep 27 2019,Blackpool FC,02-Jan,Lincoln City FC,2019,Sep,27,27/Sep/2019,Fri,3,2,1,Blackpool FC
11,Sat Sep 28 2019,Portsmouth FC,1-0,Bolton Wanderers FC,2019,Sep,28,28/Sep/2019,Sat,1,1,0,Portsmouth FC
11,Sat Sep 28 2019,Sunderland AFC,02-Jan,Milton Keynes Dons FC,2019,Sep,28,28/Sep/2019,Sat,3,2,1,Sunderland AFC
11,Sat Sep 28 2019,Southend United FC,0-1,Accrington Stanley FC,2019,Sep,28,28/Sep/2019,Sat,1,0,1,Accrington Stanley FC
11,Sat Sep 28 2019,Shrewsbury Town FC,0-3,Fleetwood Town FC,2019,Sep,28,28/Sep/2019,Sat,3,0,3,Fleetwood Town FC
11,Sat Sep 28 2019,Rochdale AFC,0-3,Wycombe Wanderers FC,2019,Sep,28,28/Sep/2019,Sat,3,0,3,Wycombe Wanderers FC
11,Sat Sep 28 2019,Peterborough United FC,03-Feb,AFC Wimbledon,2019,Sep,28,28/Sep/2019,Sat,5,3,2,Peterborough United FC
11,Sat Sep 28 2019,Bristol Rovers FC,1-0,Rotherham United FC,2019,Sep,28,28/Sep/2019,Sat,1,1,0,Bristol Rovers FC
11,Sat Sep 28 2019,Coventry City FC,01-Jan,Doncaster Rovers FC,2019,Sep,28,28/Sep/2019,Sat,2,1,1,Draw
11,Sat Sep 28 2019,Ipswich Town FC,04-Jan,Tranmere Rovers FC,2019,Sep,28,28/Sep/2019,Sat,5,4,1,Ipswich Town FC
11,Sat Sep 28 2019,Oxford United FC,3-0,Gillingham FC,2019,Sep,28,28/Sep/2019,Sat,3,3,0,Oxford United FC
12,Sat Oct 5 2019,Tranmere Rovers FC,0-1,Shrewsbury Town FC,2019,Oct,5,5/Oct/2019,Sat,1,0,1,Shrewsbury Town FC
12,Sat Oct 5 2019,Gillingham FC,03-Jan,Southend United FC,2019,Oct,5,5/Oct/2019,Sat,4,3,1,Gillingham FC
12,Sat Oct 5 2019,Lincoln City FC,2-0,Sunderland AFC,2019,Oct,5,5/Oct/2019,Sat,2,2,0,Lincoln City FC
12,Sat Oct 5 2019,Milton Keynes Dons FC,0-3,Burton Albion FC,2019,Oct,5,5/Oct/2019,Sat,3,0,3,Burton Albion FC
12,Sat Oct 5 2019,Rotherham United FC,4-0,Coventry City FC,2019,Oct,5,5/Oct/2019,Sat,4,4,0,Rotherham United FC
12,Sat Oct 5 2019,Wycombe Wanderers FC,03-Mar,Peterborough United FC,2019,Oct,5,5/Oct/2019,Sat,6,3,3,Draw
12,Sat Oct 5 2019,AFC Wimbledon,03-Feb,Rochdale AFC,2019,Oct,5,5/Oct/2019,Sat,5,3,2,AFC Wimbledon
12,Sat Oct 5 2019,Accrington Stanley FC,02-Feb,Oxford United FC,2019,Oct,5,5/Oct/2019,Sat,4,2,2,Draw
12,Sat Oct 5 2019,Doncaster Rovers FC,01-Feb,Portsmouth FC,2019,Oct,5,5/Oct/2019,Sat,3,1,2,Portsmouth FC
12,Sat Oct 5 2019,Fleetwood Town FC,0-1,Ipswich Town FC,2019,Oct,5,5/Oct/2019,Sat,1,0,1,Ipswich Town FC
12,Mon Oct 7 2019,Bolton Wanderers FC,0-0,Blackpool FC,2019,Oct,7,7/Oct/2019,Mon,0,0,0,Draw
13,Sat Oct 12 2019,Peterborough United FC,2-0,Lincoln City FC,2019,Oct,12,12/Oct/2019,Sat,2,2,0,Peterborough United FC
13,Sat Oct 12 2019,Portsmouth FC,0-0,Gillingham FC,2019,Oct,12,12/Oct/2019,Sat,0,0,0,Draw
13,Sat Oct 12 2019,Southend United FC,01-Apr,AFC Wimbledon,2019,Oct,12,12/Oct/2019,Sat,5,1,4,AFC Wimbledon
13,Sat Oct 12 2019,Rochdale AFC,02-Jan,Accrington Stanley FC,2019,Oct,12,12/Oct/2019,Sat,3,2,1,Rochdale AFC
13,Sat Oct 12 2019,Blackpool FC,01-Feb,Rotherham United FC,2019,Oct,12,12/Oct/2019,Sat,3,1,2,Rotherham United FC
13,Sat Oct 12 2019,Oxford United FC,3-0,Doncaster Rovers FC,2019,Oct,12,12/Oct/2019,Sat,3,3,0,Oxford United FC
13,Sat Oct 12 2019,Bristol Rovers FC,1-0,Milton Keynes Dons FC,2019,Oct,12,12/Oct/2019,Sat,1,1,0,Bristol Rovers FC
13,Sun Oct 13 2019,Coventry City FC,0-1,Tranmere Rovers FC,2019,Oct,13,13/Oct/2019,Sun,1,0,1,Tranmere Rovers FC
14,Fri Oct 18 2019,Lincoln City FC,0-0,Shrewsbury Town FC,2019,Oct,18,18/Oct/2019,Fri,0,0,0,Draw
14,Fri Oct 18 2019,Tranmere Rovers FC,01-Jan,Southend United FC,2019,Oct,18,18/Oct/2019,Fri,2,1,1,Draw
14,Sat Oct 19 2019,Gillingham FC,01-Feb,Peterborough United FC,2019,Oct,19,19/Oct/2019,Sat,3,1,2,Peterborough United FC
14,Sat Oct 19 2019,Fleetwood Town FC,04-Jan,Burton Albion FC,2019,Oct,19,19/Oct/2019,Sat,5,4,1,Fleetwood Town FC
14,Sat Oct 19 2019,Doncaster Rovers FC,2-0,Bristol Rovers FC,2019,Oct,19,19/Oct/2019,Sat,2,2,0,Doncaster Rovers FC
14,Sat Oct 19 2019,Milton Keynes Dons FC,0-0,Coventry City FC,2019,Oct,19,19/Oct/2019,Sat,0,0,0,Draw
14,Sat Oct 19 2019,Bolton Wanderers FC,01-Mar,Rochdale AFC,2019,Oct,19,19/Oct/2019,Sat,4,1,3,Rochdale AFC
14,Sat Oct 19 2019,Rotherham United FC,01-Feb,Oxford United FC,2019,Oct,19,19/Oct/2019,Sat,3,1,2,Oxford United FC
14,Sat Oct 19 2019,AFC Wimbledon,1-0,Portsmouth FC,2019,Oct,19,19/Oct/2019,Sat,1,1,0,AFC Wimbledon
14,Sat Oct 19 2019,Wycombe Wanderers FC,1-0,Sunderland AFC,2019,Oct,19,19/Oct/2019,Sat,1,1,0,Wycombe Wanderers FC
14,Sun Oct 20 2019,Accrington Stanley FC,2-0,Ipswich Town FC,2019,Oct,20,20/Oct/2019,Sun,2,2,0,Accrington Stanley FC
15,Tue Oct 22 2019,Shrewsbury Town FC,01-Jan,Gillingham FC,2019,Oct,22,22/Oct/2019,Tue,2,1,1,Draw
15,Tue Oct 22 2019,Blackpool FC,01-Jan,Wycombe Wanderers FC,2019,Oct,22,22/Oct/2019,Tue,2,1,1,Draw
15,Tue Oct 22 2019,Sunderland AFC,5-0,Tranmere Rovers FC,2019,Oct,22,22/Oct/2019,Tue,5,5,0,Sunderland AFC
15,Tue Oct 22 2019,Southend United FC,01-Jul,Doncaster Rovers FC,2019,Oct,22,22/Oct/2019,Tue,8,1,7,Doncaster Rovers FC
15,Tue Oct 22 2019,Burton Albion FC,1-0,AFC Wimbledon,2019,Oct,22,22/Oct/2019,Tue,1,1,0,Burton Albion FC
15,Tue Oct 22 2019,Rochdale AFC,2-0,Milton Keynes Dons FC,2019,Oct,22,22/Oct/2019,Tue,2,2,0,Rochdale AFC
15,Tue Oct 22 2019,Portsmouth FC,1-0,Lincoln City FC,2019,Oct,22,22/Oct/2019,Tue,1,1,0,Portsmouth FC
15,Tue Oct 22 2019,Bristol Rovers FC,0-2,Bolton Wanderers FC,2019,Oct,22,22/Oct/2019,Tue,2,0,2,Bolton Wanderers FC
15,Wed Oct 23 2019,Ipswich Town FC,0-2,Rotherham United FC,2019,Oct,23,23/Oct/2019,Wed,2,0,2,Rotherham United FC
15,Wed Oct 23 2019,Peterborough United FC,4-0,Accrington Stanley FC,2019,Oct,23,23/Oct/2019,Wed,4,4,0,Peterborough United FC
15,Wed Oct 23 2019,Coventry City FC,02-Jan,Fleetwood Town FC,2019,Oct,23,23/Oct/2019,Wed,3,2,1,Coventry City FC
16,Sat Oct 26 2019,Shrewsbury Town FC,1-0,Sunderland AFC,2019,Oct,26,26/Oct/2019,Sat,1,1,0,Shrewsbury Town FC
16,Sat Oct 26 2019,Southend United FC,01-Mar,Ipswich Town FC,2019,Oct,26,26/Oct/2019,Sat,4,1,3,Ipswich Town FC
16,Sat Oct 26 2019,Accrington Stanley FC,0-1,Gillingham FC,2019,Oct,26,26/Oct/2019,Sat,1,0,1,Gillingham FC
16,Sat Oct 26 2019,Rotherham United FC,0-1,Wycombe Wanderers FC,2019,Oct,26,26/Oct/2019,Sat,1,0,1,Wycombe Wanderers FC
16,Sat Oct 26 2019,Peterborough United FC,02-Feb,Coventry City FC,2019,Oct,26,26/Oct/2019,Sat,4,2,2,Draw
16,Sat Oct 26 2019,Oxford United FC,3-0,Rochdale AFC,2019,Oct,26,26/Oct/2019,Sat,3,3,0,Oxford United FC
16,Sat Oct 26 2019,Fleetwood Town FC,1-0,Milton Keynes Dons FC,2019,Oct,26,26/Oct/2019,Sat,1,1,0,Fleetwood Town FC
16,Sat Oct 26 2019,Burton Albion FC,0-0,Blackpool FC,2019,Oct,26,26/Oct/2019,Sat,0,0,0,Draw
16,Sat Oct 26 2019,Bristol Rovers FC,02-Feb,Portsmouth FC,2019,Oct,26,26/Oct/2019,Sat,4,2,2,Draw
17,Sat Nov 2 2019,Blackpool FC,04-Mar,Peterborough United FC,2019,Nov,2,2/Nov/2019,Sat,7,4,3,Blackpool FC
17,Sat Nov 2 2019,Milton Keynes Dons FC,01-Mar,Tranmere Rovers FC,2019,Nov,2,2/Nov/2019,Sat,4,1,3,Tranmere Rovers FC
17,Sat Nov 2 2019,Portsmouth FC,01-Jan,Oxford United FC,2019,Nov,2,2/Nov/2019,Sat,2,1,1,Draw
17,Sat Nov 2 2019,Sunderland AFC,1-0,Southend United FC,2019,Nov,2,2/Nov/2019,Sat,1,1,0,Sunderland AFC
17,Sat Nov 2 2019,Wycombe Wanderers FC,1-0,Shrewsbury Town FC,2019,Nov,2,2/Nov/2019,Sat,1,1,0,Wycombe Wanderers FC
17,Sat Nov 2 2019,Rochdale AFC,01-Feb,Bristol Rovers FC,2019,Nov,2,2/Nov/2019,Sat,3,1,2,Bristol Rovers FC
17,Sat Nov 2 2019,Coventry City FC,0-0,Accrington Stanley FC,2019,Nov,2,2/Nov/2019,Sat,0,0,0,Draw
17,Sat Nov 2 2019,Doncaster Rovers FC,02-Feb,Burton Albion FC,2019,Nov,2,2/Nov/2019,Sat,4,2,2,Draw
17,Sat Nov 2 2019,AFC Wimbledon,01-Jan,Lincoln City FC,2019,Nov,2,2/Nov/2019,Sat,2,1,1,Draw
17,Sat Nov 2 2019,Bolton Wanderers FC,02-Jan,Fleetwood Town FC,2019,Nov,2,2/Nov/2019,Sat,3,2,1,Bolton Wanderers FC
17,Sat Nov 2 2019,Gillingham FC,0-3,Rotherham United FC,2019,Nov,2,2/Nov/2019,Sat,3,0,3,Rotherham United FC
7,Tue Nov 5 2019,Shrewsbury Town FC,1-0,Peterborough United FC,2019,Nov,5,5/Nov/2019,Tue,1,1,0,Shrewsbury Town FC
7,Tue Nov 5 2019,Portsmouth FC,04-Jan,Southend United FC,2019,Nov,5,5/Nov/2019,Tue,5,4,1,Portsmouth FC
7,Tue Nov 5 2019,Rochdale AFC,0-1,Ipswich Town FC,2019,Nov,5,5/Nov/2019,Tue,1,0,1,Ipswich Town FC
18,Sat Nov 16 2019,Coventry City FC,02-Jan,Rochdale AFC,2019,Nov,16,16/Nov/2019,Sat,3,2,1,Coventry City FC
18,Sat Nov 16 2019,Rotherham United FC,1-0,Accrington Stanley FC,2019,Nov,16,16/Nov/2019,Sat,1,1,0,Rotherham United FC
18,Sat Nov 16 2019,Blackpool FC,2-0,AFC Wimbledon,2019,Nov,16,16/Nov/2019,Sat,2,2,0,Blackpool FC
18,Sat Nov 16 2019,Gillingham FC,1-0,Lincoln City FC,2019,Nov,16,16/Nov/2019,Sat,1,1,0,Gillingham FC
18,Sat Nov 16 2019,Bolton Wanderers FC,1-0,Milton Keynes Dons FC,2019,Nov,16,16/Nov/2019,Sat,1,1,0,Bolton Wanderers FC
