Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
3,Sat Aug 10 2019,AFC Fylde,1-0,Ebbsfleet United FC,2019,Aug,10,10/Aug/2019,Sat,1,1,0,AFC Fylde
3,Sat Aug 10 2019,Barrow AFC,2-0,Eastleigh FC,2019,Aug,10,10/Aug/2019,Sat,2,2,0,Barrow AFC
3,Sat Aug 10 2019,Boreham Wood FC,02-Feb,Chesterfield FC,2019,Aug,10,10/Aug/2019,Sat,4,2,2,Draw
3,Sat Aug 10 2019,Bromley FC,03-Mar,Torquay United FC,2019,Aug,10,10/Aug/2019,Sat,6,3,3,Draw
3,Sat Aug 10 2019,Dover Athletic FC,02-Jan,Wrexham AFC,2019,Aug,10,10/Aug/2019,Sat,3,2,1,Dover Athletic FC
3,Sat Aug 10 2019,FC Halifax Town,1-0,Dagenham & Redbridge FC,2019,Aug,10,10/Aug/2019,Sat,1,1,0,FC Halifax Town
3,Sat Aug 10 2019,Maidenhead United FC,0-1,Hartlepool United FC,2019,Aug,10,10/Aug/2019,Sat,1,0,1,Hartlepool United FC
3,Sat Aug 10 2019,Solihull Moors FC,02-Jan,Aldershot Town FC,2019,Aug,10,10/Aug/2019,Sat,3,2,1,Solihull Moors FC
3,Sat Aug 10 2019,Sutton United FC,02-Feb,Chorley FC,2019,Aug,10,10/Aug/2019,Sat,4,2,2,Draw
3,Sat Aug 10 2019,Woking FC,1-0,Harrogate Town AFC,2019,Aug,10,10/Aug/2019,Sat,1,1,0,Woking FC
3,Sat Aug 10 2019,Yeovil Town FC,01-Jan,Stockport County FC,2019,Aug,10,10/Aug/2019,Sat,2,1,1,Draw
3,Sat Aug 10 2019,Notts County FC,01-Feb,Barnet FC,2019,Aug,10,10/Aug/2019,Sat,3,1,2,Barnet FC
4,Tue Aug 13 2019,Aldershot Town FC,0-1,Bromley FC,2019,Aug,13,13/Aug/2019,Tue,1,0,1,Bromley FC
4,Tue Aug 13 2019,Barnet FC,0-1,Dover Athletic FC,2019,Aug,13,13/Aug/2019,Tue,1,0,1,Dover Athletic FC
4,Tue Aug 13 2019,Chesterfield FC,01-Feb,Woking FC,2019,Aug,13,13/Aug/2019,Tue,3,1,2,Woking FC
4,Tue Aug 13 2019,Chorley FC,01-Jun,Solihull Moors FC,2019,Aug,13,13/Aug/2019,Tue,7,1,6,Solihull Moors FC
4,Tue Aug 13 2019,Dagenham & Redbridge FC,0-3,Boreham Wood FC,2019,Aug,13,13/Aug/2019,Tue,3,0,3,Boreham Wood FC
4,Tue Aug 13 2019,Eastleigh FC,01-Jan,Sutton United FC,2019,Aug,13,13/Aug/2019,Tue,2,1,1,Draw
4,Tue Aug 13 2019,Ebbsfleet United FC,01-Mar,Yeovil Town FC,2019,Aug,13,13/Aug/2019,Tue,4,1,3,Yeovil Town FC
4,Tue Aug 13 2019,Harrogate Town AFC,0-2,Notts County FC,2019,Aug,13,13/Aug/2019,Tue,2,0,2,Notts County FC
4,Tue Aug 13 2019,Hartlepool United FC,02-Feb,AFC Fylde,2019,Aug,13,13/Aug/2019,Tue,4,2,2,Draw
4,Tue Aug 13 2019,Stockport County FC,03-Feb,Barrow AFC,2019,Aug,13,13/Aug/2019,Tue,5,3,2,Stockport County FC
4,Tue Aug 13 2019,Torquay United FC,0-2,Maidenhead United FC,2019,Aug,13,13/Aug/2019,Tue,2,0,2,Maidenhead United FC
4,Tue Aug 13 2019,Wrexham AFC,1-0,FC Halifax Town,2019,Aug,13,13/Aug/2019,Tue,1,1,0,Wrexham AFC
5,Sat Aug 17 2019,AFC Fylde,01-Apr,Woking FC,2019,Aug,17,17/Aug/2019,Sat,5,1,4,Woking FC
5,Sat Aug 17 2019,Aldershot Town FC,01-Jan,FC Halifax Town,2019,Aug,17,17/Aug/2019,Sat,2,1,1,Draw
5,Sat Aug 17 2019,Barnet FC,02-Feb,Chesterfield FC,2019,Aug,17,17/Aug/2019,Sat,4,2,2,Draw
5,Sat Aug 17 2019,Boreham Wood FC,0-1,Sutton United FC,2019,Aug,17,17/Aug/2019,Sat,1,0,1,Sutton United FC
5,Sat Aug 17 2019,Dagenham & Redbridge FC,04-Feb,Harrogate Town AFC,2019,Aug,17,17/Aug/2019,Sat,6,4,2,Dagenham & Redbridge FC
5,Sat Aug 17 2019,Dover Athletic FC,01-Feb,Torquay United FC,2019,Aug,17,17/Aug/2019,Sat,3,1,2,Torquay United FC
5,Sat Aug 17 2019,Hartlepool United FC,02-Mar,Bromley FC,2019,Aug,17,17/Aug/2019,Sat,5,2,3,Bromley FC
5,Sat Aug 17 2019,Maidenhead United FC,04-Jan,Chorley FC,2019,Aug,17,17/Aug/2019,Sat,5,4,1,Maidenhead United FC
5,Sat Aug 17 2019,Solihull Moors FC,02-Jan,Ebbsfleet United FC,2019,Aug,17,17/Aug/2019,Sat,3,2,1,Solihull Moors FC
5,Sat Aug 17 2019,Stockport County FC,2-0,Eastleigh FC,2019,Aug,17,17/Aug/2019,Sat,2,2,0,Stockport County FC
5,Sat Aug 17 2019,Barrow AFC,1-0,Yeovil Town FC,2019,Aug,17,17/Aug/2019,Sat,1,1,0,Barrow AFC
5,Sun Aug 18 2019,Notts County FC,01-Jan,Wrexham AFC,2019,Aug,18,18/Aug/2019,Sun,2,1,1,Draw
6,Sat Aug 24 2019,Bromley FC,1-0,Boreham Wood FC,2019,Aug,24,24/Aug/2019,Sat,1,1,0,Bromley FC
6,Sat Aug 24 2019,Chesterfield FC,02-Feb,Barrow AFC,2019,Aug,24,24/Aug/2019,Sat,4,2,2,Draw
6,Sat Aug 24 2019,Chorley FC,0-0,Hartlepool United FC,2019,Aug,24,24/Aug/2019,Sat,0,0,0,Draw
6,Sat Aug 24 2019,Eastleigh FC,01-Jan,Dagenham & Redbridge FC,2019,Aug,24,24/Aug/2019,Sat,2,1,1,Draw
6,Sat Aug 24 2019,Ebbsfleet United FC,02-Feb,Notts County FC,2019,Aug,24,24/Aug/2019,Sat,4,2,2,Draw
6,Sat Aug 24 2019,FC Halifax Town,04-Jan,AFC Fylde,2019,Aug,24,24/Aug/2019,Sat,5,4,1,FC Halifax Town
6,Sat Aug 24 2019,Harrogate Town AFC,02-Jan,Stockport County FC,2019,Aug,24,24/Aug/2019,Sat,3,2,1,Harrogate Town AFC
6,Sat Aug 24 2019,Sutton United FC,01-Feb,Dover Athletic FC,2019,Aug,24,24/Aug/2019,Sat,3,1,2,Dover Athletic FC
6,Sat Aug 24 2019,Woking FC,2-0,Solihull Moors FC,2019,Aug,24,24/Aug/2019,Sat,2,2,0,Woking FC
6,Sat Aug 24 2019,Wrexham AFC,01-Jan,Barnet FC,2019,Aug,24,24/Aug/2019,Sat,2,1,1,Draw
6,Sat Aug 24 2019,Yeovil Town FC,01-Feb,Maidenhead United FC,2019,Aug,24,24/Aug/2019,Sat,3,1,2,Maidenhead United FC
6,Sat Aug 24 2019,Torquay United FC,2-0,Aldershot Town FC,2019,Aug,24,24/Aug/2019,Sat,2,2,0,Torquay United FC
7,Mon Aug 26 2019,AFC Fylde,0-0,Harrogate Town AFC,2019,Aug,26,26/Aug/2019,Mon,0,0,0,Draw
7,Mon Aug 26 2019,Aldershot Town FC,01-Jan,Sutton United FC,2019,Aug,26,26/Aug/2019,Mon,2,1,1,Draw
7,Mon Aug 26 2019,Barnet FC,02-Feb,Torquay United FC,2019,Aug,26,26/Aug/2019,Mon,4,2,2,Draw
7,Mon Aug 26 2019,Barrow AFC,01-Feb,FC Halifax Town,2019,Aug,26,26/Aug/2019,Mon,3,1,2,FC Halifax Town
7,Mon Aug 26 2019,Boreham Wood FC,01-Feb,Ebbsfleet United FC,2019,Aug,26,26/Aug/2019,Mon,3,1,2,Ebbsfleet United FC
7,Mon Aug 26 2019,Dagenham & Redbridge FC,03-Feb,Yeovil Town FC,2019,Aug,26,26/Aug/2019,Mon,5,3,2,Dagenham & Redbridge FC
7,Mon Aug 26 2019,Dover Athletic FC,01-Feb,Woking FC,2019,Aug,26,26/Aug/2019,Mon,3,1,2,Woking FC
7,Mon Aug 26 2019,Hartlepool United FC,04-Feb,Wrexham AFC,2019,Aug,26,26/Aug/2019,Mon,6,4,2,Hartlepool United FC
7,Mon Aug 26 2019,Maidenhead United FC,01-Feb,Bromley FC,2019,Aug,26,26/Aug/2019,Mon,3,1,2,Bromley FC
7,Mon Aug 26 2019,Notts County FC,05-Jan,Chorley FC,2019,Aug,26,26/Aug/2019,Mon,6,5,1,Notts County FC
7,Mon Aug 26 2019,Stockport County FC,2-0,Chesterfield FC,2019,Aug,26,26/Aug/2019,Mon,2,2,0,Stockport County FC
7,Mon Aug 26 2019,Solihull Moors FC,01-Feb,Eastleigh FC,2019,Aug,26,26/Aug/2019,Mon,3,1,2,Eastleigh FC
8,Sat Aug 31 2019,Bromley FC,02-Feb,AFC Fylde,2019,Aug,31,31/Aug/2019,Sat,4,2,2,Draw
8,Sat Aug 31 2019,Chesterfield FC,01-Jan,Dagenham & Redbridge FC,2019,Aug,31,31/Aug/2019,Sat,2,1,1,Draw
8,Sat Aug 31 2019,Eastleigh FC,01-Feb,Barnet FC,2019,Aug,31,31/Aug/2019,Sat,3,1,2,Barnet FC
8,Sat Aug 31 2019,Ebbsfleet United FC,01-Feb,Aldershot Town FC,2019,Aug,31,31/Aug/2019,Sat,3,1,2,Aldershot Town FC
8,Sat Aug 31 2019,FC Halifax Town,02-Jan,Solihull Moors FC,2019,Aug,31,31/Aug/2019,Sat,3,2,1,FC Halifax Town
8,Sat Aug 31 2019,Harrogate Town AFC,0-2,Dover Athletic FC,2019,Aug,31,31/Aug/2019,Sat,2,0,2,Dover Athletic FC
8,Sat Aug 31 2019,Sutton United FC,0-3,Maidenhead United FC,2019,Aug,31,31/Aug/2019,Sat,3,0,3,Maidenhead United FC
8,Sat Aug 31 2019,Torquay United FC,01-Feb,Hartlepool United FC,2019,Aug,31,31/Aug/2019,Sat,3,1,2,Hartlepool United FC
8,Sat Aug 31 2019,Woking FC,03-Feb,Barrow AFC,2019,Aug,31,31/Aug/2019,Sat,5,3,2,Woking FC
8,Sat Aug 31 2019,Wrexham AFC,01-Feb,Stockport County FC,2019,Aug,31,31/Aug/2019,Sat,3,1,2,Stockport County FC
8,Sat Aug 31 2019,Yeovil Town FC,03-Jan,Notts County FC,2019,Aug,31,31/Aug/2019,Sat,4,3,1,Yeovil Town FC
8,Sat Aug 31 2019,Chorley FC,01-Mar,Boreham Wood FC,2019,Aug,31,31/Aug/2019,Sat,4,1,3,Boreham Wood FC
9,Tue Sep 3 2019,Barrow AFC,0-1,Hartlepool United FC,2019,Sep,3,3/Sep/2019,Tue,1,0,1,Hartlepool United FC
9,Tue Sep 3 2019,Chesterfield FC,02-Mar,FC Halifax Town,2019,Sep,3,3/Sep/2019,Tue,5,2,3,FC Halifax Town
9,Tue Sep 3 2019,Dover Athletic FC,01-Jan,Ebbsfleet United FC,2019,Sep,3,3/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 3 2019,Eastleigh FC,2-0,Boreham Wood FC,2019,Sep,3,3/Sep/2019,Tue,2,2,0,Eastleigh FC
9,Tue Sep 3 2019,Harrogate Town AFC,2-0,Chorley FC,2019,Sep,3,3/Sep/2019,Tue,2,2,0,Harrogate Town AFC
9,Tue Sep 3 2019,Notts County FC,0-0,Solihull Moors FC,2019,Sep,3,3/Sep/2019,Tue,0,0,0,Draw
9,Tue Sep 3 2019,Stockport County FC,02-Jan,AFC Fylde,2019,Sep,3,3/Sep/2019,Tue,3,2,1,Stockport County FC
9,Tue Sep 3 2019,Woking FC,01-Jan,Torquay United FC,2019,Sep,3,3/Sep/2019,Tue,2,1,1,Draw
9,Tue Sep 3 2019,Wrexham AFC,02-Feb,Maidenhead United FC,2019,Sep,3,3/Sep/2019,Tue,4,2,2,Draw
9,Tue Sep 3 2019,Yeovil Town FC,1-0,Sutton United FC,2019,Sep,3,3/Sep/2019,Tue,1,1,0,Yeovil Town FC
9,Wed Sep 4 2019,Dagenham & Redbridge FC,01-Jan,Bromley FC,2019,Sep,4,4/Sep/2019,Wed,2,1,1,Draw
10,Sat Sep 7 2019,Aldershot Town FC,01-Feb,Barrow AFC,2019,Sep,7,7/Sep/2019,Sat,3,1,2,Barrow AFC
10,Sat Sep 7 2019,Hartlepool United FC,01-Jan,Woking FC,2019,Sep,7,7/Sep/2019,Sat,2,1,1,Draw
10,Sat Sep 7 2019,Boreham Wood FC,03-Jan,Dover Athletic FC,2019,Sep,7,7/Sep/2019,Sat,4,3,1,Boreham Wood FC
10,Sat Sep 7 2019,Bromley FC,02-Jan,Chesterfield FC,2019,Sep,7,7/Sep/2019,Sat,3,2,1,Bromley FC
10,Sat Sep 7 2019,Chorley FC,3-0,Stockport County FC,2019,Sep,7,7/Sep/2019,Sat,3,3,0,Chorley FC
10,Sat Sep 7 2019,Ebbsfleet United FC,01-Jan,Eastleigh FC,2019,Sep,7,7/Sep/2019,Sat,2,1,1,Draw
10,Sat Sep 7 2019,FC Halifax Town,0-2,Yeovil Town FC,2019,Sep,7,7/Sep/2019,Sat,2,0,2,Yeovil Town FC
10,Sat Sep 7 2019,Maidenhead United FC,0-1,Dagenham & Redbridge FC,2019,Sep,7,7/Sep/2019,Sat,1,0,1,Dagenham & Redbridge FC
10,Sat Sep 7 2019,Sutton United FC,01-Jan,Notts County FC,2019,Sep,7,7/Sep/2019,Sat,2,1,1,Draw
10,Sat Sep 7 2019,Torquay United FC,04-Feb,Harrogate Town AFC,2019,Sep,7,7/Sep/2019,Sat,6,4,2,Torquay United FC
11,Sat Sep 14 2019,Wrexham AFC,01-Jan,Sutton United FC,2019,Sep,14,14/Sep/2019,Sat,2,1,1,Draw
11,Sat Sep 14 2019,Dover Athletic FC,01-Jan,Chorley FC,2019,Sep,14,14/Sep/2019,Sat,2,1,1,Draw
11,Sat Sep 14 2019,Yeovil Town FC,03-Feb,AFC Fylde,2019,Sep,14,14/Sep/2019,Sat,5,3,2,Yeovil Town FC
11,Sat Sep 14 2019,Barnet FC,1-0,Maidenhead United FC,2019,Sep,14,14/Sep/2019,Sat,1,1,0,Barnet FC
11,Sat Sep 14 2019,Barrow AFC,3-0,Solihull Moors FC,2019,Sep,14,14/Sep/2019,Sat,3,3,0,Barrow AFC
11,Sat Sep 14 2019,Chesterfield FC,1-0,Torquay United FC,2019,Sep,14,14/Sep/2019,Sat,1,1,0,Chesterfield FC
11,Sat Sep 14 2019,Dagenham & Redbridge FC,03-Jan,Hartlepool United FC,2019,Sep,14,14/Sep/2019,Sat,4,3,1,Dagenham & Redbridge FC
11,Sat Sep 14 2019,Stockport County FC,01-Feb,Aldershot Town FC,2019,Sep,14,14/Sep/2019,Sat,3,1,2,Aldershot Town FC
11,Sat Sep 14 2019,Eastleigh FC,01-Jan,Bromley FC,2019,Sep,14,14/Sep/2019,Sat,2,1,1,Draw
11,Sat Sep 14 2019,Harrogate Town AFC,0-0,Boreham Wood FC,2019,Sep,14,14/Sep/2019,Sat,0,0,0,Draw
11,Sat Sep 14 2019,Notts County FC,1-0,FC Halifax Town,2019,Sep,14,14/Sep/2019,Sat,1,1,0,Notts County FC
11,Sat Sep 14 2019,Woking FC,02-Feb,Ebbsfleet United FC,2019,Sep,14,14/Sep/2019,Sat,4,2,2,Draw
9,Tue Sep 17 2019,Barnet FC,2-0,Aldershot Town FC,2019,Sep,17,17/Sep/2019,Tue,2,2,0,Barnet FC
12,Sat Sep 21 2019,Chorley FC,01-Jan,Woking FC,2019,Sep,21,21/Sep/2019,Sat,2,1,1,Draw
12,Sat Sep 21 2019,AFC Fylde,03-Jan,Eastleigh FC,2019,Sep,21,21/Sep/2019,Sat,4,3,1,AFC Fylde
12,Sat Sep 21 2019,Aldershot Town FC,1-0,Wrexham AFC,2019,Sep,21,21/Sep/2019,Sat,1,1,0,Aldershot Town FC
12,Sat Sep 21 2019,Boreham Wood FC,4-0,Stockport County FC,2019,Sep,21,21/Sep/2019,Sat,4,4,0,Boreham Wood FC
12,Sat Sep 21 2019,Bromley FC,02-Jan,Notts County FC,2019,Sep,21,21/Sep/2019,Sat,3,2,1,Bromley FC
12,Sat Sep 21 2019,Torquay United FC,0-0,Dagenham & Redbridge FC,2019,Sep,21,21/Sep/2019,Sat,0,0,0,Draw
12,Sat Sep 21 2019,Ebbsfleet United FC,0-3,Barrow AFC,2019,Sep,21,21/Sep/2019,Sat,3,0,3,Barrow AFC
12,Sat Sep 21 2019,FC Halifax Town,04-Feb,Barnet FC,2019,Sep,21,21/Sep/2019,Sat,6,4,2,FC Halifax Town
12,Sat Sep 21 2019,Hartlepool United FC,0-2,Dover Athletic FC,2019,Sep,21,21/Sep/2019,Sat,2,0,2,Dover Athletic FC
12,Sat Sep 21 2019,Maidenhead United FC,01-Jan,Harrogate Town AFC,2019,Sep,21,21/Sep/2019,Sat,2,1,1,Draw
12,Sat Sep 21 2019,Solihull Moors FC,0-1,Yeovil Town FC,2019,Sep,21,21/Sep/2019,Sat,1,0,1,Yeovil Town FC
12,Sat Sep 21 2019,Sutton United FC,4-0,Chesterfield FC,2019,Sep,21,21/Sep/2019,Sat,4,4,0,Sutton United FC
13,Tue Sep 24 2019,Sutton United FC,0-2,Dagenham & Redbridge FC,2019,Sep,24,24/Sep/2019,Tue,2,0,2,Dagenham & Redbridge FC
13,Tue Sep 24 2019,Torquay United FC,02-Mar,Eastleigh FC,2019,Sep,24,24/Sep/2019,Tue,5,2,3,Eastleigh FC
13,Tue Sep 24 2019,AFC Fylde,03-Feb,Wrexham AFC,2019,Sep,24,24/Sep/2019,Tue,5,3,2,AFC Fylde
13,Tue Sep 24 2019,Aldershot Town FC,01-Mar,Yeovil Town FC,2019,Sep,24,24/Sep/2019,Tue,4,1,3,Yeovil Town FC
13,Tue Sep 24 2019,Boreham Wood FC,01-Feb,Notts County FC,2019,Sep,24,24/Sep/2019,Tue,3,1,2,Notts County FC
13,Tue Sep 24 2019,Bromley FC,1-0,Woking FC,2019,Sep,24,24/Sep/2019,Tue,1,1,0,Bromley FC
13,Tue Sep 24 2019,Chorley FC,01-Mar,Barrow AFC,2019,Sep,24,24/Sep/2019,Tue,4,1,3,Barrow AFC
13,Tue Sep 24 2019,Ebbsfleet United FC,3-0,Barnet FC,2019,Sep,24,24/Sep/2019,Tue,3,3,0,Ebbsfleet United FC
13,Tue Sep 24 2019,FC Halifax Town,0-1,Harrogate Town AFC,2019,Sep,24,24/Sep/2019,Tue,1,0,1,Harrogate Town AFC
13,Tue Sep 24 2019,Hartlepool United FC,01-Jan,Chesterfield FC,2019,Sep,24,24/Sep/2019,Tue,2,1,1,Draw
13,Tue Sep 24 2019,Maidenhead United FC,01-Feb,Dover Athletic FC,2019,Sep,24,24/Sep/2019,Tue,3,1,2,Dover Athletic FC
13,Tue Sep 24 2019,Solihull Moors FC,2-0,Stockport County FC,2019,Sep,24,24/Sep/2019,Tue,2,2,0,Solihull Moors FC
14,Sat Sep 28 2019,Eastleigh FC,01-Jan,Hartlepool United FC,2019,Sep,28,28/Sep/2019,Sat,2,1,1,Draw
14,Sat Sep 28 2019,Dover Athletic FC,0-2,FC Halifax Town,2019,Sep,28,28/Sep/2019,Sat,2,0,2,FC Halifax Town
14,Sat Sep 28 2019,Barnet FC,0-0,Solihull Moors FC,2019,Sep,28,28/Sep/2019,Sat,0,0,0,Draw
14,Sat Sep 28 2019,Barrow AFC,2-0,Maidenhead United FC,2019,Sep,28,28/Sep/2019,Sat,2,2,0,Barrow AFC
14,Sat Sep 28 2019,Chesterfield FC,02-Jan,Aldershot Town FC,2019,Sep,28,28/Sep/2019,Sat,3,2,1,Chesterfield FC
14,Sat Sep 28 2019,Dagenham & Redbridge FC,0-0,Chorley FC,2019,Sep,28,28/Sep/2019,Sat,0,0,0,Draw
14,Sat Sep 28 2019,Wrexham AFC,1-0,Ebbsfleet United FC,2019,Sep,28,28/Sep/2019,Sat,1,1,0,Wrexham AFC
14,Sat Sep 28 2019,Harrogate Town AFC,2-0,Sutton United FC,2019,Sep,28,28/Sep/2019,Sat,2,2,0,Harrogate Town AFC
14,Sat Sep 28 2019,Notts County FC,2-0,AFC Fylde,2019,Sep,28,28/Sep/2019,Sat,2,2,0,Notts County FC
14,Sat Sep 28 2019,Stockport County FC,0-4,Torquay United FC,2019,Sep,28,28/Sep/2019,Sat,4,0,4,Torquay United FC
14,Sat Sep 28 2019,Woking FC,01-Feb,Boreham Wood FC,2019,Sep,28,28/Sep/2019,Sat,3,1,2,Boreham Wood FC
14,Sat Sep 28 2019,Yeovil Town FC,03-Jan,Bromley FC,2019,Sep,28,28/Sep/2019,Sat,4,3,1,Yeovil Town FC
10,Tue Oct 1 2019,Solihull Moors FC,03-Jan,Wrexham AFC,2019,Oct,1,1/Oct/2019,Tue,4,3,1,Solihull Moors FC
10,Tue Oct 1 2019,AFC Fylde,0-4,Barnet FC,2019,Oct,1,1/Oct/2019,Tue,4,0,4,Barnet FC
15,Sat Oct 5 2019,Dagenham & Redbridge FC,01-Jan,Barnet FC,2019,Oct,5,5/Oct/2019,Sat,2,1,1,Draw
15,Sat Oct 5 2019,Bromley FC,01-Feb,Barrow AFC,2019,Oct,5,5/Oct/2019,Sat,3,1,2,Barrow AFC
15,Sat Oct 5 2019,Chesterfield FC,01-Feb,Eastleigh FC,2019,Oct,5,5/Oct/2019,Sat,3,1,2,Eastleigh FC
15,Sat Oct 5 2019,Chorley FC,0-0,Aldershot Town FC,2019,Oct,5,5/Oct/2019,Sat,0,0,0,Draw
15,Sat Oct 5 2019,Dover Athletic FC,02-Feb,Notts County FC,2019,Oct,5,5/Oct/2019,Sat,4,2,2,Draw
15,Sat Oct 5 2019,Boreham Wood FC,1-0,Solihull Moors FC,2019,Oct,5,5/Oct/2019,Sat,1,1,0,Boreham Wood FC
15,Sat Oct 5 2019,Hartlepool United FC,02-Jan,Yeovil Town FC,2019,Oct,5,5/Oct/2019,Sat,3,2,1,Hartlepool United FC
15,Sat Oct 5 2019,Maidenhead United FC,0-1,FC Halifax Town,2019,Oct,5,5/Oct/2019,Sat,1,0,1,FC Halifax Town
15,Sat Oct 5 2019,Sutton United FC,0-0,Stockport County FC,2019,Oct,5,5/Oct/2019,Sat,0,0,0,Draw
15,Sat Oct 5 2019,Torquay United FC,02-Jan,AFC Fylde,2019,Oct,5,5/Oct/2019,Sat,3,2,1,Torquay United FC
15,Sat Oct 5 2019,Woking FC,01-Jan,Wrexham AFC,2019,Oct,5,5/Oct/2019,Sat,2,1,1,Draw
15,Sat Oct 5 2019,Harrogate Town AFC,2-0,Ebbsfleet United FC,2019,Oct,5,5/Oct/2019,Sat,2,2,0,Harrogate Town AFC
16,Tue Oct 8 2019,AFC Fylde,01-Mar,Chesterfield FC,2019,Oct,8,8/Oct/2019,Tue,4,1,3,Chesterfield FC
16,Tue Oct 8 2019,Aldershot Town FC,4-0,Dover Athletic FC,2019,Oct,8,8/Oct/2019,Tue,4,4,0,Aldershot Town FC
16,Tue Oct 8 2019,Barnet FC,01-Feb,Bromley FC,2019,Oct,8,8/Oct/2019,Tue,3,1,2,Bromley FC
16,Tue Oct 8 2019,Barrow AFC,03-Jan,Boreham Wood FC,2019,Oct,8,8/Oct/2019,Tue,4,3,1,Barrow AFC
16,Tue Oct 8 2019,Eastleigh FC,02-Jan,Maidenhead United FC,2019,Oct,8,8/Oct/2019,Tue,3,2,1,Eastleigh FC
16,Tue Oct 8 2019,Ebbsfleet United FC,02-Apr,Torquay United FC,2019,Oct,8,8/Oct/2019,Tue,6,2,4,Torquay United FC
16,Tue Oct 8 2019,FC Halifax Town,0-0,Chorley FC,2019,Oct,8,8/Oct/2019,Tue,0,0,0,Draw
16,Tue Oct 8 2019,Notts County FC,2-0,Dagenham & Redbridge FC,2019,Oct,8,8/Oct/2019,Tue,2,2,0,Notts County FC
16,Tue Oct 8 2019,Solihull Moors FC,2-0,Sutton United FC,2019,Oct,8,8/Oct/2019,Tue,2,2,0,Solihull Moors FC
16,Tue Oct 8 2019,Wrexham AFC,01-Jan,Harrogate Town AFC,2019,Oct,8,8/Oct/2019,Tue,2,1,1,Draw
