Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
9,Sat Sep 28 2019,FC Wacker Innsbruck,0-3,SV Lafnitz,2019,Sep,28,28/Sep/2019,Sat,3,0,3,SV Lafnitz
9,Sat Sep 28 2019,FC Dornbirn 1913,03-Jan,Grazer AK,2019,Sep,28,28/Sep/2019,Sat,4,3,1,FC Dornbirn 1913
9,Sun Sep 29 2019,FC Blau-Weiß Linz,02-Mar,SV Ried,2019,Sep,29,29/Sep/2019,Sun,5,2,3,SV Ried
9,Sun Sep 29 2019,Austria Klagenfurt,01-Jan,SK Vorwärts Steyr,2019,Sep,29,29/Sep/2019,Sun,2,1,1,Draw
10,Fri Oct 4 2019,FC Juniors OÖ,0-2,Austria Klagenfurt,2019,Oct,4,4/Oct/2019,Fri,2,0,2,Austria Klagenfurt
10,Fri Oct 4 2019,FC Wacker Innsbruck,01-Feb,Kapfenberger SV,2019,Oct,4,4/Oct/2019,Fri,3,1,2,Kapfenberger SV
10,Fri Oct 4 2019,SV Ried,1-0,SK Vorwärts Steyr,2019,Oct,4,4/Oct/2019,Fri,1,1,0,SV Ried
10,Fri Oct 4 2019,Floridsdorfer AC,0-2,SKU Amstetten,2019,Oct,4,4/Oct/2019,Fri,2,0,2,SKU Amstetten
10,Fri Oct 4 2019,SV Horn,02-Apr,FC Blau-Weiß Linz,2019,Oct,4,4/Oct/2019,Fri,6,2,4,FC Blau-Weiß Linz
10,Sat Oct 5 2019,Grazer AK,02-Mar,Young Violets Austria Wien,2019,Oct,5,5/Oct/2019,Sat,5,2,3,Young Violets Austria Wien
10,Sat Oct 5 2019,SV Lafnitz,01-Jan,FC Dornbirn 1913,2019,Oct,5,5/Oct/2019,Sat,2,1,1,Draw
10,Sun Oct 6 2019,Austria Lustenau,03-Feb,FC Liefering,2019,Oct,6,6/Oct/2019,Sun,5,3,2,Austria Lustenau
11,Fri Oct 18 2019,FC Blau-Weiß Linz,02-Mar,Floridsdorfer AC,2019,Oct,18,18/Oct/2019,Fri,5,2,3,Floridsdorfer AC
11,Fri Oct 18 2019,Austria Klagenfurt,2-0,SV Horn,2019,Oct,18,18/Oct/2019,Fri,2,2,0,Austria Klagenfurt
11,Fri Oct 18 2019,SKU Amstetten,01-Jan,SV Lafnitz,2019,Oct,18,18/Oct/2019,Fri,2,1,1,Draw
11,Fri Oct 18 2019,Young Violets Austria Wien,01-Feb,FC Wacker Innsbruck,2019,Oct,18,18/Oct/2019,Fri,3,1,2,FC Wacker Innsbruck
11,Fri Oct 18 2019,SK Vorwärts Steyr,03-Jan,Austria Lustenau,2019,Oct,18,18/Oct/2019,Fri,4,3,1,SK Vorwärts Steyr
11,Sat Oct 19 2019,FC Liefering,0-1,SV Ried,2019,Oct,19,19/Oct/2019,Sat,1,0,1,SV Ried
11,Sat Oct 19 2019,FC Dornbirn 1913,02-Feb,FC Juniors OÖ,2019,Oct,19,19/Oct/2019,Sat,4,2,2,Draw
11,Sun Oct 20 2019,Kapfenberger SV,2-0,Grazer AK,2019,Oct,20,20/Oct/2019,Sun,2,2,0,Kapfenberger SV
12,Fri Oct 25 2019,FC Wacker Innsbruck,02-Mar,SV Ried,2019,Oct,25,25/Oct/2019,Fri,5,2,3,SV Ried
12,Fri Oct 25 2019,Austria Lustenau,03-Feb,Kapfenberger SV,2019,Oct,25,25/Oct/2019,Fri,5,3,2,Austria Lustenau
12,Fri Oct 25 2019,SKU Amstetten,02-Feb,FC Blau-Weiß Linz,2019,Oct,25,25/Oct/2019,Fri,4,2,2,Draw
12,Fri Oct 25 2019,SV Lafnitz,01-Jan,SK Vorwärts Steyr,2019,Oct,25,25/Oct/2019,Fri,2,1,1,Draw
12,Fri Oct 25 2019,Grazer AK,01-Jan,FC Liefering,2019,Oct,25,25/Oct/2019,Fri,2,1,1,Draw
12,Sat Oct 26 2019,FC Juniors OÖ,02-Apr,Young Violets Austria Wien,2019,Oct,26,26/Oct/2019,Sat,6,2,4,Young Violets Austria Wien
12,Sat Oct 26 2019,SV Horn,01-Jan,FC Dornbirn 1913,2019,Oct,26,26/Oct/2019,Sat,2,1,1,Draw
12,Sun Oct 27 2019,Floridsdorfer AC,0-2,Austria Klagenfurt,2019,Oct,27,27/Oct/2019,Sun,2,0,2,Austria Klagenfurt
13,Fri Nov 1 2019,SV Ried,03-Jan,SV Horn,2019,Nov,1,1/Nov/2019,Fri,4,3,1,SV Ried
13,Fri Nov 1 2019,Kapfenberger SV,02-Jan,Floridsdorfer AC,2019,Nov,1,1/Nov/2019,Fri,3,2,1,Kapfenberger SV
13,Fri Nov 1 2019,FC Blau-Weiß Linz,01-May,SV Lafnitz,2019,Nov,1,1/Nov/2019,Fri,6,1,5,SV Lafnitz
13,Fri Nov 1 2019,Austria Klagenfurt,01-Jan,SKU Amstetten,2019,Nov,1,1/Nov/2019,Fri,2,1,1,Draw
13,Fri Nov 1 2019,FC Liefering,0-4,FC Juniors OÖ,2019,Nov,1,1/Nov/2019,Fri,4,0,4,FC Juniors OÖ
13,Fri Nov 1 2019,SK Vorwärts Steyr,02-Feb,Grazer AK,2019,Nov,1,1/Nov/2019,Fri,4,2,2,Draw
13,Sat Nov 2 2019,Young Violets Austria Wien,0-1,FC Dornbirn 1913,2019,Nov,2,2/Nov/2019,Sat,1,0,1,FC Dornbirn 1913
13,Sun Nov 3 2019,Austria Lustenau,02-Mar,FC Wacker Innsbruck,2019,Nov,3,3/Nov/2019,Sun,5,2,3,FC Wacker Innsbruck
14,Fri Nov 8 2019,Floridsdorfer AC,01-Feb,SV Ried,2019,Nov,8,8/Nov/2019,Fri,3,1,2,SV Ried
14,Fri Nov 8 2019,SKU Amstetten,2-0,Austria Lustenau,2019,Nov,8,8/Nov/2019,Fri,2,2,0,SKU Amstetten
14,Fri Nov 8 2019,Young Violets Austria Wien,04-Jan,Kapfenberger SV,2019,Nov,8,8/Nov/2019,Fri,5,4,1,Young Violets Austria Wien
14,Fri Nov 8 2019,SV Horn,01-Mar,FC Juniors OÖ,2019,Nov,8,8/Nov/2019,Fri,4,1,3,FC Juniors OÖ
14,Fri Nov 8 2019,FC Wacker Innsbruck,02-Apr,Austria Klagenfurt,2019,Nov,8,8/Nov/2019,Fri,6,2,4,Austria Klagenfurt
14,Sat Nov 9 2019,FC Liefering,01-Mar,SK Vorwärts Steyr,2019,Nov,9,9/Nov/2019,Sat,4,1,3,SK Vorwärts Steyr
14,Sat Nov 9 2019,FC Dornbirn 1913,02-Feb,FC Blau-Weiß Linz,2019,Nov,9,9/Nov/2019,Sat,4,2,2,Draw
14,Sun Nov 10 2019,SV Lafnitz,01-Jan,Grazer AK,2019,Nov,10,10/Nov/2019,Sun,2,1,1,Draw
15,Fri Nov 22 2019,Kapfenberger SV,02-Jan,SK Vorwärts Steyr,2019,Nov,22,22/Nov/2019,Fri,3,2,1,Kapfenberger SV
15,Fri Nov 22 2019,FC Blau-Weiß Linz,02-Apr,FC Liefering,2019,Nov,22,22/Nov/2019,Fri,6,2,4,FC Liefering
15,Fri Nov 22 2019,Austria Klagenfurt,02-Jan,Young Violets Austria Wien,2019,Nov,22,22/Nov/2019,Fri,3,2,1,Austria Klagenfurt
15,Fri Nov 22 2019,SV Horn,0-1,FC Wacker Innsbruck,2019,Nov,22,22/Nov/2019,Fri,1,0,1,FC Wacker Innsbruck
15,Fri Nov 22 2019,Grazer AK,02-Feb,SKU Amstetten,2019,Nov,22,22/Nov/2019,Fri,4,2,2,Draw
15,Sat Nov 23 2019,Austria Lustenau,0-1,SV Lafnitz,2019,Nov,23,23/Nov/2019,Sat,1,0,1,SV Lafnitz
15,Sat Nov 23 2019,FC Juniors OÖ,02-Feb,Floridsdorfer AC,2019,Nov,23,23/Nov/2019,Sat,4,2,2,Draw
15,Sun Nov 24 2019,SV Ried,4-0,FC Dornbirn 1913,2019,Nov,24,24/Nov/2019,Sun,4,4,0,SV Ried
16,Fri Nov 29 2019,SV Lafnitz,0-2,Austria Lustenau,2019,Nov,29,29/Nov/2019,Fri,2,0,2,Austria Lustenau
16,Fri Nov 29 2019,Floridsdorfer AC,0-0,FC Juniors OÖ,2019,Nov,29,29/Nov/2019,Fri,0,0,0,Draw
16,Fri Nov 29 2019,Young Violets Austria Wien,04-Jan,Austria Klagenfurt,2019,Nov,29,29/Nov/2019,Fri,5,4,1,Young Violets Austria Wien
16,Fri Nov 29 2019,FC Wacker Innsbruck,01-Jan,SV Horn,2019,Nov,29,29/Nov/2019,Fri,2,1,1,Draw
16,Fri Nov 29 2019,SKU Amstetten,03-Mar,Grazer AK,2019,Nov,29,29/Nov/2019,Fri,6,3,3,Draw
16,Sat Nov 30 2019,SK Vorwärts Steyr,2-0,Kapfenberger SV,2019,Nov,30,30/Nov/2019,Sat,2,2,0,SK Vorwärts Steyr
16,Sat Nov 30 2019,FC Dornbirn 1913,0-5,SV Ried,2019,Nov,30,30/Nov/2019,Sat,5,0,5,SV Ried
16,Sun Dec 1 2019,FC Liefering,05-Jan,FC Blau-Weiß Linz,2019,Dec,1,1/Dec/2019,Sun,6,5,1,FC Liefering
17,Fri Feb 21 2020,Austria Klagenfurt,01-Jan,SV Ried,2020,Feb,21,21/Feb/2020,Fri,2,1,1,Draw
17,Fri Feb 21 2020,Kapfenberger SV,01-Jan,FC Blau-Weiß Linz,2020,Feb,21,21/Feb/2020,Fri,2,1,1,Draw
17,Fri Feb 21 2020,SKU Amstetten,01-Jan,FC Liefering,2020,Feb,21,21/Feb/2020,Fri,2,1,1,Draw
17,Fri Feb 21 2020,SV Horn,02-Feb,Young Violets Austria Wien,2020,Feb,21,21/Feb/2020,Fri,4,2,2,Draw
17,Fri Feb 21 2020,FC Juniors OÖ,01-Feb,SV Lafnitz,2020,Feb,21,21/Feb/2020,Fri,3,1,2,SV Lafnitz
17,Fri Feb 21 2020,Austria Lustenau,04-Jan,FC Dornbirn 1913,2020,Feb,21,21/Feb/2020,Fri,5,4,1,Austria Lustenau
17,Sun Feb 23 2020,Grazer AK,01-Feb,Floridsdorfer AC,2020,Feb,23,23/Feb/2020,Sun,3,1,2,Floridsdorfer AC
17,Sun Feb 23 2020,FC Wacker Innsbruck,01-Jan,SK Vorwärts Steyr,2020,Feb,23,23/Feb/2020,Sun,2,1,1,Draw
18,Fri Feb 28 2020,SV Ried,1-0,Austria Lustenau,2020,Feb,28,28/Feb/2020,Fri,1,1,0,SV Ried
18,Fri Feb 28 2020,SK Vorwärts Steyr,0-0,FC Juniors OÖ,2020,Feb,28,28/Feb/2020,Fri,0,0,0,Draw
18,Fri Feb 28 2020,Young Violets Austria Wien,3-0,SKU Amstetten,2020,Feb,28,28/Feb/2020,Fri,3,3,0,Young Violets Austria Wien
18,Fri Feb 28 2020,Floridsdorfer AC,03-Mar,SV Horn,2020,Feb,28,28/Feb/2020,Fri,6,3,3,Draw
18,Sat Feb 29 2020,SV Lafnitz,0-3,Kapfenberger SV,2020,Feb,29,29/Feb/2020,Sat,3,0,3,Kapfenberger SV
18,Sat Feb 29 2020,FC Blau-Weiß Linz,01-Jan,Grazer AK,2020,Feb,29,29/Feb/2020,Sat,2,1,1,Draw
18,Sat Feb 29 2020,FC Liefering,03-Jan,Austria Klagenfurt,2020,Feb,29,29/Feb/2020,Sat,4,3,1,FC Liefering
18,Sun Mar 1 2020,FC Dornbirn 1913,0-4,FC Wacker Innsbruck,2020,Mar,1,1/Mar/2020,Sun,4,0,4,FC Wacker Innsbruck
19,Fri Mar 6 2020,FC Blau-Weiß Linz,2-0,SK Vorwärts Steyr,2020,Mar,6,6/Mar/2020,Fri,2,2,0,FC Blau-Weiß Linz
19,Fri Mar 6 2020,SV Horn,04-Feb,Grazer AK,2020,Mar,6,6/Mar/2020,Fri,6,4,2,SV Horn
19,Sat Mar 7 2020,FC Wacker Innsbruck,1-0,Floridsdorfer AC,2020,Mar,7,7/Mar/2020,Sat,1,1,0,FC Wacker Innsbruck
19,Sat Mar 7 2020,Austria Lustenau,02-Mar,Young Violets Austria Wien,2020,Mar,7,7/Mar/2020,Sat,5,2,3,Young Violets Austria Wien
19,Sat Mar 7 2020,FC Liefering,04-Jan,SV Lafnitz,2020,Mar,7,7/Mar/2020,Sat,5,4,1,FC Liefering
19,Sat Mar 7 2020,Austria Klagenfurt,01-Jan,FC Dornbirn 1913,2020,Mar,7,7/Mar/2020,Sat,2,1,1,Draw
19,Sun Mar 8 2020,SKU Amstetten,01-Feb,SV Ried,2020,Mar,8,8/Mar/2020,Sun,3,1,2,SV Ried
19,Tue Mar 10 2020,Kapfenberger SV,02-Feb,FC Juniors OÖ,2020,Mar,10,10/Mar/2020,Tue,4,2,2,Draw
20,Fri Jun 5 2020,Young Violets Austria Wien,3-0,FC Blau-Weiß Linz,2020,Jun,5,5/Jun/2020,Fri,3,3,0,Young Violets Austria Wien
20,Fri Jun 5 2020,FC Dornbirn 1913,0-4,SKU Amstetten,2020,Jun,5,5/Jun/2020,Fri,4,0,4,SKU Amstetten
20,Fri Jun 5 2020,SV Horn,01-Jan,FC Liefering,2020,Jun,5,5/Jun/2020,Fri,2,1,1,Draw
20,Fri Jun 5 2020,Floridsdorfer AC,0-0,SK Vorwärts Steyr,2020,Jun,5,5/Jun/2020,Fri,0,0,0,Draw
20,Fri Jun 5 2020,SV Ried,03-Jan,SV Lafnitz,2020,Jun,5,5/Jun/2020,Fri,4,3,1,SV Ried
20,Sat Jun 6 2020,FC Juniors OÖ,02-Jan,FC Wacker Innsbruck,2020,Jun,6,6/Jun/2020,Sat,3,2,1,FC Juniors OÖ
20,Sat Jun 6 2020,Grazer AK,01-Jan,Austria Lustenau,2020,Jun,6,6/Jun/2020,Sat,2,1,1,Draw
20,Sun Jun 7 2020,Austria Klagenfurt,03-Feb,Kapfenberger SV,2020,Jun,7,7/Jun/2020,Sun,5,3,2,Austria Klagenfurt
21,Wed Jun 10 2020,SV Lafnitz,0-0,Young Violets Austria Wien,2020,Jun,10,10/Jun/2020,Wed,0,0,0,Draw
21,Wed Jun 10 2020,Kapfenberger SV,0-1,FC Dornbirn 1913,2020,Jun,10,10/Jun/2020,Wed,1,0,1,FC Dornbirn 1913
21,Wed Jun 10 2020,SKU Amstetten,02-Mar,FC Wacker Innsbruck,2020,Jun,10,10/Jun/2020,Wed,5,2,3,FC Wacker Innsbruck
21,Wed Jun 10 2020,Grazer AK,04-Feb,SV Ried,2020,Jun,10,10/Jun/2020,Wed,6,4,2,Grazer AK
21,Wed Jun 10 2020,Austria Lustenau,02-Feb,FC Juniors OÖ,2020,Jun,10,10/Jun/2020,Wed,4,2,2,Draw
21,Wed Jun 10 2020,SK Vorwärts Steyr,02-Feb,SV Horn,2020,Jun,10,10/Jun/2020,Wed,4,2,2,Draw
21,Thu Jun 11 2020,FC Blau-Weiß Linz,01-Feb,Austria Klagenfurt,2020,Jun,11,11/Jun/2020,Thu,3,1,2,Austria Klagenfurt
21,Thu Jun 11 2020,FC Liefering,3-0,Floridsdorfer AC,2020,Jun,11,11/Jun/2020,Thu,3,3,0,FC Liefering
22,Sat Jun 13 2020,FC Dornbirn 1913,0-2,SK Vorwärts Steyr,2020,Jun,13,13/Jun/2020,Sat,2,0,2,SK Vorwärts Steyr
22,Sat Jun 13 2020,FC Juniors OÖ,1-0,Grazer AK,2020,Jun,13,13/Jun/2020,Sat,1,1,0,FC Juniors OÖ
22,Sat Jun 13 2020,SV Horn,01-Feb,SKU Amstetten,2020,Jun,13,13/Jun/2020,Sat,3,1,2,SKU Amstetten
22,Sun Jun 14 2020,Floridsdorfer AC,02-Jan,Austria Lustenau,2020,Jun,14,14/Jun/2020,Sun,3,2,1,Floridsdorfer AC
22,Sun Jun 14 2020,SV Ried,5-0,Kapfenberger SV,2020,Jun,14,14/Jun/2020,Sun,5,5,0,SV Ried
22,Sun Jun 14 2020,FC Wacker Innsbruck,2-0,FC Blau-Weiß Linz,2020,Jun,14,14/Jun/2020,Sun,2,2,0,FC Wacker Innsbruck
22,Sun Jun 14 2020,Young Violets Austria Wien,2-0,FC Liefering,2020,Jun,14,14/Jun/2020,Sun,2,2,0,Young Violets Austria Wien
22,Sun Jun 14 2020,Austria Klagenfurt,02-Jan,SV Lafnitz,2020,Jun,14,14/Jun/2020,Sun,3,2,1,Austria Klagenfurt
23,Fri Jun 19 2020,Grazer AK,0-1,FC Wacker Innsbruck,2020,Jun,19,19/Jun/2020,Fri,1,0,1,FC Wacker Innsbruck
23,Fri Jun 19 2020,SV Lafnitz,02-Feb,Floridsdorfer AC,2020,Jun,19,19/Jun/2020,Fri,4,2,2,Draw
23,Fri Jun 19 2020,SV Ried,01-Mar,Young Violets Austria Wien,2020,Jun,19,19/Jun/2020,Fri,4,1,3,Young Violets Austria Wien
23,Fri Jun 19 2020,Kapfenberger SV,03-Jan,SV Horn,2020,Jun,19,19/Jun/2020,Fri,4,3,1,Kapfenberger SV
23,Fri Jun 19 2020,FC Liefering,05-Jan,FC Dornbirn 1913,2020,Jun,19,19/Jun/2020,Fri,6,5,1,FC Liefering
23,Fri Jun 19 2020,Austria Lustenau,0-2,Austria Klagenfurt,2020,Jun,19,19/Jun/2020,Fri,2,0,2,Austria Klagenfurt
23,Sat Jun 20 2020,FC Blau-Weiß Linz,02-Feb,FC Juniors OÖ,2020,Jun,20,20/Jun/2020,Sat,4,2,2,Draw
