Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
4,Sat Aug 13 2016,SK Rapid Wien,4-0,FC Admira Wacker Mödling,2016,Aug,13,13/Aug/2016,Sat,4,4,0,SK Rapid Wien
4,Sat Aug 13 2016,SCR Altach,03-Jan,SKN St. Pölten,2016,Aug,13,13/Aug/2016,Sat,4,3,1,SCR Altach
4,Sat Aug 13 2016,SV Mattersburg,03-Jan,Wolfsberger AC,2016,Aug,13,13/Aug/2016,Sat,4,3,1,SV Mattersburg
4,Sun Aug 14 2016,SK Sturm Graz,03-Jan,FK Austria Wien,2016,Aug,14,14/Aug/2016,Sun,4,3,1,SK Sturm Graz
5,Sat Aug 20 2016,SKN St. Pölten,01-Mar,SK Sturm Graz,2016,Aug,20,20/Aug/2016,Sat,4,1,3,SK Sturm Graz
5,Sat Aug 20 2016,FC RB Salzburg,03-Jan,SV Mattersburg,2016,Aug,20,20/Aug/2016,Sat,4,3,1,FC RB Salzburg
5,Sat Aug 20 2016,FC Admira Wacker Mödling,1-0,SV Ried,2016,Aug,20,20/Aug/2016,Sat,1,1,0,FC Admira Wacker Mödling
5,Sun Aug 21 2016,Wolfsberger AC,01-Jan,SK Rapid Wien,2016,Aug,21,21/Aug/2016,Sun,2,1,1,Draw
5,Sun Aug 21 2016,FK Austria Wien,03-Jan,SCR Altach,2016,Aug,21,21/Aug/2016,Sun,4,3,1,FK Austria Wien
6,Sat Aug 27 2016,SK Sturm Graz,03-Jan,SCR Altach,2016,Aug,27,27/Aug/2016,Sat,4,3,1,SK Sturm Graz
6,Sat Aug 27 2016,Wolfsberger AC,5-0,FC Admira Wacker Mödling,2016,Aug,27,27/Aug/2016,Sat,5,5,0,Wolfsberger AC
6,Sat Aug 27 2016,SV Mattersburg,01-Jan,SKN St. Pölten,2016,Aug,27,27/Aug/2016,Sat,2,1,1,Draw
6,Sun Aug 28 2016,SK Rapid Wien,0-0,FC RB Salzburg,2016,Aug,28,28/Aug/2016,Sun,0,0,0,Draw
6,Sun Aug 28 2016,SV Ried,01-Jan,FK Austria Wien,2016,Aug,28,28/Aug/2016,Sun,2,1,1,Draw
7,Sat Sep 10 2016,SK Sturm Graz,01-Jan,SK Rapid Wien,2016,Sep,10,10/Sep/2016,Sat,2,1,1,Draw
7,Sat Sep 10 2016,FK Austria Wien,04-Jan,Wolfsberger AC,2016,Sep,10,10/Sep/2016,Sat,5,4,1,FK Austria Wien
7,Sat Sep 10 2016,SCR Altach,02-Jan,SV Mattersburg,2016,Sep,10,10/Sep/2016,Sat,3,2,1,SCR Altach
7,Sat Sep 10 2016,SKN St. Pölten,02-Mar,SV Ried,2016,Sep,10,10/Sep/2016,Sat,5,2,3,SV Ried
7,Sun Sep 11 2016,FC Admira Wacker Mödling,0-4,FC RB Salzburg,2016,Sep,11,11/Sep/2016,Sun,4,0,4,FC RB Salzburg
8,Sat Sep 17 2016,SV Ried,02-Jan,SCR Altach,2016,Sep,17,17/Sep/2016,Sat,3,2,1,SV Ried
8,Sat Sep 17 2016,FC Admira Wacker Mödling,0-3,SK Sturm Graz,2016,Sep,17,17/Sep/2016,Sat,3,0,3,SK Sturm Graz
8,Sat Sep 17 2016,Wolfsberger AC,01-Jan,SKN St. Pölten,2016,Sep,17,17/Sep/2016,Sat,2,1,1,Draw
8,Sun Sep 18 2016,FC RB Salzburg,04-Jan,FK Austria Wien,2016,Sep,18,18/Sep/2016,Sun,5,4,1,FC RB Salzburg
8,Sun Sep 18 2016,SK Rapid Wien,3-0,SV Mattersburg,2016,Sep,18,18/Sep/2016,Sun,3,3,0,SK Rapid Wien
9,Sat Sep 24 2016,SKN St. Pölten,01-Jan,SK Rapid Wien,2016,Sep,24,24/Sep/2016,Sat,2,1,1,Draw
9,Sat Sep 24 2016,FK Austria Wien,01-Feb,FC Admira Wacker Mödling,2016,Sep,24,24/Sep/2016,Sat,3,1,2,FC Admira Wacker Mödling
9,Sat Sep 24 2016,SK Sturm Graz,3-0,Wolfsberger AC,2016,Sep,24,24/Sep/2016,Sat,3,3,0,SK Sturm Graz
9,Sat Sep 24 2016,SV Mattersburg,01-Jan,SV Ried,2016,Sep,24,24/Sep/2016,Sat,2,1,1,Draw
9,Sun Sep 25 2016,SCR Altach,0-0,FC RB Salzburg,2016,Sep,25,25/Sep/2016,Sun,0,0,0,Draw
10,Sat Oct 1 2016,Wolfsberger AC,01-Feb,SCR Altach,2016,Oct,1,1/Oct/2016,Sat,3,1,2,SCR Altach
10,Sat Oct 1 2016,FC Admira Wacker Mödling,1-0,SV Mattersburg,2016,Oct,1,1/Oct/2016,Sat,1,1,0,FC Admira Wacker Mödling
10,Sun Oct 2 2016,FC RB Salzburg,0-1,SK Sturm Graz,2016,Oct,2,2/Oct/2016,Sun,1,0,1,SK Sturm Graz
10,Sun Oct 2 2016,SV Ried,04-Feb,SK Rapid Wien,2016,Oct,2,2/Oct/2016,Sun,6,4,2,SV Ried
10,Sun Oct 2 2016,FK Austria Wien,02-Jan,SKN St. Pölten,2016,Oct,2,2/Oct/2016,Sun,3,2,1,FK Austria Wien
11,Sat Oct 15 2016,Wolfsberger AC,02-Feb,FC RB Salzburg,2016,Oct,15,15/Oct/2016,Sat,4,2,2,Draw
11,Sat Oct 15 2016,SK Rapid Wien,01-Jan,SCR Altach,2016,Oct,15,15/Oct/2016,Sat,2,1,1,Draw
11,Sat Oct 15 2016,FC Admira Wacker Mödling,01-Jan,SKN St. Pölten,2016,Oct,15,15/Oct/2016,Sat,2,1,1,Draw
11,Sat Oct 15 2016,SK Sturm Graz,1-0,SV Ried,2016,Oct,15,15/Oct/2016,Sat,1,1,0,SK Sturm Graz
11,Sun Oct 16 2016,SV Mattersburg,0-2,FK Austria Wien,2016,Oct,16,16/Oct/2016,Sun,2,0,2,FK Austria Wien
12,Sat Oct 22 2016,SK Sturm Graz,02-Feb,SV Mattersburg,2016,Oct,22,22/Oct/2016,Sat,4,2,2,Draw
12,Sat Oct 22 2016,SV Ried,0-1,Wolfsberger AC,2016,Oct,22,22/Oct/2016,Sat,1,0,1,Wolfsberger AC
12,Sat Oct 22 2016,SCR Altach,2-0,FC Admira Wacker Mödling,2016,Oct,22,22/Oct/2016,Sat,2,2,0,SCR Altach
12,Sun Oct 23 2016,SKN St. Pölten,01-May,FC RB Salzburg,2016,Oct,23,23/Oct/2016,Sun,6,1,5,FC RB Salzburg
12,Sun Oct 23 2016,SK Rapid Wien,0-2,FK Austria Wien,2016,Oct,23,23/Oct/2016,Sun,2,0,2,FK Austria Wien
13,Sat Oct 29 2016,FC Admira Wacker Mödling,01-Feb,SK Rapid Wien,2016,Oct,29,29/Oct/2016,Sat,3,1,2,SK Rapid Wien
13,Sat Oct 29 2016,FC RB Salzburg,1-0,SV Ried,2016,Oct,29,29/Oct/2016,Sat,1,1,0,FC RB Salzburg
13,Sat Oct 29 2016,Wolfsberger AC,3-0,SV Mattersburg,2016,Oct,29,29/Oct/2016,Sat,3,3,0,Wolfsberger AC
13,Sat Oct 29 2016,SKN St. Pölten,0-1,SCR Altach,2016,Oct,29,29/Oct/2016,Sat,1,0,1,SCR Altach
13,Sun Oct 30 2016,FK Austria Wien,2-0,SK Sturm Graz,2016,Oct,30,30/Oct/2016,Sun,2,2,0,FK Austria Wien
14,Sat Nov 5 2016,SK Sturm Graz,01-Feb,SKN St. Pölten,2016,Nov,5,5/Nov/2016,Sat,3,1,2,SKN St. Pölten
14,Sat Nov 5 2016,SV Ried,02-Jan,FC Admira Wacker Mödling,2016,Nov,5,5/Nov/2016,Sat,3,2,1,SV Ried
14,Sun Nov 6 2016,SK Rapid Wien,0-1,Wolfsberger AC,2016,Nov,6,6/Nov/2016,Sun,1,0,1,Wolfsberger AC
14,Sun Nov 6 2016,SCR Altach,05-Jan,FK Austria Wien,2016,Nov,6,6/Nov/2016,Sun,6,5,1,SCR Altach
14,Sun Nov 6 2016,SV Mattersburg,02-Jan,FC RB Salzburg,2016,Nov,6,6/Nov/2016,Sun,3,2,1,SV Mattersburg
15,Sat Nov 19 2016,SCR Altach,01-Jan,SK Sturm Graz,2016,Nov,19,19/Nov/2016,Sat,2,1,1,Draw
15,Sat Nov 19 2016,FK Austria Wien,2-0,SV Ried,2016,Nov,19,19/Nov/2016,Sat,2,2,0,FK Austria Wien
15,Sat Nov 19 2016,FC Admira Wacker Mödling,04-Jan,Wolfsberger AC,2016,Nov,19,19/Nov/2016,Sat,5,4,1,FC Admira Wacker Mödling
15,Sat Nov 19 2016,SKN St. Pölten,02-Feb,SV Mattersburg,2016,Nov,19,19/Nov/2016,Sat,4,2,2,Draw
15,Sun Nov 20 2016,FC RB Salzburg,02-Jan,SK Rapid Wien,2016,Nov,20,20/Nov/2016,Sun,3,2,1,FC RB Salzburg
16,Sat Nov 26 2016,SV Ried,01-Feb,SKN St. Pölten,2016,Nov,26,26/Nov/2016,Sat,3,1,2,SKN St. Pölten
16,Sat Nov 26 2016,SV Mattersburg,01-Feb,SCR Altach,2016,Nov,26,26/Nov/2016,Sat,3,1,2,SCR Altach
16,Sun Nov 27 2016,Wolfsberger AC,0-3,FK Austria Wien,2016,Nov,27,27/Nov/2016,Sun,3,0,3,FK Austria Wien
16,Sun Nov 27 2016,FC RB Salzburg,0-1,FC Admira Wacker Mödling,2016,Nov,27,27/Nov/2016,Sun,1,0,1,FC Admira Wacker Mödling
16,Sun Nov 27 2016,SK Rapid Wien,01-Feb,SK Sturm Graz,2016,Nov,27,27/Nov/2016,Sun,3,1,2,SK Sturm Graz
17,Tue Nov 29 2016,SCR Altach,1-0,SV Ried,2016,Nov,29,29/Nov/2016,Tue,1,1,0,SCR Altach
17,Wed Nov 30 2016,FK Austria Wien,01-Mar,FC RB Salzburg,2016,Nov,30,30/Nov/2016,Wed,4,1,3,FC RB Salzburg
17,Wed Nov 30 2016,SK Sturm Graz,0-2,FC Admira Wacker Mödling,2016,Nov,30,30/Nov/2016,Wed,2,0,2,FC Admira Wacker Mödling
17,Wed Nov 30 2016,SV Mattersburg,01-Jan,SK Rapid Wien,2016,Nov,30,30/Nov/2016,Wed,2,1,1,Draw
17,Wed Nov 30 2016,SKN St. Pölten,0-4,Wolfsberger AC,2016,Nov,30,30/Nov/2016,Wed,4,0,4,Wolfsberger AC
18,Sat Dec 3 2016,SK Rapid Wien,1-0,SKN St. Pölten,2016,Dec,3,3/Dec/2016,Sat,1,1,0,SK Rapid Wien
18,Sat Dec 3 2016,FC RB Salzburg,04-Jan,SCR Altach,2016,Dec,3,3/Dec/2016,Sat,5,4,1,FC RB Salzburg
18,Sat Dec 3 2016,FC Admira Wacker Mödling,0-2,FK Austria Wien,2016,Dec,3,3/Dec/2016,Sat,2,0,2,FK Austria Wien
18,Sat Dec 3 2016,SV Ried,02-Jan,SV Mattersburg,2016,Dec,3,3/Dec/2016,Sat,3,2,1,SV Ried
18,Sun Dec 4 2016,Wolfsberger AC,0-4,SK Sturm Graz,2016,Dec,4,4/Dec/2016,Sun,4,0,4,SK Sturm Graz
19,Sat Dec 10 2016,SCR Altach,02-Jan,Wolfsberger AC,2016,Dec,10,10/Dec/2016,Sat,3,2,1,SCR Altach
19,Sat Dec 10 2016,SV Mattersburg,2-0,FC Admira Wacker Mödling,2016,Dec,10,10/Dec/2016,Sat,2,2,0,SV Mattersburg
19,Sun Dec 11 2016,SK Rapid Wien,03-Jan,SV Ried,2016,Dec,11,11/Dec/2016,Sun,4,3,1,SK Rapid Wien
19,Sun Dec 11 2016,SK Sturm Graz,0-1,FC RB Salzburg,2016,Dec,11,11/Dec/2016,Sun,1,0,1,FC RB Salzburg
19,Sun Dec 11 2016,SKN St. Pölten,02-Jan,FK Austria Wien,2016,Dec,11,11/Dec/2016,Sun,3,2,1,SKN St. Pölten
20,Sat Dec 17 2016,SV Ried,0-3,SK Sturm Graz,2016,Dec,17,17/Dec/2016,Sat,3,0,3,SK Sturm Graz
20,Sat Dec 17 2016,FC RB Salzburg,3-0,Wolfsberger AC,2016,Dec,17,17/Dec/2016,Sat,3,3,0,FC RB Salzburg
20,Sat Dec 17 2016,FK Austria Wien,2-0,SV Mattersburg,2016,Dec,17,17/Dec/2016,Sat,2,2,0,FK Austria Wien
20,Sat Dec 17 2016,SKN St. Pölten,02-Feb,FC Admira Wacker Mödling,2016,Dec,17,17/Dec/2016,Sat,4,2,2,Draw
20,Sun Dec 18 2016,SCR Altach,03-Jan,SK Rapid Wien,2016,Dec,18,18/Dec/2016,Sun,4,3,1,SCR Altach
21,Sat Feb 11 2017,FC Admira Wacker Mödling,01-Jan,SCR Altach,2017,Feb,11,11/Feb/2017,Sat,2,1,1,Draw
21,Sat Feb 11 2017,FC RB Salzburg,2-0,SKN St. Pölten,2017,Feb,11,11/Feb/2017,Sat,2,2,0,FC RB Salzburg
21,Sat Feb 11 2017,Wolfsberger AC,1-0,SV Ried,2017,Feb,11,11/Feb/2017,Sat,1,1,0,Wolfsberger AC
21,Sat Feb 11 2017,SV Mattersburg,1-0,SK Sturm Graz,2017,Feb,11,11/Feb/2017,Sat,1,1,0,SV Mattersburg
21,Sun Feb 12 2017,FK Austria Wien,01-Jan,SK Rapid Wien,2017,Feb,12,12/Feb/2017,Sun,2,1,1,Draw
22,Sat Feb 18 2017,SK Sturm Graz,0-4,FK Austria Wien,2017,Feb,18,18/Feb/2017,Sat,4,0,4,FK Austria Wien
22,Sat Feb 18 2017,SK Rapid Wien,0-0,FC Admira Wacker Mödling,2017,Feb,18,18/Feb/2017,Sat,0,0,0,Draw
22,Sat Feb 18 2017,SCR Altach,01-Feb,SKN St. Pölten,2017,Feb,18,18/Feb/2017,Sat,3,1,2,SKN St. Pölten
22,Sat Feb 18 2017,SV Mattersburg,02-Jan,Wolfsberger AC,2017,Feb,18,18/Feb/2017,Sat,3,2,1,SV Mattersburg
22,Sun Feb 19 2017,SV Ried,01-Jun,FC RB Salzburg,2017,Feb,19,19/Feb/2017,Sun,7,1,6,FC RB Salzburg
23,Sat Feb 25 2017,Wolfsberger AC,02-Jan,SK Rapid Wien,2017,Feb,25,25/Feb/2017,Sat,3,2,1,Wolfsberger AC
23,Sat Feb 25 2017,FC RB Salzburg,1-0,SV Mattersburg,2017,Feb,25,25/Feb/2017,Sat,1,1,0,FC RB Salzburg
23,Sat Feb 25 2017,FK Austria Wien,01-Mar,SCR Altach,2017,Feb,25,25/Feb/2017,Sat,4,1,3,SCR Altach
23,Sat Feb 25 2017,FC Admira Wacker Mödling,1-0,SV Ried,2017,Feb,25,25/Feb/2017,Sat,1,1,0,FC Admira Wacker Mödling
23,Sun Feb 26 2017,SKN St. Pölten,02-Jan,SK Sturm Graz,2017,Feb,26,26/Feb/2017,Sun,3,2,1,SKN St. Pölten
24,Sat Mar 4 2017,SK Sturm Graz,3-0,SCR Altach,2017,Mar,4,4/Mar/2017,Sat,3,3,0,SK Sturm Graz
24,Sat Mar 4 2017,Wolfsberger AC,01-Jan,FC Admira Wacker Mödling,2017,Mar,4,4/Mar/2017,Sat,2,1,1,Draw
24,Sat Mar 4 2017,SV Ried,0-3,FK Austria Wien,2017,Mar,4,4/Mar/2017,Sat,3,0,3,FK Austria Wien
24,Sat Mar 4 2017,SV Mattersburg,1-0,SKN St. Pölten,2017,Mar,4,4/Mar/2017,Sat,1,1,0,SV Mattersburg
24,Sun Mar 5 2017,SK Rapid Wien,0-1,FC RB Salzburg,2017,Mar,5,5/Mar/2017,Sun,1,0,1,FC RB Salzburg
25,Sat Mar 11 2017,SKN St. Pölten,1-0,SV Ried,2017,Mar,11,11/Mar/2017,Sat,1,1,0,SKN St. Pölten
25,Sat Mar 11 2017,FK Austria Wien,3-0,Wolfsberger AC,2017,Mar,11,11/Mar/2017,Sat,3,3,0,FK Austria Wien
25,Sat Mar 11 2017,FC Admira Wacker Mödling,01-Jan,FC RB Salzburg,2017,Mar,11,11/Mar/2017,Sat,2,1,1,Draw
25,Sat Mar 11 2017,SCR Altach,3-0,SV Mattersburg,2017,Mar,11,11/Mar/2017,Sat,3,3,0,SCR Altach
25,Sun Mar 12 2017,SK Sturm Graz,02-Jan,SK Rapid Wien,2017,Mar,12,12/Mar/2017,Sun,3,2,1,SK Sturm Graz
26,Sat Mar 18 2017,SK Rapid Wien,01-Jan,SV Mattersburg,2017,Mar,18,18/Mar/2017,Sat,2,1,1,Draw
26,Sat Mar 18 2017,FC Admira Wacker Mödling,1-0,SK Sturm Graz,2017,Mar,18,18/Mar/2017,Sat,1,1,0,FC Admira Wacker Mödling
26,Sat Mar 18 2017,Wolfsberger AC,1-0,SKN St. Pölten,2017,Mar,18,18/Mar/2017,Sat,1,1,0,Wolfsberger AC
26,Sat Mar 18 2017,SV Ried,2-0,SCR Altach,2017,Mar,18,18/Mar/2017,Sat,2,2,0,SV Ried
26,Sun Mar 19 2017,FC RB Salzburg,5-0,FK Austria Wien,2017,Mar,19,19/Mar/2017,Sun,5,5,0,FC RB Salzburg
27,Sat Apr 1 2017,SKN St. Pölten,01-Jan,SK Rapid Wien,2017,Apr,1,1/Apr/2017,Sat,2,1,1,Draw
27,Sat Apr 1 2017,FK Austria Wien,0-2,FC Admira Wacker Mödling,2017,Apr,1,1/Apr/2017,Sat,2,0,2,FC Admira Wacker Mödling
27,Sat Apr 1 2017,SK Sturm Graz,4-0,Wolfsberger AC,2017,Apr,1,1/Apr/2017,Sat,4,4,0,SK Sturm Graz
27,Sat Apr 1 2017,SV Mattersburg,02-Jan,SV Ried,2017,Apr,1,1/Apr/2017,Sat,3,2,1,SV Mattersburg
27,Sun Apr 2 2017,SCR Altach,0-5,FC RB Salzburg,2017,Apr,2,2/Apr/2017,Sun,5,0,5,FC RB Salzburg
28,Sat Apr 8 2017,SV Ried,3-0,SK Rapid Wien,2017,Apr,8,8/Apr/2017,Sat,3,3,0,SV Ried
28,Sat Apr 8 2017,FK Austria Wien,01-Feb,SKN St. Pölten,2017,Apr,8,8/Apr/2017,Sat,3,1,2,SKN St. Pölten
28,Sat Apr 8 2017,FC Admira Wacker Mödling,0-2,SV Mattersburg,2017,Apr,8,8/Apr/2017,Sat,2,0,2,SV Mattersburg
28,Sat Apr 8 2017,Wolfsberger AC,0-0,SCR Altach,2017,Apr,8,8/Apr/2017,Sat,0,0,0,Draw
28,Sun Apr 9 2017,FC RB Salzburg,1-0,SK Sturm Graz,2017,Apr,9,9/Apr/2017,Sun,1,1,0,FC RB Salzburg
29,Sat Apr 15 2017,Wolfsberger AC,0-2,FC RB Salzburg,2017,Apr,15,15/Apr/2017,Sat,2,0,2,FC RB Salzburg
29,Sat Apr 15 2017,SK Rapid Wien,3-0,SCR Altach,2017,Apr,15,15/Apr/2017,Sat,3,3,0,SK Rapid Wien
29,Sat Apr 15 2017,FC Admira Wacker Mödling,2-0,SKN St. Pölten,2017,Apr,15,15/Apr/2017,Sat,2,2,0,FC Admira Wacker Mödling
29,Sat Apr 15 2017,SK Sturm Graz,1-0,SV Ried,2017,Apr,15,15/Apr/2017,Sat,1,1,0,SK Sturm Graz
29,Sun Apr 16 2017,SV Mattersburg,0-3,FK Austria Wien,2017,Apr,16,16/Apr/2017,Sun,3,0,3,FK Austria Wien
30,Sat Apr 22 2017,SK Sturm Graz,0-2,SV Mattersburg,2017,Apr,22,22/Apr/2017,Sat,2,0,2,SV Mattersburg
30,Sat Apr 22 2017,SV Ried,01-Jan,Wolfsberger AC,2017,Apr,22,22/Apr/2017,Sat,2,1,1,Draw
30,Sat Apr 22 2017,SCR Altach,0-0,FC Admira Wacker Mödling,2017,Apr,22,22/Apr/2017,Sat,0,0,0,Draw
30,Sat Apr 22 2017,SKN St. Pölten,01-Feb,FC RB Salzburg,2017,Apr,22,22/Apr/2017,Sat,3,1,2,FC RB Salzburg
30,Sun Apr 23 2017,SK Rapid Wien,0-2,FK Austria Wien,2017,Apr,23,23/Apr/2017,Sun,2,0,2,FK Austria Wien
31,Sat Apr 29 2017,FK Austria Wien,04-Jan,SK Sturm Graz,2017,Apr,29,29/Apr/2017,Sat,5,4,1,FK Austria Wien
31,Sat Apr 29 2017,FC RB Salzburg,01-Jan,SV Ried,2017,Apr,29,29/Apr/2017,Sat,2,1,1,Draw
31,Sat Apr 29 2017,Wolfsberger AC,02-Feb,SV Mattersburg,2017,Apr,29,29/Apr/2017,Sat,4,2,2,Draw
31,Sat Apr 29 2017,SKN St. Pölten,03-Mar,SCR Altach,2017,Apr,29,29/Apr/2017,Sat,6,3,3,Draw
31,Sun Apr 30 2017,FC Admira Wacker Mödling,03-Feb,SK Rapid Wien,2017,Apr,30,30/Apr/2017,Sun,5,3,2,FC Admira Wacker Mödling
32,Sat May 6 2017,SV Mattersburg,02-Jan,FC RB Salzburg,2017,May,6,6/May/2017,Sat,3,2,1,SV Mattersburg
32,Sat May 6 2017,SK Rapid Wien,4-0,Wolfsberger AC,2017,May,6,6/May/2017,Sat,4,4,0,SK Rapid Wien
32,Sat May 6 2017,SK Sturm Graz,03-Feb,SKN St. Pölten,2017,May,6,6/May/2017,Sat,5,3,2,SK Sturm Graz
32,Sat May 6 2017,SV Ried,1-0,FC Admira Wacker Mödling,2017,May,6,6/May/2017,Sat,1,1,0,SV Ried
32,Sun May 7 2017,SCR Altach,01-Jan,FK Austria Wien,2017,May,7,7/May/2017,Sun,2,1,1,Draw
33,Sat May 13 2017,FC RB Salzburg,1-0,SK Rapid Wien,2017,May,13,13/May/2017,Sat,1,1,0,FC RB Salzburg
33,Sat May 13 2017,FK Austria Wien,3-0,SV Ried,2017,May,13,13/May/2017,Sat,3,3,0,FK Austria Wien
33,Sat May 13 2017,FC Admira Wacker Mödling,03-Feb,Wolfsberger AC,2017,May,13,13/May/2017,Sat,5,3,2,FC Admira Wacker Mödling
33,Sat May 13 2017,SKN St. Pölten,1-0,SV Mattersburg,2017,May,13,13/May/2017,Sat,1,1,0,SKN St. Pölten
33,Sun May 14 2017,SCR Altach,01-Feb,SK Sturm Graz,2017,May,14,14/May/2017,Sun,3,1,2,SK Sturm Graz
34,Sat May 20 2017,SV Ried,01-Jan,SKN St. Pölten,2017,May,20,20/May/2017,Sat,2,1,1,Draw
34,Sat May 20 2017,FC RB Salzburg,2-0,FC Admira Wacker Mödling,2017,May,20,20/May/2017,Sat,2,2,0,FC RB Salzburg
34,Sat May 20 2017,Wolfsberger AC,02-Jan,FK Austria Wien,2017,May,20,20/May/2017,Sat,3,2,1,Wolfsberger AC
34,Sat May 20 2017,SV Mattersburg,1-0,SCR Altach,2017,May,20,20/May/2017,Sat,1,1,0,SV Mattersburg
34,Sun May 21 2017,SK Rapid Wien,1-0,SK Sturm Graz,2017,May,21,21/May/2017,Sun,1,1,0,SK Rapid Wien
35,Thu May 25 2017,FK Austria Wien,02-Mar,FC RB Salzburg,2017,May,25,25/May/2017,Thu,5,2,3,FC RB Salzburg
35,Thu May 25 2017,SK Sturm Graz,02-Jan,FC Admira Wacker Mödling,2017,May,25,25/May/2017,Thu,3,2,1,SK Sturm Graz
35,Thu May 25 2017,SCR Altach,0-2,SV Ried,2017,May,25,25/May/2017,Thu,2,0,2,SV Ried
35,Thu May 25 2017,SV Mattersburg,01-Mar,SK Rapid Wien,2017,May,25,25/May/2017,Thu,4,1,3,SK Rapid Wien
35,Thu May 25 2017,SKN St. Pölten,01-Jan,Wolfsberger AC,2017,May,25,25/May/2017,Thu,2,1,1,Draw
36,Sun May 28 2017,FC RB Salzburg,1-0,SCR Altach,2017,May,28,28/May/2017,Sun,1,1,0,FC RB Salzburg
36,Sun May 28 2017,SK Rapid Wien,02-Jan,SKN St. Pölten,2017,May,28,28/May/2017,Sun,3,2,1,SK Rapid Wien
36,Sun May 28 2017,FC Admira Wacker Mödling,01-Jun,FK Austria Wien,2017,May,28,28/May/2017,Sun,7,1,6,FK Austria Wien
36,Sun May 28 2017,Wolfsberger AC,1-0,SK Sturm Graz,2017,May,28,28/May/2017,Sun,1,1,0,Wolfsberger AC
36,Sun May 28 2017,SV Ried,02-Mar,SV Mattersburg,2017,May,28,28/May/2017,Sun,5,2,3,SV Mattersburg
