Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
5,Fri Aug 8 2014,Austria Lustenau,5-0,TSV Hartberg,2014,Aug,8,8/Aug/2014,Fri,5,5,0,Austria Lustenau
5,Fri Aug 8 2014,Kapfenberger SV,0-0,SV Horn,2014,Aug,8,8/Aug/2014,Fri,0,0,0,Draw
5,Fri Aug 8 2014,SKN St. Pölten,02-Mar,FC Liefering,2014,Aug,8,8/Aug/2014,Fri,5,2,3,FC Liefering
6,Fri Aug 15 2014,SV Horn,0-2,LASK Linz,2014,Aug,15,15/Aug/2014,Fri,2,0,2,LASK Linz
6,Fri Aug 15 2014,TSV Hartberg,0-3,FC Wacker Innsbruck,2014,Aug,15,15/Aug/2014,Fri,3,0,3,FC Wacker Innsbruck
6,Fri Aug 15 2014,SV Mattersburg,2-0,Austria Lustenau,2014,Aug,15,15/Aug/2014,Fri,2,2,0,SV Mattersburg
6,Fri Aug 15 2014,FC Liefering,03-Feb,Kapfenberger SV,2014,Aug,15,15/Aug/2014,Fri,5,3,2,FC Liefering
6,Fri Aug 15 2014,Floridsdorfer AC,0-1,SKN St. Pölten,2014,Aug,15,15/Aug/2014,Fri,1,0,1,SKN St. Pölten
8,Fri Aug 29 2014,Floridsdorfer AC,03-Feb,TSV Hartberg,2014,Aug,29,29/Aug/2014,Fri,5,3,2,Floridsdorfer AC
8,Fri Aug 29 2014,SKN St. Pölten,01-Jan,Austria Lustenau,2014,Aug,29,29/Aug/2014,Fri,2,1,1,Draw
8,Fri Aug 29 2014,FC Liefering,04-Jan,SV Horn,2014,Aug,29,29/Aug/2014,Fri,5,4,1,FC Liefering
8,Fri Aug 29 2014,Kapfenberger SV,02-Feb,SV Mattersburg,2014,Aug,29,29/Aug/2014,Fri,4,2,2,Draw
8,Fri Aug 29 2014,FC Wacker Innsbruck,1-0,LASK Linz,2014,Aug,29,29/Aug/2014,Fri,1,1,0,FC Wacker Innsbruck
9,Fri Sep 12 2014,SV Horn,0-3,FC Wacker Innsbruck,2014,Sep,12,12/Sep/2014,Fri,3,0,3,FC Wacker Innsbruck
9,Fri Sep 12 2014,Austria Lustenau,01-Mar,Kapfenberger SV,2014,Sep,12,12/Sep/2014,Fri,4,1,3,Kapfenberger SV
9,Fri Sep 12 2014,SV Mattersburg,03-Jun,FC Liefering,2014,Sep,12,12/Sep/2014,Fri,9,3,6,FC Liefering
9,Fri Sep 12 2014,TSV Hartberg,1-0,SKN St. Pölten,2014,Sep,12,12/Sep/2014,Fri,1,1,0,TSV Hartberg
9,Fri Sep 12 2014,LASK Linz,05-Jan,Floridsdorfer AC,2014,Sep,12,12/Sep/2014,Fri,6,5,1,LASK Linz
10,Tue Sep 16 2014,Floridsdorfer AC,03-Mar,Austria Lustenau,2014,Sep,16,16/Sep/2014,Tue,6,3,3,Draw
10,Tue Sep 16 2014,SV Horn,1-0,SKN St. Pölten,2014,Sep,16,16/Sep/2014,Tue,1,1,0,SV Horn
10,Tue Sep 16 2014,Kapfenberger SV,01-Jan,LASK Linz,2014,Sep,16,16/Sep/2014,Tue,2,1,1,Draw
10,Tue Sep 16 2014,FC Wacker Innsbruck,01-Jan,SV Mattersburg,2014,Sep,16,16/Sep/2014,Tue,2,1,1,Draw
10,Tue Sep 16 2014,FC Liefering,0-3,TSV Hartberg,2014,Sep,16,16/Sep/2014,Tue,3,0,3,TSV Hartberg
11,Fri Sep 19 2014,Floridsdorfer AC,02-Feb,FC Liefering,2014,Sep,19,19/Sep/2014,Fri,4,2,2,Draw
11,Fri Sep 19 2014,SKN St. Pölten,1-0,Kapfenberger SV,2014,Sep,19,19/Sep/2014,Fri,1,1,0,SKN St. Pölten
11,Fri Sep 19 2014,Austria Lustenau,01-Jan,FC Wacker Innsbruck,2014,Sep,19,19/Sep/2014,Fri,2,1,1,Draw
11,Fri Sep 19 2014,TSV Hartberg,02-Feb,LASK Linz,2014,Sep,19,19/Sep/2014,Fri,4,2,2,Draw
11,Fri Sep 19 2014,SV Mattersburg,2-0,SV Horn,2014,Sep,19,19/Sep/2014,Fri,2,2,0,SV Mattersburg
12,Fri Sep 26 2014,SV Horn,0-2,Floridsdorfer AC,2014,Sep,26,26/Sep/2014,Fri,2,0,2,Floridsdorfer AC
12,Fri Sep 26 2014,Austria Lustenau,05-Feb,FC Liefering,2014,Sep,26,26/Sep/2014,Fri,7,5,2,Austria Lustenau
12,Fri Sep 26 2014,LASK Linz,02-Jan,SKN St. Pölten,2014,Sep,26,26/Sep/2014,Fri,3,2,1,LASK Linz
12,Fri Sep 26 2014,SV Mattersburg,1-0,TSV Hartberg,2014,Sep,26,26/Sep/2014,Fri,1,1,0,SV Mattersburg
12,Fri Sep 26 2014,FC Wacker Innsbruck,0-3,Kapfenberger SV,2014,Sep,26,26/Sep/2014,Fri,3,0,3,Kapfenberger SV
13,Fri Oct 3 2014,SKN St. Pölten,0-2,SV Mattersburg,2014,Oct,3,3/Oct/2014,Fri,2,0,2,SV Mattersburg
13,Fri Oct 3 2014,LASK Linz,03-Jan,Austria Lustenau,2014,Oct,3,3/Oct/2014,Fri,4,3,1,LASK Linz
13,Fri Oct 3 2014,Kapfenberger SV,0-0,Floridsdorfer AC,2014,Oct,3,3/Oct/2014,Fri,0,0,0,Draw
13,Fri Oct 3 2014,TSV Hartberg,03-Jan,SV Horn,2014,Oct,3,3/Oct/2014,Fri,4,3,1,TSV Hartberg
13,Fri Oct 3 2014,FC Liefering,04-Jan,FC Wacker Innsbruck,2014,Oct,3,3/Oct/2014,Fri,5,4,1,FC Liefering
14,Fri Oct 17 2014,Floridsdorfer AC,2-0,FC Wacker Innsbruck,2014,Oct,17,17/Oct/2014,Fri,2,2,0,Floridsdorfer AC
14,Fri Oct 17 2014,SV Horn,04-Jan,Kapfenberger SV,2014,Oct,17,17/Oct/2014,Fri,5,4,1,SV Horn
14,Fri Oct 17 2014,FC Liefering,01-Feb,SKN St. Pölten,2014,Oct,17,17/Oct/2014,Fri,3,1,2,SKN St. Pölten
14,Fri Oct 17 2014,SV Mattersburg,0-1,LASK Linz,2014,Oct,17,17/Oct/2014,Fri,1,0,1,LASK Linz
14,Fri Oct 17 2014,TSV Hartberg,0-1,Austria Lustenau,2014,Oct,17,17/Oct/2014,Fri,1,0,1,Austria Lustenau
15,Tue Oct 21 2014,SKN St. Pölten,01-Jan,Floridsdorfer AC,2014,Oct,21,21/Oct/2014,Tue,2,1,1,Draw
15,Tue Oct 21 2014,Austria Lustenau,03-Mar,SV Mattersburg,2014,Oct,21,21/Oct/2014,Tue,6,3,3,Draw
15,Tue Oct 21 2014,Kapfenberger SV,0-1,FC Liefering,2014,Oct,21,21/Oct/2014,Tue,1,0,1,FC Liefering
15,Tue Oct 21 2014,FC Wacker Innsbruck,2-0,TSV Hartberg,2014,Oct,21,21/Oct/2014,Tue,2,2,0,FC Wacker Innsbruck
15,Tue Oct 21 2014,LASK Linz,2-0,SV Horn,2014,Oct,21,21/Oct/2014,Tue,2,2,0,LASK Linz
16,Fri Oct 24 2014,Floridsdorfer AC,02-Feb,SV Mattersburg,2014,Oct,24,24/Oct/2014,Fri,4,2,2,Draw
16,Fri Oct 24 2014,SV Horn,1-0,Austria Lustenau,2014,Oct,24,24/Oct/2014,Fri,1,1,0,SV Horn
16,Fri Oct 24 2014,FC Liefering,1-0,LASK Linz,2014,Oct,24,24/Oct/2014,Fri,1,1,0,FC Liefering
16,Fri Oct 24 2014,FC Wacker Innsbruck,0-1,SKN St. Pölten,2014,Oct,24,24/Oct/2014,Fri,1,0,1,SKN St. Pölten
16,Fri Oct 24 2014,Kapfenberger SV,1-0,TSV Hartberg,2014,Oct,24,24/Oct/2014,Fri,1,1,0,Kapfenberger SV
17,Tue Nov 4 2014,SV Horn,02-Jan,FC Liefering,2014,Nov,4,4/Nov/2014,Tue,3,2,1,SV Horn
17,Tue Nov 4 2014,Austria Lustenau,02-Jan,SKN St. Pölten,2014,Nov,4,4/Nov/2014,Tue,3,2,1,Austria Lustenau
17,Tue Nov 4 2014,LASK Linz,04-Jan,FC Wacker Innsbruck,2014,Nov,4,4/Nov/2014,Tue,5,4,1,LASK Linz
17,Tue Nov 4 2014,SV Mattersburg,04-Feb,Kapfenberger SV,2014,Nov,4,4/Nov/2014,Tue,6,4,2,SV Mattersburg
17,Tue Nov 4 2014,TSV Hartberg,01-Jan,Floridsdorfer AC,2014,Nov,4,4/Nov/2014,Tue,2,1,1,Draw
18,Fri Nov 7 2014,Floridsdorfer AC,0-0,LASK Linz,2014,Nov,7,7/Nov/2014,Fri,0,0,0,Draw
18,Fri Nov 7 2014,SKN St. Pölten,1-0,TSV Hartberg,2014,Nov,7,7/Nov/2014,Fri,1,1,0,SKN St. Pölten
18,Fri Nov 7 2014,FC Liefering,03-Jan,SV Mattersburg,2014,Nov,7,7/Nov/2014,Fri,4,3,1,FC Liefering
18,Fri Nov 7 2014,FC Wacker Innsbruck,2-0,SV Horn,2014,Nov,7,7/Nov/2014,Fri,2,2,0,FC Wacker Innsbruck
18,Fri Nov 7 2014,Kapfenberger SV,01-Jan,Austria Lustenau,2014,Nov,7,7/Nov/2014,Fri,2,1,1,Draw
19,Fri Nov 21 2014,TSV Hartberg,03-Jan,FC Liefering,2014,Nov,21,21/Nov/2014,Fri,4,3,1,TSV Hartberg
19,Fri Nov 21 2014,Austria Lustenau,0-3,Floridsdorfer AC,2014,Nov,21,21/Nov/2014,Fri,3,0,3,Floridsdorfer AC
19,Fri Nov 21 2014,LASK Linz,0-0,Kapfenberger SV,2014,Nov,21,21/Nov/2014,Fri,0,0,0,Draw
19,Fri Nov 21 2014,SV Mattersburg,03-Jan,FC Wacker Innsbruck,2014,Nov,21,21/Nov/2014,Fri,4,3,1,SV Mattersburg
19,Fri Nov 21 2014,SV Horn,1-0,SKN St. Pölten,2014,Nov,21,21/Nov/2014,Fri,1,1,0,SV Horn
20,Fri Nov 28 2014,SV Horn,0-1,SV Mattersburg,2014,Nov,28,28/Nov/2014,Fri,1,0,1,SV Mattersburg
20,Fri Nov 28 2014,SKN St. Pölten,02-Feb,Kapfenberger SV,2014,Nov,28,28/Nov/2014,Fri,4,2,2,Draw
20,Fri Nov 28 2014,FC Liefering,03-Jan,Floridsdorfer AC,2014,Nov,28,28/Nov/2014,Fri,4,3,1,FC Liefering
20,Fri Nov 28 2014,FC Wacker Innsbruck,01-Feb,Austria Lustenau,2014,Nov,28,28/Nov/2014,Fri,3,1,2,Austria Lustenau
20,Fri Nov 28 2014,TSV Hartberg,02-Feb,LASK Linz,2014,Nov,28,28/Nov/2014,Fri,4,2,2,Draw
21,Fri Feb 27 2015,SV Mattersburg,2-0,TSV Hartberg,2015,Feb,27,27/Feb/2015,Fri,2,2,0,SV Mattersburg
21,Fri Feb 27 2015,Austria Lustenau,02-Apr,FC Liefering,2015,Feb,27,27/Feb/2015,Fri,6,2,4,FC Liefering
21,Fri Feb 27 2015,LASK Linz,0-0,SKN St. Pölten,2015,Feb,27,27/Feb/2015,Fri,0,0,0,Draw
21,Fri Feb 27 2015,Floridsdorfer AC,02-May,SV Horn,2015,Feb,27,27/Feb/2015,Fri,7,2,5,SV Horn
21,Fri Feb 27 2015,Kapfenberger SV,3-0,FC Wacker Innsbruck,2015,Feb,27,27/Feb/2015,Fri,3,3,0,Kapfenberger SV
22,Fri Mar 6 2015,FC Wacker Innsbruck,0-3,FC Liefering,2015,Mar,6,6/Mar/2015,Fri,3,0,3,FC Liefering
22,Fri Mar 6 2015,SKN St. Pölten,01-Feb,SV Mattersburg,2015,Mar,6,6/Mar/2015,Fri,3,1,2,SV Mattersburg
22,Fri Mar 6 2015,LASK Linz,03-Feb,Austria Lustenau,2015,Mar,6,6/Mar/2015,Fri,5,3,2,LASK Linz
22,Fri Mar 6 2015,TSV Hartberg,01-Jan,SV Horn,2015,Mar,6,6/Mar/2015,Fri,2,1,1,Draw
22,Fri Mar 6 2015,Kapfenberger SV,02-Jan,Floridsdorfer AC,2015,Mar,6,6/Mar/2015,Fri,3,2,1,Kapfenberger SV
23,Fri Mar 13 2015,SV Mattersburg,3-0,LASK Linz,2015,Mar,13,13/Mar/2015,Fri,3,3,0,SV Mattersburg
23,Fri Mar 13 2015,Austria Lustenau,0-4,TSV Hartberg,2015,Mar,13,13/Mar/2015,Fri,4,0,4,TSV Hartberg
23,Fri Mar 13 2015,SV Horn,01-Jan,Kapfenberger SV,2015,Mar,13,13/Mar/2015,Fri,2,1,1,Draw
23,Fri Mar 13 2015,FC Liefering,01-Jan,SKN St. Pölten,2015,Mar,13,13/Mar/2015,Fri,2,1,1,Draw
23,Fri Mar 13 2015,Floridsdorfer AC,0-0,FC Wacker Innsbruck,2015,Mar,13,13/Mar/2015,Fri,0,0,0,Draw
24,Tue Mar 17 2015,FC Wacker Innsbruck,01-Jan,TSV Hartberg,2015,Mar,17,17/Mar/2015,Tue,2,1,1,Draw
24,Tue Mar 17 2015,Austria Lustenau,03-Jan,SV Mattersburg,2015,Mar,17,17/Mar/2015,Tue,4,3,1,Austria Lustenau
24,Tue Mar 17 2015,LASK Linz,01-Jan,SV Horn,2015,Mar,17,17/Mar/2015,Tue,2,1,1,Draw
24,Tue Mar 17 2015,Floridsdorfer AC,1-0,SKN St. Pölten,2015,Mar,17,17/Mar/2015,Tue,1,1,0,Floridsdorfer AC
24,Tue Mar 17 2015,Kapfenberger SV,03-Feb,FC Liefering,2015,Mar,17,17/Mar/2015,Tue,5,3,2,Kapfenberger SV
25,Fri Mar 20 2015,SV Mattersburg,01-Feb,Floridsdorfer AC,2015,Mar,20,20/Mar/2015,Fri,3,1,2,Floridsdorfer AC
25,Fri Mar 20 2015,SKN St. Pölten,0-0,FC Wacker Innsbruck,2015,Mar,20,20/Mar/2015,Fri,0,0,0,Draw
25,Fri Mar 20 2015,SV Horn,0-0,Austria Lustenau,2015,Mar,20,20/Mar/2015,Fri,0,0,0,Draw
25,Fri Mar 20 2015,FC Liefering,03-Jan,LASK Linz,2015,Mar,20,20/Mar/2015,Fri,4,3,1,FC Liefering
25,Fri Mar 20 2015,TSV Hartberg,02-Feb,Kapfenberger SV,2015,Mar,20,20/Mar/2015,Fri,4,2,2,Draw
26,Fri Apr 3 2015,FC Wacker Innsbruck,2-0,LASK Linz,2015,Apr,3,3/Apr/2015,Fri,2,2,0,FC Wacker Innsbruck
26,Fri Apr 3 2015,SKN St. Pölten,1-0,Austria Lustenau,2015,Apr,3,3/Apr/2015,Fri,1,1,0,SKN St. Pölten
26,Fri Apr 3 2015,Kapfenberger SV,01-Feb,SV Mattersburg,2015,Apr,3,3/Apr/2015,Fri,3,1,2,SV Mattersburg
26,Fri Apr 3 2015,FC Liefering,03-Jan,SV Horn,2015,Apr,3,3/Apr/2015,Fri,4,3,1,FC Liefering
26,Fri Apr 3 2015,Floridsdorfer AC,01-Mar,TSV Hartberg,2015,Apr,3,3/Apr/2015,Fri,4,1,3,TSV Hartberg
27,Fri Apr 10 2015,SV Mattersburg,0-2,FC Liefering,2015,Apr,10,10/Apr/2015,Fri,2,0,2,FC Liefering
27,Fri Apr 10 2015,Austria Lustenau,03-Feb,Kapfenberger SV,2015,Apr,10,10/Apr/2015,Fri,5,3,2,Austria Lustenau
27,Fri Apr 10 2015,SV Horn,0-1,FC Wacker Innsbruck,2015,Apr,10,10/Apr/2015,Fri,1,0,1,FC Wacker Innsbruck
27,Fri Apr 10 2015,TSV Hartberg,02-Mar,SKN St. Pölten,2015,Apr,10,10/Apr/2015,Fri,5,2,3,SKN St. Pölten
27,Fri Apr 10 2015,LASK Linz,0-2,Floridsdorfer AC,2015,Apr,10,10/Apr/2015,Fri,2,0,2,Floridsdorfer AC
28,Fri Apr 17 2015,FC Wacker Innsbruck,1-0,SV Mattersburg,2015,Apr,17,17/Apr/2015,Fri,1,1,0,FC Wacker Innsbruck
28,Fri Apr 17 2015,SKN St. Pölten,02-Feb,SV Horn,2015,Apr,17,17/Apr/2015,Fri,4,2,2,Draw
28,Fri Apr 17 2015,Floridsdorfer AC,0-1,Austria Lustenau,2015,Apr,17,17/Apr/2015,Fri,1,0,1,Austria Lustenau
28,Fri Apr 17 2015,FC Liefering,04-Jan,TSV Hartberg,2015,Apr,17,17/Apr/2015,Fri,5,4,1,FC Liefering
28,Fri Apr 17 2015,Kapfenberger SV,1-0,LASK Linz,2015,Apr,17,17/Apr/2015,Fri,1,1,0,Kapfenberger SV
29,Tue Apr 21 2015,SV Mattersburg,1-0,SV Horn,2015,Apr,21,21/Apr/2015,Tue,1,1,0,SV Mattersburg
29,Tue Apr 21 2015,Austria Lustenau,0-1,FC Wacker Innsbruck,2015,Apr,21,21/Apr/2015,Tue,1,0,1,FC Wacker Innsbruck
29,Tue Apr 21 2015,Kapfenberger SV,0-0,SKN St. Pölten,2015,Apr,21,21/Apr/2015,Tue,0,0,0,Draw
29,Tue Apr 21 2015,Floridsdorfer AC,0-1,FC Liefering,2015,Apr,21,21/Apr/2015,Tue,1,0,1,FC Liefering
29,Tue Apr 21 2015,LASK Linz,0-1,TSV Hartberg,2015,Apr,21,21/Apr/2015,Tue,1,0,1,TSV Hartberg
30,Fri Apr 24 2015,FC Wacker Innsbruck,0-1,Kapfenberger SV,2015,Apr,24,24/Apr/2015,Fri,1,0,1,Kapfenberger SV
30,Fri Apr 24 2015,SKN St. Pölten,0-1,LASK Linz,2015,Apr,24,24/Apr/2015,Fri,1,0,1,LASK Linz
30,Fri Apr 24 2015,TSV Hartberg,02-Apr,SV Mattersburg,2015,Apr,24,24/Apr/2015,Fri,6,2,4,SV Mattersburg
30,Fri Apr 24 2015,FC Liefering,0-4,Austria Lustenau,2015,Apr,24,24/Apr/2015,Fri,4,0,4,Austria Lustenau
30,Fri Apr 24 2015,SV Horn,03-Jan,Floridsdorfer AC,2015,Apr,24,24/Apr/2015,Fri,4,3,1,SV Horn
31,Fri May 1 2015,SV Mattersburg,4-0,SKN St. Pölten,2015,May,1,1/May/2015,Fri,4,4,0,SV Mattersburg
31,Fri May 1 2015,Austria Lustenau,01-Feb,LASK Linz,2015,May,1,1/May/2015,Fri,3,1,2,LASK Linz
31,Fri May 1 2015,Floridsdorfer AC,1-0,Kapfenberger SV,2015,May,1,1/May/2015,Fri,1,1,0,Floridsdorfer AC
31,Fri May 1 2015,FC Liefering,01-Jan,FC Wacker Innsbruck,2015,May,1,1/May/2015,Fri,2,1,1,Draw
31,Fri May 1 2015,SV Horn,0-1,TSV Hartberg,2015,May,1,1/May/2015,Fri,1,0,1,TSV Hartberg
32,Fri May 8 2015,FC Wacker Innsbruck,0-0,Floridsdorfer AC,2015,May,8,8/May/2015,Fri,0,0,0,Draw
32,Fri May 8 2015,SKN St. Pölten,1-0,FC Liefering,2015,May,8,8/May/2015,Fri,1,1,0,SKN St. Pölten
32,Fri May 8 2015,Kapfenberger SV,03-Feb,SV Horn,2015,May,8,8/May/2015,Fri,5,3,2,Kapfenberger SV
32,Fri May 8 2015,TSV Hartberg,01-Mar,Austria Lustenau,2015,May,8,8/May/2015,Fri,4,1,3,Austria Lustenau
32,Fri May 8 2015,LASK Linz,02-Feb,SV Mattersburg,2015,May,8,8/May/2015,Fri,4,2,2,Draw
33,Tue May 12 2015,TSV Hartberg,02-Feb,FC Wacker Innsbruck,2015,May,12,12/May/2015,Tue,4,2,2,Draw
33,Tue May 12 2015,SKN St. Pölten,03-Jan,Floridsdorfer AC,2015,May,12,12/May/2015,Tue,4,3,1,SKN St. Pölten
33,Tue May 12 2015,SV Horn,2-0,LASK Linz,2015,May,12,12/May/2015,Tue,2,2,0,SV Horn
33,Tue May 12 2015,FC Liefering,01-Apr,Kapfenberger SV,2015,May,12,12/May/2015,Tue,5,1,4,Kapfenberger SV
33,Tue May 12 2015,SV Mattersburg,01-Jan,Austria Lustenau,2015,May,12,12/May/2015,Tue,2,1,1,Draw
34,Fri May 15 2015,FC Wacker Innsbruck,0-0,SKN St. Pölten,2015,May,15,15/May/2015,Fri,0,0,0,Draw
34,Fri May 15 2015,Austria Lustenau,0-0,SV Horn,2015,May,15,15/May/2015,Fri,0,0,0,Draw
34,Fri May 15 2015,Kapfenberger SV,0-1,TSV Hartberg,2015,May,15,15/May/2015,Fri,1,0,1,TSV Hartberg
34,Fri May 15 2015,Floridsdorfer AC,0-1,SV Mattersburg,2015,May,15,15/May/2015,Fri,1,0,1,SV Mattersburg
34,Fri May 15 2015,LASK Linz,01-Jan,FC Liefering,2015,May,15,15/May/2015,Fri,2,1,1,Draw
35,Fri May 22 2015,SV Mattersburg,2-0,Kapfenberger SV,2015,May,22,22/May/2015,Fri,2,2,0,SV Mattersburg
35,Fri May 22 2015,Austria Lustenau,0-2,SKN St. Pölten,2015,May,22,22/May/2015,Fri,2,0,2,SKN St. Pölten
35,Fri May 22 2015,LASK Linz,03-Jan,FC Wacker Innsbruck,2015,May,22,22/May/2015,Fri,4,3,1,LASK Linz
35,Fri May 22 2015,TSV Hartberg,01-Feb,Floridsdorfer AC,2015,May,22,22/May/2015,Fri,3,1,2,Floridsdorfer AC
35,Fri May 22 2015,SV Horn,0-2,FC Liefering,2015,May,22,22/May/2015,Fri,2,0,2,FC Liefering
36,Fri May 29 2015,FC Wacker Innsbruck,3-0,SV Horn,2015,May,29,29/May/2015,Fri,3,3,0,FC Wacker Innsbruck
36,Fri May 29 2015,SKN St. Pölten,05-Mar,TSV Hartberg,2015,May,29,29/May/2015,Fri,8,5,3,SKN St. Pölten
36,Fri May 29 2015,Kapfenberger SV,3-0,Austria Lustenau,2015,May,29,29/May/2015,Fri,3,3,0,Kapfenberger SV
36,Fri May 29 2015,FC Liefering,0-4,SV Mattersburg,2015,May,29,29/May/2015,Fri,4,0,4,SV Mattersburg
36,Fri May 29 2015,Floridsdorfer AC,0-0,LASK Linz,2015,May,29,29/May/2015,Fri,0,0,0,Draw
