Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
18,Sun Dec 1 2019,Real Oviedo,02-Jan,Rayo Vallecano,2019,Dec,1,1/Dec/2019,Sun,3,2,1,Real Oviedo
18,Sun Dec 1 2019,Elche CF,2-0,Real Racing Santander,2019,Dec,1,1/Dec/2019,Sun,2,2,0,Elche CF
18,Sun Dec 1 2019,CD Lugo,0-0,RCD La Coruña,2019,Dec,1,1/Dec/2019,Sun,0,0,0,Draw
18,Sun Dec 1 2019,Extremadura UD,0-1,UD Las Palmas,2019,Dec,1,1/Dec/2019,Sun,1,0,1,UD Las Palmas
19,Fri Dec 6 2019,Albacete Balompié,01-Jan,Extremadura UD,2019,Dec,6,6/Dec/2019,Fri,2,1,1,Draw
19,Fri Dec 6 2019,Real Racing Santander,02-Feb,CF Fuenlabrada,2019,Dec,6,6/Dec/2019,Fri,4,2,2,Draw
19,Fri Dec 6 2019,AD Alcorcón,01-Mar,Real Oviedo,2019,Dec,6,6/Dec/2019,Fri,4,1,3,Real Oviedo
19,Fri Dec 6 2019,Málaga CF,2-0,CD Tenerife,2019,Dec,6,6/Dec/2019,Fri,2,2,0,Málaga CF
19,Sat Dec 7 2019,SD Huesca,0-2,Rayo Vallecano,2019,Dec,7,7/Dec/2019,Sat,2,0,2,Rayo Vallecano
19,Sat Dec 7 2019,Sporting Gijón,1-0,SD Ponferradina,2019,Dec,7,7/Dec/2019,Sat,1,1,0,Sporting Gijón
19,Sat Dec 7 2019,UD Almería,03-Jan,CD Mirandés,2019,Dec,7,7/Dec/2019,Sat,4,3,1,UD Almería
19,Sun Dec 8 2019,Girona FC,03-Jan,CD Lugo,2019,Dec,8,8/Dec/2019,Sun,4,3,1,Girona FC
19,Sun Dec 8 2019,RCD La Coruña,01-Mar,Real Zaragoza,2019,Dec,8,8/Dec/2019,Sun,4,1,3,Real Zaragoza
19,Sun Dec 8 2019,UD Las Palmas,03-Jan,CD Numancia,2019,Dec,8,8/Dec/2019,Sun,4,3,1,UD Las Palmas
19,Sun Dec 8 2019,Cádiz CF,0-0,Elche CF,2019,Dec,8,8/Dec/2019,Sun,0,0,0,Draw
20,Fri Dec 13 2019,CD Numancia,2-0,Girona FC,2019,Dec,13,13/Dec/2019,Fri,2,2,0,CD Numancia
20,Sat Dec 14 2019,CD Mirandés,2-0,SD Huesca,2019,Dec,14,14/Dec/2019,Sat,2,2,0,CD Mirandés
20,Sat Dec 14 2019,CD Tenerife,0-0,AD Alcorcón,2019,Dec,14,14/Dec/2019,Sat,0,0,0,Draw
20,Sat Dec 14 2019,SD Ponferradina,2-0,RCD La Coruña,2019,Dec,14,14/Dec/2019,Sat,2,2,0,SD Ponferradina
20,Sat Dec 14 2019,Real Zaragoza,2-0,Real Racing Santander,2019,Dec,14,14/Dec/2019,Sat,2,2,0,Real Zaragoza
20,Sun Dec 15 2019,Extremadura UD,0-0,Málaga CF,2019,Dec,15,15/Dec/2019,Sun,0,0,0,Draw
20,Sun Dec 15 2019,Real Oviedo,0-2,Cádiz CF,2019,Dec,15,15/Dec/2019,Sun,2,0,2,Cádiz CF
20,Sun Dec 15 2019,CD Lugo,01-Feb,Sporting Gijón,2019,Dec,15,15/Dec/2019,Sun,3,1,2,Sporting Gijón
20,Sun Dec 15 2019,Elche CF,02-Mar,UD Las Palmas,2019,Dec,15,15/Dec/2019,Sun,5,2,3,UD Las Palmas
20,Sun Dec 15 2019,CF Fuenlabrada,02-Feb,UD Almería,2019,Dec,15,15/Dec/2019,Sun,4,2,2,Draw
21,Fri Dec 20 2019,RCD La Coruña,02-Jan,CD Tenerife,2019,Dec,20,20/Dec/2019,Fri,3,2,1,RCD La Coruña
21,Sat Dec 21 2019,Albacete Balompié,0-1,Elche CF,2019,Dec,21,21/Dec/2019,Sat,1,0,1,Elche CF
21,Sat Dec 21 2019,Málaga CF,01-Jan,CD Lugo,2019,Dec,21,21/Dec/2019,Sat,2,1,1,Draw
21,Sat Dec 21 2019,UD Las Palmas,01-Jan,Rayo Vallecano,2019,Dec,21,21/Dec/2019,Sat,2,1,1,Draw
21,Sat Dec 21 2019,Sporting Gijón,0-1,Extremadura UD,2019,Dec,21,21/Dec/2019,Sat,1,0,1,Extremadura UD
21,Sat Dec 21 2019,Real Racing Santander,01-Jan,Real Oviedo,2019,Dec,21,21/Dec/2019,Sat,2,1,1,Draw
21,Sat Dec 21 2019,Cádiz CF,02-Apr,CD Numancia,2019,Dec,21,21/Dec/2019,Sat,6,2,4,CD Numancia
21,Sun Dec 22 2019,UD Almería,02-Mar,SD Ponferradina,2019,Dec,22,22/Dec/2019,Sun,5,2,3,SD Ponferradina
21,Sun Dec 22 2019,SD Huesca,02-Jan,Real Zaragoza,2019,Dec,22,22/Dec/2019,Sun,3,2,1,SD Huesca
21,Sun Dec 22 2019,AD Alcorcón,01-Jan,CF Fuenlabrada,2019,Dec,22,22/Dec/2019,Sun,2,1,1,Draw
21,Sun Dec 22 2019,Girona FC,0-3,CD Mirandés,2019,Dec,22,22/Dec/2019,Sun,3,0,3,CD Mirandés
22,Fri Jan 3 2020,Extremadura UD,0-0,AD Alcorcón,2020,Jan,3,3/Jan/2020,Fri,0,0,0,Draw
22,Sat Jan 4 2020,CF Fuenlabrada,0-0,UD Las Palmas,2020,Jan,4,4/Jan/2020,Sat,0,0,0,Draw
22,Sat Jan 4 2020,SD Ponferradina,0-0,Cádiz CF,2020,Jan,4,4/Jan/2020,Sat,0,0,0,Draw
22,Sat Jan 4 2020,CD Lugo,0-4,UD Almería,2020,Jan,4,4/Jan/2020,Sat,4,0,4,UD Almería
22,Sat Jan 4 2020,CD Tenerife,04-Feb,Albacete Balompié,2020,Jan,4,4/Jan/2020,Sat,6,4,2,CD Tenerife
22,Sat Jan 4 2020,Elche CF,01-Jan,SD Huesca,2020,Jan,4,4/Jan/2020,Sat,2,1,1,Draw
22,Sat Jan 4 2020,CD Mirandés,0-0,Real Racing Santander,2020,Jan,4,4/Jan/2020,Sat,0,0,0,Draw
22,Sun Jan 5 2020,CD Numancia,0-1,RCD La Coruña,2020,Jan,5,5/Jan/2020,Sun,1,0,1,RCD La Coruña
22,Sun Jan 5 2020,Rayo Vallecano,1-0,Girona FC,2020,Jan,5,5/Jan/2020,Sun,1,1,0,Rayo Vallecano
22,Sun Jan 5 2020,Real Oviedo,01-Jan,Málaga CF,2020,Jan,5,5/Jan/2020,Sun,2,1,1,Draw
22,Tue Jan 7 2020,Real Zaragoza,2-0,Sporting Gijón,2020,Jan,7,7/Jan/2020,Tue,2,2,0,Real Zaragoza
23,Tue Jan 14 2020,Sporting Gijón,1-0,Elche CF,2020,Jan,14,14/Jan/2020,Tue,1,1,0,Sporting Gijón
23,Tue Jan 14 2020,Albacete Balompié,01-Jan,CF Fuenlabrada,2020,Jan,14,14/Jan/2020,Tue,2,1,1,Draw
23,Tue Jan 14 2020,Málaga CF,1-0,SD Ponferradina,2020,Jan,14,14/Jan/2020,Tue,1,1,0,Málaga CF
23,Tue Jan 14 2020,UD Las Palmas,0-1,Real Zaragoza,2020,Jan,14,14/Jan/2020,Tue,1,0,1,Real Zaragoza
23,Wed Jan 15 2020,SD Huesca,02-Jan,CD Tenerife,2020,Jan,15,15/Jan/2020,Wed,3,2,1,SD Huesca
23,Wed Jan 15 2020,AD Alcorcón,02-Feb,CD Numancia,2020,Jan,15,15/Jan/2020,Wed,4,2,2,Draw
23,Wed Jan 15 2020,Rayo Vallecano,1-0,CD Lugo,2020,Jan,15,15/Jan/2020,Wed,1,1,0,Rayo Vallecano
23,Wed Jan 15 2020,Cádiz CF,03-Mar,CD Mirandés,2020,Jan,15,15/Jan/2020,Wed,6,3,3,Draw
23,Thu Jan 16 2020,RCD La Coruña,02-Jan,Real Racing Santander,2020,Jan,16,16/Jan/2020,Thu,3,2,1,RCD La Coruña
23,Thu Jan 16 2020,Girona FC,03-Jan,Extremadura UD,2020,Jan,16,16/Jan/2020,Thu,4,3,1,Girona FC
23,Thu Jan 16 2020,UD Almería,2-0,Real Oviedo,2020,Jan,16,16/Jan/2020,Thu,2,2,0,UD Almería
24,Fri Jan 17 2020,CF Fuenlabrada,0-0,Málaga CF,2020,Jan,17,17/Jan/2020,Fri,0,0,0,Draw
24,Sat Jan 18 2020,CD Numancia,2-0,Sporting Gijón,2020,Jan,18,18/Jan/2020,Sat,2,2,0,CD Numancia
24,Sat Jan 18 2020,SD Ponferradina,01-Jan,Rayo Vallecano,2020,Jan,18,18/Jan/2020,Sat,2,1,1,Draw
24,Sat Jan 18 2020,CD Lugo,1-0,Albacete Balompié,2020,Jan,18,18/Jan/2020,Sat,1,1,0,CD Lugo
24,Sun Jan 19 2020,Elche CF,01-Jan,AD Alcorcón,2020,Jan,19,19/Jan/2020,Sun,2,1,1,Draw
24,Sun Jan 19 2020,RCD La Coruña,1-0,Cádiz CF,2020,Jan,19,19/Jan/2020,Sun,1,1,0,RCD La Coruña
24,Sun Jan 19 2020,Real Oviedo,01-Jan,SD Huesca,2020,Jan,19,19/Jan/2020,Sun,2,1,1,Draw
24,Sun Jan 19 2020,Real Racing Santander,01-Jan,UD Las Palmas,2020,Jan,19,19/Jan/2020,Sun,2,1,1,Draw
24,Sun Jan 19 2020,CD Tenerife,1-0,Girona FC,2020,Jan,19,19/Jan/2020,Sun,1,1,0,CD Tenerife
24,Sun Jan 19 2020,Extremadura UD,01-Feb,UD Almería,2020,Jan,19,19/Jan/2020,Sun,3,1,2,UD Almería
25,Fri Jan 24 2020,Cádiz CF,1-0,Real Racing Santander,2020,Jan,24,24/Jan/2020,Fri,1,1,0,Cádiz CF
25,Sat Jan 25 2020,Sporting Gijón,1-0,CF Fuenlabrada,2020,Jan,25,25/Jan/2020,Sat,1,1,0,Sporting Gijón
25,Sat Jan 25 2020,SD Huesca,02-Jan,CD Lugo,2020,Jan,25,25/Jan/2020,Sat,3,2,1,SD Huesca
25,Sat Jan 25 2020,UD Las Palmas,0-0,CD Tenerife,2020,Jan,25,25/Jan/2020,Sat,0,0,0,Draw
25,Sat Jan 25 2020,Real Zaragoza,1-0,CD Numancia,2020,Jan,25,25/Jan/2020,Sat,1,1,0,Real Zaragoza
25,Sun Jan 26 2020,Málaga CF,02-Feb,CD Mirandés,2020,Jan,26,26/Jan/2020,Sun,4,2,2,Draw
25,Sun Jan 26 2020,Albacete Balompié,0-1,RCD La Coruña,2020,Jan,26,26/Jan/2020,Sun,1,0,1,RCD La Coruña
25,Sun Jan 26 2020,UD Almería,0-2,Elche CF,2020,Jan,26,26/Jan/2020,Sun,2,0,2,Elche CF
25,Sun Jan 26 2020,AD Alcorcón,03-Jan,SD Ponferradina,2020,Jan,26,26/Jan/2020,Sun,4,3,1,AD Alcorcón
25,Sun Jan 26 2020,Rayo Vallecano,01-Jan,Extremadura UD,2020,Jan,26,26/Jan/2020,Sun,2,1,1,Draw
25,Sun Jan 26 2020,Girona FC,01-Jan,Real Oviedo,2020,Jan,26,26/Jan/2020,Sun,2,1,1,Draw
26,Fri Jan 31 2020,CD Tenerife,02-Jan,Sporting Gijón,2020,Jan,31,31/Jan/2020,Fri,3,2,1,CD Tenerife
26,Sat Feb 1 2020,Extremadura UD,1-0,CD Lugo,2020,Feb,1,1/Feb/2020,Sat,1,1,0,Extremadura UD
26,Sat Feb 1 2020,RCD La Coruña,02-Jan,UD Las Palmas,2020,Feb,1,1/Feb/2020,Sat,3,2,1,RCD La Coruña
26,Sat Feb 1 2020,SD Ponferradina,03-Jan,SD Huesca,2020,Feb,1,1/Feb/2020,Sat,4,3,1,SD Ponferradina
26,Sat Feb 1 2020,Elche CF,2-0,Málaga CF,2020,Feb,1,1/Feb/2020,Sat,2,2,0,Elche CF
26,Sun Feb 2 2020,CF Fuenlabrada,0-1,Girona FC,2020,Feb,2,2/Feb/2020,Sun,1,0,1,Girona FC
26,Sun Feb 2 2020,Cádiz CF,01-Jan,Real Zaragoza,2020,Feb,2,2/Feb/2020,Sun,2,1,1,Draw
26,Sun Feb 2 2020,CD Mirandés,0-0,Rayo Vallecano,2020,Feb,2,2/Feb/2020,Sun,0,0,0,Draw
26,Sun Feb 2 2020,CD Numancia,01-Jan,UD Almería,2020,Feb,2,2/Feb/2020,Sun,2,1,1,Draw
26,Sun Feb 2 2020,Real Racing Santander,01-Jan,AD Alcorcón,2020,Feb,2,2/Feb/2020,Sun,2,1,1,Draw
26,Sun Feb 2 2020,Real Oviedo,03-Jan,Albacete Balompié,2020,Feb,2,2/Feb/2020,Sun,4,3,1,Real Oviedo
27,Fri Feb 7 2020,UD Almería,0-1,Real Racing Santander,2020,Feb,7,7/Feb/2020,Fri,1,0,1,Real Racing Santander
27,Sat Feb 8 2020,Extremadura UD,02-Apr,CD Tenerife,2020,Feb,8,8/Feb/2020,Sat,6,2,4,CD Tenerife
27,Sat Feb 8 2020,Girona FC,1-0,SD Huesca,2020,Feb,8,8/Feb/2020,Sat,1,1,0,Girona FC
27,Sat Feb 8 2020,UD Las Palmas,01-Feb,Cádiz CF,2020,Feb,8,8/Feb/2020,Sat,3,1,2,Cádiz CF
27,Sat Feb 8 2020,Real Zaragoza,0-0,CF Fuenlabrada,2020,Feb,8,8/Feb/2020,Sat,0,0,0,Draw
27,Sun Feb 9 2020,Albacete Balompié,01-Jan,SD Ponferradina,2020,Feb,9,9/Feb/2020,Sun,2,1,1,Draw
27,Sun Feb 9 2020,AD Alcorcón,0-1,RCD La Coruña,2020,Feb,9,9/Feb/2020,Sun,1,0,1,RCD La Coruña
27,Sun Feb 9 2020,Sporting Gijón,02-Feb,CD Mirandés,2020,Feb,9,9/Feb/2020,Sun,4,2,2,Draw
27,Sun Feb 9 2020,Rayo Vallecano,01-Jan,Real Oviedo,2020,Feb,9,9/Feb/2020,Sun,2,1,1,Draw
27,Sun Feb 9 2020,CD Lugo,02-Feb,Elche CF,2020,Feb,9,9/Feb/2020,Sun,4,2,2,Draw
27,Sun Feb 9 2020,Málaga CF,02-Jan,CD Numancia,2020,Feb,9,9/Feb/2020,Sun,3,2,1,Málaga CF
28,Fri Feb 14 2020,RCD La Coruña,02-Feb,Girona FC,2020,Feb,14,14/Feb/2020,Fri,4,2,2,Draw
28,Sat Feb 15 2020,SD Huesca,03-Feb,UD Almería,2020,Feb,15,15/Feb/2020,Sat,5,3,2,SD Huesca
28,Sat Feb 15 2020,CD Numancia,01-Jan,UD Las Palmas,2020,Feb,15,15/Feb/2020,Sat,2,1,1,Draw
28,Sat Feb 15 2020,Real Oviedo,01-Feb,AD Alcorcón,2020,Feb,15,15/Feb/2020,Sat,3,1,2,AD Alcorcón
28,Sat Feb 15 2020,Elche CF,01-Feb,Real Zaragoza,2020,Feb,15,15/Feb/2020,Sat,3,1,2,Real Zaragoza
28,Sun Feb 16 2020,CD Mirandés,01-Jan,Albacete Balompié,2020,Feb,16,16/Feb/2020,Sun,2,1,1,Draw
28,Sun Feb 16 2020,CF Fuenlabrada,0-1,CD Lugo,2020,Feb,16,16/Feb/2020,Sun,1,0,1,CD Lugo
28,Sun Feb 16 2020,Cádiz CF,0-1,Málaga CF,2020,Feb,16,16/Feb/2020,Sun,1,0,1,Málaga CF
28,Sun Feb 16 2020,SD Ponferradina,0-0,Extremadura UD,2020,Feb,16,16/Feb/2020,Sun,0,0,0,Draw
28,Sun Feb 16 2020,Real Racing Santander,0-2,Sporting Gijón,2020,Feb,16,16/Feb/2020,Sun,2,0,2,Sporting Gijón
28,Sun Feb 16 2020,CD Tenerife,0-0,Rayo Vallecano,2020,Feb,16,16/Feb/2020,Sun,0,0,0,Draw
24,Wed Feb 19 2020,CD Mirandés,01-Jan,Real Zaragoza,2020,Feb,19,19/Feb/2020,Wed,2,1,1,Draw
29,Fri Feb 21 2020,Sporting Gijón,1-0,Cádiz CF,2020,Feb,21,21/Feb/2020,Fri,1,1,0,Sporting Gijón
29,Sat Feb 22 2020,AD Alcorcón,01-Jan,UD Las Palmas,2020,Feb,22,22/Feb/2020,Sat,2,1,1,Draw
29,Sat Feb 22 2020,UD Almería,0-0,CF Fuenlabrada,2020,Feb,22,22/Feb/2020,Sat,0,0,0,Draw
29,Sat Feb 22 2020,CD Tenerife,1-0,Elche CF,2020,Feb,22,22/Feb/2020,Sat,1,1,0,CD Tenerife
29,Sat Feb 22 2020,Girona FC,2-0,SD Ponferradina,2020,Feb,22,22/Feb/2020,Sat,2,2,0,Girona FC
29,Sat Feb 22 2020,Albacete Balompié,02-Jan,CD Numancia,2020,Feb,22,22/Feb/2020,Sat,3,2,1,Albacete Balompié
29,Sun Feb 23 2020,CD Lugo,1-0,Real Oviedo,2020,Feb,23,23/Feb/2020,Sun,1,1,0,CD Lugo
29,Sun Feb 23 2020,Real Zaragoza,03-Jan,RCD La Coruña,2020,Feb,23,23/Feb/2020,Sun,4,3,1,Real Zaragoza
29,Sun Feb 23 2020,Extremadura UD,03-Feb,CD Mirandés,2020,Feb,23,23/Feb/2020,Sun,5,3,2,Extremadura UD
29,Sun Feb 23 2020,Málaga CF,2-0,Real Racing Santander,2020,Feb,23,23/Feb/2020,Sun,2,2,0,Málaga CF
29,Sun Feb 23 2020,Rayo Vallecano,2-0,SD Huesca,2020,Feb,23,23/Feb/2020,Sun,2,2,0,Rayo Vallecano
30,Fri Feb 28 2020,UD Las Palmas,01-Jan,Málaga CF,2020,Feb,28,28/Feb/2020,Fri,2,1,1,Draw
30,Sat Feb 29 2020,SD Huesca,02-Feb,Extremadura UD,2020,Feb,29,29/Feb/2020,Sat,4,2,2,Draw
30,Sat Feb 29 2020,SD Ponferradina,1-0,Sporting Gijón,2020,Feb,29,29/Feb/2020,Sat,1,1,0,SD Ponferradina
30,Sat Feb 29 2020,Cádiz CF,02-Jan,UD Almería,2020,Feb,29,29/Feb/2020,Sat,3,2,1,Cádiz CF
30,Sat Feb 29 2020,Albacete Balompié,01-Jan,Rayo Vallecano,2020,Feb,29,29/Feb/2020,Sat,2,1,1,Draw
30,Sat Feb 29 2020,Real Racing Santander,02-Feb,Real Zaragoza,2020,Feb,29,29/Feb/2020,Sat,4,2,2,Draw
30,Sun Mar 1 2020,CD Mirandés,01-Jan,Girona FC,2020,Mar,1,1/Mar/2020,Sun,2,1,1,Draw
30,Sun Mar 1 2020,RCD La Coruña,0-0,CD Lugo,2020,Mar,1,1/Mar/2020,Sun,0,0,0,Draw
30,Sun Mar 1 2020,Elche CF,2-0,CD Numancia,2020,Mar,1,1/Mar/2020,Sun,2,2,0,Elche CF
30,Sun Mar 1 2020,Real Oviedo,1-0,CD Tenerife,2020,Mar,1,1/Mar/2020,Sun,1,1,0,Real Oviedo
30,Sun Mar 1 2020,CF Fuenlabrada,03-Apr,AD Alcorcón,2020,Mar,1,1/Mar/2020,Sun,7,3,4,AD Alcorcón
31,Fri Mar 6 2020,CD Lugo,01-Jan,Cádiz CF,2020,Mar,6,6/Mar/2020,Fri,2,1,1,Draw
31,Sat Mar 7 2020,Girona FC,01-Jan,Albacete Balompié,2020,Mar,7,7/Mar/2020,Sat,2,1,1,Draw
31,Sat Mar 7 2020,Extremadura UD,01-Feb,Real Oviedo,2020,Mar,7,7/Mar/2020,Sat,3,1,2,Real Oviedo
31,Sat Mar 7 2020,CD Numancia,01-Feb,Real Racing Santander,2020,Mar,7,7/Mar/2020,Sat,3,1,2,Real Racing Santander
31,Sat Mar 7 2020,SD Huesca,2-0,CF Fuenlabrada,2020,Mar,7,7/Mar/2020,Sat,2,2,0,SD Huesca
31,Sat Mar 7 2020,UD Almería,4-0,RCD La Coruña,2020,Mar,7,7/Mar/2020,Sat,4,4,0,UD Almería
31,Sun Mar 8 2020,Rayo Vallecano,02-Mar,Elche CF,2020,Mar,8,8/Mar/2020,Sun,5,2,3,Elche CF
31,Sun Mar 8 2020,Málaga CF,0-1,Real Zaragoza,2020,Mar,8,8/Mar/2020,Sun,1,0,1,Real Zaragoza
31,Sun Mar 8 2020,Sporting Gijón,4-0,UD Las Palmas,2020,Mar,8,8/Mar/2020,Sun,4,4,0,Sporting Gijón
31,Sun Mar 8 2020,AD Alcorcón,01-Feb,CD Mirandés,2020,Mar,8,8/Mar/2020,Sun,3,1,2,CD Mirandés
31,Sun Mar 8 2020,CD Tenerife,1-0,SD Ponferradina,2020,Mar,8,8/Mar/2020,Sun,1,1,0,CD Tenerife
20,Wed Jun 10 2020,Rayo Vallecano,1-0,Albacete Balompié,2020,Jun,10,10/Jun/2020,Wed,1,1,0,Rayo Vallecano
32,Fri Jun 12 2020,CF Fuenlabrada,1-0,CD Tenerife,2020,Jun,12,12/Jun/2020,Fri,1,1,0,CF Fuenlabrada
32,Fri Jun 12 2020,Elche CF,01-Jan,Extremadura UD,2020,Jun,12,12/Jun/2020,Fri,2,1,1,Draw
32,Fri Jun 12 2020,Málaga CF,01-Mar,SD Huesca,2020,Jun,12,12/Jun/2020,Fri,4,1,3,SD Huesca
32,Fri Jun 12 2020,Real Oviedo,0-0,SD Ponferradina,2020,Jun,12,12/Jun/2020,Fri,0,0,0,Draw
32,Sat Jun 13 2020,Real Racing Santander,01-Feb,CD Lugo,2020,Jun,13,13/Jun/2020,Sat,3,1,2,CD Lugo
32,Sat Jun 13 2020,UD Las Palmas,0-0,Girona FC,2020,Jun,13,13/Jun/2020,Sat,0,0,0,Draw
32,Sat Jun 13 2020,Real Zaragoza,01-Mar,AD Alcorcón,2020,Jun,13,13/Jun/2020,Sat,4,1,3,AD Alcorcón
32,Sun Jun 14 2020,RCD La Coruña,0-0,Sporting Gijón,2020,Jun,14,14/Jun/2020,Sun,0,0,0,Draw
32,Sun Jun 14 2020,CD Mirandés,02-Jan,CD Numancia,2020,Jun,14,14/Jun/2020,Sun,3,2,1,CD Mirandés
32,Sun Jun 14 2020,Albacete Balompié,0-1,UD Almería,2020,Jun,14,14/Jun/2020,Sun,1,0,1,UD Almería
32,Sun Jun 14 2020,Cádiz CF,01-Jan,Rayo Vallecano,2020,Jun,14,14/Jun/2020,Sun,2,1,1,Draw
33,Mon Jun 15 2020,SD Ponferradina,02-Jan,Elche CF,2020,Jun,15,15/Jun/2020,Mon,3,2,1,SD Ponferradina
33,Mon Jun 15 2020,CD Tenerife,0-0,Málaga CF,2020,Jun,15,15/Jun/2020,Mon,0,0,0,Draw
33,Tue Jun 16 2020,CD Lugo,01-Mar,Real Zaragoza,2020,Jun,16,16/Jun/2020,Tue,4,1,3,Real Zaragoza
33,Tue Jun 16 2020,Girona FC,0-0,Real Racing Santander,2020,Jun,16,16/Jun/2020,Tue,0,0,0,Draw
33,Wed Jun 17 2020,UD Almería,0-1,UD Las Palmas,2020,Jun,17,17/Jun/2020,Wed,1,0,1,UD Las Palmas
33,Wed Jun 17 2020,Real Oviedo,02-Feb,RCD La Coruña,2020,Jun,17,17/Jun/2020,Wed,4,2,2,Draw
33,Wed Jun 17 2020,Extremadura UD,0-1,Albacete Balompié,2020,Jun,17,17/Jun/2020,Wed,1,0,1,Albacete Balompié
33,Wed Jun 17 2020,Rayo Vallecano,1-0,CF Fuenlabrada,2020,Jun,17,17/Jun/2020,Wed,1,1,0,Rayo Vallecano
33,Thu Jun 18 2020,SD Huesca,01-Feb,CD Mirandés,2020,Jun,18,18/Jun/2020,Thu,3,1,2,CD Mirandés
33,Thu Jun 18 2020,CD Numancia,01-Feb,Cádiz CF,2020,Jun,18,18/Jun/2020,Thu,3,1,2,Cádiz CF
33,Thu Jun 18 2020,AD Alcorcón,0-2,Sporting Gijón,2020,Jun,18,18/Jun/2020,Thu,2,0,2,Sporting Gijón
34,Fri Jun 19 2020,Elche CF,1-0,Girona FC,2020,Jun,19,19/Jun/2020,Fri,1,1,0,Elche CF
34,Sat Jun 20 2020,RCD La Coruña,03-Mar,Rayo Vallecano,2020,Jun,20,20/Jun/2020,Sat,6,3,3,Draw
34,Sat Jun 20 2020,UD Las Palmas,1-0,CD Lugo,2020,Jun,20,20/Jun/2020,Sat,1,1,0,UD Las Palmas
34,Sat Jun 20 2020,Real Zaragoza,0-2,UD Almería,2020,Jun,20,20/Jun/2020,Sat,2,0,2,UD Almería
34,Sat Jun 20 2020,Málaga CF,01-Jan,Extremadura UD,2020,Jun,20,20/Jun/2020,Sat,2,1,1,Draw
34,Sun Jun 21 2020,CD Mirandés,01-Feb,SD Ponferradina,2020,Jun,21,21/Jun/2020,Sun,3,1,2,SD Ponferradina
34,Sun Jun 21 2020,Real Racing Santander,01-Feb,CD Tenerife,2020,Jun,21,21/Jun/2020,Sun,3,1,2,CD Tenerife
34,Sun Jun 21 2020,Albacete Balompié,02-Feb,SD Huesca,2020,Jun,21,21/Jun/2020,Sun,4,2,2,Draw
34,Sun Jun 21 2020,Cádiz CF,01-Jan,AD Alcorcón,2020,Jun,21,21/Jun/2020,Sun,2,1,1,Draw
34,Sun Jun 21 2020,CF Fuenlabrada,2-0,CD Numancia,2020,Jun,21,21/Jun/2020,Sun,2,2,0,CF Fuenlabrada
34,Mon Jun 22 2020,Sporting Gijón,0-1,Real Oviedo,2020,Jun,22,22/Jun/2020,Mon,1,0,1,Real Oviedo
35,Tue Jun 23 2020,CD Lugo,0-0,Málaga CF,2020,Jun,23,23/Jun/2020,Tue,0,0,0,Draw
35,Tue Jun 23 2020,Elche CF,0-1,RCD La Coruña,2020,Jun,23,23/Jun/2020,Tue,1,0,1,RCD La Coruña
35,Tue Jun 23 2020,Extremadura UD,01-Feb,Real Zaragoza,2020,Jun,23,23/Jun/2020,Tue,3,1,2,Real Zaragoza
35,Wed Jun 24 2020,Girona FC,2-0,CD Numancia,2020,Jun,24,24/Jun/2020,Wed,2,2,0,Girona FC
35,Wed Jun 24 2020,CD Tenerife,04-Jan,CD Mirandés,2020,Jun,24,24/Jun/2020,Wed,5,4,1,CD Tenerife
35,Wed Jun 24 2020,SD Huesca,01-Jan,Cádiz CF,2020,Jun,24,24/Jun/2020,Wed,2,1,1,Draw
35,Wed Jun 24 2020,SD Ponferradina,01-Jan,Real Racing Santander,2020,Jun,24,24/Jun/2020,Wed,2,1,1,Draw
35,Wed Jun 24 2020,Albacete Balompié,0-0,UD Las Palmas,2020,Jun,24,24/Jun/2020,Wed,0,0,0,Draw
35,Thu Jun 25 2020,UD Almería,0-1,AD Alcorcón,2020,Jun,25,25/Jun/2020,Thu,1,0,1,AD Alcorcón
35,Thu Jun 25 2020,Rayo Vallecano,01-Jan,Sporting Gijón,2020,Jun,25,25/Jun/2020,Thu,2,1,1,Draw
35,Thu Jun 25 2020,Real Oviedo,0-0,CF Fuenlabrada,2020,Jun,25,25/Jun/2020,Thu,0,0,0,Draw
36,Sat Jun 27 2020,RCD La Coruña,02-Jan,SD Ponferradina,2020,Jun,27,27/Jun/2020,Sat,3,2,1,RCD La Coruña
36,Sat Jun 27 2020,UD Las Palmas,01-Jan,Elche CF,2020,Jun,27,27/Jun/2020,Sat,2,1,1,Draw
36,Sat Jun 27 2020,Cádiz CF,0-2,CD Tenerife,2020,Jun,27,27/Jun/2020,Sat,2,0,2,CD Tenerife
36,Sat Jun 27 2020,Real Racing Santander,01-Feb,Albacete Balompié,2020,Jun,27,27/Jun/2020,Sat,3,1,2,Albacete Balompié
36,Sun Jun 28 2020,CD Mirandés,02-Feb,UD Almería,2020,Jun,28,28/Jun/2020,Sun,4,2,2,Draw
36,Sun Jun 28 2020,Sporting Gijón,2-0,CD Lugo,2020,Jun,28,28/Jun/2020,Sun,2,2,0,Sporting Gijón
36,Sun Jun 28 2020,CD Numancia,1-0,Real Oviedo,2020,Jun,28,28/Jun/2020,Sun,1,1,0,CD Numancia
36,Sun Jun 28 2020,Málaga CF,2-0,Girona FC,2020,Jun,28,28/Jun/2020,Sun,2,2,0,Málaga CF
