Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
1,Sat Aug 13 2016,Hull City AFC,02-Jan,Leicester City FC,2016,Aug,13,13/Aug/2016,Sat,3,2,1,Hull City AFC
1,Sat Aug 13 2016,Everton FC,01-Jan,Tottenham Hotspur FC,2016,Aug,13,13/Aug/2016,Sat,2,1,1,Draw
1,Sat Aug 13 2016,Crystal Palace FC,0-1,West Bromwich Albion FC,2016,Aug,13,13/Aug/2016,Sat,1,0,1,West Bromwich Albion FC
1,Sat Aug 13 2016,Burnley FC,0-1,Swansea City FC,2016,Aug,13,13/Aug/2016,Sat,1,0,1,Swansea City FC
1,Sat Aug 13 2016,Middlesbrough FC,01-Jan,Stoke City FC,2016,Aug,13,13/Aug/2016,Sat,2,1,1,Draw
1,Sat Aug 13 2016,Southampton FC,01-Jan,Watford FC,2016,Aug,13,13/Aug/2016,Sat,2,1,1,Draw
1,Sat Aug 13 2016,Manchester City FC,02-Jan,Sunderland AFC,2016,Aug,13,13/Aug/2016,Sat,3,2,1,Manchester City FC
1,Sun Aug 14 2016,AFC Bournemouth,01-Mar,Manchester United FC,2016,Aug,14,14/Aug/2016,Sun,4,1,3,Manchester United FC
1,Sun Aug 14 2016,Arsenal FC,03-Apr,Liverpool FC,2016,Aug,14,14/Aug/2016,Sun,7,3,4,Liverpool FC
1,Mon Aug 15 2016,Chelsea FC,02-Jan,West Ham United FC,2016,Aug,15,15/Aug/2016,Mon,3,2,1,Chelsea FC
2,Fri Aug 19 2016,Manchester United FC,2-0,Southampton FC,2016,Aug,19,19/Aug/2016,Fri,2,2,0,Manchester United FC
2,Sat Aug 20 2016,Stoke City FC,01-Apr,Manchester City FC,2016,Aug,20,20/Aug/2016,Sat,5,1,4,Manchester City FC
2,Sat Aug 20 2016,Watford FC,01-Feb,Chelsea FC,2016,Aug,20,20/Aug/2016,Sat,3,1,2,Chelsea FC
2,Sat Aug 20 2016,Swansea City FC,0-2,Hull City AFC,2016,Aug,20,20/Aug/2016,Sat,2,0,2,Hull City AFC
2,Sat Aug 20 2016,West Bromwich Albion FC,01-Feb,Everton FC,2016,Aug,20,20/Aug/2016,Sat,3,1,2,Everton FC
2,Sat Aug 20 2016,Burnley FC,2-0,Liverpool FC,2016,Aug,20,20/Aug/2016,Sat,2,2,0,Burnley FC
2,Sat Aug 20 2016,Tottenham Hotspur FC,1-0,Crystal Palace FC,2016,Aug,20,20/Aug/2016,Sat,1,1,0,Tottenham Hotspur FC
2,Sat Aug 20 2016,Leicester City FC,0-0,Arsenal FC,2016,Aug,20,20/Aug/2016,Sat,0,0,0,Draw
