Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
4,Sat Oct 3 2020,Newport County AFC,02-Jan,Mansfield Town FC,2020,Oct,3,3/Oct/2020,Sat,3,2,1,Newport County AFC
4,Sat Oct 3 2020,Tranmere Rovers FC,2-0,Scunthorpe United FC,2020,Oct,3,3/Oct/2020,Sat,2,2,0,Tranmere Rovers FC
5,Sat Oct 10 2020,Barrow AFC,01-Jan,Leyton Orient FC,2020,Oct,10,10/Oct/2020,Sat,2,1,1,Draw
5,Sat Oct 10 2020,Bolton Wanderers FC,0-0,Grimsby Town FC,2020,Oct,10,10/Oct/2020,Sat,0,0,0,Draw
5,Sat Oct 10 2020,Cambridge United FC,02-Jan,Newport County AFC,2020,Oct,10,10/Oct/2020,Sat,3,2,1,Cambridge United FC
5,Sat Oct 10 2020,Cheltenham Town FC,2-0,Crawley Town FC,2020,Oct,10,10/Oct/2020,Sat,2,2,0,Cheltenham Town FC
5,Sat Oct 10 2020,Walsall FC,01-Jan,Colchester United FC,2020,Oct,10,10/Oct/2020,Sat,2,1,1,Draw
5,Sat Oct 10 2020,Mansfield Town FC,0-0,Stevenage FC,2020,Oct,10,10/Oct/2020,Sat,0,0,0,Draw
5,Sat Oct 10 2020,Oldham Athletic AFC,02-Mar,Morecambe FC,2020,Oct,10,10/Oct/2020,Sat,5,2,3,Morecambe FC
5,Sat Oct 10 2020,Port Vale FC,0-1,Carlisle United FC,2020,Oct,10,10/Oct/2020,Sat,1,0,1,Carlisle United FC
5,Sat Oct 10 2020,Salford City FC,02-Feb,Tranmere Rovers FC,2020,Oct,10,10/Oct/2020,Sat,4,2,2,Draw
5,Sat Oct 10 2020,Scunthorpe United FC,01-Apr,Forest Green Rovers FC,2020,Oct,10,10/Oct/2020,Sat,5,1,4,Forest Green Rovers FC
5,Sat Oct 10 2020,Southend United FC,02-Feb,Exeter City FC,2020,Oct,10,10/Oct/2020,Sat,4,2,2,Draw
5,Mon Oct 12 2020,Bradford City AFC,0-1,Harrogate Town AFC,2020,Oct,12,12/Oct/2020,Mon,1,0,1,Harrogate Town AFC
3,Tue Oct 13 2020,Cheltenham Town FC,01-Mar,Grimsby Town FC,2020,Oct,13,13/Oct/2020,Tue,4,1,3,Grimsby Town FC
3,Tue Oct 13 2020,Walsall FC,02-Jan,Leyton Orient FC,2020,Oct,13,13/Oct/2020,Tue,3,2,1,Walsall FC
6,Sat Oct 17 2020,Bolton Wanderers FC,01-Feb,Oldham Athletic AFC,2020,Oct,17,17/Oct/2020,Sat,3,1,2,Oldham Athletic AFC
6,Sat Oct 17 2020,Carlisle United FC,03-Feb,Colchester United FC,2020,Oct,17,17/Oct/2020,Sat,5,3,2,Carlisle United FC
