Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
4,Sun Aug 19 2018,SV Lafnitz,0-2,SV Horn,2018,Aug,19,19/Aug/2018,Sun,2,0,2,SV Horn
5,Fri Aug 24 2018,WSG Tirol,1-0,FC Blau-Weiß Linz,2018,Aug,24,24/Aug/2018,Fri,1,1,0,WSG Tirol
5,Fri Aug 24 2018,FC Liefering,0-0,Kapfenberger SV,2018,Aug,24,24/Aug/2018,Fri,0,0,0,Draw
5,Fri Aug 24 2018,Young Violets Austria Wien,01-Mar,SV Lafnitz,2018,Aug,24,24/Aug/2018,Fri,4,1,3,SV Lafnitz
5,Fri Aug 24 2018,Floridsdorfer AC,01-Jan,Austria Lustenau,2018,Aug,24,24/Aug/2018,Fri,2,1,1,Draw
5,Fri Aug 24 2018,SV Horn,01-Feb,SK Vorwärts Steyr,2018,Aug,24,24/Aug/2018,Fri,3,1,2,SK Vorwärts Steyr
5,Sat Aug 25 2018,FC Wacker Innsbruck II,01-Mar,SC Wiener Neustadt,2018,Aug,25,25/Aug/2018,Sat,4,1,3,SC Wiener Neustadt
5,Sun Aug 26 2018,SKU Amstetten,01-Jan,SV Ried,2018,Aug,26,26/Aug/2018,Sun,2,1,1,Draw
5,Sun Aug 26 2018,FC Juniors OÖ,02-Jan,Austria Klagenfurt,2018,Aug,26,26/Aug/2018,Sun,3,2,1,FC Juniors OÖ
6,Fri Aug 31 2018,SV Ried,3-0,SV Horn,2018,Aug,31,31/Aug/2018,Fri,3,3,0,SV Ried
6,Fri Aug 31 2018,Kapfenberger SV,02-Feb,WSG Tirol,2018,Aug,31,31/Aug/2018,Fri,4,2,2,Draw
6,Fri Aug 31 2018,FC Blau-Weiß Linz,05-Jan,Floridsdorfer AC,2018,Aug,31,31/Aug/2018,Fri,6,5,1,FC Blau-Weiß Linz
6,Fri Aug 31 2018,SC Wiener Neustadt,1-0,FC Juniors OÖ,2018,Aug,31,31/Aug/2018,Fri,1,1,0,SC Wiener Neustadt
6,Fri Aug 31 2018,SV Lafnitz,0-0,FC Wacker Innsbruck II,2018,Aug,31,31/Aug/2018,Fri,0,0,0,Draw
6,Fri Aug 31 2018,SK Vorwärts Steyr,01-Apr,SKU Amstetten,2018,Aug,31,31/Aug/2018,Fri,5,1,4,SKU Amstetten
6,Sat Sep 1 2018,Austria Lustenau,1-0,FC Liefering,2018,Sep,1,1/Sep/2018,Sat,1,1,0,Austria Lustenau
6,Sun Sep 2 2018,Austria Klagenfurt,01-Feb,Young Violets Austria Wien,2018,Sep,2,2/Sep/2018,Sun,3,1,2,Young Violets Austria Wien
7,Fri Sep 14 2018,SV Lafnitz,05-Jan,Kapfenberger SV,2018,Sep,14,14/Sep/2018,Fri,6,5,1,SV Lafnitz
7,Fri Sep 14 2018,FC Liefering,1-0,SKU Amstetten,2018,Sep,14,14/Sep/2018,Fri,1,1,0,FC Liefering
7,Fri Sep 14 2018,WSG Tirol,2-0,SC Wiener Neustadt,2018,Sep,14,14/Sep/2018,Fri,2,2,0,WSG Tirol
7,Fri Sep 14 2018,Young Violets Austria Wien,02-Jan,FC Juniors OÖ,2018,Sep,14,14/Sep/2018,Fri,3,2,1,Young Violets Austria Wien
7,Fri Sep 14 2018,SV Horn,0-1,Austria Klagenfurt,2018,Sep,14,14/Sep/2018,Fri,1,0,1,Austria Klagenfurt
7,Fri Sep 14 2018,Floridsdorfer AC,1-0,SV Ried,2018,Sep,14,14/Sep/2018,Fri,1,1,0,Floridsdorfer AC
7,Sat Sep 15 2018,FC Wacker Innsbruck II,1-0,SK Vorwärts Steyr,2018,Sep,15,15/Sep/2018,Sat,1,1,0,FC Wacker Innsbruck II
7,Sun Sep 16 2018,FC Blau-Weiß Linz,1-0,Austria Lustenau,2018,Sep,16,16/Sep/2018,Sun,1,1,0,FC Blau-Weiß Linz
8,Fri Sep 21 2018,FC Wacker Innsbruck II,0-1,Floridsdorfer AC,2018,Sep,21,21/Sep/2018,Fri,1,0,1,Floridsdorfer AC
8,Fri Sep 21 2018,Kapfenberger SV,0-2,FC Blau-Weiß Linz,2018,Sep,21,21/Sep/2018,Fri,2,0,2,FC Blau-Weiß Linz
8,Fri Sep 21 2018,SV Ried,01-Feb,Young Violets Austria Wien,2018,Sep,21,21/Sep/2018,Fri,3,1,2,Young Violets Austria Wien
8,Fri Sep 21 2018,SKU Amstetten,01-Feb,SV Horn,2018,Sep,21,21/Sep/2018,Fri,3,1,2,SV Horn
8,Fri Sep 21 2018,Austria Klagenfurt,01-Jan,SC Wiener Neustadt,2018,Sep,21,21/Sep/2018,Fri,2,1,1,Draw
8,Fri Sep 21 2018,SK Vorwärts Steyr,0-2,WSG Tirol,2018,Sep,21,21/Sep/2018,Fri,2,0,2,WSG Tirol
8,Sat Sep 22 2018,Austria Lustenau,01-Mar,SV Lafnitz,2018,Sep,22,22/Sep/2018,Sat,4,1,3,SV Lafnitz
8,Sun Sep 23 2018,FC Juniors OÖ,0-3,FC Liefering,2018,Sep,23,23/Sep/2018,Sun,3,0,3,FC Liefering
9,Fri Sep 28 2018,SV Lafnitz,0-0,SK Vorwärts Steyr,2018,Sep,28,28/Sep/2018,Fri,0,0,0,Draw
9,Fri Sep 28 2018,FC Blau-Weiß Linz,02-Jan,FC Liefering,2018,Sep,28,28/Sep/2018,Fri,3,2,1,FC Blau-Weiß Linz
9,Fri Sep 28 2018,WSG Tirol,01-Jan,FC Wacker Innsbruck II,2018,Sep,28,28/Sep/2018,Fri,2,1,1,Draw
9,Fri Sep 28 2018,Young Violets Austria Wien,0-2,SKU Amstetten,2018,Sep,28,28/Sep/2018,Fri,2,0,2,SKU Amstetten
9,Fri Sep 28 2018,SV Horn,02-Feb,FC Juniors OÖ,2018,Sep,28,28/Sep/2018,Fri,4,2,2,Draw
9,Fri Sep 28 2018,Floridsdorfer AC,01-Feb,Austria Klagenfurt,2018,Sep,28,28/Sep/2018,Fri,3,1,2,Austria Klagenfurt
9,Sat Sep 29 2018,Austria Lustenau,02-Mar,Kapfenberger SV,2018,Sep,29,29/Sep/2018,Sat,5,2,3,Kapfenberger SV
9,Sun Sep 30 2018,SC Wiener Neustadt,0-3,SV Ried,2018,Sep,30,30/Sep/2018,Sun,3,0,3,SV Ried
10,Fri Oct 5 2018,FC Liefering,01-Feb,SV Lafnitz,2018,Oct,5,5/Oct/2018,Fri,3,1,2,SV Lafnitz
10,Fri Oct 5 2018,Kapfenberger SV,03-Jan,Austria Klagenfurt,2018,Oct,5,5/Oct/2018,Fri,4,3,1,Kapfenberger SV
10,Fri Oct 5 2018,SV Ried,1-0,FC Wacker Innsbruck II,2018,Oct,5,5/Oct/2018,Fri,1,1,0,SV Ried
10,Fri Oct 5 2018,SKU Amstetten,02-Mar,SC Wiener Neustadt,2018,Oct,5,5/Oct/2018,Fri,5,2,3,SC Wiener Neustadt
10,Fri Oct 5 2018,Young Violets Austria Wien,01-Feb,WSG Tirol,2018,Oct,5,5/Oct/2018,Fri,3,1,2,WSG Tirol
10,Fri Oct 5 2018,SV Horn,01-Mar,Floridsdorfer AC,2018,Oct,5,5/Oct/2018,Fri,4,1,3,Floridsdorfer AC
10,Fri Oct 5 2018,SK Vorwärts Steyr,01-May,Austria Lustenau,2018,Oct,5,5/Oct/2018,Fri,6,1,5,Austria Lustenau
10,Sun Oct 7 2018,FC Juniors OÖ,03-Feb,FC Blau-Weiß Linz,2018,Oct,7,7/Oct/2018,Sun,5,3,2,FC Juniors OÖ
11,Fri Oct 19 2018,Austria Lustenau,05-Feb,Young Violets Austria Wien,2018,Oct,19,19/Oct/2018,Fri,7,5,2,Austria Lustenau
11,Fri Oct 19 2018,WSG Tirol,04-Jan,FC Juniors OÖ,2018,Oct,19,19/Oct/2018,Fri,5,4,1,WSG Tirol
11,Fri Oct 19 2018,FC Blau-Weiß Linz,01-Jan,SV Horn,2018,Oct,19,19/Oct/2018,Fri,2,1,1,Draw
11,Fri Oct 19 2018,SC Wiener Neustadt,02-Jan,FC Liefering,2018,Oct,19,19/Oct/2018,Fri,3,2,1,SC Wiener Neustadt
11,Fri Oct 19 2018,SV Lafnitz,0-0,SV Ried,2018,Oct,19,19/Oct/2018,Fri,0,0,0,Draw
11,Fri Oct 19 2018,Austria Klagenfurt,02-Feb,SKU Amstetten,2018,Oct,19,19/Oct/2018,Fri,4,2,2,Draw
11,Sat Oct 20 2018,FC Wacker Innsbruck II,3-0,Kapfenberger SV,2018,Oct,20,20/Oct/2018,Sat,3,3,0,FC Wacker Innsbruck II
11,Sun Oct 21 2018,Floridsdorfer AC,01-Feb,SK Vorwärts Steyr,2018,Oct,21,21/Oct/2018,Sun,3,1,2,SK Vorwärts Steyr
12,Fri Oct 26 2018,SKU Amstetten,0-2,WSG Tirol,2018,Oct,26,26/Oct/2018,Fri,2,0,2,WSG Tirol
12,Fri Oct 26 2018,SV Lafnitz,01-Jan,Austria Klagenfurt,2018,Oct,26,26/Oct/2018,Fri,2,1,1,Draw
12,Fri Oct 26 2018,Young Violets Austria Wien,03-Jun,FC Blau-Weiß Linz,2018,Oct,26,26/Oct/2018,Fri,9,3,6,FC Blau-Weiß Linz
12,Fri Oct 26 2018,SK Vorwärts Steyr,02-Jan,FC Juniors OÖ,2018,Oct,26,26/Oct/2018,Fri,3,2,1,SK Vorwärts Steyr
12,Fri Oct 26 2018,SV Horn,01-Jan,FC Wacker Innsbruck II,2018,Oct,26,26/Oct/2018,Fri,2,1,1,Draw
12,Sat Oct 27 2018,FC Liefering,01-Mar,Floridsdorfer AC,2018,Oct,27,27/Oct/2018,Sat,4,1,3,Floridsdorfer AC
12,Sat Oct 27 2018,Kapfenberger SV,2-0,SC Wiener Neustadt,2018,Oct,27,27/Oct/2018,Sat,2,2,0,Kapfenberger SV
12,Sun Oct 28 2018,SV Ried,1-0,Austria Lustenau,2018,Oct,28,28/Oct/2018,Sun,1,1,0,SV Ried
13,Fri Nov 2 2018,WSG Tirol,4-0,FC Liefering,2018,Nov,2,2/Nov/2018,Fri,4,4,0,WSG Tirol
13,Fri Nov 2 2018,FC Blau-Weiß Linz,2-0,SK Vorwärts Steyr,2018,Nov,2,2/Nov/2018,Fri,2,2,0,FC Blau-Weiß Linz
13,Sat Nov 3 2018,Floridsdorfer AC,0-0,SV Lafnitz,2018,Nov,3,3/Nov/2018,Sat,0,0,0,Draw
13,Sat Nov 3 2018,FC Wacker Innsbruck II,0-0,Young Violets Austria Wien,2018,Nov,3,3/Nov/2018,Sat,0,0,0,Draw
13,Sat Nov 3 2018,Austria Klagenfurt,0-0,SV Ried,2018,Nov,3,3/Nov/2018,Sat,0,0,0,Draw
13,Sat Nov 3 2018,Austria Lustenau,03-Jan,SKU Amstetten,2018,Nov,3,3/Nov/2018,Sat,4,3,1,Austria Lustenau
13,Sun Nov 4 2018,SC Wiener Neustadt,03-Jan,SV Horn,2018,Nov,4,4/Nov/2018,Sun,4,3,1,SC Wiener Neustadt
13,Sun Nov 4 2018,FC Juniors OÖ,4-0,Kapfenberger SV,2018,Nov,4,4/Nov/2018,Sun,4,4,0,FC Juniors OÖ
14,Fri Nov 9 2018,SV Lafnitz,01-Jan,SC Wiener Neustadt,2018,Nov,9,9/Nov/2018,Fri,2,1,1,Draw
14,Fri Nov 9 2018,FC Liefering,04-Jan,FC Wacker Innsbruck II,2018,Nov,9,9/Nov/2018,Fri,5,4,1,FC Liefering
14,Fri Nov 9 2018,SKU Amstetten,02-Mar,FC Juniors OÖ,2018,Nov,9,9/Nov/2018,Fri,5,2,3,FC Juniors OÖ
14,Fri Nov 9 2018,SV Horn,02-Feb,Kapfenberger SV,2018,Nov,9,9/Nov/2018,Fri,4,2,2,Draw
14,Fri Nov 9 2018,SV Ried,01-Mar,FC Blau-Weiß Linz,2018,Nov,9,9/Nov/2018,Fri,4,1,3,FC Blau-Weiß Linz
14,Fri Nov 9 2018,Floridsdorfer AC,0-0,Young Violets Austria Wien,2018,Nov,9,9/Nov/2018,Fri,0,0,0,Draw
14,Sat Nov 10 2018,SK Vorwärts Steyr,02-Jan,Austria Klagenfurt,2018,Nov,10,10/Nov/2018,Sat,3,2,1,SK Vorwärts Steyr
14,Sun Nov 11 2018,Austria Lustenau,01-Jan,WSG Tirol,2018,Nov,11,11/Nov/2018,Sun,2,1,1,Draw
15,Fri Nov 23 2018,Kapfenberger SV,2-0,SKU Amstetten,2018,Nov,23,23/Nov/2018,Fri,2,2,0,Kapfenberger SV
15,Fri Nov 23 2018,Young Violets Austria Wien,04-Feb,SK Vorwärts Steyr,2018,Nov,23,23/Nov/2018,Fri,6,4,2,Young Violets Austria Wien
15,Fri Nov 23 2018,FC Wacker Innsbruck II,0-0,Austria Lustenau,2018,Nov,23,23/Nov/2018,Fri,0,0,0,Draw
15,Sat Nov 24 2018,WSG Tirol,1-0,SV Horn,2018,Nov,24,24/Nov/2018,Sat,1,1,0,WSG Tirol
15,Sat Nov 24 2018,Austria Klagenfurt,3-0,FC Liefering,2018,Nov,24,24/Nov/2018,Sat,3,3,0,Austria Klagenfurt
15,Sat Nov 24 2018,FC Blau-Weiß Linz,0-1,SV Lafnitz,2018,Nov,24,24/Nov/2018,Sat,1,0,1,SV Lafnitz
15,Sun Nov 25 2018,SC Wiener Neustadt,0-0,Floridsdorfer AC,2018,Nov,25,25/Nov/2018,Sun,0,0,0,Draw
15,Sun Nov 25 2018,FC Juniors OÖ,0-1,SV Ried,2018,Nov,25,25/Nov/2018,Sun,1,0,1,SV Ried
16,Fri Feb 22 2019,Floridsdorfer AC,2-0,SKU Amstetten,2019,Feb,22,22/Feb/2019,Fri,2,2,0,Floridsdorfer AC
16,Fri Feb 22 2019,FC Liefering,4-0,SV Horn,2019,Feb,22,22/Feb/2019,Fri,4,4,0,FC Liefering
16,Fri Feb 22 2019,Young Violets Austria Wien,01-Mar,Kapfenberger SV,2019,Feb,22,22/Feb/2019,Fri,4,1,3,Kapfenberger SV
16,Fri Feb 22 2019,FC Blau-Weiß Linz,0-2,SC Wiener Neustadt,2019,Feb,22,22/Feb/2019,Fri,2,0,2,SC Wiener Neustadt
16,Sat Feb 23 2019,FC Wacker Innsbruck II,03-Jan,FC Juniors OÖ,2019,Feb,23,23/Feb/2019,Sat,4,3,1,FC Wacker Innsbruck II
16,Sat Feb 23 2019,Austria Lustenau,01-Jan,Austria Klagenfurt,2019,Feb,23,23/Feb/2019,Sat,2,1,1,Draw
16,Sun Feb 24 2019,SV Ried,01-Jan,SK Vorwärts Steyr,2019,Feb,24,24/Feb/2019,Sun,2,1,1,Draw
17,Fri Mar 1 2019,SK Vorwärts Steyr,02-Feb,FC Liefering,2019,Mar,1,1/Mar/2019,Fri,4,2,2,Draw
17,Fri Mar 1 2019,WSG Tirol,0-3,SV Ried,2019,Mar,1,1/Mar/2019,Fri,3,0,3,SV Ried
17,Fri Mar 1 2019,Kapfenberger SV,0-1,Floridsdorfer AC,2019,Mar,1,1/Mar/2019,Fri,1,0,1,Floridsdorfer AC
17,Fri Mar 1 2019,SKU Amstetten,0-0,FC Wacker Innsbruck II,2019,Mar,1,1/Mar/2019,Fri,0,0,0,Draw
17,Fri Mar 1 2019,SV Horn,02-Jan,Young Violets Austria Wien,2019,Mar,1,1/Mar/2019,Fri,3,2,1,SV Horn
17,Sat Mar 2 2019,FC Juniors OÖ,02-Jan,SV Lafnitz,2019,Mar,2,2/Mar/2019,Sat,3,2,1,FC Juniors OÖ
17,Sat Mar 2 2019,SC Wiener Neustadt,1-0,Austria Lustenau,2019,Mar,2,2/Mar/2019,Sat,1,1,0,SC Wiener Neustadt
17,Sun Mar 3 2019,Austria Klagenfurt,5-0,FC Blau-Weiß Linz,2019,Mar,3,3/Mar/2019,Sun,5,5,0,Austria Klagenfurt
16,Tue Mar 5 2019,SV Lafnitz,01-Jan,WSG Tirol,2019,Mar,5,5/Mar/2019,Tue,2,1,1,Draw
18,Fri Mar 8 2019,SV Ried,0-0,Kapfenberger SV,2019,Mar,8,8/Mar/2019,Fri,0,0,0,Draw
18,Fri Mar 8 2019,SV Lafnitz,0-1,SKU Amstetten,2019,Mar,8,8/Mar/2019,Fri,1,0,1,SKU Amstetten
18,Fri Mar 8 2019,Austria Klagenfurt,01-Jan,WSG Tirol,2019,Mar,8,8/Mar/2019,Fri,2,1,1,Draw
18,Fri Mar 8 2019,Floridsdorfer AC,0-1,FC Juniors OÖ,2019,Mar,8,8/Mar/2019,Fri,1,0,1,FC Juniors OÖ
18,Fri Mar 8 2019,Young Violets Austria Wien,01-Jan,FC Liefering,2019,Mar,8,8/Mar/2019,Fri,2,1,1,Draw
18,Sat Mar 9 2019,FC Blau-Weiß Linz,0-2,FC Wacker Innsbruck II,2019,Mar,9,9/Mar/2019,Sat,2,0,2,FC Wacker Innsbruck II
18,Sat Mar 9 2019,SC Wiener Neustadt,02-Jan,SK Vorwärts Steyr,2019,Mar,9,9/Mar/2019,Sat,3,2,1,SC Wiener Neustadt
18,Sun Mar 10 2019,Austria Lustenau,02-Jan,SV Horn,2019,Mar,10,10/Mar/2019,Sun,3,2,1,Austria Lustenau
19,Fri Mar 15 2019,FC Wacker Innsbruck II,02-Feb,Austria Klagenfurt,2019,Mar,15,15/Mar/2019,Fri,4,2,2,Draw
19,Fri Mar 15 2019,FC Liefering,02-Jun,SV Ried,2019,Mar,15,15/Mar/2019,Fri,8,2,6,SV Ried
19,Fri Mar 15 2019,SKU Amstetten,2-0,FC Blau-Weiß Linz,2019,Mar,15,15/Mar/2019,Fri,2,2,0,SKU Amstetten
19,Fri Mar 15 2019,FC Juniors OÖ,04-Feb,Austria Lustenau,2019,Mar,15,15/Mar/2019,Fri,6,4,2,FC Juniors OÖ
19,Fri Mar 15 2019,SV Horn,2-0,SV Lafnitz,2019,Mar,15,15/Mar/2019,Fri,2,2,0,SV Horn
19,Fri Mar 15 2019,Young Violets Austria Wien,03-Jan,SC Wiener Neustadt,2019,Mar,15,15/Mar/2019,Fri,4,3,1,Young Violets Austria Wien
19,Sun Mar 17 2019,WSG Tirol,05-Jan,Floridsdorfer AC,2019,Mar,17,17/Mar/2019,Sun,6,5,1,WSG Tirol
20,Fri Mar 29 2019,Kapfenberger SV,0-3,FC Liefering,2019,Mar,29,29/Mar/2019,Fri,3,0,3,FC Liefering
20,Fri Mar 29 2019,SK Vorwärts Steyr,01-Jan,SV Horn,2019,Mar,29,29/Mar/2019,Fri,2,1,1,Draw
20,Fri Mar 29 2019,Austria Klagenfurt,2-0,FC Juniors OÖ,2019,Mar,29,29/Mar/2019,Fri,2,2,0,Austria Klagenfurt
20,Fri Mar 29 2019,SV Lafnitz,2-0,Young Violets Austria Wien,2019,Mar,29,29/Mar/2019,Fri,2,2,0,SV Lafnitz
20,Fri Mar 29 2019,FC Blau-Weiß Linz,01-Jan,WSG Tirol,2019,Mar,29,29/Mar/2019,Fri,2,1,1,Draw
20,Sat Mar 30 2019,Austria Lustenau,0-0,Floridsdorfer AC,2019,Mar,30,30/Mar/2019,Sat,0,0,0,Draw
20,Sat Mar 30 2019,SC Wiener Neustadt,01-Feb,FC Wacker Innsbruck II,2019,Mar,30,30/Mar/2019,Sat,3,1,2,FC Wacker Innsbruck II
20,Sun Mar 31 2019,SV Ried,2-0,SKU Amstetten,2019,Mar,31,31/Mar/2019,Sun,2,2,0,SV Ried
19,Tue Apr 2 2019,SK Vorwärts Steyr,01-Jan,Kapfenberger SV,2019,Apr,2,2/Apr/2019,Tue,2,1,1,Draw
21,Fri Apr 5 2019,WSG Tirol,02-Jan,Kapfenberger SV,2019,Apr,5,5/Apr/2019,Fri,3,2,1,WSG Tirol
21,Fri Apr 5 2019,FC Liefering,01-Feb,Austria Lustenau,2019,Apr,5,5/Apr/2019,Fri,3,1,2,Austria Lustenau
21,Fri Apr 5 2019,FC Juniors OÖ,02-Jan,SC Wiener Neustadt,2019,Apr,5,5/Apr/2019,Fri,3,2,1,FC Juniors OÖ
21,Fri Apr 5 2019,Young Violets Austria Wien,01-Jan,Austria Klagenfurt,2019,Apr,5,5/Apr/2019,Fri,2,1,1,Draw
21,Fri Apr 5 2019,Floridsdorfer AC,0-2,FC Blau-Weiß Linz,2019,Apr,5,5/Apr/2019,Fri,2,0,2,FC Blau-Weiß Linz
21,Fri Apr 5 2019,SV Horn,0-5,SV Ried,2019,Apr,5,5/Apr/2019,Fri,5,0,5,SV Ried
21,Sun Apr 7 2019,SKU Amstetten,4-0,SK Vorwärts Steyr,2019,Apr,7,7/Apr/2019,Sun,4,4,0,SKU Amstetten
21,Sun Apr 7 2019,FC Wacker Innsbruck II,1-0,SV Lafnitz,2019,Apr,7,7/Apr/2019,Sun,1,1,0,FC Wacker Innsbruck II
22,Fri Apr 12 2019,FC Juniors OÖ,4-0,Young Violets Austria Wien,2019,Apr,12,12/Apr/2019,Fri,4,4,0,FC Juniors OÖ
22,Fri Apr 12 2019,SV Ried,3-0,Floridsdorfer AC,2019,Apr,12,12/Apr/2019,Fri,3,3,0,SV Ried
22,Fri Apr 12 2019,SC Wiener Neustadt,0-0,WSG Tirol,2019,Apr,12,12/Apr/2019,Fri,0,0,0,Draw
22,Fri Apr 12 2019,SKU Amstetten,02-Jan,FC Liefering,2019,Apr,12,12/Apr/2019,Fri,3,2,1,SKU Amstetten
22,Fri Apr 12 2019,Austria Klagenfurt,02-Feb,SV Horn,2019,Apr,12,12/Apr/2019,Fri,4,2,2,Draw
22,Fri Apr 12 2019,Kapfenberger SV,03-Feb,SV Lafnitz,2019,Apr,12,12/Apr/2019,Fri,5,3,2,Kapfenberger SV
22,Sat Apr 13 2019,Austria Lustenau,2-0,FC Blau-Weiß Linz,2019,Apr,13,13/Apr/2019,Sat,2,2,0,Austria Lustenau
22,Sun Apr 14 2019,SK Vorwärts Steyr,03-Apr,FC Wacker Innsbruck II,2019,Apr,14,14/Apr/2019,Sun,7,3,4,FC Wacker Innsbruck II
23,Fri Apr 19 2019,SV Lafnitz,02-Mar,Austria Lustenau,2019,Apr,19,19/Apr/2019,Fri,5,2,3,Austria Lustenau
23,Fri Apr 19 2019,FC Liefering,05-Jan,FC Juniors OÖ,2019,Apr,19,19/Apr/2019,Fri,6,5,1,FC Liefering
23,Fri Apr 19 2019,FC Blau-Weiß Linz,0-2,Kapfenberger SV,2019,Apr,19,19/Apr/2019,Fri,2,0,2,Kapfenberger SV
23,Fri Apr 19 2019,SV Horn,2-0,SKU Amstetten,2019,Apr,19,19/Apr/2019,Fri,2,2,0,SV Horn
23,Fri Apr 19 2019,Floridsdorfer AC,02-Feb,FC Wacker Innsbruck II,2019,Apr,19,19/Apr/2019,Fri,4,2,2,Draw
23,Fri Apr 19 2019,Young Violets Austria Wien,03-Mar,SV Ried,2019,Apr,19,19/Apr/2019,Fri,6,3,3,Draw
23,Sat Apr 20 2019,SC Wiener Neustadt,01-Mar,Austria Klagenfurt,2019,Apr,20,20/Apr/2019,Sat,4,1,3,Austria Klagenfurt
