Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
6,Sat Sep 5 2015,Exeter City FC,4-0,Leyton Orient FC,2015,Sep,5,5/Sep/2015,Sat,4,4,0,Exeter City FC
6,Sat Sep 5 2015,Cambridge United FC,01-Mar,Luton Town FC,2015,Sep,5,5/Sep/2015,Sat,4,1,3,Luton Town FC
6,Sun Sep 6 2015,Bristol Rovers FC,0-1,Oxford United FC,2015,Sep,6,6/Sep/2015,Sun,1,0,1,Oxford United FC
7,Sat Sep 12 2015,Yeovil Town FC,01-Jan,AFC Wimbledon,2015,Sep,12,12/Sep/2015,Sat,2,1,1,Draw
7,Sat Sep 12 2015,Wycombe Wanderers FC,01-Feb,Plymouth Argyle FC,2015,Sep,12,12/Sep/2015,Sat,3,1,2,Plymouth Argyle FC
7,Sat Sep 12 2015,Stevenage FC,02-Feb,York City FC,2015,Sep,12,12/Sep/2015,Sat,4,2,2,Draw
7,Sat Sep 12 2015,Portsmouth FC,03-Jan,Barnet FC,2015,Sep,12,12/Sep/2015,Sat,4,3,1,Portsmouth FC
7,Sat Sep 12 2015,Notts County FC,03-Feb,Luton Town FC,2015,Sep,12,12/Sep/2015,Sat,5,3,2,Notts County FC
7,Sat Sep 12 2015,Northampton Town FC,1-0,Oxford United FC,2015,Sep,12,12/Sep/2015,Sat,1,1,0,Northampton Town FC
7,Sat Sep 12 2015,Newport County AFC,01-Feb,Morecambe FC,2015,Sep,12,12/Sep/2015,Sat,3,1,2,Morecambe FC
7,Sat Sep 12 2015,Mansfield Town FC,4-0,Crawley Town FC,2015,Sep,12,12/Sep/2015,Sat,4,4,0,Mansfield Town FC
7,Sat Sep 12 2015,Exeter City FC,1-0,Hartlepool United FC,2015,Sep,12,12/Sep/2015,Sat,1,1,0,Exeter City FC
7,Sat Sep 12 2015,Carlisle United FC,02-Jan,Dagenham & Redbridge FC,2015,Sep,12,12/Sep/2015,Sat,3,2,1,Carlisle United FC
7,Sat Sep 12 2015,Cambridge United FC,01-Jan,Leyton Orient FC,2015,Sep,12,12/Sep/2015,Sat,2,1,1,Draw
7,Sat Sep 12 2015,Bristol Rovers FC,0-1,Accrington Stanley FC,2015,Sep,12,12/Sep/2015,Sat,1,0,1,Accrington Stanley FC
8,Sat Sep 19 2015,York City FC,02-Feb,Carlisle United FC,2015,Sep,19,19/Sep/2015,Sat,4,2,2,Draw
8,Sat Sep 19 2015,Plymouth Argyle FC,01-Jan,Bristol Rovers FC,2015,Sep,19,19/Sep/2015,Sat,2,1,1,Draw
8,Sat Sep 19 2015,Oxford United FC,01-Jan,Portsmouth FC,2015,Sep,19,19/Sep/2015,Sat,2,1,1,Draw
8,Sat Sep 19 2015,Morecambe FC,02-Apr,Northampton Town FC,2015,Sep,19,19/Sep/2015,Sat,6,2,4,Northampton Town FC
8,Sat Sep 19 2015,Luton Town FC,1-0,Mansfield Town FC,2015,Sep,19,19/Sep/2015,Sat,1,1,0,Luton Town FC
8,Sat Sep 19 2015,Leyton Orient FC,01-Jan,Wycombe Wanderers FC,2015,Sep,19,19/Sep/2015,Sat,2,1,1,Draw
8,Sat Sep 19 2015,Accrington Stanley FC,04-Feb,Exeter City FC,2015,Sep,19,19/Sep/2015,Sat,6,4,2,Accrington Stanley FC
8,Sat Sep 19 2015,Dagenham & Redbridge FC,0-0,Newport County AFC,2015,Sep,19,19/Sep/2015,Sat,0,0,0,Draw
8,Sat Sep 19 2015,Crawley Town FC,0-1,Yeovil Town FC,2015,Sep,19,19/Sep/2015,Sat,1,0,1,Yeovil Town FC
8,Sat Sep 19 2015,Barnet FC,03-Feb,Stevenage FC,2015,Sep,19,19/Sep/2015,Sat,5,3,2,Barnet FC
8,Sat Sep 19 2015,AFC Wimbledon,02-Jan,Notts County FC,2015,Sep,19,19/Sep/2015,Sat,3,2,1,AFC Wimbledon
8,Sat Sep 19 2015,Hartlepool United FC,0-0,Cambridge United FC,2015,Sep,19,19/Sep/2015,Sat,0,0,0,Draw
6,Tue Sep 22 2015,Notts County FC,04-Jan,Crawley Town FC,2015,Sep,22,22/Sep/2015,Tue,5,4,1,Notts County FC
9,Sat Sep 26 2015,Luton Town FC,2-0,AFC Wimbledon,2015,Sep,26,26/Sep/2015,Sat,2,2,0,Luton Town FC
9,Sat Sep 26 2015,Oxford United FC,0-0,Morecambe FC,2015,Sep,26,26/Sep/2015,Sat,0,0,0,Draw
9,Sat Sep 26 2015,Notts County FC,1-0,York City FC,2015,Sep,26,26/Sep/2015,Sat,1,1,0,Notts County FC
9,Sat Sep 26 2015,Northampton Town FC,01-Jan,Leyton Orient FC,2015,Sep,26,26/Sep/2015,Sat,2,1,1,Draw
9,Sat Sep 26 2015,Mansfield Town FC,0-0,Plymouth Argyle FC,2015,Sep,26,26/Sep/2015,Sat,0,0,0,Draw
9,Sat Sep 26 2015,Yeovil Town FC,01-Feb,Hartlepool United FC,2015,Sep,26,26/Sep/2015,Sat,3,1,2,Hartlepool United FC
9,Sat Sep 26 2015,Exeter City FC,0-2,Wycombe Wanderers FC,2015,Sep,26,26/Sep/2015,Sat,2,0,2,Wycombe Wanderers FC
9,Sat Sep 26 2015,Crawley Town FC,0-3,Accrington Stanley FC,2015,Sep,26,26/Sep/2015,Sat,3,0,3,Accrington Stanley FC
9,Sat Sep 26 2015,Carlisle United FC,0-1,Newport County AFC,2015,Sep,26,26/Sep/2015,Sat,1,0,1,Newport County AFC
9,Sat Sep 26 2015,Barnet FC,03-Jan,Dagenham & Redbridge FC,2015,Sep,26,26/Sep/2015,Sat,4,3,1,Barnet FC
9,Sat Sep 26 2015,Bristol Rovers FC,01-Feb,Portsmouth FC,2015,Sep,26,26/Sep/2015,Sat,3,1,2,Portsmouth FC
9,Sat Sep 26 2015,Cambridge United FC,1-0,Stevenage FC,2015,Sep,26,26/Sep/2015,Sat,1,1,0,Cambridge United FC
10,Tue Sep 29 2015,York City FC,01-Feb,Oxford United FC,2015,Sep,29,29/Sep/2015,Tue,3,1,2,Oxford United FC
10,Tue Sep 29 2015,Wycombe Wanderers FC,1-0,Cambridge United FC,2015,Sep,29,29/Sep/2015,Tue,1,1,0,Wycombe Wanderers FC
10,Tue Sep 29 2015,Stevenage FC,0-2,Mansfield Town FC,2015,Sep,29,29/Sep/2015,Tue,2,0,2,Mansfield Town FC
10,Tue Sep 29 2015,Portsmouth FC,01-Feb,Exeter City FC,2015,Sep,29,29/Sep/2015,Tue,3,1,2,Exeter City FC
10,Tue Sep 29 2015,Plymouth Argyle FC,02-Jan,Barnet FC,2015,Sep,29,29/Sep/2015,Tue,3,2,1,Plymouth Argyle FC
10,Tue Sep 29 2015,Newport County AFC,0-3,Crawley Town FC,2015,Sep,29,29/Sep/2015,Tue,3,0,3,Crawley Town FC
10,Tue Sep 29 2015,Morecambe FC,01-Mar,Luton Town FC,2015,Sep,29,29/Sep/2015,Tue,4,1,3,Luton Town FC
10,Tue Sep 29 2015,Leyton Orient FC,01-Feb,Carlisle United FC,2015,Sep,29,29/Sep/2015,Tue,3,1,2,Carlisle United FC
10,Tue Sep 29 2015,Hartlepool United FC,0-3,Bristol Rovers FC,2015,Sep,29,29/Sep/2015,Tue,3,0,3,Bristol Rovers FC
10,Tue Sep 29 2015,Dagenham & Redbridge FC,01-Jan,Notts County FC,2015,Sep,29,29/Sep/2015,Tue,2,1,1,Draw
10,Tue Sep 29 2015,AFC Wimbledon,01-Jan,Northampton Town FC,2015,Sep,29,29/Sep/2015,Tue,2,1,1,Draw
10,Tue Sep 29 2015,Accrington Stanley FC,02-Jan,Yeovil Town FC,2015,Sep,29,29/Sep/2015,Tue,3,2,1,Accrington Stanley FC
11,Sat Oct 3 2015,York City FC,02-Feb,Cambridge United FC,2015,Oct,3,3/Oct/2015,Sat,4,2,2,Draw
11,Sat Oct 3 2015,Wycombe Wanderers FC,02-Mar,Northampton Town FC,2015,Oct,3,3/Oct/2015,Sat,5,2,3,Northampton Town FC
11,Sat Oct 3 2015,Stevenage FC,0-1,Carlisle United FC,2015,Oct,3,3/Oct/2015,Sat,1,0,1,Carlisle United FC
11,Sat Oct 3 2015,Portsmouth FC,0-0,Yeovil Town FC,2015,Oct,3,3/Oct/2015,Sat,0,0,0,Draw
11,Sat Oct 3 2015,Accrington Stanley FC,01-Mar,Oxford United FC,2015,Oct,3,3/Oct/2015,Sat,4,1,3,Oxford United FC
11,Sat Oct 3 2015,Newport County AFC,01-Jan,Exeter City FC,2015,Oct,3,3/Oct/2015,Sat,2,1,1,Draw
11,Sat Oct 3 2015,Morecambe FC,03-Apr,Bristol Rovers FC,2015,Oct,3,3/Oct/2015,Sat,7,3,4,Bristol Rovers FC
11,Sat Oct 3 2015,Leyton Orient FC,03-Jan,Notts County FC,2015,Oct,3,3/Oct/2015,Sat,4,3,1,Leyton Orient FC
11,Sat Oct 3 2015,Hartlepool United FC,01-Apr,Luton Town FC,2015,Oct,3,3/Oct/2015,Sat,5,1,4,Luton Town FC
11,Sat Oct 3 2015,Dagenham & Redbridge FC,03-Apr,Mansfield Town FC,2015,Oct,3,3/Oct/2015,Sat,7,3,4,Mansfield Town FC
11,Sat Oct 3 2015,AFC Wimbledon,2-0,Barnet FC,2015,Oct,3,3/Oct/2015,Sat,2,2,0,AFC Wimbledon
11,Sat Oct 3 2015,Plymouth Argyle FC,02-Jan,Crawley Town FC,2015,Oct,3,3/Oct/2015,Sat,3,2,1,Plymouth Argyle FC
12,Sat Oct 10 2015,Yeovil Town FC,02-Feb,Dagenham & Redbridge FC,2015,Oct,10,10/Oct/2015,Sat,4,2,2,Draw
12,Sat Oct 10 2015,Oxford United FC,1-0,AFC Wimbledon,2015,Oct,10,10/Oct/2015,Sat,1,1,0,Oxford United FC
12,Sat Oct 10 2015,Northampton Town FC,02-Jan,Hartlepool United FC,2015,Oct,10,10/Oct/2015,Sat,3,2,1,Northampton Town FC
12,Sat Oct 10 2015,Mansfield Town FC,3-0,Newport County AFC,2015,Oct,10,10/Oct/2015,Sat,3,3,0,Mansfield Town FC
12,Sat Oct 10 2015,Luton Town FC,01-Jan,York City FC,2015,Oct,10,10/Oct/2015,Sat,2,1,1,Draw
12,Sat Oct 10 2015,Crawley Town FC,03-Feb,Leyton Orient FC,2015,Oct,10,10/Oct/2015,Sat,5,3,2,Crawley Town FC
12,Sat Oct 10 2015,Carlisle United FC,02-Mar,Morecambe FC,2015,Oct,10,10/Oct/2015,Sat,5,2,3,Morecambe FC
12,Sat Oct 10 2015,Barnet FC,01-Feb,Accrington Stanley FC,2015,Oct,10,10/Oct/2015,Sat,3,1,2,Accrington Stanley FC
12,Sat Oct 10 2015,Cambridge United FC,01-Mar,Portsmouth FC,2015,Oct,10,10/Oct/2015,Sat,4,1,3,Portsmouth FC
12,Sun Oct 11 2015,Exeter City FC,03-Mar,Stevenage FC,2015,Oct,11,11/Oct/2015,Sun,6,3,3,Draw
12,Sun Oct 11 2015,Notts County FC,0-2,Plymouth Argyle FC,2015,Oct,11,11/Oct/2015,Sun,2,0,2,Plymouth Argyle FC
13,Sat Oct 17 2015,Newport County AFC,0-1,Portsmouth FC,2015,Oct,17,17/Oct/2015,Sat,1,0,1,Portsmouth FC
13,Sat Oct 17 2015,Stevenage FC,02-Jan,Wycombe Wanderers FC,2015,Oct,17,17/Oct/2015,Sat,3,2,1,Stevenage FC
13,Sat Oct 17 2015,Plymouth Argyle FC,1-0,Accrington Stanley FC,2015,Oct,17,17/Oct/2015,Sat,1,1,0,Plymouth Argyle FC
13,Sat Oct 17 2015,Notts County FC,2-0,Yeovil Town FC,2015,Oct,17,17/Oct/2015,Sat,2,2,0,Notts County FC
13,Sat Oct 17 2015,AFC Wimbledon,02-May,Morecambe FC,2015,Oct,17,17/Oct/2015,Sat,7,2,5,Morecambe FC
13,Sat Oct 17 2015,Mansfield Town FC,01-Feb,Bristol Rovers FC,2015,Oct,17,17/Oct/2015,Sat,3,1,2,Bristol Rovers FC
13,Sat Oct 17 2015,Leyton Orient FC,02-Feb,Oxford United FC,2015,Oct,17,17/Oct/2015,Sat,4,2,2,Draw
13,Sat Oct 17 2015,Dagenham & Redbridge FC,0-1,Hartlepool United FC,2015,Oct,17,17/Oct/2015,Sat,1,0,1,Hartlepool United FC
13,Sat Oct 17 2015,Crawley Town FC,02-Jan,Luton Town FC,2015,Oct,17,17/Oct/2015,Sat,3,2,1,Crawley Town FC
13,Sat Oct 17 2015,Carlisle United FC,1-0,Exeter City FC,2015,Oct,17,17/Oct/2015,Sat,1,1,0,Carlisle United FC
13,Sat Oct 17 2015,Barnet FC,03-Jan,York City FC,2015,Oct,17,17/Oct/2015,Sat,4,3,1,Barnet FC
13,Sat Oct 17 2015,Cambridge United FC,02-Jan,Northampton Town FC,2015,Oct,17,17/Oct/2015,Sat,3,2,1,Cambridge United FC
14,Tue Oct 20 2015,York City FC,02-Feb,Dagenham & Redbridge FC,2015,Oct,20,20/Oct/2015,Tue,4,2,2,Draw
14,Tue Oct 20 2015,Yeovil Town FC,0-1,Mansfield Town FC,2015,Oct,20,20/Oct/2015,Tue,1,0,1,Mansfield Town FC
14,Tue Oct 20 2015,Wycombe Wanderers FC,0-2,Newport County AFC,2015,Oct,20,20/Oct/2015,Tue,2,0,2,Newport County AFC
14,Tue Oct 20 2015,Portsmouth FC,01-Jan,Stevenage FC,2015,Oct,20,20/Oct/2015,Tue,2,1,1,Draw
14,Tue Oct 20 2015,Accrington Stanley FC,03-Apr,AFC Wimbledon,2015,Oct,20,20/Oct/2015,Tue,7,3,4,AFC Wimbledon
14,Tue Oct 20 2015,Northampton Town FC,03-Feb,Carlisle United FC,2015,Oct,20,20/Oct/2015,Tue,5,3,2,Northampton Town FC
14,Tue Oct 20 2015,Morecambe FC,03-Jan,Crawley Town FC,2015,Oct,20,20/Oct/2015,Tue,4,3,1,Morecambe FC
14,Tue Oct 20 2015,Luton Town FC,01-Jan,Leyton Orient FC,2015,Oct,20,20/Oct/2015,Tue,2,1,1,Draw
14,Tue Oct 20 2015,Hartlepool United FC,01-Jan,Barnet FC,2015,Oct,20,20/Oct/2015,Tue,2,1,1,Draw
14,Tue Oct 20 2015,Bristol Rovers FC,0-0,Notts County FC,2015,Oct,20,20/Oct/2015,Tue,0,0,0,Draw
14,Tue Oct 20 2015,Oxford United FC,1-0,Plymouth Argyle FC,2015,Oct,20,20/Oct/2015,Tue,1,1,0,Oxford United FC
14,Wed Oct 21 2015,Exeter City FC,1-0,Cambridge United FC,2015,Oct,21,21/Oct/2015,Wed,1,1,0,Exeter City FC
15,Sat Oct 24 2015,Northampton Town FC,02-Jan,Stevenage FC,2015,Oct,24,24/Oct/2015,Sat,3,2,1,Northampton Town FC
15,Sat Oct 24 2015,Yeovil Town FC,02-Mar,Cambridge United FC,2015,Oct,24,24/Oct/2015,Sat,5,2,3,Cambridge United FC
15,Sat Oct 24 2015,Wycombe Wanderers FC,01-Jan,Carlisle United FC,2015,Oct,24,24/Oct/2015,Sat,2,1,1,Draw
15,Sat Oct 24 2015,Portsmouth FC,0-0,Mansfield Town FC,2015,Oct,24,24/Oct/2015,Sat,0,0,0,Draw
15,Sat Oct 24 2015,Oxford United FC,02-Mar,Barnet FC,2015,Oct,24,24/Oct/2015,Sat,5,2,3,Barnet FC
15,Sat Oct 24 2015,York City FC,01-Mar,AFC Wimbledon,2015,Oct,24,24/Oct/2015,Sat,4,1,3,AFC Wimbledon
15,Sat Oct 24 2015,Morecambe FC,0-1,Leyton Orient FC,2015,Oct,24,24/Oct/2015,Sat,1,0,1,Leyton Orient FC
15,Sat Oct 24 2015,Luton Town FC,01-Feb,Plymouth Argyle FC,2015,Oct,24,24/Oct/2015,Sat,3,1,2,Plymouth Argyle FC
15,Sat Oct 24 2015,Hartlepool United FC,01-Feb,Crawley Town FC,2015,Oct,24,24/Oct/2015,Sat,3,1,2,Crawley Town FC
15,Sat Oct 24 2015,Accrington Stanley FC,03-Jan,Dagenham & Redbridge FC,2015,Oct,24,24/Oct/2015,Sat,4,3,1,Accrington Stanley FC
15,Sat Oct 24 2015,Bristol Rovers FC,01-Apr,Newport County AFC,2015,Oct,24,24/Oct/2015,Sat,5,1,4,Newport County AFC
15,Sat Oct 24 2015,Exeter City FC,01-Jan,Notts County FC,2015,Oct,24,24/Oct/2015,Sat,2,1,1,Draw
16,Fri Oct 30 2015,Cambridge United FC,01-Feb,Bristol Rovers FC,2015,Oct,30,30/Oct/2015,Fri,3,1,2,Bristol Rovers FC
16,Sat Oct 31 2015,Crawley Town FC,1-0,York City FC,2015,Oct,31,31/Oct/2015,Sat,1,1,0,Crawley Town FC
16,Sat Oct 31 2015,AFC Wimbledon,2-0,Hartlepool United FC,2015,Oct,31,31/Oct/2015,Sat,2,2,0,AFC Wimbledon
16,Sat Oct 31 2015,Stevenage FC,01-May,Oxford United FC,2015,Oct,31,31/Oct/2015,Sat,6,1,5,Oxford United FC
16,Sat Oct 31 2015,Plymouth Argyle FC,2-0,Morecambe FC,2015,Oct,31,31/Oct/2015,Sat,2,2,0,Plymouth Argyle FC
16,Sat Oct 31 2015,Notts County FC,02-Jan,Portsmouth FC,2015,Oct,31,31/Oct/2015,Sat,3,2,1,Notts County FC
16,Sat Oct 31 2015,Newport County AFC,02-Feb,Northampton Town FC,2015,Oct,31,31/Oct/2015,Sat,4,2,2,Draw
16,Sat Oct 31 2015,Mansfield Town FC,0-2,Wycombe Wanderers FC,2015,Oct,31,31/Oct/2015,Sat,2,0,2,Wycombe Wanderers FC
16,Sat Oct 31 2015,Leyton Orient FC,0-1,Accrington Stanley FC,2015,Oct,31,31/Oct/2015,Sat,1,0,1,Accrington Stanley FC
