Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
6,Sun Aug 27 2017,SCR Altach,1-0,SV Mattersburg,2017,Aug,27,27/Aug/2017,Sun,1,1,0,SCR Altach
6,Sun Aug 27 2017,FC Admira Wacker Mödling,01-Mar,FK Austria Wien,2017,Aug,27,27/Aug/2017,Sun,4,1,3,FK Austria Wien
7,Sat Sep 9 2017,LASK Linz,02-Jan,SK Sturm Graz,2017,Sep,9,9/Sep/2017,Sat,3,2,1,LASK Linz
7,Sat Sep 9 2017,FK Austria Wien,02-Feb,Wolfsberger AC,2017,Sep,9,9/Sep/2017,Sat,4,2,2,Draw
7,Sat Sep 9 2017,SV Mattersburg,0-5,FC Admira Wacker Mödling,2017,Sep,9,9/Sep/2017,Sat,5,0,5,FC Admira Wacker Mödling
7,Sat Sep 9 2017,SKN St. Pölten,01-Feb,SCR Altach,2017,Sep,9,9/Sep/2017,Sat,3,1,2,SCR Altach
7,Sun Sep 10 2017,FC RB Salzburg,02-Feb,SK Rapid Wien,2017,Sep,10,10/Sep/2017,Sun,4,2,2,Draw
8,Sat Sep 16 2017,SCR Altach,02-Feb,SK Rapid Wien,2017,Sep,16,16/Sep/2017,Sat,4,2,2,Draw
8,Sat Sep 16 2017,FC Admira Wacker Mödling,02-Jan,SK Sturm Graz,2017,Sep,16,16/Sep/2017,Sat,3,2,1,FC Admira Wacker Mödling
8,Sat Sep 16 2017,Wolfsberger AC,0-0,LASK Linz,2017,Sep,16,16/Sep/2017,Sat,0,0,0,Draw
8,Sun Sep 17 2017,SV Mattersburg,01-Feb,FC RB Salzburg,2017,Sep,17,17/Sep/2017,Sun,3,1,2,FC RB Salzburg
8,Sun Sep 17 2017,FK Austria Wien,05-Jan,SKN St. Pölten,2017,Sep,17,17/Sep/2017,Sun,6,5,1,FK Austria Wien
9,Sat Sep 23 2017,SK Rapid Wien,04-Feb,Wolfsberger AC,2017,Sep,23,23/Sep/2017,Sat,6,4,2,SK Rapid Wien
9,Sat Sep 23 2017,SK Sturm Graz,0-0,SCR Altach,2017,Sep,23,23/Sep/2017,Sat,0,0,0,Draw
9,Sat Sep 23 2017,SKN St. Pölten,01-Jan,FC Admira Wacker Mödling,2017,Sep,23,23/Sep/2017,Sat,2,1,1,Draw
9,Sat Sep 23 2017,LASK Linz,02-Feb,SV Mattersburg,2017,Sep,23,23/Sep/2017,Sat,4,2,2,Draw
9,Sun Sep 24 2017,FC RB Salzburg,0-0,FK Austria Wien,2017,Sep,24,24/Sep/2017,Sun,0,0,0,Draw
10,Sat Sep 30 2017,SKN St. Pölten,0-3,SK Sturm Graz,2017,Sep,30,30/Sep/2017,Sat,3,0,3,SK Sturm Graz
10,Sat Sep 30 2017,SV Mattersburg,0-1,SK Rapid Wien,2017,Sep,30,30/Sep/2017,Sat,1,0,1,SK Rapid Wien
10,Sat Sep 30 2017,FC Admira Wacker Mödling,04-Feb,LASK Linz,2017,Sep,30,30/Sep/2017,Sat,6,4,2,FC Admira Wacker Mödling
10,Sun Oct 1 2017,FK Austria Wien,2-0,SCR Altach,2017,Oct,1,1/Oct/2017,Sun,2,2,0,FK Austria Wien
10,Sun Oct 1 2017,FC RB Salzburg,02-Jan,Wolfsberger AC,2017,Oct,1,1/Oct/2017,Sun,3,2,1,FC RB Salzburg
11,Sat Oct 14 2017,LASK Linz,01-Mar,FC RB Salzburg,2017,Oct,14,14/Oct/2017,Sat,4,1,3,FC RB Salzburg
11,Sat Oct 14 2017,SK Rapid Wien,1-0,SKN St. Pölten,2017,Oct,14,14/Oct/2017,Sat,1,1,0,SK Rapid Wien
11,Sat Oct 14 2017,SCR Altach,02-Feb,FC Admira Wacker Mödling,2017,Oct,14,14/Oct/2017,Sat,4,2,2,Draw
11,Sat Oct 14 2017,Wolfsberger AC,02-Feb,SV Mattersburg,2017,Oct,14,14/Oct/2017,Sat,4,2,2,Draw
11,Sun Oct 15 2017,SK Sturm Graz,3-0,FK Austria Wien,2017,Oct,15,15/Oct/2017,Sun,3,3,0,SK Sturm Graz
12,Sat Oct 21 2017,SK Sturm Graz,03-Feb,SV Mattersburg,2017,Oct,21,21/Oct/2017,Sat,5,3,2,SK Sturm Graz
12,Sat Oct 21 2017,SKN St. Pölten,0-1,LASK Linz,2017,Oct,21,21/Oct/2017,Sat,1,0,1,LASK Linz
12,Sat Oct 21 2017,SCR Altach,03-Feb,Wolfsberger AC,2017,Oct,21,21/Oct/2017,Sat,5,3,2,SCR Altach
12,Sun Oct 22 2017,FC Admira Wacker Mödling,01-Jan,FC RB Salzburg,2017,Oct,22,22/Oct/2017,Sun,2,1,1,Draw
12,Sun Oct 22 2017,FK Austria Wien,0-1,SK Rapid Wien,2017,Oct,22,22/Oct/2017,Sun,1,0,1,SK Rapid Wien
13,Sat Oct 28 2017,SK Rapid Wien,1-0,FC Admira Wacker Mödling,2017,Oct,28,28/Oct/2017,Sat,1,1,0,SK Rapid Wien
13,Sat Oct 28 2017,LASK Linz,02-Feb,FK Austria Wien,2017,Oct,28,28/Oct/2017,Sat,4,2,2,Draw
13,Sat Oct 28 2017,FC RB Salzburg,2-0,SCR Altach,2017,Oct,28,28/Oct/2017,Sat,2,2,0,FC RB Salzburg
13,Sat Oct 28 2017,SV Mattersburg,01-Jan,SKN St. Pölten,2017,Oct,28,28/Oct/2017,Sat,2,1,1,Draw
13,Sun Oct 29 2017,Wolfsberger AC,0-2,SK Sturm Graz,2017,Oct,29,29/Oct/2017,Sun,2,0,2,SK Sturm Graz
14,Sat Nov 4 2017,SK Sturm Graz,0-0,SK Rapid Wien,2017,Nov,4,4/Nov/2017,Sat,0,0,0,Draw
14,Sat Nov 4 2017,FC Admira Wacker Mödling,0-0,Wolfsberger AC,2017,Nov,4,4/Nov/2017,Sat,0,0,0,Draw
14,Sat Nov 4 2017,SCR Altach,02-Apr,LASK Linz,2017,Nov,4,4/Nov/2017,Sat,6,2,4,LASK Linz
14,Sun Nov 5 2017,FK Austria Wien,01-Mar,SV Mattersburg,2017,Nov,5,5/Nov/2017,Sun,4,1,3,SV Mattersburg
14,Sun Nov 5 2017,SKN St. Pölten,01-Mar,FC RB Salzburg,2017,Nov,5,5/Nov/2017,Sun,4,1,3,FC RB Salzburg
15,Sat Nov 18 2017,LASK Linz,01-Feb,SK Rapid Wien,2017,Nov,18,18/Nov/2017,Sat,3,1,2,SK Rapid Wien
15,Sat Nov 18 2017,SV Mattersburg,1-0,SCR Altach,2017,Nov,18,18/Nov/2017,Sat,1,1,0,SV Mattersburg
15,Sat Nov 18 2017,FK Austria Wien,02-Mar,FC Admira Wacker Mödling,2017,Nov,18,18/Nov/2017,Sat,5,2,3,FC Admira Wacker Mödling
15,Sat Nov 18 2017,SKN St. Pölten,0-0,Wolfsberger AC,2017,Nov,18,18/Nov/2017,Sat,0,0,0,Draw
15,Sun Nov 19 2017,FC RB Salzburg,5-0,SK Sturm Graz,2017,Nov,19,19/Nov/2017,Sun,5,5,0,FC RB Salzburg
16,Sat Nov 25 2017,SK Sturm Graz,1-0,LASK Linz,2017,Nov,25,25/Nov/2017,Sat,1,1,0,SK Sturm Graz
16,Sat Nov 25 2017,FC Admira Wacker Mödling,2-0,SV Mattersburg,2017,Nov,25,25/Nov/2017,Sat,2,2,0,FC Admira Wacker Mödling
16,Sat Nov 25 2017,SCR Altach,3-0,SKN St. Pölten,2017,Nov,25,25/Nov/2017,Sat,3,3,0,SCR Altach
16,Sun Nov 26 2017,Wolfsberger AC,01-Feb,FK Austria Wien,2017,Nov,26,26/Nov/2017,Sun,3,1,2,FK Austria Wien
16,Sun Nov 26 2017,SK Rapid Wien,02-Mar,FC RB Salzburg,2017,Nov,26,26/Nov/2017,Sun,5,2,3,FC RB Salzburg
17,Tue Nov 28 2017,SK Sturm Graz,06-Jan,FC Admira Wacker Mödling,2017,Nov,28,28/Nov/2017,Tue,7,6,1,SK Sturm Graz
17,Wed Nov 29 2017,SKN St. Pölten,1-0,FK Austria Wien,2017,Nov,29,29/Nov/2017,Wed,1,1,0,SKN St. Pölten
17,Wed Nov 29 2017,FC RB Salzburg,2-0,SV Mattersburg,2017,Nov,29,29/Nov/2017,Wed,2,2,0,FC RB Salzburg
17,Wed Nov 29 2017,LASK Linz,2-0,Wolfsberger AC,2017,Nov,29,29/Nov/2017,Wed,2,2,0,LASK Linz
17,Wed Nov 29 2017,SK Rapid Wien,01-Feb,SCR Altach,2017,Nov,29,29/Nov/2017,Wed,3,1,2,SCR Altach
18,Sat Dec 2 2017,Wolfsberger AC,0-0,SK Rapid Wien,2017,Dec,2,2/Dec/2017,Sat,0,0,0,Draw
18,Sat Dec 2 2017,SCR Altach,01-Feb,SK Sturm Graz,2017,Dec,2,2/Dec/2017,Sat,3,1,2,SK Sturm Graz
18,Sat Dec 2 2017,FC Admira Wacker Mödling,1-0,SKN St. Pölten,2017,Dec,2,2/Dec/2017,Sat,1,1,0,FC Admira Wacker Mödling
18,Sat Dec 2 2017,SV Mattersburg,1-0,LASK Linz,2017,Dec,2,2/Dec/2017,Sat,1,1,0,SV Mattersburg
18,Sun Dec 3 2017,FK Austria Wien,01-Jan,FC RB Salzburg,2017,Dec,3,3/Dec/2017,Sun,2,1,1,Draw
19,Sat Dec 9 2017,SK Rapid Wien,02-Feb,SV Mattersburg,2017,Dec,9,9/Dec/2017,Sat,4,2,2,Draw
19,Sat Dec 9 2017,SK Sturm Graz,03-Feb,SKN St. Pölten,2017,Dec,9,9/Dec/2017,Sat,5,3,2,SK Sturm Graz
19,Sat Dec 9 2017,LASK Linz,02-Jan,FC Admira Wacker Mödling,2017,Dec,9,9/Dec/2017,Sat,3,2,1,LASK Linz
19,Sun Dec 10 2017,SCR Altach,1-0,FK Austria Wien,2017,Dec,10,10/Dec/2017,Sun,1,1,0,SCR Altach
19,Sun Dec 10 2017,Wolfsberger AC,0-0,FC RB Salzburg,2017,Dec,10,10/Dec/2017,Sun,0,0,0,Draw
20,Sat Dec 16 2017,FC RB Salzburg,0-0,LASK Linz,2017,Dec,16,16/Dec/2017,Sat,0,0,0,Draw
20,Sat Dec 16 2017,FC Admira Wacker Mödling,03-Jan,SCR Altach,2017,Dec,16,16/Dec/2017,Sat,4,3,1,FC Admira Wacker Mödling
20,Sat Dec 16 2017,SV Mattersburg,05-Jan,Wolfsberger AC,2017,Dec,16,16/Dec/2017,Sat,6,5,1,SV Mattersburg
20,Sat Dec 16 2017,SKN St. Pölten,0-5,SK Rapid Wien,2017,Dec,16,16/Dec/2017,Sat,5,0,5,SK Rapid Wien
20,Sun Dec 17 2017,FK Austria Wien,1-0,SK Sturm Graz,2017,Dec,17,17/Dec/2017,Sun,1,1,0,FK Austria Wien
21,Sat Feb 3 2018,SV Mattersburg,1-0,SK Sturm Graz,2018,Feb,3,3/Feb/2018,Sat,1,1,0,SV Mattersburg
21,Sat Feb 3 2018,FC RB Salzburg,02-Jan,FC Admira Wacker Mödling,2018,Feb,3,3/Feb/2018,Sat,3,2,1,FC RB Salzburg
21,Sat Feb 3 2018,Wolfsberger AC,0-0,SCR Altach,2018,Feb,3,3/Feb/2018,Sat,0,0,0,Draw
21,Sat Feb 3 2018,LASK Linz,02-Jan,SKN St. Pölten,2018,Feb,3,3/Feb/2018,Sat,3,2,1,LASK Linz
21,Sun Feb 4 2018,SK Rapid Wien,01-Jan,FK Austria Wien,2018,Feb,4,4/Feb/2018,Sun,2,1,1,Draw
22,Sat Feb 10 2018,SCR Altach,0-1,FC RB Salzburg,2018,Feb,10,10/Feb/2018,Sat,1,0,1,FC RB Salzburg
22,Sat Feb 10 2018,FK Austria Wien,01-Mar,LASK Linz,2018,Feb,10,10/Feb/2018,Sat,4,1,3,LASK Linz
22,Sat Feb 10 2018,SK Sturm Graz,0-1,Wolfsberger AC,2018,Feb,10,10/Feb/2018,Sat,1,0,1,Wolfsberger AC
22,Sat Feb 10 2018,SKN St. Pölten,0-3,SV Mattersburg,2018,Feb,10,10/Feb/2018,Sat,3,0,3,SV Mattersburg
22,Sun Feb 11 2018,FC Admira Wacker Mödling,02-Jan,SK Rapid Wien,2018,Feb,11,11/Feb/2018,Sun,3,2,1,FC Admira Wacker Mödling
23,Sat Feb 17 2018,SK Rapid Wien,01-Jan,SK Sturm Graz,2018,Feb,17,17/Feb/2018,Sat,2,1,1,Draw
23,Sat Feb 17 2018,SV Mattersburg,02-Jan,FK Austria Wien,2018,Feb,17,17/Feb/2018,Sat,3,2,1,SV Mattersburg
23,Sat Feb 17 2018,Wolfsberger AC,01-Mar,FC Admira Wacker Mödling,2018,Feb,17,17/Feb/2018,Sat,4,1,3,FC Admira Wacker Mödling
23,Sat Feb 17 2018,LASK Linz,2-0,SCR Altach,2018,Feb,17,17/Feb/2018,Sat,2,2,0,LASK Linz
23,Sun Feb 18 2018,FC RB Salzburg,4-0,SKN St. Pölten,2018,Feb,18,18/Feb/2018,Sun,4,4,0,FC RB Salzburg
24,Sat Feb 24 2018,FC Admira Wacker Mödling,02-Jan,FK Austria Wien,2018,Feb,24,24/Feb/2018,Sat,3,2,1,FC Admira Wacker Mödling
24,Sat Feb 24 2018,SCR Altach,01-Jan,SV Mattersburg,2018,Feb,24,24/Feb/2018,Sat,2,1,1,Draw
24,Sat Feb 24 2018,SK Rapid Wien,2-0,LASK Linz,2018,Feb,24,24/Feb/2018,Sat,2,2,0,SK Rapid Wien
24,Sat Feb 24 2018,Wolfsberger AC,0-1,SKN St. Pölten,2018,Feb,24,24/Feb/2018,Sat,1,0,1,SKN St. Pölten
24,Sun Feb 25 2018,SK Sturm Graz,02-Apr,FC RB Salzburg,2018,Feb,25,25/Feb/2018,Sun,6,2,4,FC RB Salzburg
25,Sat Mar 3 2018,LASK Linz,0-2,SK Sturm Graz,2018,Mar,3,3/Mar/2018,Sat,2,0,2,SK Sturm Graz
25,Sat Mar 3 2018,FK Austria Wien,2-0,Wolfsberger AC,2018,Mar,3,3/Mar/2018,Sat,2,2,0,FK Austria Wien
25,Sat Mar 3 2018,SV Mattersburg,03-Feb,FC Admira Wacker Mödling,2018,Mar,3,3/Mar/2018,Sat,5,3,2,SV Mattersburg
25,Sat Mar 3 2018,SKN St. Pölten,01-Feb,SCR Altach,2018,Mar,3,3/Mar/2018,Sat,3,1,2,SCR Altach
25,Sun Mar 4 2018,FC RB Salzburg,1-0,SK Rapid Wien,2018,Mar,4,4/Mar/2018,Sun,1,1,0,FC RB Salzburg
26,Sat Mar 10 2018,SCR Altach,0-0,SK Rapid Wien,2018,Mar,10,10/Mar/2018,Sat,0,0,0,Draw
26,Sat Mar 10 2018,FK Austria Wien,4-0,SKN St. Pölten,2018,Mar,10,10/Mar/2018,Sat,4,4,0,FK Austria Wien
26,Sat Mar 10 2018,FC Admira Wacker Mödling,02-Apr,SK Sturm Graz,2018,Mar,10,10/Mar/2018,Sat,6,2,4,SK Sturm Graz
26,Sat Mar 10 2018,Wolfsberger AC,0-3,LASK Linz,2018,Mar,10,10/Mar/2018,Sat,3,0,3,LASK Linz
26,Sun Mar 11 2018,SV Mattersburg,02-Feb,FC RB Salzburg,2018,Mar,11,11/Mar/2018,Sun,4,2,2,Draw
27,Sat Mar 17 2018,SK Rapid Wien,05-Jan,Wolfsberger AC,2018,Mar,17,17/Mar/2018,Sat,6,5,1,SK Rapid Wien
27,Sat Mar 17 2018,SK Sturm Graz,1-0,SCR Altach,2018,Mar,17,17/Mar/2018,Sat,1,1,0,SK Sturm Graz
27,Sat Mar 17 2018,SKN St. Pölten,01-Feb,FC Admira Wacker Mödling,2018,Mar,17,17/Mar/2018,Sat,3,1,2,FC Admira Wacker Mödling
27,Sat Mar 17 2018,LASK Linz,03-Jan,SV Mattersburg,2018,Mar,17,17/Mar/2018,Sat,4,3,1,LASK Linz
27,Sun Mar 18 2018,FC RB Salzburg,5-0,FK Austria Wien,2018,Mar,18,18/Mar/2018,Sun,5,5,0,FC RB Salzburg
28,Sat Mar 31 2018,FC Admira Wacker Mödling,0-1,LASK Linz,2018,Mar,31,31/Mar/2018,Sat,1,0,1,LASK Linz
28,Sat Mar 31 2018,SKN St. Pölten,01-May,SK Sturm Graz,2018,Mar,31,31/Mar/2018,Sat,6,1,5,SK Sturm Graz
28,Sat Mar 31 2018,FK Austria Wien,02-Jan,SCR Altach,2018,Mar,31,31/Mar/2018,Sat,3,2,1,FK Austria Wien
28,Sat Mar 31 2018,FC RB Salzburg,2-0,Wolfsberger AC,2018,Mar,31,31/Mar/2018,Sat,2,2,0,FC RB Salzburg
28,Sun Apr 1 2018,SV Mattersburg,02-Apr,SK Rapid Wien,2018,Apr,1,1/Apr/2018,Sun,6,2,4,SK Rapid Wien
29,Sat Apr 7 2018,SK Sturm Graz,0-2,FK Austria Wien,2018,Apr,7,7/Apr/2018,Sat,2,0,2,FK Austria Wien
29,Sat Apr 7 2018,SCR Altach,01-Feb,FC Admira Wacker Mödling,2018,Apr,7,7/Apr/2018,Sat,3,1,2,FC Admira Wacker Mödling
29,Sat Apr 7 2018,Wolfsberger AC,0-2,SV Mattersburg,2018,Apr,7,7/Apr/2018,Sat,2,0,2,SV Mattersburg
29,Sat Apr 7 2018,SK Rapid Wien,02-Jan,SKN St. Pölten,2018,Apr,7,7/Apr/2018,Sat,3,2,1,SK Rapid Wien
29,Sun Apr 8 2018,LASK Linz,1-0,FC RB Salzburg,2018,Apr,8,8/Apr/2018,Sun,1,1,0,LASK Linz
30,Sat Apr 14 2018,SK Sturm Graz,3-0,SV Mattersburg,2018,Apr,14,14/Apr/2018,Sat,3,3,0,SK Sturm Graz
30,Sat Apr 14 2018,SCR Altach,02-Jan,Wolfsberger AC,2018,Apr,14,14/Apr/2018,Sat,3,2,1,SCR Altach
30,Sat Apr 14 2018,SKN St. Pölten,01-Mar,LASK Linz,2018,Apr,14,14/Apr/2018,Sat,4,1,3,LASK Linz
30,Sun Apr 15 2018,FK Austria Wien,0-4,SK Rapid Wien,2018,Apr,15,15/Apr/2018,Sun,4,0,4,SK Rapid Wien
30,Sun Apr 15 2018,FC Admira Wacker Mödling,02-Jun,FC RB Salzburg,2018,Apr,15,15/Apr/2018,Sun,8,2,6,FC RB Salzburg
31,Sat Apr 21 2018,Wolfsberger AC,02-Jan,SK Sturm Graz,2018,Apr,21,21/Apr/2018,Sat,3,2,1,Wolfsberger AC
31,Sat Apr 21 2018,LASK Linz,1-0,FK Austria Wien,2018,Apr,21,21/Apr/2018,Sat,1,1,0,LASK Linz
31,Sat Apr 21 2018,SV Mattersburg,01-Jan,SKN St. Pölten,2018,Apr,21,21/Apr/2018,Sat,2,1,1,Draw
31,Sun Apr 22 2018,FC RB Salzburg,03-Jan,SCR Altach,2018,Apr,22,22/Apr/2018,Sun,4,3,1,FC RB Salzburg
31,Sun Apr 22 2018,SK Rapid Wien,04-Jan,FC Admira Wacker Mödling,2018,Apr,22,22/Apr/2018,Sun,5,4,1,SK Rapid Wien
32,Sat Apr 28 2018,FK Austria Wien,02-Mar,SV Mattersburg,2018,Apr,28,28/Apr/2018,Sat,5,2,3,SV Mattersburg
32,Sat Apr 28 2018,FC Admira Wacker Mödling,04-Feb,Wolfsberger AC,2018,Apr,28,28/Apr/2018,Sat,6,4,2,FC Admira Wacker Mödling
32,Sat Apr 28 2018,SCR Altach,0-2,LASK Linz,2018,Apr,28,28/Apr/2018,Sat,2,0,2,LASK Linz
32,Sun Apr 29 2018,SK Sturm Graz,04-Feb,SK Rapid Wien,2018,Apr,29,29/Apr/2018,Sun,6,4,2,SK Sturm Graz
32,Sun Apr 29 2018,SKN St. Pölten,0-2,FC RB Salzburg,2018,Apr,29,29/Apr/2018,Sun,2,0,2,FC RB Salzburg
33,Sat May 5 2018,LASK Linz,0-2,SK Rapid Wien,2018,May,5,5/May/2018,Sat,2,0,2,SK Rapid Wien
33,Sat May 5 2018,SV Mattersburg,0-1,SCR Altach,2018,May,5,5/May/2018,Sat,1,0,1,SCR Altach
33,Sat May 5 2018,FK Austria Wien,0-0,FC Admira Wacker Mödling,2018,May,5,5/May/2018,Sat,0,0,0,Draw
33,Sat May 5 2018,SKN St. Pölten,0-1,Wolfsberger AC,2018,May,5,5/May/2018,Sat,1,0,1,Wolfsberger AC
33,Sun May 6 2018,FC RB Salzburg,04-Jan,SK Sturm Graz,2018,May,6,6/May/2018,Sun,5,4,1,FC RB Salzburg
34,Sat May 12 2018,SK Sturm Graz,03-Jan,LASK Linz,2018,May,12,12/May/2018,Sat,4,3,1,SK Sturm Graz
34,Sat May 12 2018,FC Admira Wacker Mödling,01-Jan,SV Mattersburg,2018,May,12,12/May/2018,Sat,2,1,1,Draw
34,Sat May 12 2018,SCR Altach,01-Mar,SKN St. Pölten,2018,May,12,12/May/2018,Sat,4,1,3,SKN St. Pölten
34,Sun May 13 2018,SK Rapid Wien,01-Apr,FC RB Salzburg,2018,May,13,13/May/2018,Sun,5,1,4,FC RB Salzburg
34,Tue May 15 2018,Wolfsberger AC,02-Jan,FK Austria Wien,2018,May,15,15/May/2018,Tue,3,2,1,Wolfsberger AC
35,Sun May 20 2018,SKN St. Pölten,2-0,FK Austria Wien,2018,May,20,20/May/2018,Sun,2,2,0,SKN St. Pölten
35,Sun May 20 2018,SK Rapid Wien,04-Jan,SCR Altach,2018,May,20,20/May/2018,Sun,5,4,1,SK Rapid Wien
35,Sun May 20 2018,SK Sturm Graz,2-0,FC Admira Wacker Mödling,2018,May,20,20/May/2018,Sun,2,2,0,SK Sturm Graz
35,Sun May 20 2018,FC RB Salzburg,1-0,SV Mattersburg,2018,May,20,20/May/2018,Sun,1,1,0,FC RB Salzburg
35,Sun May 20 2018,LASK Linz,01-Mar,Wolfsberger AC,2018,May,20,20/May/2018,Sun,4,1,3,Wolfsberger AC
36,Sun May 27 2018,FK Austria Wien,4-0,FC RB Salzburg,2018,May,27,27/May/2018,Sun,4,4,0,FK Austria Wien
36,Sun May 27 2018,SCR Altach,0-0,SK Sturm Graz,2018,May,27,27/May/2018,Sun,0,0,0,Draw
36,Sun May 27 2018,Wolfsberger AC,0-0,SK Rapid Wien,2018,May,27,27/May/2018,Sun,0,0,0,Draw
36,Sun May 27 2018,FC Admira Wacker Mödling,0-2,SKN St. Pölten,2018,May,27,27/May/2018,Sun,2,0,2,SKN St. Pölten
36,Sun May 27 2018,SV Mattersburg,02-Jan,LASK Linz,2018,May,27,27/May/2018,Sun,3,2,1,SV Mattersburg
