Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
5,Fri Aug 11 2017,WSG Tirol,01-Mar,FC Wacker Innsbruck,2017,Aug,11,11/Aug/2017,Fri,4,1,3,FC Wacker Innsbruck
6,Mon Aug 14 2017,SV Ried,04-Jan,FC Wacker Innsbruck,2017,Aug,14,14/Aug/2017,Mon,5,4,1,SV Ried
6,Tue Aug 15 2017,FC Liefering,03-Jan,Floridsdorfer AC,2017,Aug,15,15/Aug/2017,Tue,4,3,1,FC Liefering
6,Tue Aug 15 2017,WSG Tirol,01-Feb,Austria Lustenau,2017,Aug,15,15/Aug/2017,Tue,3,1,2,Austria Lustenau
6,Tue Aug 15 2017,Kapfenberger SV,0-0,SC Wiener Neustadt,2017,Aug,15,15/Aug/2017,Tue,0,0,0,Draw
6,Tue Aug 15 2017,FC Blau-Weiß Linz,01-Jan,TSV Hartberg,2017,Aug,15,15/Aug/2017,Tue,2,1,1,Draw
7,Fri Aug 18 2017,Austria Lustenau,01-Jan,FC Blau-Weiß Linz,2017,Aug,18,18/Aug/2017,Fri,2,1,1,Draw
7,Fri Aug 18 2017,SC Wiener Neustadt,02-Jan,WSG Tirol,2017,Aug,18,18/Aug/2017,Fri,3,2,1,SC Wiener Neustadt
7,Fri Aug 18 2017,Floridsdorfer AC,0-3,Kapfenberger SV,2017,Aug,18,18/Aug/2017,Fri,3,0,3,Kapfenberger SV
7,Fri Aug 18 2017,TSV Hartberg,02-Feb,SV Ried,2017,Aug,18,18/Aug/2017,Fri,4,2,2,Draw
7,Fri Aug 18 2017,FC Wacker Innsbruck,1-0,FC Liefering,2017,Aug,18,18/Aug/2017,Fri,1,1,0,FC Wacker Innsbruck
3,Mon Aug 21 2017,TSV Hartberg,03-Jan,FC Wacker Innsbruck,2017,Aug,21,21/Aug/2017,Mon,4,3,1,TSV Hartberg
8,Fri Aug 25 2017,SV Ried,4-0,WSG Tirol,2017,Aug,25,25/Aug/2017,Fri,4,4,0,SV Ried
8,Fri Aug 25 2017,FC Liefering,0-0,Austria Lustenau,2017,Aug,25,25/Aug/2017,Fri,0,0,0,Draw
8,Fri Aug 25 2017,FC Wacker Innsbruck,3-0,SC Wiener Neustadt,2017,Aug,25,25/Aug/2017,Fri,3,3,0,FC Wacker Innsbruck
8,Fri Aug 25 2017,FC Blau-Weiß Linz,4-0,Floridsdorfer AC,2017,Aug,25,25/Aug/2017,Fri,4,4,0,FC Blau-Weiß Linz
8,Fri Aug 25 2017,TSV Hartberg,4-0,Kapfenberger SV,2017,Aug,25,25/Aug/2017,Fri,4,4,0,TSV Hartberg
9,Fri Sep 8 2017,Austria Lustenau,01-Feb,TSV Hartberg,2017,Sep,8,8/Sep/2017,Fri,3,1,2,TSV Hartberg
9,Fri Sep 8 2017,WSG Tirol,02-Feb,FC Blau-Weiß Linz,2017,Sep,8,8/Sep/2017,Fri,4,2,2,Draw
9,Fri Sep 8 2017,Kapfenberger SV,02-Jan,SV Ried,2017,Sep,8,8/Sep/2017,Fri,3,2,1,Kapfenberger SV
9,Fri Sep 8 2017,SC Wiener Neustadt,2-0,FC Liefering,2017,Sep,8,8/Sep/2017,Fri,2,2,0,SC Wiener Neustadt
9,Fri Sep 8 2017,Floridsdorfer AC,01-Jan,FC Wacker Innsbruck,2017,Sep,8,8/Sep/2017,Fri,2,1,1,Draw
10,Mon Sep 11 2017,SC Wiener Neustadt,0-3,SV Ried,2017,Sep,11,11/Sep/2017,Mon,3,0,3,SV Ried
10,Tue Sep 12 2017,Austria Lustenau,5-0,Floridsdorfer AC,2017,Sep,12,12/Sep/2017,Tue,5,5,0,Austria Lustenau
10,Tue Sep 12 2017,TSV Hartberg,02-Jan,WSG Tirol,2017,Sep,12,12/Sep/2017,Tue,3,2,1,TSV Hartberg
10,Tue Sep 12 2017,FC Liefering,02-Jan,Kapfenberger SV,2017,Sep,12,12/Sep/2017,Tue,3,2,1,FC Liefering
10,Tue Sep 12 2017,FC Wacker Innsbruck,3-0,FC Blau-Weiß Linz,2017,Sep,12,12/Sep/2017,Tue,3,3,0,FC Wacker Innsbruck
11,Fri Sep 15 2017,WSG Tirol,03-Feb,FC Liefering,2017,Sep,15,15/Sep/2017,Fri,5,3,2,WSG Tirol
11,Fri Sep 15 2017,Floridsdorfer AC,2-0,TSV Hartberg,2017,Sep,15,15/Sep/2017,Fri,2,2,0,Floridsdorfer AC
11,Fri Sep 15 2017,Kapfenberger SV,02-Jan,FC Wacker Innsbruck,2017,Sep,15,15/Sep/2017,Fri,3,2,1,Kapfenberger SV
11,Fri Sep 15 2017,FC Blau-Weiß Linz,01-Jan,SC Wiener Neustadt,2017,Sep,15,15/Sep/2017,Fri,2,1,1,Draw
11,Fri Sep 15 2017,SV Ried,03-Jan,Austria Lustenau,2017,Sep,15,15/Sep/2017,Fri,4,3,1,SV Ried
12,Fri Sep 22 2017,Floridsdorfer AC,01-Apr,SV Ried,2017,Sep,22,22/Sep/2017,Fri,5,1,4,SV Ried
12,Fri Sep 22 2017,SC Wiener Neustadt,01-Jan,Austria Lustenau,2017,Sep,22,22/Sep/2017,Fri,2,1,1,Draw
12,Fri Sep 22 2017,Kapfenberger SV,01-Jan,WSG Tirol,2017,Sep,22,22/Sep/2017,Fri,2,1,1,Draw
12,Fri Sep 22 2017,FC Liefering,3-0,FC Blau-Weiß Linz,2017,Sep,22,22/Sep/2017,Fri,3,3,0,FC Liefering
12,Fri Sep 22 2017,FC Wacker Innsbruck,0-0,TSV Hartberg,2017,Sep,22,22/Sep/2017,Fri,0,0,0,Draw
13,Fri Sep 29 2017,SV Ried,06-Jan,FC Liefering,2017,Sep,29,29/Sep/2017,Fri,7,6,1,SV Ried
13,Fri Sep 29 2017,Austria Lustenau,0-4,FC Wacker Innsbruck,2017,Sep,29,29/Sep/2017,Fri,4,0,4,FC Wacker Innsbruck
13,Fri Sep 29 2017,FC Blau-Weiß Linz,0-2,Kapfenberger SV,2017,Sep,29,29/Sep/2017,Fri,2,0,2,Kapfenberger SV
13,Fri Sep 29 2017,TSV Hartberg,0-1,SC Wiener Neustadt,2017,Sep,29,29/Sep/2017,Fri,1,0,1,SC Wiener Neustadt
13,Fri Sep 29 2017,WSG Tirol,05-Jan,Floridsdorfer AC,2017,Sep,29,29/Sep/2017,Fri,6,5,1,WSG Tirol
14,Fri Oct 13 2017,Kapfenberger SV,0-1,Austria Lustenau,2017,Oct,13,13/Oct/2017,Fri,1,0,1,Austria Lustenau
14,Fri Oct 13 2017,FC Liefering,03-Jan,TSV Hartberg,2017,Oct,13,13/Oct/2017,Fri,4,3,1,FC Liefering
14,Fri Oct 13 2017,SV Ried,02-Jan,FC Blau-Weiß Linz,2017,Oct,13,13/Oct/2017,Fri,3,2,1,SV Ried
14,Fri Oct 13 2017,SC Wiener Neustadt,01-Feb,Floridsdorfer AC,2017,Oct,13,13/Oct/2017,Fri,3,1,2,Floridsdorfer AC
14,Fri Oct 13 2017,FC Wacker Innsbruck,1-0,WSG Tirol,2017,Oct,13,13/Oct/2017,Fri,1,1,0,FC Wacker Innsbruck
15,Fri Oct 20 2017,FC Wacker Innsbruck,01-Jan,SV Ried,2017,Oct,20,20/Oct/2017,Fri,2,1,1,Draw
15,Fri Oct 20 2017,Floridsdorfer AC,02-Feb,FC Liefering,2017,Oct,20,20/Oct/2017,Fri,4,2,2,Draw
15,Fri Oct 20 2017,Austria Lustenau,2-0,WSG Tirol,2017,Oct,20,20/Oct/2017,Fri,2,2,0,Austria Lustenau
15,Fri Oct 20 2017,SC Wiener Neustadt,04-Feb,Kapfenberger SV,2017,Oct,20,20/Oct/2017,Fri,6,4,2,SC Wiener Neustadt
15,Fri Oct 20 2017,TSV Hartberg,2-0,FC Blau-Weiß Linz,2017,Oct,20,20/Oct/2017,Fri,2,2,0,TSV Hartberg
16,Mon Oct 30 2017,FC Liefering,1-0,FC Wacker Innsbruck,2017,Oct,30,30/Oct/2017,Mon,1,1,0,FC Liefering
16,Tue Oct 31 2017,FC Blau-Weiß Linz,01-Feb,Austria Lustenau,2017,Oct,31,31/Oct/2017,Tue,3,1,2,Austria Lustenau
16,Tue Oct 31 2017,WSG Tirol,0-1,SC Wiener Neustadt,2017,Oct,31,31/Oct/2017,Tue,1,0,1,SC Wiener Neustadt
16,Tue Oct 31 2017,Kapfenberger SV,04-Jan,Floridsdorfer AC,2017,Oct,31,31/Oct/2017,Tue,5,4,1,Kapfenberger SV
16,Tue Oct 31 2017,SV Ried,02-Mar,TSV Hartberg,2017,Oct,31,31/Oct/2017,Tue,5,2,3,TSV Hartberg
17,Fri Nov 3 2017,WSG Tirol,01-Feb,SV Ried,2017,Nov,3,3/Nov/2017,Fri,3,1,2,SV Ried
17,Fri Nov 3 2017,Austria Lustenau,02-Apr,FC Liefering,2017,Nov,3,3/Nov/2017,Fri,6,2,4,FC Liefering
17,Fri Nov 3 2017,SC Wiener Neustadt,0-1,FC Wacker Innsbruck,2017,Nov,3,3/Nov/2017,Fri,1,0,1,FC Wacker Innsbruck
17,Fri Nov 3 2017,Floridsdorfer AC,0-0,FC Blau-Weiß Linz,2017,Nov,3,3/Nov/2017,Fri,0,0,0,Draw
17,Fri Nov 3 2017,Kapfenberger SV,0-2,TSV Hartberg,2017,Nov,3,3/Nov/2017,Fri,2,0,2,TSV Hartberg
18,Fri Nov 17 2017,TSV Hartberg,0-0,Austria Lustenau,2017,Nov,17,17/Nov/2017,Fri,0,0,0,Draw
18,Fri Nov 17 2017,FC Blau-Weiß Linz,0-2,WSG Tirol,2017,Nov,17,17/Nov/2017,Fri,2,0,2,WSG Tirol
18,Fri Nov 17 2017,SV Ried,2-0,Kapfenberger SV,2017,Nov,17,17/Nov/2017,Fri,2,2,0,SV Ried
18,Fri Nov 17 2017,FC Liefering,0-0,SC Wiener Neustadt,2017,Nov,17,17/Nov/2017,Fri,0,0,0,Draw
18,Fri Nov 17 2017,FC Wacker Innsbruck,3-0,Floridsdorfer AC,2017,Nov,17,17/Nov/2017,Fri,3,3,0,FC Wacker Innsbruck
19,Fri Nov 24 2017,SV Ried,02-Feb,SC Wiener Neustadt,2017,Nov,24,24/Nov/2017,Fri,4,2,2,Draw
19,Fri Nov 24 2017,WSG Tirol,01-Apr,TSV Hartberg,2017,Nov,24,24/Nov/2017,Fri,5,1,4,TSV Hartberg
19,Fri Nov 24 2017,Kapfenberger SV,0-5,FC Liefering,2017,Nov,24,24/Nov/2017,Fri,5,0,5,FC Liefering
19,Fri Nov 24 2017,FC Blau-Weiß Linz,01-Feb,FC Wacker Innsbruck,2017,Nov,24,24/Nov/2017,Fri,3,1,2,FC Wacker Innsbruck
19,Fri Nov 24 2017,Floridsdorfer AC,02-Jan,Austria Lustenau,2017,Nov,24,24/Nov/2017,Fri,3,2,1,Floridsdorfer AC
20,Fri Dec 1 2017,FC Liefering,02-Feb,WSG Tirol,2017,Dec,1,1/Dec/2017,Fri,4,2,2,Draw
20,Fri Dec 1 2017,Austria Lustenau,0-0,SV Ried,2017,Dec,1,1/Dec/2017,Fri,0,0,0,Draw
20,Fri Dec 1 2017,FC Wacker Innsbruck,01-Jan,Kapfenberger SV,2017,Dec,1,1/Dec/2017,Fri,2,1,1,Draw
20,Fri Dec 1 2017,SC Wiener Neustadt,06-Mar,FC Blau-Weiß Linz,2017,Dec,1,1/Dec/2017,Fri,9,6,3,SC Wiener Neustadt
20,Fri Dec 1 2017,TSV Hartberg,01-Feb,Floridsdorfer AC,2017,Dec,1,1/Dec/2017,Fri,3,1,2,Floridsdorfer AC
21,Fri Feb 23 2018,SV Ried,01-Jan,Floridsdorfer AC,2018,Feb,23,23/Feb/2018,Fri,2,1,1,Draw
21,Fri Feb 23 2018,Austria Lustenau,02-Jan,SC Wiener Neustadt,2018,Feb,23,23/Feb/2018,Fri,3,2,1,Austria Lustenau
21,Fri Feb 23 2018,FC Blau-Weiß Linz,02-Jan,FC Liefering,2018,Feb,23,23/Feb/2018,Fri,3,2,1,FC Blau-Weiß Linz
21,Fri Feb 23 2018,TSV Hartberg,0-2,FC Wacker Innsbruck,2018,Feb,23,23/Feb/2018,Fri,2,0,2,FC Wacker Innsbruck
22,Fri Mar 2 2018,FC Wacker Innsbruck,02-Jan,Austria Lustenau,2018,Mar,2,2/Mar/2018,Fri,3,2,1,FC Wacker Innsbruck
22,Fri Mar 2 2018,FC Liefering,01-Jan,SV Ried,2018,Mar,2,2/Mar/2018,Fri,2,1,1,Draw
23,Fri Mar 9 2018,Austria Lustenau,03-Jan,Kapfenberger SV,2018,Mar,9,9/Mar/2018,Fri,4,3,1,Austria Lustenau
23,Fri Mar 9 2018,WSG Tirol,01-Feb,FC Wacker Innsbruck,2018,Mar,9,9/Mar/2018,Fri,3,1,2,FC Wacker Innsbruck
23,Fri Mar 9 2018,FC Blau-Weiß Linz,02-Feb,SV Ried,2018,Mar,9,9/Mar/2018,Fri,4,2,2,Draw
23,Fri Mar 9 2018,Floridsdorfer AC,0-3,SC Wiener Neustadt,2018,Mar,9,9/Mar/2018,Fri,3,0,3,SC Wiener Neustadt
23,Fri Mar 9 2018,TSV Hartberg,0-2,FC Liefering,2018,Mar,9,9/Mar/2018,Fri,2,0,2,FC Liefering
21,Mon Mar 12 2018,WSG Tirol,03-Feb,Kapfenberger SV,2018,Mar,12,12/Mar/2018,Mon,5,3,2,WSG Tirol
22,Mon Mar 12 2018,SC Wiener Neustadt,01-Jan,TSV Hartberg,2018,Mar,12,12/Mar/2018,Mon,2,1,1,Draw
24,Fri Mar 16 2018,SV Ried,01-Mar,FC Wacker Innsbruck,2018,Mar,16,16/Mar/2018,Fri,4,1,3,FC Wacker Innsbruck
24,Fri Mar 16 2018,FC Liefering,1-0,Floridsdorfer AC,2018,Mar,16,16/Mar/2018,Fri,1,1,0,FC Liefering
24,Fri Mar 16 2018,WSG Tirol,2-0,Austria Lustenau,2018,Mar,16,16/Mar/2018,Fri,2,2,0,WSG Tirol
24,Fri Mar 16 2018,Kapfenberger SV,0-0,SC Wiener Neustadt,2018,Mar,16,16/Mar/2018,Fri,0,0,0,Draw
24,Fri Mar 16 2018,FC Blau-Weiß Linz,01-Mar,TSV Hartberg,2018,Mar,16,16/Mar/2018,Fri,4,1,3,TSV Hartberg
22,Tue Mar 20 2018,Kapfenberger SV,01-Apr,FC Blau-Weiß Linz,2018,Mar,20,20/Mar/2018,Tue,5,1,4,FC Blau-Weiß Linz
25,Fri Mar 30 2018,Austria Lustenau,1-0,FC Blau-Weiß Linz,2018,Mar,30,30/Mar/2018,Fri,1,1,0,Austria Lustenau
25,Fri Mar 30 2018,FC Wacker Innsbruck,02-Jan,FC Liefering,2018,Mar,30,30/Mar/2018,Fri,3,2,1,FC Wacker Innsbruck
25,Fri Mar 30 2018,SC Wiener Neustadt,02-Feb,WSG Tirol,2018,Mar,30,30/Mar/2018,Fri,4,2,2,Draw
25,Fri Mar 30 2018,Floridsdorfer AC,0-1,Kapfenberger SV,2018,Mar,30,30/Mar/2018,Fri,1,0,1,Kapfenberger SV
25,Fri Mar 30 2018,TSV Hartberg,1-0,SV Ried,2018,Mar,30,30/Mar/2018,Fri,1,1,0,TSV Hartberg
26,Mon Apr 2 2018,FC Wacker Innsbruck,2-0,SC Wiener Neustadt,2018,Apr,2,2/Apr/2018,Mon,2,2,0,FC Wacker Innsbruck
26,Tue Apr 3 2018,SV Ried,2-0,WSG Tirol,2018,Apr,3,3/Apr/2018,Tue,2,2,0,SV Ried
26,Tue Apr 3 2018,FC Liefering,01-Jan,Austria Lustenau,2018,Apr,3,3/Apr/2018,Tue,2,1,1,Draw
26,Tue Apr 3 2018,FC Blau-Weiß Linz,1-0,Floridsdorfer AC,2018,Apr,3,3/Apr/2018,Tue,1,1,0,FC Blau-Weiß Linz
26,Tue Apr 3 2018,TSV Hartberg,4-0,Kapfenberger SV,2018,Apr,3,3/Apr/2018,Tue,4,4,0,TSV Hartberg
27,Fri Apr 6 2018,Austria Lustenau,0-4,TSV Hartberg,2018,Apr,6,6/Apr/2018,Fri,4,0,4,TSV Hartberg
27,Fri Apr 6 2018,WSG Tirol,1-0,FC Blau-Weiß Linz,2018,Apr,6,6/Apr/2018,Fri,1,1,0,WSG Tirol
27,Fri Apr 6 2018,Kapfenberger SV,0-0,SV Ried,2018,Apr,6,6/Apr/2018,Fri,0,0,0,Draw
27,Fri Apr 6 2018,SC Wiener Neustadt,0-2,FC Liefering,2018,Apr,6,6/Apr/2018,Fri,2,0,2,FC Liefering
27,Fri Apr 6 2018,Floridsdorfer AC,0-2,FC Wacker Innsbruck,2018,Apr,6,6/Apr/2018,Fri,2,0,2,FC Wacker Innsbruck
22,Tue Apr 10 2018,Floridsdorfer AC,0-0,WSG Tirol,2018,Apr,10,10/Apr/2018,Tue,0,0,0,Draw
28,Fri Apr 13 2018,SC Wiener Neustadt,1-0,SV Ried,2018,Apr,13,13/Apr/2018,Fri,1,1,0,SC Wiener Neustadt
28,Fri Apr 13 2018,TSV Hartberg,4-0,WSG Tirol,2018,Apr,13,13/Apr/2018,Fri,4,4,0,TSV Hartberg
28,Fri Apr 13 2018,FC Liefering,01-Jan,Kapfenberger SV,2018,Apr,13,13/Apr/2018,Fri,2,1,1,Draw
28,Fri Apr 13 2018,FC Wacker Innsbruck,4-0,FC Blau-Weiß Linz,2018,Apr,13,13/Apr/2018,Fri,4,4,0,FC Wacker Innsbruck
28,Fri Apr 13 2018,Austria Lustenau,02-Jan,Floridsdorfer AC,2018,Apr,13,13/Apr/2018,Fri,3,2,1,Austria Lustenau
29,Fri Apr 20 2018,WSG Tirol,0-0,FC Liefering,2018,Apr,20,20/Apr/2018,Fri,0,0,0,Draw
29,Fri Apr 20 2018,SV Ried,2-0,Austria Lustenau,2018,Apr,20,20/Apr/2018,Fri,2,2,0,SV Ried
29,Fri Apr 20 2018,Kapfenberger SV,02-Jan,FC Wacker Innsbruck,2018,Apr,20,20/Apr/2018,Fri,3,2,1,Kapfenberger SV
29,Fri Apr 20 2018,FC Blau-Weiß Linz,0-3,SC Wiener Neustadt,2018,Apr,20,20/Apr/2018,Fri,3,0,3,SC Wiener Neustadt
29,Fri Apr 20 2018,Floridsdorfer AC,0-1,TSV Hartberg,2018,Apr,20,20/Apr/2018,Fri,1,0,1,TSV Hartberg
30,Mon Apr 23 2018,Floridsdorfer AC,02-Apr,SV Ried,2018,Apr,23,23/Apr/2018,Mon,6,2,4,SV Ried
30,Tue Apr 24 2018,SC Wiener Neustadt,02-Feb,Austria Lustenau,2018,Apr,24,24/Apr/2018,Tue,4,2,2,Draw
30,Tue Apr 24 2018,Kapfenberger SV,02-Mar,WSG Tirol,2018,Apr,24,24/Apr/2018,Tue,5,2,3,WSG Tirol
30,Tue Apr 24 2018,FC Liefering,01-Jan,FC Blau-Weiß Linz,2018,Apr,24,24/Apr/2018,Tue,2,1,1,Draw
30,Tue Apr 24 2018,FC Wacker Innsbruck,0-0,TSV Hartberg,2018,Apr,24,24/Apr/2018,Tue,0,0,0,Draw
31,Fri Apr 27 2018,SV Ried,1-0,FC Liefering,2018,Apr,27,27/Apr/2018,Fri,1,1,0,SV Ried
31,Fri Apr 27 2018,Austria Lustenau,01-Feb,FC Wacker Innsbruck,2018,Apr,27,27/Apr/2018,Fri,3,1,2,FC Wacker Innsbruck
31,Fri Apr 27 2018,FC Blau-Weiß Linz,0-2,Kapfenberger SV,2018,Apr,27,27/Apr/2018,Fri,2,0,2,Kapfenberger SV
31,Fri Apr 27 2018,TSV Hartberg,02-Jan,SC Wiener Neustadt,2018,Apr,27,27/Apr/2018,Fri,3,2,1,TSV Hartberg
31,Fri Apr 27 2018,WSG Tirol,2-0,Floridsdorfer AC,2018,Apr,27,27/Apr/2018,Fri,2,2,0,WSG Tirol
32,Fri May 4 2018,Kapfenberger SV,0-2,Austria Lustenau,2018,May,4,4/May/2018,Fri,2,0,2,Austria Lustenau
32,Fri May 4 2018,FC Wacker Innsbruck,2-0,WSG Tirol,2018,May,4,4/May/2018,Fri,2,2,0,FC Wacker Innsbruck
32,Fri May 4 2018,SV Ried,1-0,FC Blau-Weiß Linz,2018,May,4,4/May/2018,Fri,1,1,0,SV Ried
32,Fri May 4 2018,SC Wiener Neustadt,1-0,Floridsdorfer AC,2018,May,4,4/May/2018,Fri,1,1,0,SC Wiener Neustadt
32,Fri May 4 2018,FC Liefering,03-Feb,TSV Hartberg,2018,May,4,4/May/2018,Fri,5,3,2,FC Liefering
33,Fri May 11 2018,FC Wacker Innsbruck,03-Jan,SV Ried,2018,May,11,11/May/2018,Fri,4,3,1,FC Wacker Innsbruck
33,Fri May 11 2018,Floridsdorfer AC,03-Feb,FC Liefering,2018,May,11,11/May/2018,Fri,5,3,2,Floridsdorfer AC
33,Fri May 11 2018,Austria Lustenau,02-Feb,WSG Tirol,2018,May,11,11/May/2018,Fri,4,2,2,Draw
33,Fri May 11 2018,SC Wiener Neustadt,02-Jan,Kapfenberger SV,2018,May,11,11/May/2018,Fri,3,2,1,SC Wiener Neustadt
33,Fri May 11 2018,TSV Hartberg,02-Feb,FC Blau-Weiß Linz,2018,May,11,11/May/2018,Fri,4,2,2,Draw
34,Fri May 18 2018,FC Blau-Weiß Linz,0-2,Austria Lustenau,2018,May,18,18/May/2018,Fri,2,0,2,Austria Lustenau
34,Fri May 18 2018,FC Liefering,02-Feb,FC Wacker Innsbruck,2018,May,18,18/May/2018,Fri,4,2,2,Draw
34,Fri May 18 2018,WSG Tirol,01-Jan,SC Wiener Neustadt,2018,May,18,18/May/2018,Fri,2,1,1,Draw
34,Fri May 18 2018,Kapfenberger SV,03-Mar,Floridsdorfer AC,2018,May,18,18/May/2018,Fri,6,3,3,Draw
34,Fri May 18 2018,SV Ried,0-1,TSV Hartberg,2018,May,18,18/May/2018,Fri,1,0,1,TSV Hartberg
35,Mon May 21 2018,WSG Tirol,01-Jan,SV Ried,2018,May,21,21/May/2018,Mon,2,1,1,Draw
35,Mon May 21 2018,Austria Lustenau,0-0,FC Liefering,2018,May,21,21/May/2018,Mon,0,0,0,Draw
35,Mon May 21 2018,SC Wiener Neustadt,1-0,FC Wacker Innsbruck,2018,May,21,21/May/2018,Mon,1,1,0,SC Wiener Neustadt
35,Mon May 21 2018,Floridsdorfer AC,5-0,FC Blau-Weiß Linz,2018,May,21,21/May/2018,Mon,5,5,0,Floridsdorfer AC
35,Mon May 21 2018,Kapfenberger SV,01-Mar,TSV Hartberg,2018,May,21,21/May/2018,Mon,4,1,3,TSV Hartberg
36,Fri May 25 2018,TSV Hartberg,2-0,Austria Lustenau,2018,May,25,25/May/2018,Fri,2,2,0,TSV Hartberg
36,Fri May 25 2018,FC Blau-Weiß Linz,02-Feb,WSG Tirol,2018,May,25,25/May/2018,Fri,4,2,2,Draw
36,Fri May 25 2018,SV Ried,07-Jan,Kapfenberger SV,2018,May,25,25/May/2018,Fri,8,7,1,SV Ried
36,Fri May 25 2018,FC Liefering,01-Jan,SC Wiener Neustadt,2018,May,25,25/May/2018,Fri,2,1,1,Draw
36,Fri May 25 2018,FC Wacker Innsbruck,0-2,Floridsdorfer AC,2018,May,25,25/May/2018,Fri,2,0,2,Floridsdorfer AC
