Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
1,Thu Jul 12 2012,Floridsdorfer AC,0-1,SCR Altach,2012,Jul,12,12/Jul/2012,Thu,1,0,1,SCR Altach
1,Fri Jul 13 2012,Deutschlandsberger SC,01-Feb,TSV Hartberg,2012,Jul,13,13/Jul/2012,Fri,3,1,2,TSV Hartberg
1,Fri Jul 13 2012,FC Gratkorn,0-0,FC Wacker Innsbruck,2012,Jul,13,13/Jul/2012,Fri,0,0,0,Draw
1,Fri Jul 13 2012,SC-ESV Parndorf,0-3,FC Admira Wacker Mödling,2012,Jul,13,13/Jul/2012,Fri,3,0,3,FC Admira Wacker Mödling
1,Fri Jul 13 2012,Union Vöcklamarkt,03-Apr,FC Lustenau 07,2012,Jul,13,13/Jul/2012,Fri,7,3,4,FC Lustenau 07
1,Fri Jul 13 2012,WSG Tirol,0-1,SK Sturm Graz,2012,Jul,13,13/Jul/2012,Fri,1,0,1,SK Sturm Graz
1,Fri Jul 13 2012,FC Pinzgau Saalfelden,0-4,SV Grödig,2012,Jul,13,13/Jul/2012,Fri,4,0,4,SV Grödig
1,Fri Jul 13 2012,Union St. Florian,02-Jan,FC Blau-Weiß Linz,2012,Jul,13,13/Jul/2012,Fri,3,2,1,Union St. Florian
1,Fri Jul 13 2012,Austria Klagenfurt,03-Feb,SV Horn,2012,Jul,13,13/Jul/2012,Fri,5,3,2,Austria Klagenfurt
1,Fri Jul 13 2012,Grazer AK,02-Feb,First Vienna FC,2012,Jul,13,13/Jul/2012,Fri,4,2,2,Draw
1,Fri Jul 13 2012,Wiener Sport-Club,0-2,FC RB Salzburg,2012,Jul,13,13/Jul/2012,Fri,2,0,2,FC RB Salzburg
1,Fri Jul 13 2012,FC Hard,1-0,SC Schwaz,2012,Jul,13,13/Jul/2012,Fri,1,1,0,FC Hard
1,Fri Jul 13 2012,FC Pasching,02-Jan,Austria Salzburg,2012,Jul,13,13/Jul/2012,Fri,3,2,1,FC Pasching
1,Fri Jul 13 2012,SC Kalsdorf,03-Jan,SV Wallern,2012,Jul,13,13/Jul/2012,Fri,4,3,1,SC Kalsdorf
1,Fri Jul 13 2012,Villacher SV,04-Feb,FC Rohrendorf/Gedersdorf,2012,Jul,13,13/Jul/2012,Fri,6,4,2,Villacher SV
1,Fri Jul 13 2012,SKU Amstetten,0-1,SV Schwechat,2012,Jul,13,13/Jul/2012,Fri,1,0,1,SV Schwechat
1,Fri Jul 13 2012,SAK 1914,0-5,USV Allerheiligen,2012,Jul,13,13/Jul/2012,Fri,5,0,5,USV Allerheiligen
1,Sat Jul 14 2012,ASK Bad Vöslau,1-0,SKN St. Pölten,2012,Jul,14,14/Jul/2012,Sat,1,1,0,ASK Bad Vöslau
1,Sat Jul 14 2012,SC Ostbahn XI,01-Aug,Wolfsberger AC,2012,Jul,14,14/Jul/2012,Sat,9,1,8,Wolfsberger AC
1,Sat Jul 14 2012,SV Oberwart,01-Mar,FK Austria Wien,2012,Jul,14,14/Jul/2012,Sat,4,1,3,FK Austria Wien
1,Sat Jul 14 2012,DSV Leoben,01-Mar,SV Mattersburg,2012,Jul,14,14/Jul/2012,Sat,4,1,3,SV Mattersburg
1,Sat Jul 14 2012,SC Retz,01-Jul,Austria Lustenau,2012,Jul,14,14/Jul/2012,Sat,8,1,7,Austria Lustenau
1,Sat Jul 14 2012,SW Bregenz,01-Feb,Kapfenberger SV,2012,Jul,14,14/Jul/2012,Sat,3,1,2,Kapfenberger SV
1,Sat Jul 14 2012,FC Kufstein,01-Apr,SV Ried,2012,Jul,14,14/Jul/2012,Sat,5,1,4,SV Ried
1,Sat Jul 14 2012,SV Stegersbach,02-Feb,SV Reutte,2012,Jul,14,14/Jul/2012,Sat,4,2,2,Draw
1,Sat Jul 14 2012,SV Grün-Weiß Micheldorf,0-1,Wiener Viktoria,2012,Jul,14,14/Jul/2012,Sat,1,0,1,Wiener Viktoria
1,Sat Jul 14 2012,SAK Klagenfurt,01-Feb,TSV St. Johann,2012,Jul,14,14/Jul/2012,Sat,3,1,2,TSV St. Johann
1,Sat Jul 14 2012,LASK Linz,7-0,SV Spittal/Drau,2012,Jul,14,14/Jul/2012,Sat,7,7,0,LASK Linz
1,Sat Jul 14 2012,SV Gaflenz,01-Feb,1. SC Sollenau,2012,Jul,14,14/Jul/2012,Sat,3,1,2,1. SC Sollenau
1,Sat Jul 14 2012,SCU Ardagger,02-Feb,FC Dornbirn 1913,2012,Jul,14,14/Jul/2012,Sat,4,2,2,Draw
1,Sun Jul 15 2012,FC Wolfurt,02-Feb,SC Wiener Neustadt,2012,Jul,15,15/Jul/2012,Sun,4,2,2,Draw
1,Sun Jul 15 2012,SV Heiligenkreuz,0-5,SK Rapid Wien,2012,Jul,15,15/Jul/2012,Sun,5,0,5,SK Rapid Wien
