Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
1,Fri Jul 17 2015,First Vienna FC,0-1,SC Wiener Neustadt,2015,Jul,17,17/Jul/2015,Fri,1,0,1,SC Wiener Neustadt
1,Fri Jul 17 2015,SC Weiz,01-May,SK Rapid Wien,2015,Jul,17,17/Jul/2015,Fri,6,1,5,SK Rapid Wien
1,Fri Jul 17 2015,SV Innsbruck,0-15,SV Ried,2015,Jul,17,17/Jul/2015,Fri,5,0,5,SV Ried
1,Fri Jul 17 2015,USV Allerheiligen,0-3,Kapfenberger SV,2015,Jul,17,17/Jul/2015,Fri,3,0,3,Kapfenberger SV
1,Fri Jul 17 2015,SV Wallern,02-Jan,SK Vorwärts Steyr,2015,Jul,17,17/Jul/2015,Fri,3,2,1,SV Wallern
1,Fri Jul 17 2015,SV Lafnitz,01-Feb,SCR Altach,2015,Jul,17,17/Jul/2015,Fri,3,1,2,SCR Altach
1,Fri Jul 17 2015,VST Völkermarkt,02-Feb,FC Lendorf,2015,Jul,17,17/Jul/2015,Fri,4,2,2,Draw
1,Fri Jul 17 2015,FC Blau-Weiß Linz,01-Jan,FC Wacker Innsbruck,2015,Jul,17,17/Jul/2015,Fri,2,1,1,Draw
1,Fri Jul 17 2015,SV Oberwart,0-3,FK Austria Wien,2015,Jul,17,17/Jul/2015,Fri,3,0,3,FK Austria Wien
1,Fri Jul 17 2015,SKU Amstetten,02-Feb,ASK Kottingbrunn,2015,Jul,17,17/Jul/2015,Fri,4,2,2,Draw
1,Fri Jul 17 2015,SV Horn,2-0,SC Ritzing,2015,Jul,17,17/Jul/2015,Fri,2,2,0,SV Horn
1,Fri Jul 17 2015,1. SC Sollenau,0-3,SV Mattersburg,2015,Jul,17,17/Jul/2015,Fri,3,0,3,SV Mattersburg
1,Fri Jul 17 2015,SC Krems,08-Jan,SC Trausdorf,2015,Jul,17,17/Jul/2015,Fri,9,8,1,SC Krems
1,Fri Jul 17 2015,SC-ESV Parndorf,02-Jul,LASK Linz,2015,Jul,17,17/Jul/2015,Fri,9,2,7,LASK Linz
1,Sat Jul 18 2015,Union Gurten,1-0,SV Grödig,2015,Jul,18,18/Jul/2015,Sat,1,1,0,Union Gurten
1,Sat Jul 18 2015,TSV Neumarkt,0-3,FC Hard,2015,Jul,18,18/Jul/2015,Sat,3,0,3,FC Hard
1,Sat Jul 18 2015,TSV Hartberg,0-6,SK Sturm Graz,2015,Jul,18,18/Jul/2015,Sat,6,0,6,SK Sturm Graz
1,Sat Jul 18 2015,Deutschlandsberger SC,0-7,FC RB Salzburg,2015,Jul,18,18/Jul/2015,Sat,7,0,7,FC RB Salzburg
1,Sat Jul 18 2015,SV Leobendorf,0-0,Wiener Sport-Club,2015,Jul,18,18/Jul/2015,Sat,0,0,0,Draw
1,Sat Jul 18 2015,SW Bregenz,0-1,FC Wels,2015,Jul,18,18/Jul/2015,Sat,1,0,1,FC Wels
1,Sat Jul 18 2015,SC Golling,0-6,Floridsdorfer AC,2015,Jul,18,18/Jul/2015,Sat,6,0,6,Floridsdorfer AC
1,Sat Jul 18 2015,ATSV Stadl-Paura,01-May,WSG Tirol,2015,Jul,18,18/Jul/2015,Sat,6,1,5,WSG Tirol
1,Sat Jul 18 2015,USC Eugendorf,02-Feb,Austria Salzburg,2015,Jul,18,18/Jul/2015,Sat,4,2,2,Draw
1,Sat Jul 18 2015,FC Höchst,01-Feb,SV Seekirchen,2015,Jul,18,18/Jul/2015,Sat,3,1,2,SV Seekirchen
1,Sat Jul 18 2015,FC Dornbirn 1913,0-2,SKN St. Pölten,2015,Jul,18,18/Jul/2015,Sat,2,0,2,SKN St. Pölten
1,Sat Jul 18 2015,TSV St. Johann,4-0,FC Kitzbühel,2015,Jul,18,18/Jul/2015,Sat,4,4,0,TSV St. Johann
1,Sat Jul 18 2015,SV Schwechat,01-Jan,FC Admira Wacker Mödling,2015,Jul,18,18/Jul/2015,Sat,2,1,1,Draw
1,Sat Jul 18 2015,ASK Ebreichsdorf,4-0,SC Red Star Penzing,2015,Jul,18,18/Jul/2015,Sat,4,4,0,ASK Ebreichsdorf
1,Sun Jul 19 2015,ASV Annabichler SV 1923,01-Apr,FC Stadlau,2015,Jul,19,19/Jul/2015,Sun,5,1,4,FC Stadlau
1,Sun Jul 19 2015,SVG Reichenau,01-Apr,Austria Klagenfurt,2015,Jul,19,19/Jul/2015,Sun,5,1,4,Austria Klagenfurt
1,Sun Jul 19 2015,FC Lankowitz,03-Jan,Austria Lustenau,2015,Jul,19,19/Jul/2015,Sun,4,3,1,FC Lankowitz
1,Sun Jul 19 2015,ASKÖ Köttmannsdorf,0-6,Wolfsberger AC,2015,Jul,19,19/Jul/2015,Sun,6,0,6,Wolfsberger AC
