Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
6,Sun Oct 18 2020,CD Mirandés,0-0,RCD Mallorca,2020,Oct,18,18/Oct/2020,Sun,0,0,0,Draw
6,Sun Oct 18 2020,Real Zaragoza,01-Feb,Málaga CF,2020,Oct,18,18/Oct/2020,Sun,3,1,2,Málaga CF
6,Sun Oct 18 2020,Girona FC,1-0,Real Oviedo,2020,Oct,18,18/Oct/2020,Sun,1,1,0,Girona FC
6,Sun Oct 18 2020,Sporting Gijón,01-Jan,CD Tenerife,2020,Oct,18,18/Oct/2020,Sun,2,1,1,Draw
7,Wed Oct 21 2020,RCD Espanyol,2-0,CD Mirandés,2020,Oct,21,21/Oct/2020,Wed,2,2,0,RCD Espanyol
7,Wed Oct 21 2020,CD Lugo,3-0,Girona FC,2020,Oct,21,21/Oct/2020,Wed,3,3,0,CD Lugo
7,Wed Oct 21 2020,SD Ponferradina,1-0,CD Tenerife,2020,Oct,21,21/Oct/2020,Wed,1,1,0,SD Ponferradina
7,Wed Oct 21 2020,UD Las Palmas,02-Jan,CD Castellón,2020,Oct,21,21/Oct/2020,Wed,3,2,1,UD Las Palmas
7,Wed Oct 21 2020,CF Fuenlabrada,0-0,UD Logroñés,2020,Oct,21,21/Oct/2020,Wed,0,0,0,Draw
7,Wed Oct 21 2020,CE Sabadell,,AD Alcorcón,2020,Oct,21,21/Oct/2020,Wed,1,0,1,AD Alcorcón
7,Wed Oct 21 2020,UD Almería,01-Jan,FC Cartagena,2020,Oct,21,21/Oct/2020,Wed,2,1,1,Draw
7,Thu Oct 22 2020,CD Leganés,1-0,Real Zaragoza,2020,Oct,22,22/Oct/2020,Thu,1,1,0,CD Leganés
7,Thu Oct 22 2020,RCD Mallorca,0-0,Albacete Balompié,2020,Oct,22,22/Oct/2020,Thu,0,0,0,Draw
7,Thu Oct 22 2020,Real Oviedo,0-0,Rayo Vallecano,2020,Oct,22,22/Oct/2020,Thu,0,0,0,Draw
7,Thu Oct 22 2020,Málaga CF,1-0,Sporting Gijón,2020,Oct,22,22/Oct/2020,Thu,1,1,0,Málaga CF
8,Sat Oct 24 2020,FC Cartagena,3-0,UD Las Palmas,2020,Oct,24,24/Oct/2020,Sat,3,3,0,FC Cartagena
8,Sat Oct 24 2020,UD Logroñés,02-Mar,CD Lugo,2020,Oct,24,24/Oct/2020,Sat,5,2,3,CD Lugo
8,Sat Oct 24 2020,CD Castellón,0-1,Girona FC,2020,Oct,24,24/Oct/2020,Sat,1,0,1,Girona FC
8,Sat Oct 24 2020,UD Almería,3-0,CF Fuenlabrada,2020,Oct,24,24/Oct/2020,Sat,3,3,0,UD Almería
8,Sun Oct 25 2020,Sporting Gijón,02-Jan,SD Ponferradina,2020,Oct,25,25/Oct/2020,Sun,3,2,1,Sporting Gijón
8,Sun Oct 25 2020,CD Leganés,02-Jan,Real Oviedo,2020,Oct,25,25/Oct/2020,Sun,3,2,1,CD Leganés
8,Sun Oct 25 2020,CD Tenerife,0-0,RCD Espanyol,2020,Oct,25,25/Oct/2020,Sun,0,0,0,Draw
8,Sun Oct 25 2020,Albacete Balompié,02-Jan,Rayo Vallecano,2020,Oct,25,25/Oct/2020,Sun,3,2,1,Albacete Balompié
8,Sun Oct 25 2020,Málaga CF,01-Jan,CD Mirandés,2020,Oct,25,25/Oct/2020,Sun,2,1,1,Draw
8,Sun Oct 25 2020,Real Zaragoza,0-0,CE Sabadell,2020,Oct,25,25/Oct/2020,Sun,0,0,0,Draw
8,Mon Oct 26 2020,AD Alcorcón,0-2,RCD Mallorca,2020,Oct,26,26/Oct/2020,Mon,2,0,2,RCD Mallorca
9,Tue Oct 27 2020,Girona FC,02-Jan,FC Cartagena,2020,Oct,27,27/Oct/2020,Tue,3,2,1,Girona FC
9,Wed Oct 28 2020,Albacete Balompié,01-Jan,UD Las Palmas,2020,Oct,28,28/Oct/2020,Wed,2,1,1,Draw
9,Wed Oct 28 2020,CD Castellón,01-Feb,UD Almería,2020,Oct,28,28/Oct/2020,Wed,3,1,2,UD Almería
9,Wed Oct 28 2020,RCD Espanyol,2-0,SD Ponferradina,2020,Oct,28,28/Oct/2020,Wed,2,2,0,RCD Espanyol
9,Wed Oct 28 2020,Real Oviedo,02-Mar,UD Logroñés,2020,Oct,28,28/Oct/2020,Wed,5,2,3,UD Logroñés
9,Thu Oct 29 2020,AD Alcorcón,01-Feb,Sporting Gijón,2020,Oct,29,29/Oct/2020,Thu,3,1,2,Sporting Gijón
9,Thu Oct 29 2020,CD Mirandés,1-0,Real Zaragoza,2020,Oct,29,29/Oct/2020,Thu,1,1,0,CD Mirandés
9,Thu Oct 29 2020,CD Tenerife,01-Jan,CD Lugo,2020,Oct,29,29/Oct/2020,Thu,2,1,1,Draw
9,Thu Oct 29 2020,RCD Mallorca,03-Jan,Málaga CF,2020,Oct,29,29/Oct/2020,Thu,4,3,1,RCD Mallorca
9,Thu Oct 29 2020,Rayo Vallecano,2-0,CF Fuenlabrada,2020,Oct,29,29/Oct/2020,Thu,2,2,0,Rayo Vallecano
9,Thu Oct 29 2020,CE Sabadell,1-0,CD Leganés,2020,Oct,29,29/Oct/2020,Thu,1,1,0,CE Sabadell
10,Sat Oct 31 2020,FC Cartagena,03-Jan,Albacete Balompié,2020,Oct,31,31/Oct/2020,Sat,4,3,1,FC Cartagena
10,Sat Oct 31 2020,UD Las Palmas,01-Feb,Real Oviedo,2020,Oct,31,31/Oct/2020,Sat,3,1,2,Real Oviedo
10,Sun Nov 1 2020,CD Leganés,1-0,CD Mirandés,2020,Nov,1,1/Nov/2020,Sun,1,1,0,CD Leganés
10,Sun Nov 1 2020,Real Zaragoza,0-0,RCD Mallorca,2020,Nov,1,1/Nov/2020,Sun,0,0,0,Draw
10,Sun Nov 1 2020,CF Fuenlabrada,01-Jan,CD Tenerife,2020,Nov,1,1/Nov/2020,Sun,2,1,1,Draw
10,Sun Nov 1 2020,SD Ponferradina,0-3,CE Sabadell,2020,Nov,1,1/Nov/2020,Sun,3,0,3,CE Sabadell
10,Sun Nov 1 2020,CD Lugo,1-0,Rayo Vallecano,2020,Nov,1,1/Nov/2020,Sun,1,1,0,CD Lugo
10,Sun Nov 1 2020,UD Almería,0-0,Girona FC,2020,Nov,1,1/Nov/2020,Sun,0,0,0,Draw
10,Mon Nov 2 2020,UD Logroñés,1-0,AD Alcorcón,2020,Nov,2,2/Nov/2020,Mon,1,1,0,UD Logroñés
10,Mon Nov 2 2020,Sporting Gijón,1-0,CD Castellón,2020,Nov,2,2/Nov/2020,Mon,1,1,0,Sporting Gijón
10,Mon Nov 2 2020,Málaga CF,0-3,RCD Espanyol,2020,Nov,2,2/Nov/2020,Mon,3,0,3,RCD Espanyol
1,Wed Nov 4 2020,Real Zaragoza,02-Feb,Girona FC,2020,Nov,4,4/Nov/2020,Wed,4,2,2,Draw
1,Thu Nov 5 2020,CE Sabadell,01-Feb,UD Almería,2020,Nov,5,5/Nov/2020,Thu,3,1,2,UD Almería
6,Thu Nov 5 2020,AD Alcorcón,0-1,SD Ponferradina,2020,Nov,5,5/Nov/2020,Thu,1,0,1,SD Ponferradina
11,Fri Nov 6 2020,Albacete Balompié,0-0,CD Leganés,2020,Nov,6,6/Nov/2020,Fri,0,0,0,Draw
11,Sat Nov 7 2020,FC Cartagena,0-1,UD Logroñés,2020,Nov,7,7/Nov/2020,Sat,1,0,1,UD Logroñés
11,Sat Nov 7 2020,CD Mirandés,1-0,Sporting Gijón,2020,Nov,7,7/Nov/2020,Sat,1,1,0,CD Mirandés
11,Sat Nov 7 2020,RCD Espanyol,02-Jan,CD Lugo,2020,Nov,7,7/Nov/2020,Sat,3,2,1,RCD Espanyol
11,Sun Nov 8 2020,CE Sabadell,01-Feb,Málaga CF,2020,Nov,8,8/Nov/2020,Sun,3,1,2,Málaga CF
11,Sun Nov 8 2020,AD Alcorcón,0-3,CF Fuenlabrada,2020,Nov,8,8/Nov/2020,Sun,3,0,3,CF Fuenlabrada
11,Sun Nov 8 2020,Rayo Vallecano,0-1,UD Almería,2020,Nov,8,8/Nov/2020,Sun,1,0,1,UD Almería
11,Sun Nov 8 2020,RCD Mallorca,3-0,SD Ponferradina,2020,Nov,8,8/Nov/2020,Sun,3,3,0,RCD Mallorca
11,Sun Nov 8 2020,Real Oviedo,4-0,CD Castellón,2020,Nov,8,8/Nov/2020,Sun,4,4,0,Real Oviedo
11,Sun Nov 8 2020,CD Tenerife,1-0,Real Zaragoza,2020,Nov,8,8/Nov/2020,Sun,1,1,0,CD Tenerife
11,Mon Nov 9 2020,Girona FC,01-Jan,UD Las Palmas,2020,Nov,9,9/Nov/2020,Mon,2,1,1,Draw
12,Fri Nov 13 2020,Real Zaragoza,01-Feb,Real Oviedo,2020,Nov,13,13/Nov/2020,Fri,3,1,2,Real Oviedo
12,Sat Nov 14 2020,CF Fuenlabrada,01-Jan,RCD Espanyol,2020,Nov,14,14/Nov/2020,Sat,2,1,1,Draw
12,Sat Nov 14 2020,UD Almería,02-Jan,CD Mirandés,2020,Nov,14,14/Nov/2020,Sat,3,2,1,UD Almería
12,Sat Nov 14 2020,CD Lugo,1-0,Albacete Balompié,2020,Nov,14,14/Nov/2020,Sat,1,1,0,CD Lugo
12,Sat Nov 14 2020,Girona FC,0-1,RCD Mallorca,2020,Nov,14,14/Nov/2020,Sat,1,0,1,RCD Mallorca
12,Sun Nov 15 2020,CD Leganés,1-0,AD Alcorcón,2020,Nov,15,15/Nov/2020,Sun,1,1,0,CD Leganés
12,Sun Nov 15 2020,SD Ponferradina,01-Jan,Málaga CF,2020,Nov,15,15/Nov/2020,Sun,2,1,1,Draw
12,Sun Nov 15 2020,CD Castellón,02-Jan,FC Cartagena,2020,Nov,15,15/Nov/2020,Sun,3,2,1,CD Castellón
12,Sun Nov 15 2020,UD Logroñés,1-0,CE Sabadell,2020,Nov,15,15/Nov/2020,Sun,1,1,0,UD Logroñés
12,Sun Nov 15 2020,UD Las Palmas,1-0,CD Tenerife,2020,Nov,15,15/Nov/2020,Sun,1,1,0,UD Las Palmas
12,Mon Nov 16 2020,Sporting Gijón,01-Jan,Rayo Vallecano,2020,Nov,16,16/Nov/2020,Mon,2,1,1,Draw
13,Fri Nov 20 2020,AD Alcorcón,,CD Lugo,2020,Nov,20,20/Nov/2020,Fri,1,0,1,CD Lugo
13,Fri Nov 20 2020,RCD Espanyol,,Girona FC,2020,Nov,20,20/Nov/2020,Fri,1,0,1,Girona FC
13,Sat Nov 21 2020,Málaga CF,,CD Leganés,2020,Nov,21,21/Nov/2020,Sat,1,0,1,CD Leganés
13,Sat Nov 21 2020,CD Mirandés,,FC Cartagena,2020,Nov,21,21/Nov/2020,Sat,1,0,1,FC Cartagena
13,Sat Nov 21 2020,Rayo Vallecano,,CD Castellón,2020,Nov,21,21/Nov/2020,Sat,1,0,1,CD Castellón
13,Sat Nov 21 2020,Real Oviedo,,CF Fuenlabrada,2020,Nov,21,21/Nov/2020,Sat,1,0,1,CF Fuenlabrada
13,Sun Nov 22 2020,CE Sabadell,,UD Las Palmas,2020,Nov,22,22/Nov/2020,Sun,1,0,1,UD Las Palmas
13,Sun Nov 22 2020,RCD Mallorca,,Sporting Gijón,2020,Nov,22,22/Nov/2020,Sun,1,0,1,Sporting Gijón
13,Sun Nov 22 2020,CD Tenerife,,UD Logroñés,2020,Nov,22,22/Nov/2020,Sun,1,0,1,UD Logroñés
13,Sun Nov 22 2020,SD Ponferradina,,Real Zaragoza,2020,Nov,22,22/Nov/2020,Sun,1,0,1,Real Zaragoza
13,Mon Nov 23 2020,Albacete Balompié,,UD Almería,2020,Nov,23,23/Nov/2020,Mon,1,0,1,UD Almería
14,Tue Nov 24 2020,CD Castellón,,AD Alcorcón,2020,Nov,24,24/Nov/2020,Tue,1,0,1,AD Alcorcón
14,Tue Nov 24 2020,Girona FC,,Málaga CF,2020,Nov,24,24/Nov/2020,Tue,1,0,1,Málaga CF
14,Tue Nov 24 2020,CD Lugo,,Real Oviedo,2020,Nov,24,24/Nov/2020,Tue,1,0,1,Real Oviedo
14,Wed Nov 25 2020,Real Zaragoza,,Rayo Vallecano,2020,Nov,25,25/Nov/2020,Wed,1,0,1,Rayo Vallecano
14,Wed Nov 25 2020,Sporting Gijón,,CE Sabadell,2020,Nov,25,25/Nov/2020,Wed,1,0,1,CE Sabadell
14,Wed Nov 25 2020,UD Las Palmas,,CD Mirandés,2020,Nov,25,25/Nov/2020,Wed,1,0,1,CD Mirandés
14,Wed Nov 25 2020,FC Cartagena,,RCD Mallorca,2020,Nov,25,25/Nov/2020,Wed,1,0,1,RCD Mallorca
14,Wed Nov 25 2020,CF Fuenlabrada,,SD Ponferradina,2020,Nov,25,25/Nov/2020,Wed,1,0,1,SD Ponferradina
14,Thu Nov 26 2020,CD Leganés,,RCD Espanyol,2020,Nov,26,26/Nov/2020,Thu,1,0,1,RCD Espanyol
14,Thu Nov 26 2020,UD Logroñés,,Albacete Balompié,2020,Nov,26,26/Nov/2020,Thu,1,0,1,Albacete Balompié
14,Thu Nov 26 2020,UD Almería,,CD Tenerife,2020,Nov,26,26/Nov/2020,Thu,1,0,1,CD Tenerife
15,Fri Nov 27 2020,AD Alcorcón,,Girona FC,2020,Nov,27,27/Nov/2020,Fri,1,0,1,Girona FC
15,Fri Nov 27 2020,Málaga CF,,CD Lugo,2020,Nov,27,27/Nov/2020,Fri,1,0,1,CD Lugo
15,Sat Nov 28 2020,CE Sabadell,,CF Fuenlabrada,2020,Nov,28,28/Nov/2020,Sat,1,0,1,CF Fuenlabrada
15,Sat Nov 28 2020,Rayo Vallecano,,FC Cartagena,2020,Nov,28,28/Nov/2020,Sat,1,0,1,FC Cartagena
15,Sat Nov 28 2020,CD Mirandés,,CD Castellón,2020,Nov,28,28/Nov/2020,Sat,1,0,1,CD Castellón
15,Sun Nov 29 2020,Albacete Balompié,,CD Tenerife,2020,Nov,29,29/Nov/2020,Sun,1,0,1,CD Tenerife
15,Sun Nov 29 2020,RCD Espanyol,,Real Zaragoza,2020,Nov,29,29/Nov/2020,Sun,1,0,1,Real Zaragoza
15,Sun Nov 29 2020,RCD Mallorca,,UD Logroñés,2020,Nov,29,29/Nov/2020,Sun,1,0,1,UD Logroñés
15,Sun Nov 29 2020,SD Ponferradina,,CD Leganés,2020,Nov,29,29/Nov/2020,Sun,1,0,1,CD Leganés
15,Sun Nov 29 2020,UD Las Palmas,,Sporting Gijón,2020,Nov,29,29/Nov/2020,Sun,1,0,1,Sporting Gijón
15,Mon Nov 30 2020,Real Oviedo,,UD Almería,2020,Nov,30,30/Nov/2020,Mon,1,0,1,UD Almería
16,Tue Dec 1 2020,CF Fuenlabrada,,Málaga CF,2020,Dec,1,1/Dec/2020,Tue,1,0,1,Málaga CF
16,Tue Dec 1 2020,Girona FC,,CD Mirandés,2020,Dec,1,1/Dec/2020,Tue,1,0,1,CD Mirandés
16,Wed Dec 2 2020,CD Leganés,,Rayo Vallecano,2020,Dec,2,2/Dec/2020,Wed,1,0,1,Rayo Vallecano
16,Wed Dec 2 2020,FC Cartagena,,RCD Espanyol,2020,Dec,2,2/Dec/2020,Wed,1,0,1,RCD Espanyol
16,Wed Dec 2 2020,UD Logroñés,,SD Ponferradina,2020,Dec,2,2/Dec/2020,Wed,1,0,1,SD Ponferradina
16,Wed Dec 2 2020,CD Castellón,,Real Zaragoza,2020,Dec,2,2/Dec/2020,Wed,1,0,1,Real Zaragoza
16,Wed Dec 2 2020,CD Lugo,,UD Las Palmas,2020,Dec,2,2/Dec/2020,Wed,1,0,1,UD Las Palmas
16,Thu Dec 3 2020,CD Tenerife,,CE Sabadell,2020,Dec,3,3/Dec/2020,Thu,1,0,1,CE Sabadell
16,Thu Dec 3 2020,Real Oviedo,,AD Alcorcón,2020,Dec,3,3/Dec/2020,Thu,1,0,1,AD Alcorcón
16,Thu Dec 3 2020,UD Almería,,RCD Mallorca,2020,Dec,3,3/Dec/2020,Thu,1,0,1,RCD Mallorca
16,Thu Dec 3 2020,Sporting Gijón,,Albacete Balompié,2020,Dec,3,3/Dec/2020,Thu,1,0,1,Albacete Balompié
17,Sat Dec 5 2020,Rayo Vallecano,,UD Logroñés,2020,Dec,5,5/Dec/2020,Sat,1,0,1,UD Logroñés
17,Sat Dec 5 2020,SD Ponferradina,,UD Las Palmas,2020,Dec,5,5/Dec/2020,Sat,1,0,1,UD Las Palmas
17,Sat Dec 5 2020,CD Mirandés,,CD Lugo,2020,Dec,5,5/Dec/2020,Sat,1,0,1,CD Lugo
17,Sat Dec 5 2020,Málaga CF,,FC Cartagena,2020,Dec,5,5/Dec/2020,Sat,1,0,1,FC Cartagena
17,Sun Dec 6 2020,AD Alcorcón,,UD Almería,2020,Dec,6,6/Dec/2020,Sun,1,0,1,UD Almería
17,Sun Dec 6 2020,RCD Espanyol,,Sporting Gijón,2020,Dec,6,6/Dec/2020,Sun,1,0,1,Sporting Gijón
17,Sun Dec 6 2020,Albacete Balompié,,Girona FC,2020,Dec,6,6/Dec/2020,Sun,1,0,1,Girona FC
17,Sun Dec 6 2020,CE Sabadell,,Real Oviedo,2020,Dec,6,6/Dec/2020,Sun,1,0,1,Real Oviedo
17,Sun Dec 6 2020,Real Zaragoza,,CF Fuenlabrada,2020,Dec,6,6/Dec/2020,Sun,1,0,1,CF Fuenlabrada
17,Mon Dec 7 2020,CD Tenerife,,CD Leganés,2020,Dec,7,7/Dec/2020,Mon,1,0,1,CD Leganés
17,Mon Dec 7 2020,RCD Mallorca,,CD Castellón,2020,Dec,7,7/Dec/2020,Mon,1,0,1,CD Castellón
18,Sun Dec 13 2020,CD Castellón,,Albacete Balompié,2020,Dec,13,13/Dec/2020,Sun,1,0,1,Albacete Balompié
18,Sun Dec 13 2020,CD Leganés,,RCD Mallorca,2020,Dec,13,13/Dec/2020,Sun,1,0,1,RCD Mallorca
18,Sun Dec 13 2020,CD Lugo,,SD Ponferradina,2020,Dec,13,13/Dec/2020,Sun,1,0,1,SD Ponferradina
18,Sun Dec 13 2020,FC Cartagena,,CE Sabadell,2020,Dec,13,13/Dec/2020,Sun,1,0,1,CE Sabadell
18,Sun Dec 13 2020,Girona FC,,Rayo Vallecano,2020,Dec,13,13/Dec/2020,Sun,1,0,1,Rayo Vallecano
18,Sun Dec 13 2020,CF Fuenlabrada,,CD Mirandés,2020,Dec,13,13/Dec/2020,Sun,1,0,1,CD Mirandés
18,Sun Dec 13 2020,Real Oviedo,,CD Tenerife,2020,Dec,13,13/Dec/2020,Sun,1,0,1,CD Tenerife
18,Sun Dec 13 2020,Sporting Gijón,,Real Zaragoza,2020,Dec,13,13/Dec/2020,Sun,1,0,1,Real Zaragoza
18,Sun Dec 13 2020,UD Almería,,Málaga CF,2020,Dec,13,13/Dec/2020,Sun,1,0,1,Málaga CF
18,Sun Dec 13 2020,UD Las Palmas,,AD Alcorcón,2020,Dec,13,13/Dec/2020,Sun,1,0,1,AD Alcorcón
18,Sun Dec 13 2020,UD Logroñés,,RCD Espanyol,2020,Dec,13,13/Dec/2020,Sun,1,0,1,RCD Espanyol
19,Sun Dec 20 2020,AD Alcorcón,,FC Cartagena,2020,Dec,20,20/Dec/2020,Sun,1,0,1,FC Cartagena
