Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
3,Sun Aug 19 2018,Sunderland AFC,3-0,Scunthorpe United FC,2018,Aug,19,19/Aug/2018,Sun,3,3,0,Sunderland AFC
4,Tue Aug 21 2018,Charlton Athletic FC,0-1,Peterborough United FC,2018,Aug,21,21/Aug/2018,Tue,1,0,1,Peterborough United FC
4,Tue Aug 21 2018,Blackpool FC,2-0,Coventry City FC,2018,Aug,21,21/Aug/2018,Tue,2,2,0,Blackpool FC
4,Tue Aug 21 2018,Bradford City AFC,1-0,Burton Albion FC,2018,Aug,21,21/Aug/2018,Tue,1,1,0,Bradford City AFC
4,Tue Aug 21 2018,Bristol Rovers FC,01-Feb,Portsmouth FC,2018,Aug,21,21/Aug/2018,Tue,3,1,2,Portsmouth FC
4,Tue Aug 21 2018,AFC Wimbledon,01-Mar,Walsall FC,2018,Aug,21,21/Aug/2018,Tue,4,1,3,Walsall FC
4,Tue Aug 21 2018,Doncaster Rovers FC,0-0,Shrewsbury Town FC,2018,Aug,21,21/Aug/2018,Tue,0,0,0,Draw
4,Tue Aug 21 2018,Luton Town FC,2-0,Southend United FC,2018,Aug,21,21/Aug/2018,Tue,2,2,0,Luton Town FC
4,Tue Aug 21 2018,Oxford United FC,02-Mar,Accrington Stanley FC,2018,Aug,21,21/Aug/2018,Tue,5,2,3,Accrington Stanley FC
4,Tue Aug 21 2018,Plymouth Argyle FC,01-Jan,Wycombe Wanderers FC,2018,Aug,21,21/Aug/2018,Tue,2,1,1,Draw
4,Tue Aug 21 2018,Rochdale AFC,0-4,Barnsley FC,2018,Aug,21,21/Aug/2018,Tue,4,0,4,Barnsley FC
4,Wed Aug 22 2018,Gillingham FC,01-Apr,Sunderland AFC,2018,Aug,22,22/Aug/2018,Wed,5,1,4,Sunderland AFC
4,Wed Aug 22 2018,Scunthorpe United FC,0-5,Fleetwood Town FC,2018,Aug,22,22/Aug/2018,Wed,5,0,5,Fleetwood Town FC
5,Sat Aug 25 2018,Charlton Athletic FC,0-0,Fleetwood Town FC,2018,Aug,25,25/Aug/2018,Sat,0,0,0,Draw
5,Sat Aug 25 2018,Blackpool FC,01-Jan,Accrington Stanley FC,2018,Aug,25,25/Aug/2018,Sat,2,1,1,Draw
5,Sat Aug 25 2018,Bradford City AFC,01-Feb,Wycombe Wanderers FC,2018,Aug,25,25/Aug/2018,Sat,3,1,2,Wycombe Wanderers FC
5,Sat Aug 25 2018,Bristol Rovers FC,0-1,Southend United FC,2018,Aug,25,25/Aug/2018,Sat,1,0,1,Southend United FC
5,Sat Aug 25 2018,AFC Wimbledon,01-Feb,Sunderland AFC,2018,Aug,25,25/Aug/2018,Sat,3,1,2,Sunderland AFC
5,Sat Aug 25 2018,Scunthorpe United FC,02-Feb,Barnsley FC,2018,Aug,25,25/Aug/2018,Sat,4,2,2,Draw
5,Sat Aug 25 2018,Gillingham FC,01-Jan,Coventry City FC,2018,Aug,25,25/Aug/2018,Sat,2,1,1,Draw
5,Sat Aug 25 2018,Luton Town FC,03-Feb,Shrewsbury Town FC,2018,Aug,25,25/Aug/2018,Sat,5,3,2,Luton Town FC
5,Sat Aug 25 2018,Oxford United FC,03-Jan,Burton Albion FC,2018,Aug,25,25/Aug/2018,Sat,4,3,1,Oxford United FC
5,Sat Aug 25 2018,Plymouth Argyle FC,01-May,Peterborough United FC,2018,Aug,25,25/Aug/2018,Sat,6,1,5,Peterborough United FC
5,Sat Aug 25 2018,Doncaster Rovers FC,0-0,Portsmouth FC,2018,Aug,25,25/Aug/2018,Sat,0,0,0,Draw
5,Sat Aug 25 2018,Rochdale AFC,01-Feb,Walsall FC,2018,Aug,25,25/Aug/2018,Sat,3,1,2,Walsall FC
6,Sat Sep 1 2018,Accrington Stanley FC,01-Jan,Scunthorpe United FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
6,Sat Sep 1 2018,Barnsley FC,02-Jan,Gillingham FC,2018,Sep,1,1/Sep/2018,Sat,3,2,1,Barnsley FC
6,Sat Sep 1 2018,Burton Albion FC,3-0,AFC Wimbledon,2018,Sep,1,1/Sep/2018,Sat,3,3,0,Burton Albion FC
6,Sat Sep 1 2018,Coventry City FC,0-1,Rochdale AFC,2018,Sep,1,1/Sep/2018,Sat,1,0,1,Rochdale AFC
6,Sat Sep 1 2018,Walsall FC,0-0,Blackpool FC,2018,Sep,1,1/Sep/2018,Sat,0,0,0,Draw
6,Sat Sep 1 2018,Peterborough United FC,01-Jan,Doncaster Rovers FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
6,Sat Sep 1 2018,Portsmouth FC,3-0,Plymouth Argyle FC,2018,Sep,1,1/Sep/2018,Sat,3,3,0,Portsmouth FC
6,Sat Sep 1 2018,Shrewsbury Town FC,01-Jan,Bristol Rovers FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
6,Sat Sep 1 2018,Southend United FC,01-Feb,Charlton Athletic FC,2018,Sep,1,1/Sep/2018,Sat,3,1,2,Charlton Athletic FC
6,Sat Sep 1 2018,Sunderland AFC,01-Jan,Oxford United FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
6,Sat Sep 1 2018,Wycombe Wanderers FC,01-Jan,Luton Town FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
6,Sat Sep 1 2018,Fleetwood Town FC,02-Jan,Bradford City AFC,2018,Sep,1,1/Sep/2018,Sat,3,2,1,Fleetwood Town FC
7,Sat Sep 8 2018,Bristol Rovers FC,0-0,Plymouth Argyle FC,2018,Sep,8,8/Sep/2018,Sat,0,0,0,Draw
7,Sat Sep 8 2018,Accrington Stanley FC,01-Jan,Burton Albion FC,2018,Sep,8,8/Sep/2018,Sat,2,1,1,Draw
7,Sat Sep 8 2018,Barnsley FC,01-Jan,Walsall FC,2018,Sep,8,8/Sep/2018,Sat,2,1,1,Draw
7,Sat Sep 8 2018,Sunderland AFC,01-Jan,Fleetwood Town FC,2018,Sep,8,8/Sep/2018,Sat,2,1,1,Draw
7,Sat Sep 8 2018,Charlton Athletic FC,03-Feb,Wycombe Wanderers FC,2018,Sep,8,8/Sep/2018,Sat,5,3,2,Charlton Athletic FC
7,Sat Sep 8 2018,Doncaster Rovers FC,02-Jan,Luton Town FC,2018,Sep,8,8/Sep/2018,Sat,3,2,1,Doncaster Rovers FC
7,Sat Sep 8 2018,Gillingham FC,0-1,AFC Wimbledon,2018,Sep,8,8/Sep/2018,Sat,1,0,1,AFC Wimbledon
7,Sat Sep 8 2018,Portsmouth FC,01-Jan,Shrewsbury Town FC,2018,Sep,8,8/Sep/2018,Sat,2,1,1,Draw
7,Sat Sep 8 2018,Scunthorpe United FC,03-Mar,Rochdale AFC,2018,Sep,8,8/Sep/2018,Sat,6,3,3,Draw
7,Sat Sep 8 2018,Southend United FC,02-Mar,Peterborough United FC,2018,Sep,8,8/Sep/2018,Sat,5,2,3,Peterborough United FC
7,Sat Sep 8 2018,Blackpool FC,03-Feb,Bradford City AFC,2018,Sep,8,8/Sep/2018,Sat,5,3,2,Blackpool FC
7,Sun Sep 9 2018,Oxford United FC,01-Feb,Coventry City FC,2018,Sep,9,9/Sep/2018,Sun,3,1,2,Coventry City FC
8,Sat Sep 15 2018,AFC Wimbledon,02-Mar,Scunthorpe United FC,2018,Sep,15,15/Sep/2018,Sat,5,2,3,Scunthorpe United FC
8,Sat Sep 15 2018,Bradford City AFC,0-2,Charlton Athletic FC,2018,Sep,15,15/Sep/2018,Sat,2,0,2,Charlton Athletic FC
8,Sat Sep 15 2018,Burton Albion FC,02-Jan,Sunderland AFC,2018,Sep,15,15/Sep/2018,Sat,3,2,1,Burton Albion FC
8,Sat Sep 15 2018,Coventry City FC,1-0,Barnsley FC,2018,Sep,15,15/Sep/2018,Sat,1,1,0,Coventry City FC
8,Sat Sep 15 2018,Fleetwood Town FC,01-Jan,Accrington Stanley FC,2018,Sep,15,15/Sep/2018,Sat,2,1,1,Draw
8,Sat Sep 15 2018,Wycombe Wanderers FC,0-0,Oxford United FC,2018,Sep,15,15/Sep/2018,Sat,0,0,0,Draw
8,Sat Sep 15 2018,Peterborough United FC,01-Feb,Portsmouth FC,2018,Sep,15,15/Sep/2018,Sat,3,1,2,Portsmouth FC
8,Sat Sep 15 2018,Plymouth Argyle FC,0-1,Blackpool FC,2018,Sep,15,15/Sep/2018,Sat,1,0,1,Blackpool FC
8,Sat Sep 15 2018,Rochdale AFC,3-0,Gillingham FC,2018,Sep,15,15/Sep/2018,Sat,3,3,0,Rochdale AFC
8,Sat Sep 15 2018,Shrewsbury Town FC,2-0,Southend United FC,2018,Sep,15,15/Sep/2018,Sat,2,2,0,Shrewsbury Town FC
8,Sat Sep 15 2018,Luton Town FC,1-0,Bristol Rovers FC,2018,Sep,15,15/Sep/2018,Sat,1,1,0,Luton Town FC
8,Sat Sep 15 2018,Walsall FC,01-Apr,Doncaster Rovers FC,2018,Sep,15,15/Sep/2018,Sat,5,1,4,Doncaster Rovers FC
9,Sat Sep 22 2018,Accrington Stanley FC,02-Jan,AFC Wimbledon,2018,Sep,22,22/Sep/2018,Sat,3,2,1,Accrington Stanley FC
9,Sat Sep 22 2018,Blackpool FC,0-0,Luton Town FC,2018,Sep,22,22/Sep/2018,Sat,0,0,0,Draw
9,Sat Sep 22 2018,Bristol Rovers FC,03-Jan,Coventry City FC,2018,Sep,22,22/Sep/2018,Sat,4,3,1,Bristol Rovers FC
9,Sat Sep 22 2018,Charlton Athletic FC,02-Jan,Plymouth Argyle FC,2018,Sep,22,22/Sep/2018,Sat,3,2,1,Charlton Athletic FC
9,Sat Sep 22 2018,Sunderland AFC,04-Jan,Rochdale AFC,2018,Sep,22,22/Sep/2018,Sat,5,4,1,Sunderland AFC
9,Sat Sep 22 2018,Gillingham FC,02-Apr,Peterborough United FC,2018,Sep,22,22/Sep/2018,Sat,6,2,4,Peterborough United FC
9,Sat Sep 22 2018,Oxford United FC,01-Feb,Walsall FC,2018,Sep,22,22/Sep/2018,Sat,3,1,2,Walsall FC
9,Sat Sep 22 2018,Portsmouth FC,02-Feb,Wycombe Wanderers FC,2018,Sep,22,22/Sep/2018,Sat,4,2,2,Draw
9,Sat Sep 22 2018,Scunthorpe United FC,1-0,Shrewsbury Town FC,2018,Sep,22,22/Sep/2018,Sat,1,1,0,Scunthorpe United FC
9,Sat Sep 22 2018,Southend United FC,1-0,Fleetwood Town FC,2018,Sep,22,22/Sep/2018,Sat,1,1,0,Southend United FC
9,Sat Sep 22 2018,Doncaster Rovers FC,02-Jan,Bradford City AFC,2018,Sep,22,22/Sep/2018,Sat,3,2,1,Doncaster Rovers FC
10,Sat Sep 29 2018,Walsall FC,0-1,Accrington Stanley FC,2018,Sep,29,29/Sep/2018,Sat,1,0,1,Accrington Stanley FC
10,Sat Sep 29 2018,Coventry City FC,01-Jan,Sunderland AFC,2018,Sep,29,29/Sep/2018,Sat,2,1,1,Draw
10,Sat Sep 29 2018,AFC Wimbledon,02-Jan,Oxford United FC,2018,Sep,29,29/Sep/2018,Sat,3,2,1,AFC Wimbledon
10,Sat Sep 29 2018,Bradford City AFC,0-0,Bristol Rovers FC,2018,Sep,29,29/Sep/2018,Sat,0,0,0,Draw
10,Sat Sep 29 2018,Burton Albion FC,0-0,Scunthorpe United FC,2018,Sep,29,29/Sep/2018,Sat,0,0,0,Draw
10,Sat Sep 29 2018,Fleetwood Town FC,01-Mar,Barnsley FC,2018,Sep,29,29/Sep/2018,Sat,4,1,3,Barnsley FC
10,Sat Sep 29 2018,Luton Town FC,02-Feb,Charlton Athletic FC,2018,Sep,29,29/Sep/2018,Sat,4,2,2,Draw
10,Sat Sep 29 2018,Peterborough United FC,02-Feb,Blackpool FC,2018,Sep,29,29/Sep/2018,Sat,4,2,2,Draw
10,Sat Sep 29 2018,Plymouth Argyle FC,02-Mar,Doncaster Rovers FC,2018,Sep,29,29/Sep/2018,Sat,5,2,3,Doncaster Rovers FC
10,Sat Sep 29 2018,Rochdale AFC,01-Mar,Portsmouth FC,2018,Sep,29,29/Sep/2018,Sat,4,1,3,Portsmouth FC
10,Sat Sep 29 2018,Wycombe Wanderers FC,02-Mar,Southend United FC,2018,Sep,29,29/Sep/2018,Sat,5,2,3,Southend United FC
10,Sat Sep 29 2018,Shrewsbury Town FC,02-Feb,Gillingham FC,2018,Sep,29,29/Sep/2018,Sat,4,2,2,Draw
11,Tue Oct 2 2018,Coventry City FC,0-1,Portsmouth FC,2018,Oct,2,2/Oct/2018,Tue,1,0,1,Portsmouth FC
11,Tue Oct 2 2018,AFC Wimbledon,0-1,Bradford City AFC,2018,Oct,2,2/Oct/2018,Tue,1,0,1,Bradford City AFC
11,Tue Oct 2 2018,Accrington Stanley FC,1-0,Doncaster Rovers FC,2018,Oct,2,2/Oct/2018,Tue,1,1,0,Accrington Stanley FC
11,Tue Oct 2 2018,Barnsley FC,01-Jan,Plymouth Argyle FC,2018,Oct,2,2/Oct/2018,Tue,2,1,1,Draw
11,Tue Oct 2 2018,Burton Albion FC,01-Feb,Southend United FC,2018,Oct,2,2/Oct/2018,Tue,3,1,2,Southend United FC
11,Tue Oct 2 2018,Walsall FC,0-0,Shrewsbury Town FC,2018,Oct,2,2/Oct/2018,Tue,0,0,0,Draw
11,Tue Oct 2 2018,Fleetwood Town FC,01-Jan,Wycombe Wanderers FC,2018,Oct,2,2/Oct/2018,Tue,2,1,1,Draw
11,Tue Oct 2 2018,Oxford United FC,01-Feb,Luton Town FC,2018,Oct,2,2/Oct/2018,Tue,3,1,2,Luton Town FC
11,Tue Oct 2 2018,Rochdale AFC,0-0,Bristol Rovers FC,2018,Oct,2,2/Oct/2018,Tue,0,0,0,Draw
11,Tue Oct 2 2018,Scunthorpe United FC,05-Mar,Charlton Athletic FC,2018,Oct,2,2/Oct/2018,Tue,8,5,3,Scunthorpe United FC
11,Tue Oct 2 2018,Sunderland AFC,02-Feb,Peterborough United FC,2018,Oct,2,2/Oct/2018,Tue,4,2,2,Draw
12,Sat Oct 6 2018,Wycombe Wanderers FC,02-Jan,Burton Albion FC,2018,Oct,6,6/Oct/2018,Sat,3,2,1,Wycombe Wanderers FC
12,Sat Oct 6 2018,Shrewsbury Town FC,1-0,Accrington Stanley FC,2018,Oct,6,6/Oct/2018,Sat,1,1,0,Shrewsbury Town FC
12,Sat Oct 6 2018,Blackpool FC,02-Feb,Rochdale AFC,2018,Oct,6,6/Oct/2018,Sat,4,2,2,Draw
12,Sat Oct 6 2018,Bradford City AFC,01-Feb,Sunderland AFC,2018,Oct,6,6/Oct/2018,Sat,3,1,2,Sunderland AFC
12,Sat Oct 6 2018,Bristol Rovers FC,0-1,Walsall FC,2018,Oct,6,6/Oct/2018,Sat,1,0,1,Walsall FC
12,Sat Oct 6 2018,Southend United FC,0-0,Oxford United FC,2018,Oct,6,6/Oct/2018,Sat,0,0,0,Draw
12,Sat Oct 6 2018,Doncaster Rovers FC,0-4,Fleetwood Town FC,2018,Oct,6,6/Oct/2018,Sat,4,0,4,Fleetwood Town FC
12,Sat Oct 6 2018,Luton Town FC,03-Feb,Scunthorpe United FC,2018,Oct,6,6/Oct/2018,Sat,5,3,2,Luton Town FC
12,Sat Oct 6 2018,Peterborough United FC,0-4,Barnsley FC,2018,Oct,6,6/Oct/2018,Sat,4,0,4,Barnsley FC
12,Sat Oct 6 2018,Plymouth Argyle FC,1-0,AFC Wimbledon,2018,Oct,6,6/Oct/2018,Sat,1,1,0,Plymouth Argyle FC
12,Sat Oct 6 2018,Portsmouth FC,0-2,Gillingham FC,2018,Oct,6,6/Oct/2018,Sat,2,0,2,Gillingham FC
12,Sat Oct 6 2018,Charlton Athletic FC,01-Feb,Coventry City FC,2018,Oct,6,6/Oct/2018,Sat,3,1,2,Coventry City FC
13,Sat Oct 13 2018,Oxford United FC,2-0,Plymouth Argyle FC,2018,Oct,13,13/Oct/2018,Sat,2,2,0,Oxford United FC
13,Sat Oct 13 2018,Rochdale AFC,02-Mar,Doncaster Rovers FC,2018,Oct,13,13/Oct/2018,Sat,5,2,3,Doncaster Rovers FC
13,Sat Oct 13 2018,Barnsley FC,03-Feb,Luton Town FC,2018,Oct,13,13/Oct/2018,Sat,5,3,2,Barnsley FC
13,Sat Oct 13 2018,AFC Wimbledon,01-Feb,Portsmouth FC,2018,Oct,13,13/Oct/2018,Sat,3,1,2,Portsmouth FC
13,Sat Oct 13 2018,Accrington Stanley FC,03-Jan,Bradford City AFC,2018,Oct,13,13/Oct/2018,Sat,4,3,1,Accrington Stanley FC
13,Sat Oct 13 2018,Burton Albion FC,1-0,Bristol Rovers FC,2018,Oct,13,13/Oct/2018,Sat,1,1,0,Burton Albion FC
13,Sat Oct 13 2018,Coventry City FC,1-0,Wycombe Wanderers FC,2018,Oct,13,13/Oct/2018,Sat,1,1,0,Coventry City FC
13,Sat Oct 13 2018,Fleetwood Town FC,02-Jan,Shrewsbury Town FC,2018,Oct,13,13/Oct/2018,Sat,3,2,1,Fleetwood Town FC
13,Sat Oct 13 2018,Gillingham FC,0-2,Southend United FC,2018,Oct,13,13/Oct/2018,Sat,2,0,2,Southend United FC
13,Sat Oct 13 2018,Scunthorpe United FC,0-2,Peterborough United FC,2018,Oct,13,13/Oct/2018,Sat,2,0,2,Peterborough United FC
14,Sat Oct 20 2018,Bristol Rovers FC,0-0,Oxford United FC,2018,Oct,20,20/Oct/2018,Sat,0,0,0,Draw
14,Sat Oct 20 2018,Wycombe Wanderers FC,03-Feb,Scunthorpe United FC,2018,Oct,20,20/Oct/2018,Sat,5,3,2,Wycombe Wanderers FC
14,Sat Oct 20 2018,Southend United FC,01-Feb,Coventry City FC,2018,Oct,20,20/Oct/2018,Sat,3,1,2,Coventry City FC
14,Sat Oct 20 2018,Shrewsbury Town FC,0-2,Sunderland AFC,2018,Oct,20,20/Oct/2018,Sat,2,0,2,Sunderland AFC
14,Sat Oct 20 2018,Blackpool FC,2-0,AFC Wimbledon,2018,Oct,20,20/Oct/2018,Sat,2,2,0,Blackpool FC
14,Sat Oct 20 2018,Bradford City AFC,0-2,Rochdale AFC,2018,Oct,20,20/Oct/2018,Sat,2,0,2,Rochdale AFC
14,Sat Oct 20 2018,Portsmouth FC,1-0,Fleetwood Town FC,2018,Oct,20,20/Oct/2018,Sat,1,1,0,Portsmouth FC
14,Sat Oct 20 2018,Charlton Athletic FC,2-0,Barnsley FC,2018,Oct,20,20/Oct/2018,Sat,2,2,0,Charlton Athletic FC
14,Sat Oct 20 2018,Doncaster Rovers FC,03-Mar,Gillingham FC,2018,Oct,20,20/Oct/2018,Sat,6,3,3,Draw
14,Sat Oct 20 2018,Luton Town FC,2-0,Walsall FC,2018,Oct,20,20/Oct/2018,Sat,2,2,0,Luton Town FC
14,Sat Oct 20 2018,Peterborough United FC,0-1,Accrington Stanley FC,2018,Oct,20,20/Oct/2018,Sat,1,0,1,Accrington Stanley FC
14,Sat Oct 20 2018,Plymouth Argyle FC,02-Mar,Burton Albion FC,2018,Oct,20,20/Oct/2018,Sat,5,2,3,Burton Albion FC
15,Tue Oct 23 2018,Shrewsbury Town FC,03-Jan,Barnsley FC,2018,Oct,23,23/Oct/2018,Tue,4,3,1,Shrewsbury Town FC
15,Tue Oct 23 2018,Portsmouth FC,02-Feb,Burton Albion FC,2018,Oct,23,23/Oct/2018,Tue,4,2,2,Draw
15,Tue Oct 23 2018,Southend United FC,3-0,Walsall FC,2018,Oct,23,23/Oct/2018,Tue,3,3,0,Southend United FC
15,Tue Oct 23 2018,Wycombe Wanderers FC,3-0,Rochdale AFC,2018,Oct,23,23/Oct/2018,Tue,3,3,0,Wycombe Wanderers FC
15,Tue Oct 23 2018,Blackpool FC,1-0,Scunthorpe United FC,2018,Oct,23,23/Oct/2018,Tue,1,1,0,Blackpool FC
15,Tue Oct 23 2018,Bradford City AFC,02-Apr,Coventry City FC,2018,Oct,23,23/Oct/2018,Tue,6,2,4,Coventry City FC
15,Tue Oct 23 2018,Bristol Rovers FC,2-0,AFC Wimbledon,2018,Oct,23,23/Oct/2018,Tue,2,2,0,Bristol Rovers FC
15,Tue Oct 23 2018,Plymouth Argyle FC,03-Jan,Gillingham FC,2018,Oct,23,23/Oct/2018,Tue,4,3,1,Plymouth Argyle FC
15,Tue Oct 23 2018,Doncaster Rovers FC,0-1,Sunderland AFC,2018,Oct,23,23/Oct/2018,Tue,1,0,1,Sunderland AFC
15,Tue Oct 23 2018,Luton Town FC,04-Jan,Accrington Stanley FC,2018,Oct,23,23/Oct/2018,Tue,5,4,1,Luton Town FC
15,Tue Oct 23 2018,Peterborough United FC,1-0,Fleetwood Town FC,2018,Oct,23,23/Oct/2018,Tue,1,1,0,Peterborough United FC
15,Tue Oct 23 2018,Charlton Athletic FC,01-Jan,Oxford United FC,2018,Oct,23,23/Oct/2018,Tue,2,1,1,Draw
16,Sat Oct 27 2018,Rochdale AFC,1-0,Charlton Athletic FC,2018,Oct,27,27/Oct/2018,Sat,1,1,0,Rochdale AFC
16,Sat Oct 27 2018,Walsall FC,03-Feb,Wycombe Wanderers FC,2018,Oct,27,27/Oct/2018,Sat,5,3,2,Walsall FC
16,Sat Oct 27 2018,Sunderland AFC,3-0,Southend United FC,2018,Oct,27,27/Oct/2018,Sat,3,3,0,Sunderland AFC
16,Sat Oct 27 2018,Scunthorpe United FC,01-Apr,Plymouth Argyle FC,2018,Oct,27,27/Oct/2018,Sat,5,1,4,Plymouth Argyle FC
16,Sat Oct 27 2018,AFC Wimbledon,0-2,Luton Town FC,2018,Oct,27,27/Oct/2018,Sat,2,0,2,Luton Town FC
16,Sat Oct 27 2018,Accrington Stanley FC,01-Jan,Portsmouth FC,2018,Oct,27,27/Oct/2018,Sat,2,1,1,Draw
16,Sat Oct 27 2018,Barnsley FC,1-0,Bristol Rovers FC,2018,Oct,27,27/Oct/2018,Sat,1,1,0,Barnsley FC
16,Sat Oct 27 2018,Burton Albion FC,01-Feb,Peterborough United FC,2018,Oct,27,27/Oct/2018,Sat,3,1,2,Peterborough United FC
16,Sat Oct 27 2018,Coventry City FC,02-Jan,Doncaster Rovers FC,2018,Oct,27,27/Oct/2018,Sat,3,2,1,Coventry City FC
16,Sat Oct 27 2018,Fleetwood Town FC,03-Feb,Blackpool FC,2018,Oct,27,27/Oct/2018,Sat,5,3,2,Fleetwood Town FC
