Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
16,Sat Oct 27 2018,Northampton Town FC,02-Jan,Oldham Athletic AFC,2018,Oct,27,27/Oct/2018,Sat,3,2,1,Northampton Town FC
7,Tue Oct 30 2018,Crewe Alexandra FC,0-3,Mansfield Town FC,2018,Oct,30,30/Oct/2018,Tue,3,0,3,Mansfield Town FC
17,Sat Nov 3 2018,Port Vale FC,02-Feb,Notts County FC,2018,Nov,3,3/Nov/2018,Sat,4,2,2,Draw
17,Sat Nov 3 2018,Stevenage FC,03-Feb,Oldham Athletic AFC,2018,Nov,3,3/Nov/2018,Sat,5,3,2,Stevenage FC
17,Sat Nov 3 2018,Tranmere Rovers FC,2-0,Exeter City FC,2018,Nov,3,3/Nov/2018,Sat,2,2,0,Tranmere Rovers FC
17,Sat Nov 3 2018,Cambridge United FC,1-0,Grimsby Town FC,2018,Nov,3,3/Nov/2018,Sat,1,1,0,Cambridge United FC
17,Sat Nov 3 2018,Carlisle United FC,03-Feb,Newport County AFC,2018,Nov,3,3/Nov/2018,Sat,5,3,2,Carlisle United FC
17,Sat Nov 3 2018,Cheltenham Town FC,02-Feb,Mansfield Town FC,2018,Nov,3,3/Nov/2018,Sat,4,2,2,Draw
17,Sat Nov 3 2018,Colchester United FC,1-0,Swindon Town FC,2018,Nov,3,3/Nov/2018,Sat,1,1,0,Colchester United FC
17,Sat Nov 3 2018,Northampton Town FC,2-0,Crewe Alexandra FC,2018,Nov,3,3/Nov/2018,Sat,2,2,0,Northampton Town FC
17,Sat Nov 3 2018,Lincoln City FC,02-Jan,Forest Green Rovers FC,2018,Nov,3,3/Nov/2018,Sat,3,2,1,Lincoln City FC
17,Sat Nov 3 2018,Macclesfield Town FC,01-Apr,Bury FC,2018,Nov,3,3/Nov/2018,Sat,5,1,4,Bury FC
17,Sat Nov 3 2018,Morecambe FC,02-Jan,Yeovil Town FC,2018,Nov,3,3/Nov/2018,Sat,3,2,1,Morecambe FC
17,Sat Nov 3 2018,Crawley Town FC,0-4,Milton Keynes Dons FC,2018,Nov,3,3/Nov/2018,Sat,4,0,4,Milton Keynes Dons FC
13,Tue Nov 6 2018,Mansfield Town FC,02-Jan,Grimsby Town FC,2018,Nov,6,6/Nov/2018,Tue,3,2,1,Mansfield Town FC
13,Tue Nov 6 2018,Notts County FC,0-0,Oldham Athletic AFC,2018,Nov,6,6/Nov/2018,Tue,0,0,0,Draw
18,Sat Nov 17 2018,Forest Green Rovers FC,0-1,Morecambe FC,2018,Nov,17,17/Nov/2018,Sat,1,0,1,Morecambe FC
18,Sat Nov 17 2018,Bury FC,4-0,Stevenage FC,2018,Nov,17,17/Nov/2018,Sat,4,4,0,Bury FC
18,Sat Nov 17 2018,Crewe Alexandra FC,03-Feb,Tranmere Rovers FC,2018,Nov,17,17/Nov/2018,Sat,5,3,2,Crewe Alexandra FC
18,Sat Nov 17 2018,Exeter City FC,02-Feb,Northampton Town FC,2018,Nov,17,17/Nov/2018,Sat,4,2,2,Draw
18,Sat Nov 17 2018,Swindon Town FC,0-4,Carlisle United FC,2018,Nov,17,17/Nov/2018,Sat,4,0,4,Carlisle United FC
18,Sat Nov 17 2018,Grimsby Town FC,1-0,Crawley Town FC,2018,Nov,17,17/Nov/2018,Sat,1,1,0,Grimsby Town FC
18,Sat Nov 17 2018,Mansfield Town FC,1-0,Port Vale FC,2018,Nov,17,17/Nov/2018,Sat,1,1,0,Mansfield Town FC
18,Sat Nov 17 2018,Milton Keynes Dons FC,2-0,Macclesfield Town FC,2018,Nov,17,17/Nov/2018,Sat,2,2,0,Milton Keynes Dons FC
18,Sat Nov 17 2018,Newport County AFC,2-0,Colchester United FC,2018,Nov,17,17/Nov/2018,Sat,2,2,0,Newport County AFC
18,Sat Nov 17 2018,Notts County FC,0-3,Cheltenham Town FC,2018,Nov,17,17/Nov/2018,Sat,3,0,3,Cheltenham Town FC
18,Sat Nov 17 2018,Oldham Athletic AFC,03-Jan,Cambridge United FC,2018,Nov,17,17/Nov/2018,Sat,4,3,1,Oldham Athletic AFC
19,Sat Nov 24 2018,Port Vale FC,0-1,Swindon Town FC,2018,Nov,24,24/Nov/2018,Sat,1,0,1,Swindon Town FC
19,Sat Nov 24 2018,Tranmere Rovers FC,01-Jan,Oldham Athletic AFC,2018,Nov,24,24/Nov/2018,Sat,2,1,1,Draw
19,Sat Nov 24 2018,Lincoln City FC,01-Jan,Mansfield Town FC,2018,Nov,24,24/Nov/2018,Sat,2,1,1,Draw
19,Sat Nov 24 2018,Cambridge United FC,02-Feb,Bury FC,2018,Nov,24,24/Nov/2018,Sat,4,2,2,Draw
19,Sat Nov 24 2018,Carlisle United FC,01-Feb,Forest Green Rovers FC,2018,Nov,24,24/Nov/2018,Sat,3,1,2,Forest Green Rovers FC
19,Sat Nov 24 2018,Cheltenham Town FC,02-Jan,Newport County AFC,2018,Nov,24,24/Nov/2018,Sat,3,2,1,Cheltenham Town FC
19,Sat Nov 24 2018,Colchester United FC,01-Jan,Exeter City FC,2018,Nov,24,24/Nov/2018,Sat,2,1,1,Draw
19,Sat Nov 24 2018,Crawley Town FC,3-0,Crewe Alexandra FC,2018,Nov,24,24/Nov/2018,Sat,3,3,0,Crawley Town FC
19,Sat Nov 24 2018,Macclesfield Town FC,1-0,Yeovil Town FC,2018,Nov,24,24/Nov/2018,Sat,1,1,0,Macclesfield Town FC
19,Sat Nov 24 2018,Morecambe FC,01-Jan,Notts County FC,2018,Nov,24,24/Nov/2018,Sat,2,1,1,Draw
19,Sat Nov 24 2018,Northampton Town FC,02-Feb,Grimsby Town FC,2018,Nov,24,24/Nov/2018,Sat,4,2,2,Draw
19,Sat Nov 24 2018,Stevenage FC,03-Feb,Milton Keynes Dons FC,2018,Nov,24,24/Nov/2018,Sat,5,3,2,Stevenage FC
20,Tue Nov 27 2018,Forest Green Rovers FC,0-1,Colchester United FC,2018,Nov,27,27/Nov/2018,Tue,1,0,1,Colchester United FC
20,Tue Nov 27 2018,Yeovil Town FC,0-3,Port Vale FC,2018,Nov,27,27/Nov/2018,Tue,3,0,3,Port Vale FC
20,Tue Nov 27 2018,Bury FC,04-Jan,Cheltenham Town FC,2018,Nov,27,27/Nov/2018,Tue,5,4,1,Bury FC
20,Tue Nov 27 2018,Crewe Alexandra FC,2-0,Cambridge United FC,2018,Nov,27,27/Nov/2018,Tue,2,2,0,Crewe Alexandra FC
20,Tue Nov 27 2018,Exeter City FC,0-1,Macclesfield Town FC,2018,Nov,27,27/Nov/2018,Tue,1,0,1,Macclesfield Town FC
20,Tue Nov 27 2018,Oldham Athletic AFC,01-Jan,Lincoln City FC,2018,Nov,27,27/Nov/2018,Tue,2,1,1,Draw
20,Tue Nov 27 2018,Grimsby Town FC,05-Feb,Tranmere Rovers FC,2018,Nov,27,27/Nov/2018,Tue,7,5,2,Grimsby Town FC
20,Tue Nov 27 2018,Milton Keynes Dons FC,2-0,Morecambe FC,2018,Nov,27,27/Nov/2018,Tue,2,2,0,Milton Keynes Dons FC
20,Tue Nov 27 2018,Newport County AFC,03-Jan,Northampton Town FC,2018,Nov,27,27/Nov/2018,Tue,4,3,1,Newport County AFC
20,Tue Nov 27 2018,Notts County FC,01-Jan,Carlisle United FC,2018,Nov,27,27/Nov/2018,Tue,2,1,1,Draw
20,Tue Nov 27 2018,Swindon Town FC,03-Feb,Stevenage FC,2018,Nov,27,27/Nov/2018,Tue,5,3,2,Swindon Town FC
21,Sat Dec 8 2018,Stevenage FC,0-1,Lincoln City FC,2018,Dec,8,8/Dec/2018,Sat,1,0,1,Lincoln City FC
21,Sat Dec 8 2018,Yeovil Town FC,01-Feb,Forest Green Rovers FC,2018,Dec,8,8/Dec/2018,Sat,3,1,2,Forest Green Rovers FC
21,Sat Dec 8 2018,Tranmere Rovers FC,1-0,Cambridge United FC,2018,Dec,8,8/Dec/2018,Sat,1,1,0,Tranmere Rovers FC
21,Sat Dec 8 2018,Mansfield Town FC,2-0,Notts County FC,2018,Dec,8,8/Dec/2018,Sat,2,2,0,Mansfield Town FC
21,Sat Dec 8 2018,Bury FC,2-0,Exeter City FC,2018,Dec,8,8/Dec/2018,Sat,2,2,0,Bury FC
21,Sat Dec 8 2018,Swindon Town FC,02-Jan,Newport County AFC,2018,Dec,8,8/Dec/2018,Sat,3,2,1,Swindon Town FC
21,Sat Dec 8 2018,Colchester United FC,1-0,Macclesfield Town FC,2018,Dec,8,8/Dec/2018,Sat,1,1,0,Colchester United FC
21,Sat Dec 8 2018,Crawley Town FC,0-1,Northampton Town FC,2018,Dec,8,8/Dec/2018,Sat,1,0,1,Northampton Town FC
21,Sat Dec 8 2018,Crewe Alexandra FC,0-2,Oldham Athletic AFC,2018,Dec,8,8/Dec/2018,Sat,2,0,2,Oldham Athletic AFC
21,Sat Dec 8 2018,Milton Keynes Dons FC,2-0,Carlisle United FC,2018,Dec,8,8/Dec/2018,Sat,2,2,0,Milton Keynes Dons FC
21,Sat Dec 8 2018,Morecambe FC,02-Feb,Port Vale FC,2018,Dec,8,8/Dec/2018,Sat,4,2,2,Draw
21,Sat Dec 8 2018,Cheltenham Town FC,02-Jan,Grimsby Town FC,2018,Dec,8,8/Dec/2018,Sat,3,2,1,Cheltenham Town FC
22,Sat Dec 15 2018,Oldham Athletic AFC,04-Feb,Bury FC,2018,Dec,15,15/Dec/2018,Sat,6,4,2,Oldham Athletic AFC
22,Sat Dec 15 2018,Port Vale FC,02-Feb,Cheltenham Town FC,2018,Dec,15,15/Dec/2018,Sat,4,2,2,Draw
22,Sat Dec 15 2018,Notts County FC,03-Feb,Tranmere Rovers FC,2018,Dec,15,15/Dec/2018,Sat,5,3,2,Notts County FC
22,Sat Dec 15 2018,Cambridge United FC,0-0,Yeovil Town FC,2018,Dec,15,15/Dec/2018,Sat,0,0,0,Draw
22,Sat Dec 15 2018,Carlisle United FC,4-0,Colchester United FC,2018,Dec,15,15/Dec/2018,Sat,4,4,0,Carlisle United FC
22,Sat Dec 15 2018,Exeter City FC,1-0,Crewe Alexandra FC,2018,Dec,15,15/Dec/2018,Sat,1,1,0,Exeter City FC
22,Sat Dec 15 2018,Grimsby Town FC,02-Jan,Swindon Town FC,2018,Dec,15,15/Dec/2018,Sat,3,2,1,Grimsby Town FC
22,Sat Dec 15 2018,Lincoln City FC,03-Jan,Morecambe FC,2018,Dec,15,15/Dec/2018,Sat,4,3,1,Lincoln City FC
22,Sat Dec 15 2018,Macclesfield Town FC,2-0,Crawley Town FC,2018,Dec,15,15/Dec/2018,Sat,2,2,0,Macclesfield Town FC
22,Sat Dec 15 2018,Northampton Town FC,01-Jan,Stevenage FC,2018,Dec,15,15/Dec/2018,Sat,2,1,1,Draw
23,Sat Dec 22 2018,Stevenage FC,01-Mar,Mansfield Town FC,2018,Dec,22,22/Dec/2018,Sat,4,1,3,Mansfield Town FC
23,Sat Dec 22 2018,Yeovil Town FC,01-Jan,Northampton Town FC,2018,Dec,22,22/Dec/2018,Sat,2,1,1,Draw
23,Sat Dec 22 2018,Swindon Town FC,0-0,Cheltenham Town FC,2018,Dec,22,22/Dec/2018,Sat,0,0,0,Draw
23,Sat Dec 22 2018,Oldham Athletic AFC,02-Mar,Exeter City FC,2018,Dec,22,22/Dec/2018,Sat,5,2,3,Exeter City FC
23,Sat Dec 22 2018,Morecambe FC,3-0,Cambridge United FC,2018,Dec,22,22/Dec/2018,Sat,3,3,0,Morecambe FC
23,Sat Dec 22 2018,Bury FC,02-Jan,Tranmere Rovers FC,2018,Dec,22,22/Dec/2018,Sat,3,2,1,Bury FC
23,Sat Dec 22 2018,Milton Keynes Dons FC,0-1,Colchester United FC,2018,Dec,22,22/Dec/2018,Sat,1,0,1,Colchester United FC
23,Sat Dec 22 2018,Forest Green Rovers FC,1-0,Crewe Alexandra FC,2018,Dec,22,22/Dec/2018,Sat,1,1,0,Forest Green Rovers FC
23,Sat Dec 22 2018,Grimsby Town FC,4-0,Notts County FC,2018,Dec,22,22/Dec/2018,Sat,4,4,0,Grimsby Town FC
23,Sat Dec 22 2018,Lincoln City FC,03-Feb,Newport County AFC,2018,Dec,22,22/Dec/2018,Sat,5,3,2,Lincoln City FC
23,Sat Dec 22 2018,Macclesfield Town FC,0-0,Port Vale FC,2018,Dec,22,22/Dec/2018,Sat,0,0,0,Draw
23,Sat Dec 22 2018,Crawley Town FC,02-Mar,Carlisle United FC,2018,Dec,22,22/Dec/2018,Sat,5,2,3,Carlisle United FC
24,Wed Dec 26 2018,Colchester United FC,01-Feb,Stevenage FC,2018,Dec,26,26/Dec/2018,Wed,3,1,2,Stevenage FC
24,Wed Dec 26 2018,Notts County FC,01-Feb,Macclesfield Town FC,2018,Dec,26,26/Dec/2018,Wed,3,1,2,Macclesfield Town FC
24,Wed Dec 26 2018,Northampton Town FC,01-Jan,Swindon Town FC,2018,Dec,26,26/Dec/2018,Wed,2,1,1,Draw
24,Wed Dec 26 2018,Port Vale FC,0-1,Grimsby Town FC,2018,Dec,26,26/Dec/2018,Wed,1,0,1,Grimsby Town FC
24,Wed Dec 26 2018,Tranmere Rovers FC,03-Jan,Morecambe FC,2018,Dec,26,26/Dec/2018,Wed,4,3,1,Tranmere Rovers FC
24,Wed Dec 26 2018,Cambridge United FC,02-Jan,Crawley Town FC,2018,Dec,26,26/Dec/2018,Wed,3,2,1,Cambridge United FC
24,Wed Dec 26 2018,Exeter City FC,02-Jan,Yeovil Town FC,2018,Dec,26,26/Dec/2018,Wed,3,2,1,Exeter City FC
24,Wed Dec 26 2018,Carlisle United FC,6-0,Oldham Athletic AFC,2018,Dec,26,26/Dec/2018,Wed,6,6,0,Carlisle United FC
24,Wed Dec 26 2018,Cheltenham Town FC,03-Jan,Milton Keynes Dons FC,2018,Dec,26,26/Dec/2018,Wed,4,3,1,Cheltenham Town FC
24,Wed Dec 26 2018,Crewe Alexandra FC,02-Jan,Lincoln City FC,2018,Dec,26,26/Dec/2018,Wed,3,2,1,Crewe Alexandra FC
24,Wed Dec 26 2018,Mansfield Town FC,02-Jan,Bury FC,2018,Dec,26,26/Dec/2018,Wed,3,2,1,Mansfield Town FC
24,Wed Dec 26 2018,Newport County AFC,01-Apr,Forest Green Rovers FC,2018,Dec,26,26/Dec/2018,Wed,5,1,4,Forest Green Rovers FC
25,Sat Dec 29 2018,Port Vale FC,01-Apr,Oldham Athletic AFC,2018,Dec,29,29/Dec/2018,Sat,5,1,4,Oldham Athletic AFC
25,Sat Dec 29 2018,Tranmere Rovers FC,0-0,Yeovil Town FC,2018,Dec,29,29/Dec/2018,Sat,0,0,0,Draw
25,Sat Dec 29 2018,Notts County FC,0-0,Bury FC,2018,Dec,29,29/Dec/2018,Sat,0,0,0,Draw
25,Sat Dec 29 2018,Northampton Town FC,02-Feb,Milton Keynes Dons FC,2018,Dec,29,29/Dec/2018,Sat,4,2,2,Draw
25,Sat Dec 29 2018,Mansfield Town FC,0-0,Swindon Town FC,2018,Dec,29,29/Dec/2018,Sat,0,0,0,Draw
25,Sat Dec 29 2018,Cambridge United FC,01-Feb,Lincoln City FC,2018,Dec,29,29/Dec/2018,Sat,3,1,2,Lincoln City FC
25,Sat Dec 29 2018,Carlisle United FC,02-Jan,Macclesfield Town FC,2018,Dec,29,29/Dec/2018,Sat,3,2,1,Carlisle United FC
25,Sat Dec 29 2018,Cheltenham Town FC,02-Feb,Forest Green Rovers FC,2018,Dec,29,29/Dec/2018,Sat,4,2,2,Draw
25,Sat Dec 29 2018,Colchester United FC,0-0,Morecambe FC,2018,Dec,29,29/Dec/2018,Sat,0,0,0,Draw
25,Sat Dec 29 2018,Crewe Alexandra FC,1-0,Stevenage FC,2018,Dec,29,29/Dec/2018,Sat,1,1,0,Crewe Alexandra FC
25,Sat Dec 29 2018,Exeter City FC,01-Feb,Grimsby Town FC,2018,Dec,29,29/Dec/2018,Sat,3,1,2,Grimsby Town FC
25,Sat Dec 29 2018,Newport County AFC,0-0,Crawley Town FC,2018,Dec,29,29/Dec/2018,Sat,0,0,0,Draw
26,Tue Jan 1 2019,Oldham Athletic AFC,2-0,Notts County FC,2019,Jan,1,1/Jan/2019,Tue,2,2,0,Oldham Athletic AFC
26,Tue Jan 1 2019,Stevenage FC,1-0,Newport County AFC,2019,Jan,1,1/Jan/2019,Tue,1,1,0,Stevenage FC
26,Tue Jan 1 2019,Swindon Town FC,0-2,Exeter City FC,2019,Jan,1,1/Jan/2019,Tue,2,0,2,Exeter City FC
26,Tue Jan 1 2019,Morecambe FC,0-2,Carlisle United FC,2019,Jan,1,1/Jan/2019,Tue,2,0,2,Carlisle United FC
26,Tue Jan 1 2019,Yeovil Town FC,01-Apr,Cheltenham Town FC,2019,Jan,1,1/Jan/2019,Tue,5,1,4,Cheltenham Town FC
26,Tue Jan 1 2019,Grimsby Town FC,0-1,Mansfield Town FC,2019,Jan,1,1/Jan/2019,Tue,1,0,1,Mansfield Town FC
26,Tue Jan 1 2019,Bury FC,03-Jan,Crewe Alexandra FC,2019,Jan,1,1/Jan/2019,Tue,4,3,1,Bury FC
26,Tue Jan 1 2019,Crawley Town FC,2-0,Colchester United FC,2019,Jan,1,1/Jan/2019,Tue,2,2,0,Crawley Town FC
26,Tue Jan 1 2019,Forest Green Rovers FC,02-Jan,Northampton Town FC,2019,Jan,1,1/Jan/2019,Tue,3,2,1,Forest Green Rovers FC
26,Tue Jan 1 2019,Milton Keynes Dons FC,6-0,Cambridge United FC,2019,Jan,1,1/Jan/2019,Tue,6,6,0,Milton Keynes Dons FC
26,Tue Jan 1 2019,Macclesfield Town FC,01-Jan,Tranmere Rovers FC,2019,Jan,1,1/Jan/2019,Tue,2,1,1,Draw
26,Tue Jan 1 2019,Lincoln City FC,01-Jan,Port Vale FC,2019,Jan,1,1/Jan/2019,Tue,2,1,1,Draw
27,Sat Jan 5 2019,Cambridge United FC,2-0,Stevenage FC,2019,Jan,5,5/Jan/2019,Sat,2,2,0,Cambridge United FC
27,Sat Jan 5 2019,Crawley Town FC,1-0,Cheltenham Town FC,2019,Jan,5,5/Jan/2019,Sat,1,1,0,Crawley Town FC
27,Sat Jan 5 2019,Macclesfield Town FC,01-Feb,Swindon Town FC,2019,Jan,5,5/Jan/2019,Sat,3,1,2,Swindon Town FC
27,Sat Jan 5 2019,Morecambe FC,02-Feb,Crewe Alexandra FC,2019,Jan,5,5/Jan/2019,Sat,4,2,2,Draw
27,Sat Jan 5 2019,Yeovil Town FC,0-1,Bury FC,2019,Jan,5,5/Jan/2019,Sat,1,0,1,Bury FC
27,Sat Jan 5 2019,Colchester United FC,03-Mar,Notts County FC,2019,Jan,5,5/Jan/2019,Sat,6,3,3,Draw
27,Sat Jan 5 2019,Carlisle United FC,03-Feb,Mansfield Town FC,2019,Jan,5,5/Jan/2019,Sat,5,3,2,Carlisle United FC
28,Sat Jan 12 2019,Notts County FC,0-1,Cambridge United FC,2019,Jan,12,12/Jan/2019,Sat,1,0,1,Cambridge United FC
28,Sat Jan 12 2019,Grimsby Town FC,0-2,Macclesfield Town FC,2019,Jan,12,12/Jan/2019,Sat,2,0,2,Macclesfield Town FC
28,Sat Jan 12 2019,Mansfield Town FC,0-1,Yeovil Town FC,2019,Jan,12,12/Jan/2019,Sat,1,0,1,Yeovil Town FC
28,Sat Jan 12 2019,Crewe Alexandra FC,03-Feb,Newport County AFC,2019,Jan,12,12/Jan/2019,Sat,5,3,2,Crewe Alexandra FC
28,Sat Jan 12 2019,Stevenage FC,02-Jan,Crawley Town FC,2019,Jan,12,12/Jan/2019,Sat,3,2,1,Stevenage FC
28,Sat Jan 12 2019,Port Vale FC,0-3,Colchester United FC,2019,Jan,12,12/Jan/2019,Sat,3,0,3,Colchester United FC
28,Sat Jan 12 2019,Oldham Athletic AFC,0-0,Forest Green Rovers FC,2019,Jan,12,12/Jan/2019,Sat,0,0,0,Draw
28,Sat Jan 12 2019,Cheltenham Town FC,01-Mar,Tranmere Rovers FC,2019,Jan,12,12/Jan/2019,Sat,4,1,3,Tranmere Rovers FC
28,Sat Jan 12 2019,Northampton Town FC,3-0,Carlisle United FC,2019,Jan,12,12/Jan/2019,Sat,3,3,0,Northampton Town FC
28,Sat Jan 12 2019,Exeter City FC,0-0,Morecambe FC,2019,Jan,12,12/Jan/2019,Sat,0,0,0,Draw
28,Sat Jan 12 2019,Bury FC,04-Mar,Milton Keynes Dons FC,2019,Jan,12,12/Jan/2019,Sat,7,4,3,Bury FC
28,Sat Jan 12 2019,Swindon Town FC,02-Feb,Lincoln City FC,2019,Jan,12,12/Jan/2019,Sat,4,2,2,Draw
20,Tue Jan 15 2019,Mansfield Town FC,1-0,Crawley Town FC,2019,Jan,15,15/Jan/2019,Tue,1,1,0,Mansfield Town FC
29,Sat Jan 19 2019,Tranmere Rovers FC,01-Feb,Swindon Town FC,2019,Jan,19,19/Jan/2019,Sat,3,1,2,Swindon Town FC
29,Sat Jan 19 2019,Macclesfield Town FC,02-Jan,Oldham Athletic AFC,2019,Jan,19,19/Jan/2019,Sat,3,2,1,Macclesfield Town FC
29,Sat Jan 19 2019,Forest Green Rovers FC,01-Feb,Bury FC,2019,Jan,19,19/Jan/2019,Sat,3,1,2,Bury FC
29,Sat Jan 19 2019,Milton Keynes Dons FC,0-1,Crewe Alexandra FC,2019,Jan,19,19/Jan/2019,Sat,1,0,1,Crewe Alexandra FC
29,Sat Jan 19 2019,Morecambe FC,01-Feb,Stevenage FC,2019,Jan,19,19/Jan/2019,Sat,3,1,2,Stevenage FC
29,Sat Jan 19 2019,Newport County AFC,1-0,Exeter City FC,2019,Jan,19,19/Jan/2019,Sat,1,1,0,Newport County AFC
29,Sat Jan 19 2019,Crawley Town FC,0-1,Port Vale FC,2019,Jan,19,19/Jan/2019,Sat,1,0,1,Port Vale FC
29,Sat Jan 19 2019,Carlisle United FC,2-0,Cheltenham Town FC,2019,Jan,19,19/Jan/2019,Sat,2,2,0,Carlisle United FC
29,Sat Jan 19 2019,Colchester United FC,02-Mar,Mansfield Town FC,2019,Jan,19,19/Jan/2019,Sat,5,2,3,Mansfield Town FC
29,Sat Jan 19 2019,Lincoln City FC,1-0,Grimsby Town FC,2019,Jan,19,19/Jan/2019,Sat,1,1,0,Lincoln City FC
29,Sat Jan 19 2019,Cambridge United FC,03-Feb,Northampton Town FC,2019,Jan,19,19/Jan/2019,Sat,5,3,2,Cambridge United FC
29,Sat Jan 19 2019,Yeovil Town FC,2-0,Notts County FC,2019,Jan,19,19/Jan/2019,Sat,2,2,0,Yeovil Town FC
18,Tue Jan 22 2019,Yeovil Town FC,0-2,Lincoln City FC,2019,Jan,22,22/Jan/2019,Tue,2,0,2,Lincoln City FC
27,Tue Jan 22 2019,Forest Green Rovers FC,3-0,Grimsby Town FC,2019,Jan,22,22/Jan/2019,Tue,3,3,0,Forest Green Rovers FC
30,Sat Jan 26 2019,Swindon Town FC,0-1,Crawley Town FC,2019,Jan,26,26/Jan/2019,Sat,1,0,1,Crawley Town FC
30,Sat Jan 26 2019,Grimsby Town FC,1-0,Milton Keynes Dons FC,2019,Jan,26,26/Jan/2019,Sat,1,1,0,Grimsby Town FC
30,Sat Jan 26 2019,Bury FC,03-Mar,Lincoln City FC,2019,Jan,26,26/Jan/2019,Sat,6,3,3,Draw
30,Sat Jan 26 2019,Crewe Alexandra FC,02-Jan,Colchester United FC,2019,Jan,26,26/Jan/2019,Sat,3,2,1,Crewe Alexandra FC
30,Sat Jan 26 2019,Stevenage FC,0-2,Forest Green Rovers FC,2019,Jan,26,26/Jan/2019,Sat,2,0,2,Forest Green Rovers FC
30,Sat Jan 26 2019,Port Vale FC,0-1,Carlisle United FC,2019,Jan,26,26/Jan/2019,Sat,1,0,1,Carlisle United FC
30,Sat Jan 26 2019,Mansfield Town FC,3-0,Tranmere Rovers FC,2019,Jan,26,26/Jan/2019,Sat,3,3,0,Mansfield Town FC
30,Sat Jan 26 2019,Northampton Town FC,01-Jan,Morecambe FC,2019,Jan,26,26/Jan/2019,Sat,2,1,1,Draw
30,Sat Jan 26 2019,Cheltenham Town FC,03-Feb,Macclesfield Town FC,2019,Jan,26,26/Jan/2019,Sat,5,3,2,Cheltenham Town FC
30,Sat Jan 26 2019,Exeter City FC,1-0,Cambridge United FC,2019,Jan,26,26/Jan/2019,Sat,1,1,0,Exeter City FC
22,Tue Jan 29 2019,Forest Green Rovers FC,01-Jan,Mansfield Town FC,2019,Jan,29,29/Jan/2019,Tue,2,1,1,Draw
27,Tue Jan 29 2019,Newport County AFC,0-0,Port Vale FC,2019,Jan,29,29/Jan/2019,Tue,0,0,0,Draw
27,Tue Jan 29 2019,Milton Keynes Dons FC,02-Jan,Oldham Athletic AFC,2019,Jan,29,29/Jan/2019,Tue,3,2,1,Milton Keynes Dons FC
31,Sat Feb 2 2019,Exeter City FC,03-Jan,Milton Keynes Dons FC,2019,Feb,2,2/Feb/2019,Sat,4,3,1,Exeter City FC
31,Sat Feb 2 2019,Notts County FC,01-Jan,Lincoln City FC,2019,Feb,2,2/Feb/2019,Sat,2,1,1,Draw
31,Sat Feb 2 2019,Grimsby Town FC,3-0,Newport County AFC,2019,Feb,2,2/Feb/2019,Sat,3,3,0,Grimsby Town FC
31,Sat Feb 2 2019,Stevenage FC,1-0,Yeovil Town FC,2019,Feb,2,2/Feb/2019,Sat,1,1,0,Stevenage FC
31,Sat Feb 2 2019,Northampton Town FC,0-4,Colchester United FC,2019,Feb,2,2/Feb/2019,Sat,4,0,4,Colchester United FC
31,Sat Feb 2 2019,Mansfield Town FC,03-Jan,Macclesfield Town FC,2019,Feb,2,2/Feb/2019,Sat,4,3,1,Mansfield Town FC
31,Sat Feb 2 2019,Bury FC,01-Jan,Crawley Town FC,2019,Feb,2,2/Feb/2019,Sat,2,1,1,Draw
13,Tue Feb 5 2019,Cheltenham Town FC,1-0,Yeovil Town FC,2019,Feb,5,5/Feb/2019,Tue,1,1,0,Cheltenham Town FC
27,Tue Feb 5 2019,Tranmere Rovers FC,01-Feb,Northampton Town FC,2019,Feb,5,5/Feb/2019,Tue,3,1,2,Northampton Town FC
32,Sat Feb 9 2019,Newport County AFC,1-0,Mansfield Town FC,2019,Feb,9,9/Feb/2019,Sat,1,1,0,Newport County AFC
32,Sat Feb 9 2019,Morecambe FC,02-Mar,Bury FC,2019,Feb,9,9/Feb/2019,Sat,5,2,3,Bury FC
32,Sat Feb 9 2019,Tranmere Rovers FC,2-0,Stevenage FC,2019,Feb,9,9/Feb/2019,Sat,2,2,0,Tranmere Rovers FC
32,Sat Feb 9 2019,Yeovil Town FC,01-Mar,Grimsby Town FC,2019,Feb,9,9/Feb/2019,Sat,4,1,3,Grimsby Town FC
32,Sat Feb 9 2019,Milton Keynes Dons FC,02-Mar,Swindon Town FC,2019,Feb,9,9/Feb/2019,Sat,5,2,3,Swindon Town FC
32,Sat Feb 9 2019,Macclesfield Town FC,03-Mar,Crewe Alexandra FC,2019,Feb,9,9/Feb/2019,Sat,6,3,3,Draw
32,Sat Feb 9 2019,Lincoln City FC,01-Jan,Northampton Town FC,2019,Feb,9,9/Feb/2019,Sat,2,1,1,Draw
32,Sat Feb 9 2019,Colchester United FC,3-0,Cheltenham Town FC,2019,Feb,9,9/Feb/2019,Sat,3,3,0,Colchester United FC
32,Sat Feb 9 2019,Crawley Town FC,0-3,Oldham Athletic AFC,2019,Feb,9,9/Feb/2019,Sat,3,0,3,Oldham Athletic AFC
32,Sat Feb 9 2019,Cambridge United FC,1-0,Port Vale FC,2019,Feb,9,9/Feb/2019,Sat,1,1,0,Cambridge United FC
32,Sat Feb 9 2019,Carlisle United FC,01-Jan,Exeter City FC,2019,Feb,9,9/Feb/2019,Sat,2,1,1,Draw
