Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
11,Mon Nov 5 2018,Huddersfield Town AFC,1-0,Fulham FC,2018,Nov,5,5/Nov/2018,Mon,1,1,0,Huddersfield Town AFC
12,Sat Nov 10 2018,Cardiff City FC,02-Jan,Brighton & Hove Albion FC,2018,Nov,10,10/Nov/2018,Sat,3,2,1,Cardiff City FC
12,Sat Nov 10 2018,Newcastle United FC,02-Jan,AFC Bournemouth,2018,Nov,10,10/Nov/2018,Sat,3,2,1,Newcastle United FC
12,Sat Nov 10 2018,Leicester City FC,0-0,Burnley FC,2018,Nov,10,10/Nov/2018,Sat,0,0,0,Draw
12,Sat Nov 10 2018,Huddersfield Town AFC,01-Jan,West Ham United FC,2018,Nov,10,10/Nov/2018,Sat,2,1,1,Draw
12,Sat Nov 10 2018,Southampton FC,01-Jan,Watford FC,2018,Nov,10,10/Nov/2018,Sat,2,1,1,Draw
12,Sat Nov 10 2018,Crystal Palace FC,0-1,Tottenham Hotspur FC,2018,Nov,10,10/Nov/2018,Sat,1,0,1,Tottenham Hotspur FC
12,Sun Nov 11 2018,Liverpool FC,2-0,Fulham FC,2018,Nov,11,11/Nov/2018,Sun,2,2,0,Liverpool FC
12,Sun Nov 11 2018,Chelsea FC,0-0,Everton FC,2018,Nov,11,11/Nov/2018,Sun,0,0,0,Draw
12,Sun Nov 11 2018,Manchester City FC,03-Jan,Manchester United FC,2018,Nov,11,11/Nov/2018,Sun,4,3,1,Manchester City FC
12,Sun Nov 11 2018,Arsenal FC,01-Jan,Wolverhampton Wanderers FC,2018,Nov,11,11/Nov/2018,Sun,2,1,1,Draw
13,Sat Nov 24 2018,Fulham FC,03-Feb,Southampton FC,2018,Nov,24,24/Nov/2018,Sat,5,3,2,Fulham FC
13,Sat Nov 24 2018,Everton FC,1-0,Cardiff City FC,2018,Nov,24,24/Nov/2018,Sat,1,1,0,Everton FC
13,Sat Nov 24 2018,Manchester United FC,0-0,Crystal Palace FC,2018,Nov,24,24/Nov/2018,Sat,0,0,0,Draw
13,Sat Nov 24 2018,West Ham United FC,0-4,Manchester City FC,2018,Nov,24,24/Nov/2018,Sat,4,0,4,Manchester City FC
13,Sat Nov 24 2018,Brighton & Hove Albion FC,01-Jan,Leicester City FC,2018,Nov,24,24/Nov/2018,Sat,2,1,1,Draw
13,Sat Nov 24 2018,Watford FC,0-3,Liverpool FC,2018,Nov,24,24/Nov/2018,Sat,3,0,3,Liverpool FC
13,Sat Nov 24 2018,Tottenham Hotspur FC,03-Jan,Chelsea FC,2018,Nov,24,24/Nov/2018,Sat,4,3,1,Tottenham Hotspur FC
13,Sun Nov 25 2018,AFC Bournemouth,01-Feb,Arsenal FC,2018,Nov,25,25/Nov/2018,Sun,3,1,2,Arsenal FC
13,Sun Nov 25 2018,Wolverhampton Wanderers FC,0-2,Huddersfield Town AFC,2018,Nov,25,25/Nov/2018,Sun,2,0,2,Huddersfield Town AFC
13,Mon Nov 26 2018,Burnley FC,01-Feb,Newcastle United FC,2018,Nov,26,26/Nov/2018,Mon,3,1,2,Newcastle United FC
14,Fri Nov 30 2018,Cardiff City FC,02-Jan,Wolverhampton Wanderers FC,2018,Nov,30,30/Nov/2018,Fri,3,2,1,Cardiff City FC
14,Sat Dec 1 2018,Manchester City FC,03-Jan,AFC Bournemouth,2018,Dec,1,1/Dec/2018,Sat,4,3,1,Manchester City FC
14,Sat Dec 1 2018,Newcastle United FC,0-3,West Ham United FC,2018,Dec,1,1/Dec/2018,Sat,3,0,3,West Ham United FC
14,Sat Dec 1 2018,Leicester City FC,2-0,Watford FC,2018,Dec,1,1/Dec/2018,Sat,2,2,0,Leicester City FC
14,Sat Dec 1 2018,Huddersfield Town AFC,01-Feb,Brighton & Hove Albion FC,2018,Dec,1,1/Dec/2018,Sat,3,1,2,Brighton & Hove Albion FC
14,Sat Dec 1 2018,Crystal Palace FC,2-0,Burnley FC,2018,Dec,1,1/Dec/2018,Sat,2,2,0,Crystal Palace FC
14,Sat Dec 1 2018,Southampton FC,02-Feb,Manchester United FC,2018,Dec,1,1/Dec/2018,Sat,4,2,2,Draw
14,Sun Dec 2 2018,Chelsea FC,2-0,Fulham FC,2018,Dec,2,2/Dec/2018,Sun,2,2,0,Chelsea FC
14,Sun Dec 2 2018,Arsenal FC,04-Feb,Tottenham Hotspur FC,2018,Dec,2,2/Dec/2018,Sun,6,4,2,Arsenal FC
14,Sun Dec 2 2018,Liverpool FC,1-0,Everton FC,2018,Dec,2,2/Dec/2018,Sun,1,1,0,Liverpool FC
15,Tue Dec 4 2018,West Ham United FC,03-Jan,Cardiff City FC,2018,Dec,4,4/Dec/2018,Tue,4,3,1,West Ham United FC
15,Tue Dec 4 2018,Brighton & Hove Albion FC,03-Jan,Crystal Palace FC,2018,Dec,4,4/Dec/2018,Tue,4,3,1,Brighton & Hove Albion FC
15,Tue Dec 4 2018,AFC Bournemouth,02-Jan,Huddersfield Town AFC,2018,Dec,4,4/Dec/2018,Tue,3,2,1,AFC Bournemouth
15,Tue Dec 4 2018,Watford FC,01-Feb,Manchester City FC,2018,Dec,4,4/Dec/2018,Tue,3,1,2,Manchester City FC
15,Wed Dec 5 2018,Wolverhampton Wanderers FC,02-Jan,Chelsea FC,2018,Dec,5,5/Dec/2018,Wed,3,2,1,Wolverhampton Wanderers FC
15,Wed Dec 5 2018,Fulham FC,01-Jan,Leicester City FC,2018,Dec,5,5/Dec/2018,Wed,2,1,1,Draw
15,Wed Dec 5 2018,Burnley FC,01-Mar,Liverpool FC,2018,Dec,5,5/Dec/2018,Wed,4,1,3,Liverpool FC
15,Wed Dec 5 2018,Everton FC,01-Jan,Newcastle United FC,2018,Dec,5,5/Dec/2018,Wed,2,1,1,Draw
15,Wed Dec 5 2018,Manchester United FC,02-Feb,Arsenal FC,2018,Dec,5,5/Dec/2018,Wed,4,2,2,Draw
15,Wed Dec 5 2018,Tottenham Hotspur FC,03-Jan,Southampton FC,2018,Dec,5,5/Dec/2018,Wed,4,3,1,Tottenham Hotspur FC
16,Sat Dec 8 2018,AFC Bournemouth,0-4,Liverpool FC,2018,Dec,8,8/Dec/2018,Sat,4,0,4,Liverpool FC
16,Sat Dec 8 2018,Arsenal FC,1-0,Huddersfield Town AFC,2018,Dec,8,8/Dec/2018,Sat,1,1,0,Arsenal FC
16,Sat Dec 8 2018,Manchester United FC,04-Jan,Fulham FC,2018,Dec,8,8/Dec/2018,Sat,5,4,1,Manchester United FC
16,Sat Dec 8 2018,Burnley FC,1-0,Brighton & Hove Albion FC,2018,Dec,8,8/Dec/2018,Sat,1,1,0,Burnley FC
16,Sat Dec 8 2018,Cardiff City FC,1-0,Southampton FC,2018,Dec,8,8/Dec/2018,Sat,1,1,0,Cardiff City FC
16,Sat Dec 8 2018,West Ham United FC,03-Feb,Crystal Palace FC,2018,Dec,8,8/Dec/2018,Sat,5,3,2,West Ham United FC
16,Sat Dec 8 2018,Chelsea FC,2-0,Manchester City FC,2018,Dec,8,8/Dec/2018,Sat,2,2,0,Chelsea FC
16,Sat Dec 8 2018,Leicester City FC,0-2,Tottenham Hotspur FC,2018,Dec,8,8/Dec/2018,Sat,2,0,2,Tottenham Hotspur FC
16,Sun Dec 9 2018,Newcastle United FC,01-Feb,Wolverhampton Wanderers FC,2018,Dec,9,9/Dec/2018,Sun,3,1,2,Wolverhampton Wanderers FC
16,Mon Dec 10 2018,Everton FC,02-Feb,Watford FC,2018,Dec,10,10/Dec/2018,Mon,4,2,2,Draw
17,Sat Dec 15 2018,Manchester City FC,03-Jan,Everton FC,2018,Dec,15,15/Dec/2018,Sat,4,3,1,Manchester City FC
17,Sat Dec 15 2018,Wolverhampton Wanderers FC,2-0,AFC Bournemouth,2018,Dec,15,15/Dec/2018,Sat,2,2,0,Wolverhampton Wanderers FC
17,Sat Dec 15 2018,Tottenham Hotspur FC,1-0,Burnley FC,2018,Dec,15,15/Dec/2018,Sat,1,1,0,Tottenham Hotspur FC
17,Sat Dec 15 2018,Huddersfield Town AFC,0-1,Newcastle United FC,2018,Dec,15,15/Dec/2018,Sat,1,0,1,Newcastle United FC
17,Sat Dec 15 2018,Crystal Palace FC,1-0,Leicester City FC,2018,Dec,15,15/Dec/2018,Sat,1,1,0,Crystal Palace FC
17,Sat Dec 15 2018,Watford FC,03-Feb,Cardiff City FC,2018,Dec,15,15/Dec/2018,Sat,5,3,2,Watford FC
17,Sat Dec 15 2018,Fulham FC,0-2,West Ham United FC,2018,Dec,15,15/Dec/2018,Sat,2,0,2,West Ham United FC
17,Sun Dec 16 2018,Southampton FC,03-Feb,Arsenal FC,2018,Dec,16,16/Dec/2018,Sun,5,3,2,Southampton FC
17,Sun Dec 16 2018,Brighton & Hove Albion FC,01-Feb,Chelsea FC,2018,Dec,16,16/Dec/2018,Sun,3,1,2,Chelsea FC
17,Sun Dec 16 2018,Liverpool FC,03-Jan,Manchester United FC,2018,Dec,16,16/Dec/2018,Sun,4,3,1,Liverpool FC
18,Fri Dec 21 2018,Wolverhampton Wanderers FC,0-2,Liverpool FC,2018,Dec,21,21/Dec/2018,Fri,2,0,2,Liverpool FC
18,Sat Dec 22 2018,Arsenal FC,03-Jan,Burnley FC,2018,Dec,22,22/Dec/2018,Sat,4,3,1,Arsenal FC
18,Sat Dec 22 2018,Manchester City FC,02-Mar,Crystal Palace FC,2018,Dec,22,22/Dec/2018,Sat,5,2,3,Crystal Palace FC
18,Sat Dec 22 2018,Newcastle United FC,0-0,Fulham FC,2018,Dec,22,22/Dec/2018,Sat,0,0,0,Draw
18,Sat Dec 22 2018,Chelsea FC,0-1,Leicester City FC,2018,Dec,22,22/Dec/2018,Sat,1,0,1,Leicester City FC
18,Sat Dec 22 2018,Huddersfield Town AFC,01-Mar,Southampton FC,2018,Dec,22,22/Dec/2018,Sat,4,1,3,Southampton FC
18,Sat Dec 22 2018,West Ham United FC,0-2,Watford FC,2018,Dec,22,22/Dec/2018,Sat,2,0,2,Watford FC
18,Sat Dec 22 2018,AFC Bournemouth,2-0,Brighton & Hove Albion FC,2018,Dec,22,22/Dec/2018,Sat,2,2,0,AFC Bournemouth
18,Sat Dec 22 2018,Cardiff City FC,01-May,Manchester United FC,2018,Dec,22,22/Dec/2018,Sat,6,1,5,Manchester United FC
18,Sun Dec 23 2018,Everton FC,02-Jun,Tottenham Hotspur FC,2018,Dec,23,23/Dec/2018,Sun,8,2,6,Tottenham Hotspur FC
19,Wed Dec 26 2018,Fulham FC,01-Jan,Wolverhampton Wanderers FC,2018,Dec,26,26/Dec/2018,Wed,2,1,1,Draw
19,Wed Dec 26 2018,Liverpool FC,4-0,Newcastle United FC,2018,Dec,26,26/Dec/2018,Wed,4,4,0,Liverpool FC
19,Wed Dec 26 2018,Tottenham Hotspur FC,5-0,AFC Bournemouth,2018,Dec,26,26/Dec/2018,Wed,5,5,0,Tottenham Hotspur FC
19,Wed Dec 26 2018,Manchester United FC,03-Jan,Huddersfield Town AFC,2018,Dec,26,26/Dec/2018,Wed,4,3,1,Manchester United FC
19,Wed Dec 26 2018,Leicester City FC,02-Jan,Manchester City FC,2018,Dec,26,26/Dec/2018,Wed,3,2,1,Leicester City FC
19,Wed Dec 26 2018,Burnley FC,01-May,Everton FC,2018,Dec,26,26/Dec/2018,Wed,6,1,5,Everton FC
19,Wed Dec 26 2018,Crystal Palace FC,0-0,Cardiff City FC,2018,Dec,26,26/Dec/2018,Wed,0,0,0,Draw
19,Wed Dec 26 2018,Brighton & Hove Albion FC,01-Jan,Arsenal FC,2018,Dec,26,26/Dec/2018,Wed,2,1,1,Draw
19,Wed Dec 26 2018,Watford FC,01-Feb,Chelsea FC,2018,Dec,26,26/Dec/2018,Wed,3,1,2,Chelsea FC
