Round,Date,Team 1,FT,Team 2,Year,Month,Day,Date,DayOfWeek,Total Goals,Team 1 Goals,Team 2 Goals,Result
4,Tue Aug 14 2018,Boreham Wood FC,01-Jan,Gateshead FC,2018,Aug,14,14/Aug/2018,Tue,2,1,1,Draw
4,Tue Aug 14 2018,Braintree Town FC,01-Jan,Hartlepool United FC,2018,Aug,14,14/Aug/2018,Tue,2,1,1,Draw
4,Tue Aug 14 2018,Dover Athletic FC,04-Mar,Havant & Waterlooville FC,2018,Aug,14,14/Aug/2018,Tue,7,4,3,Dover Athletic FC
4,Tue Aug 14 2018,Eastleigh FC,1-0,Bromley FC,2018,Aug,14,14/Aug/2018,Tue,1,1,0,Eastleigh FC
4,Tue Aug 14 2018,Ebbsfleet United FC,0-1,Sutton United FC,2018,Aug,14,14/Aug/2018,Tue,1,0,1,Sutton United FC
4,Tue Aug 14 2018,Harrogate Town AFC,2-0,Barnet FC,2018,Aug,14,14/Aug/2018,Tue,2,2,0,Harrogate Town AFC
4,Tue Aug 14 2018,Maidenhead United FC,0-2,Wrexham AFC,2018,Aug,14,14/Aug/2018,Tue,2,0,2,Wrexham AFC
4,Tue Aug 14 2018,Maidstone United FC,01-Feb,Leyton Orient FC,2018,Aug,14,14/Aug/2018,Tue,3,1,2,Leyton Orient FC
4,Tue Aug 14 2018,Salford City FC,02-Jan,FC Halifax Town,2018,Aug,14,14/Aug/2018,Tue,3,2,1,Salford City FC
5,Sat Aug 18 2018,AFC Fylde,4-0,Dover Athletic FC,2018,Aug,18,18/Aug/2018,Sat,4,4,0,AFC Fylde
5,Sat Aug 18 2018,Aldershot Town FC,0-2,Harrogate Town AFC,2018,Aug,18,18/Aug/2018,Sat,2,0,2,Harrogate Town AFC
5,Sat Aug 18 2018,Barnet FC,0-3,Ebbsfleet United FC,2018,Aug,18,18/Aug/2018,Sat,3,0,3,Ebbsfleet United FC
5,Sat Aug 18 2018,Braintree Town FC,03-Apr,Havant & Waterlooville FC,2018,Aug,18,18/Aug/2018,Sat,7,3,4,Havant & Waterlooville FC
5,Sat Aug 18 2018,Bromley FC,1-0,Gateshead FC,2018,Aug,18,18/Aug/2018,Sat,1,1,0,Bromley FC
5,Sat Aug 18 2018,Eastleigh FC,01-Mar,Wrexham AFC,2018,Aug,18,18/Aug/2018,Sat,4,1,3,Wrexham AFC
5,Sat Aug 18 2018,FC Halifax Town,02-Jan,Dagenham & Redbridge FC,2018,Aug,18,18/Aug/2018,Sat,3,2,1,FC Halifax Town
5,Sat Aug 18 2018,Hartlepool United FC,02-Jan,Maidenhead United FC,2018,Aug,18,18/Aug/2018,Sat,3,2,1,Hartlepool United FC
5,Sat Aug 18 2018,Leyton Orient FC,1-0,Boreham Wood FC,2018,Aug,18,18/Aug/2018,Sat,1,1,0,Leyton Orient FC
5,Sat Aug 18 2018,Maidstone United FC,1-0,Barrow AFC,2018,Aug,18,18/Aug/2018,Sat,1,1,0,Maidstone United FC
5,Sat Aug 18 2018,Salford City FC,03-Feb,Chesterfield FC,2018,Aug,18,18/Aug/2018,Sat,5,3,2,Salford City FC
5,Sat Aug 18 2018,Solihull Moors FC,02-Feb,Sutton United FC,2018,Aug,18,18/Aug/2018,Sat,4,2,2,Draw
6,Sat Aug 25 2018,Maidenhead United FC,03-Feb,Maidstone United FC,2018,Aug,25,25/Aug/2018,Sat,5,3,2,Maidenhead United FC
6,Sat Aug 25 2018,Barrow AFC,1-0,Braintree Town FC,2018,Aug,25,25/Aug/2018,Sat,1,1,0,Barrow AFC
6,Sat Aug 25 2018,Boreham Wood FC,02-Jan,FC Halifax Town,2018,Aug,25,25/Aug/2018,Sat,3,2,1,Boreham Wood FC
6,Sat Aug 25 2018,Chesterfield FC,0-1,Barnet FC,2018,Aug,25,25/Aug/2018,Sat,1,0,1,Barnet FC
6,Sat Aug 25 2018,Dagenham & Redbridge FC,01-Feb,Hartlepool United FC,2018,Aug,25,25/Aug/2018,Sat,3,1,2,Hartlepool United FC
6,Sat Aug 25 2018,Dover Athletic FC,01-Feb,Eastleigh FC,2018,Aug,25,25/Aug/2018,Sat,3,1,2,Eastleigh FC
6,Sat Aug 25 2018,Ebbsfleet United FC,03-Jan,Aldershot Town FC,2018,Aug,25,25/Aug/2018,Sat,4,3,1,Ebbsfleet United FC
6,Sat Aug 25 2018,Gateshead FC,01-Jan,Leyton Orient FC,2018,Aug,25,25/Aug/2018,Sat,2,1,1,Draw
6,Sat Aug 25 2018,Harrogate Town AFC,03-Jan,Solihull Moors FC,2018,Aug,25,25/Aug/2018,Sat,4,3,1,Harrogate Town AFC
6,Sat Aug 25 2018,Havant & Waterlooville FC,01-Jan,Salford City FC,2018,Aug,25,25/Aug/2018,Sat,2,1,1,Draw
6,Sat Aug 25 2018,Sutton United FC,0-0,AFC Fylde,2018,Aug,25,25/Aug/2018,Sat,0,0,0,Draw
6,Sat Aug 25 2018,Wrexham AFC,02-Feb,Bromley FC,2018,Aug,25,25/Aug/2018,Sat,4,2,2,Draw
7,Mon Aug 27 2018,Aldershot Town FC,02-Jan,Sutton United FC,2018,Aug,27,27/Aug/2018,Mon,3,2,1,Aldershot Town FC
7,Mon Aug 27 2018,Barnet FC,02-Jan,Dagenham & Redbridge FC,2018,Aug,27,27/Aug/2018,Mon,3,2,1,Barnet FC
7,Mon Aug 27 2018,Braintree Town FC,0-2,Maidenhead United FC,2018,Aug,27,27/Aug/2018,Mon,2,0,2,Maidenhead United FC
7,Mon Aug 27 2018,Bromley FC,4-0,Havant & Waterlooville FC,2018,Aug,27,27/Aug/2018,Mon,4,4,0,Bromley FC
7,Mon Aug 27 2018,Eastleigh FC,0-1,Ebbsfleet United FC,2018,Aug,27,27/Aug/2018,Mon,1,0,1,Ebbsfleet United FC
7,Mon Aug 27 2018,FC Halifax Town,1-0,Gateshead FC,2018,Aug,27,27/Aug/2018,Mon,1,1,0,FC Halifax Town
7,Mon Aug 27 2018,Hartlepool United FC,1-0,Chesterfield FC,2018,Aug,27,27/Aug/2018,Mon,1,1,0,Hartlepool United FC
7,Mon Aug 27 2018,Leyton Orient FC,3-0,Dover Athletic FC,2018,Aug,27,27/Aug/2018,Mon,3,3,0,Leyton Orient FC
7,Mon Aug 27 2018,Maidstone United FC,01-Feb,Boreham Wood FC,2018,Aug,27,27/Aug/2018,Mon,3,1,2,Boreham Wood FC
7,Mon Aug 27 2018,Salford City FC,03-Jan,Barrow AFC,2018,Aug,27,27/Aug/2018,Mon,4,3,1,Salford City FC
7,Mon Aug 27 2018,Solihull Moors FC,1-0,Wrexham AFC,2018,Aug,27,27/Aug/2018,Mon,1,1,0,Solihull Moors FC
7,Mon Aug 27 2018,AFC Fylde,0-0,Harrogate Town AFC,2018,Aug,27,27/Aug/2018,Mon,0,0,0,Draw
8,Sat Sep 1 2018,Barrow AFC,01-Feb,Solihull Moors FC,2018,Sep,1,1/Sep/2018,Sat,3,1,2,Solihull Moors FC
8,Sat Sep 1 2018,Boreham Wood FC,01-Jan,Braintree Town FC,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
8,Sat Sep 1 2018,Chesterfield FC,0-1,Leyton Orient FC,2018,Sep,1,1/Sep/2018,Sat,1,0,1,Leyton Orient FC
8,Sat Sep 1 2018,Dagenham & Redbridge FC,0-0,Salford City FC,2018,Sep,1,1/Sep/2018,Sat,0,0,0,Draw
8,Sat Sep 1 2018,Dover Athletic FC,01-Feb,Barnet FC,2018,Sep,1,1/Sep/2018,Sat,3,1,2,Barnet FC
8,Sat Sep 1 2018,Ebbsfleet United FC,01-Mar,AFC Fylde,2018,Sep,1,1/Sep/2018,Sat,4,1,3,AFC Fylde
8,Sat Sep 1 2018,Gateshead FC,1-0,Maidstone United FC,2018,Sep,1,1/Sep/2018,Sat,1,1,0,Gateshead FC
8,Sat Sep 1 2018,Harrogate Town AFC,4-0,Eastleigh FC,2018,Sep,1,1/Sep/2018,Sat,4,4,0,Harrogate Town AFC
8,Sat Sep 1 2018,Havant & Waterlooville FC,01-Feb,Hartlepool United FC,2018,Sep,1,1/Sep/2018,Sat,3,1,2,Hartlepool United FC
8,Sat Sep 1 2018,Maidenhead United FC,02-Feb,Bromley FC,2018,Sep,1,1/Sep/2018,Sat,4,2,2,Draw
8,Sat Sep 1 2018,Sutton United FC,01-Jan,FC Halifax Town,2018,Sep,1,1/Sep/2018,Sat,2,1,1,Draw
8,Sat Sep 1 2018,Wrexham AFC,2-0,Aldershot Town FC,2018,Sep,1,1/Sep/2018,Sat,2,2,0,Wrexham AFC
9,Tue Sep 4 2018,AFC Fylde,0-2,Salford City FC,2018,Sep,4,4/Sep/2018,Tue,2,0,2,Salford City FC
9,Tue Sep 4 2018,Boreham Wood FC,1-0,Chesterfield FC,2018,Sep,4,4/Sep/2018,Tue,1,1,0,Boreham Wood FC
9,Tue Sep 4 2018,Bromley FC,0-1,Barnet FC,2018,Sep,4,4/Sep/2018,Tue,1,0,1,Barnet FC
9,Tue Sep 4 2018,Dagenham & Redbridge FC,1-0,Braintree Town FC,2018,Sep,4,4/Sep/2018,Tue,1,1,0,Dagenham & Redbridge FC
9,Tue Sep 4 2018,Dover Athletic FC,01-Jan,Ebbsfleet United FC,2018,Sep,4,4/Sep/2018,Tue,2,1,1,Draw
9,Tue Sep 4 2018,Gateshead FC,02-Mar,Harrogate Town AFC,2018,Sep,4,4/Sep/2018,Tue,5,2,3,Harrogate Town AFC
9,Tue Sep 4 2018,Hartlepool United FC,0-0,Barrow AFC,2018,Sep,4,4/Sep/2018,Tue,0,0,0,Draw
9,Tue Sep 4 2018,Leyton Orient FC,3-0,Solihull Moors FC,2018,Sep,4,4/Sep/2018,Tue,3,3,0,Leyton Orient FC
9,Tue Sep 4 2018,Maidenhead United FC,2-0,Eastleigh FC,2018,Sep,4,4/Sep/2018,Tue,2,2,0,Maidenhead United FC
9,Tue Sep 4 2018,Maidstone United FC,0-1,Sutton United FC,2018,Sep,4,4/Sep/2018,Tue,1,0,1,Sutton United FC
9,Tue Sep 4 2018,Wrexham AFC,0-0,FC Halifax Town,2018,Sep,4,4/Sep/2018,Tue,0,0,0,Draw
9,Wed Sep 5 2018,Havant & Waterlooville FC,02-Jan,Aldershot Town FC,2018,Sep,5,5/Sep/2018,Wed,3,2,1,Havant & Waterlooville FC
10,Sat Sep 8 2018,Aldershot Town FC,03-Feb,Bromley FC,2018,Sep,8,8/Sep/2018,Sat,5,3,2,Aldershot Town FC
10,Sat Sep 8 2018,Barnet FC,1-0,Maidenhead United FC,2018,Sep,8,8/Sep/2018,Sat,1,1,0,Barnet FC
10,Sat Sep 8 2018,Barrow AFC,0-1,Dagenham & Redbridge FC,2018,Sep,8,8/Sep/2018,Sat,1,0,1,Dagenham & Redbridge FC
10,Sat Sep 8 2018,Braintree Town FC,0-1,Wrexham AFC,2018,Sep,8,8/Sep/2018,Sat,1,0,1,Wrexham AFC
10,Sat Sep 8 2018,Chesterfield FC,0-0,Dover Athletic FC,2018,Sep,8,8/Sep/2018,Sat,0,0,0,Draw
10,Sat Sep 8 2018,Eastleigh FC,0-0,AFC Fylde,2018,Sep,8,8/Sep/2018,Sat,0,0,0,Draw
10,Sat Sep 8 2018,FC Halifax Town,01-Jan,Leyton Orient FC,2018,Sep,8,8/Sep/2018,Sat,2,1,1,Draw
10,Sat Sep 8 2018,Harrogate Town AFC,03-Feb,Havant & Waterlooville FC,2018,Sep,8,8/Sep/2018,Sat,5,3,2,Harrogate Town AFC
10,Sat Sep 8 2018,Salford City FC,1-0,Maidstone United FC,2018,Sep,8,8/Sep/2018,Sat,1,1,0,Salford City FC
10,Sat Sep 8 2018,Solihull Moors FC,0-1,Hartlepool United FC,2018,Sep,8,8/Sep/2018,Sat,1,0,1,Hartlepool United FC
10,Sat Sep 8 2018,Ebbsfleet United FC,0-1,Gateshead FC,2018,Sep,8,8/Sep/2018,Sat,1,0,1,Gateshead FC
11,Sat Sep 15 2018,Wrexham AFC,04-Jan,Ebbsfleet United FC,2018,Sep,15,15/Sep/2018,Sat,5,4,1,Wrexham AFC
11,Sat Sep 15 2018,AFC Fylde,3-0,Aldershot Town FC,2018,Sep,15,15/Sep/2018,Sat,3,3,0,AFC Fylde
11,Sat Sep 15 2018,Boreham Wood FC,01-Jan,Barrow AFC,2018,Sep,15,15/Sep/2018,Sat,2,1,1,Draw
11,Sat Sep 15 2018,Bromley FC,0-2,Salford City FC,2018,Sep,15,15/Sep/2018,Sat,2,0,2,Salford City FC
11,Sat Sep 15 2018,Dagenham & Redbridge FC,01-Jan,Chesterfield FC,2018,Sep,15,15/Sep/2018,Sat,2,1,1,Draw
11,Sat Sep 15 2018,Dover Athletic FC,0-2,Solihull Moors FC,2018,Sep,15,15/Sep/2018,Sat,2,0,2,Solihull Moors FC
11,Sat Sep 15 2018,Gateshead FC,0-1,Braintree Town FC,2018,Sep,15,15/Sep/2018,Sat,1,0,1,Braintree Town FC
11,Sat Sep 15 2018,Hartlepool United FC,01-Jan,Eastleigh FC,2018,Sep,15,15/Sep/2018,Sat,2,1,1,Draw
11,Sat Sep 15 2018,Havant & Waterlooville FC,01-Feb,Sutton United FC,2018,Sep,15,15/Sep/2018,Sat,3,1,2,Sutton United FC
11,Sat Sep 15 2018,Leyton Orient FC,03-Jan,Barnet FC,2018,Sep,15,15/Sep/2018,Sat,4,3,1,Leyton Orient FC
11,Sat Sep 15 2018,Maidenhead United FC,3-0,FC Halifax Town,2018,Sep,15,15/Sep/2018,Sat,3,3,0,Maidenhead United FC
11,Sat Sep 15 2018,Maidstone United FC,0-2,Harrogate Town AFC,2018,Sep,15,15/Sep/2018,Sat,2,0,2,Harrogate Town AFC
10,Tue Sep 18 2018,Sutton United FC,0-4,Boreham Wood FC,2018,Sep,18,18/Sep/2018,Tue,4,0,4,Boreham Wood FC
12,Sat Sep 22 2018,Eastleigh FC,1-0,Dagenham & Redbridge FC,2018,Sep,22,22/Sep/2018,Sat,1,1,0,Eastleigh FC
12,Sat Sep 22 2018,Aldershot Town FC,2-0,Dover Athletic FC,2018,Sep,22,22/Sep/2018,Sat,2,2,0,Aldershot Town FC
12,Sat Sep 22 2018,Barnet FC,01-Jan,AFC Fylde,2018,Sep,22,22/Sep/2018,Sat,2,1,1,Draw
12,Sat Sep 22 2018,Barrow AFC,2-0,Maidenhead United FC,2018,Sep,22,22/Sep/2018,Sat,2,2,0,Barrow AFC
12,Sat Sep 22 2018,Braintree Town FC,0-1,Maidstone United FC,2018,Sep,22,22/Sep/2018,Sat,1,0,1,Maidstone United FC
12,Sat Sep 22 2018,Chesterfield FC,0-3,Gateshead FC,2018,Sep,22,22/Sep/2018,Sat,3,0,3,Gateshead FC
12,Sat Sep 22 2018,Ebbsfleet United FC,01-Jan,Havant & Waterlooville FC,2018,Sep,22,22/Sep/2018,Sat,2,1,1,Draw
12,Sat Sep 22 2018,FC Halifax Town,01-Feb,Hartlepool United FC,2018,Sep,22,22/Sep/2018,Sat,3,1,2,Hartlepool United FC
12,Sat Sep 22 2018,Harrogate Town AFC,0-3,Leyton Orient FC,2018,Sep,22,22/Sep/2018,Sat,3,0,3,Leyton Orient FC
12,Sat Sep 22 2018,Salford City FC,03-Jan,Boreham Wood FC,2018,Sep,22,22/Sep/2018,Sat,4,3,1,Salford City FC
12,Sat Sep 22 2018,Solihull Moors FC,5-0,Bromley FC,2018,Sep,22,22/Sep/2018,Sat,5,5,0,Solihull Moors FC
12,Sat Sep 22 2018,Sutton United FC,3-0,Wrexham AFC,2018,Sep,22,22/Sep/2018,Sat,3,3,0,Sutton United FC
13,Tue Sep 25 2018,Aldershot Town FC,0-1,Maidstone United FC,2018,Sep,25,25/Sep/2018,Tue,1,0,1,Maidstone United FC
13,Tue Sep 25 2018,Barnet FC,02-Feb,Havant & Waterlooville FC,2018,Sep,25,25/Sep/2018,Tue,4,2,2,Draw
13,Tue Sep 25 2018,Barrow AFC,01-Feb,Gateshead FC,2018,Sep,25,25/Sep/2018,Tue,3,1,2,Gateshead FC
13,Tue Sep 25 2018,Braintree Town FC,01-May,Leyton Orient FC,2018,Sep,25,25/Sep/2018,Tue,6,1,5,Leyton Orient FC
13,Tue Sep 25 2018,Chesterfield FC,01-Mar,Maidenhead United FC,2018,Sep,25,25/Sep/2018,Tue,4,1,3,Maidenhead United FC
13,Tue Sep 25 2018,Eastleigh FC,1-0,Boreham Wood FC,2018,Sep,25,25/Sep/2018,Tue,1,1,0,Eastleigh FC
13,Tue Sep 25 2018,Ebbsfleet United FC,01-Feb,Bromley FC,2018,Sep,25,25/Sep/2018,Tue,3,1,2,Bromley FC
13,Tue Sep 25 2018,FC Halifax Town,0-0,AFC Fylde,2018,Sep,25,25/Sep/2018,Tue,0,0,0,Draw
13,Tue Sep 25 2018,Harrogate Town AFC,0-0,Wrexham AFC,2018,Sep,25,25/Sep/2018,Tue,0,0,0,Draw
13,Tue Sep 25 2018,Salford City FC,3-0,Hartlepool United FC,2018,Sep,25,25/Sep/2018,Tue,3,3,0,Salford City FC
13,Tue Sep 25 2018,Solihull Moors FC,2-0,Dagenham & Redbridge FC,2018,Sep,25,25/Sep/2018,Tue,2,2,0,Solihull Moors FC
13,Tue Sep 25 2018,Sutton United FC,02-Feb,Dover Athletic FC,2018,Sep,25,25/Sep/2018,Tue,4,2,2,Draw
14,Sat Sep 29 2018,AFC Fylde,3-0,Braintree Town FC,2018,Sep,29,29/Sep/2018,Sat,3,3,0,AFC Fylde
14,Sat Sep 29 2018,Boreham Wood FC,02-Apr,Harrogate Town AFC,2018,Sep,29,29/Sep/2018,Sat,6,2,4,Harrogate Town AFC
14,Sat Sep 29 2018,Bromley FC,02-Feb,FC Halifax Town,2018,Sep,29,29/Sep/2018,Sat,4,2,2,Draw
14,Sat Sep 29 2018,Dagenham & Redbridge FC,01-Mar,Ebbsfleet United FC,2018,Sep,29,29/Sep/2018,Sat,4,1,3,Ebbsfleet United FC
14,Sat Sep 29 2018,Dover Athletic FC,0-2,Barrow AFC,2018,Sep,29,29/Sep/2018,Sat,2,0,2,Barrow AFC
14,Sat Sep 29 2018,Gateshead FC,0-1,Eastleigh FC,2018,Sep,29,29/Sep/2018,Sat,1,0,1,Eastleigh FC
14,Sat Sep 29 2018,Hartlepool United FC,01-Jan,Aldershot Town FC,2018,Sep,29,29/Sep/2018,Sat,2,1,1,Draw
14,Sat Sep 29 2018,Havant & Waterlooville FC,0-1,Solihull Moors FC,2018,Sep,29,29/Sep/2018,Sat,1,0,1,Solihull Moors FC
14,Sat Sep 29 2018,Leyton Orient FC,0-1,Sutton United FC,2018,Sep,29,29/Sep/2018,Sat,1,0,1,Sutton United FC
14,Sat Sep 29 2018,Maidenhead United FC,0-3,Salford City FC,2018,Sep,29,29/Sep/2018,Sat,3,0,3,Salford City FC
14,Sat Sep 29 2018,Maidstone United FC,01-Jan,Chesterfield FC,2018,Sep,29,29/Sep/2018,Sat,2,1,1,Draw
14,Sat Sep 29 2018,Wrexham AFC,1-0,Barnet FC,2018,Sep,29,29/Sep/2018,Sat,1,1,0,Wrexham AFC
15,Sat Oct 6 2018,Aldershot Town FC,3-0,FC Halifax Town,2018,Oct,6,6/Oct/2018,Sat,3,3,0,Aldershot Town FC
15,Sat Oct 6 2018,Barnet FC,2-0,Solihull Moors FC,2018,Oct,6,6/Oct/2018,Sat,2,2,0,Barnet FC
15,Sat Oct 6 2018,Barrow AFC,02-Jan,Sutton United FC,2018,Oct,6,6/Oct/2018,Sat,3,2,1,Barrow AFC
15,Sat Oct 6 2018,Braintree Town FC,01-Feb,Eastleigh FC,2018,Oct,6,6/Oct/2018,Sat,3,1,2,Eastleigh FC
15,Sat Oct 6 2018,Chesterfield FC,0-0,AFC Fylde,2018,Oct,6,6/Oct/2018,Sat,0,0,0,Draw
15,Sat Oct 6 2018,Dover Athletic FC,01-Apr,Salford City FC,2018,Oct,6,6/Oct/2018,Sat,5,1,4,Salford City FC
15,Sat Oct 6 2018,Ebbsfleet United FC,0-2,Harrogate Town AFC,2018,Oct,6,6/Oct/2018,Sat,2,0,2,Harrogate Town AFC
15,Sat Oct 6 2018,Gateshead FC,2-0,Dagenham & Redbridge FC,2018,Oct,6,6/Oct/2018,Sat,2,2,0,Gateshead FC
15,Sat Oct 6 2018,Hartlepool United FC,2-0,Boreham Wood FC,2018,Oct,6,6/Oct/2018,Sat,2,2,0,Hartlepool United FC
15,Sat Oct 6 2018,Maidenhead United FC,0-2,Leyton Orient FC,2018,Oct,6,6/Oct/2018,Sat,2,0,2,Leyton Orient FC
15,Sat Oct 6 2018,Maidstone United FC,0-1,Bromley FC,2018,Oct,6,6/Oct/2018,Sat,1,0,1,Bromley FC
15,Sat Oct 6 2018,Wrexham AFC,1-0,Havant & Waterlooville FC,2018,Oct,6,6/Oct/2018,Sat,1,1,0,Wrexham AFC
16,Sat Oct 13 2018,AFC Fylde,2-0,Maidstone United FC,2018,Oct,13,13/Oct/2018,Sat,2,2,0,AFC Fylde
16,Sat Oct 13 2018,Boreham Wood FC,03-Jan,Maidenhead United FC,2018,Oct,13,13/Oct/2018,Sat,4,3,1,Boreham Wood FC
16,Sat Oct 13 2018,Bromley FC,02-Jan,Barrow AFC,2018,Oct,13,13/Oct/2018,Sat,3,2,1,Bromley FC
16,Sat Oct 13 2018,Dagenham & Redbridge FC,01-Feb,Wrexham AFC,2018,Oct,13,13/Oct/2018,Sat,3,1,2,Wrexham AFC
16,Sat Oct 13 2018,Eastleigh FC,01-Feb,Aldershot Town FC,2018,Oct,13,13/Oct/2018,Sat,3,1,2,Aldershot Town FC
16,Sat Oct 13 2018,Harrogate Town AFC,02-Feb,Dover Athletic FC,2018,Oct,13,13/Oct/2018,Sat,4,2,2,Draw
16,Sat Oct 13 2018,Havant & Waterlooville FC,0-1,Gateshead FC,2018,Oct,13,13/Oct/2018,Sat,1,0,1,Gateshead FC
16,Sat Oct 13 2018,Leyton Orient FC,0-0,Hartlepool United FC,2018,Oct,13,13/Oct/2018,Sat,0,0,0,Draw
